                  Player   G  PA  AB   R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%    BB%  BB/K   wSB    TTO% Age  Pos  B                Team League
406    Ishizuka Soichiro   9  26  22   5   5   1   0   1   9    6   0   0   0   0   4   2    0   2    0  0.227  0.346  0.409  0.755   137  0.182  0.235   15.4%   7.7%  0.50  -0.0   26.9%  25    3  R      SoftBank Hawks      W
409        Kawamura Yuto   6  21  19   4   6   0   0   1   9    3   4   0   0   0   2   1    0   1    1  0.316  0.381  0.474  0.855   168  0.158  0.312    9.5%   4.8%  0.50   0.7   19.0%  26    7  L      SoftBank Hawks      W
413        Makihara Kota   2   5   5   0   1   0   0   0   1    1   0   0   0   0   1   0    0   0    0  0.200  0.200  0.200  0.400    25  0.000  0.250   20.0%   0.0%  0.00  -0.0   20.0%  23    2  L      SoftBank Hawks      W
414         Minei Hiroki   5  15  15   2   4   0   1   0   6    2   0   0   0   0   1   0    0   0    1  0.267  0.267  0.400  0.667   108  0.133  0.286    6.7%   0.0%  0.00  -0.0    6.7%  35    2  R      SoftBank Hawks      W
415      Morishima Ryota   2   4   4   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000   25.0%   0.0%  0.00   0.0   25.0%  22    2  R      SoftBank Hawks      W
417       Nakamura Akira   3   7   6   0   0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.143  0.000  0.143   -54  0.000  0.000    0.0%  14.3%  1.00  -0.0   14.3%  36   DH  L      SoftBank Hawks      W
419        Nakazawa Koki   9  28  26   3  10   2   1   0  14    4   2   0   0   0   5   2    0   0    0  0.385  0.429  0.538  0.967   203  0.153  0.476   17.9%   7.1%  0.40   0.3   25.0%  20    4  R      SoftBank Hawks      W
420         Nishio Ayuma   4   8   8   0   2   0   0   0   2    0   1   0   0   0   1   0    0   0    0  0.250  0.250  0.250  0.500    57  0.000  0.286   12.5%   0.0%  0.00   0.2   12.5%  26    4  L      SoftBank Hawks      W
421           Ogata Riku   8  18  16   7   3   0   0   0   3    1   2   1   0   0   4   1    0   1    0  0.188  0.278  0.188  0.466    47  0.000  0.250   22.2%   5.6%  0.25  -0.0   27.8%  27    8  L      SoftBank Hawks      W
424        Ohizumi Shuya   7  21  20   3   8   2   0   1  13    6   1   1   0   0   3   1    0   0    0  0.400  0.429  0.650  1.079   237  0.250  0.438   14.3%   4.8%  0.33  -0.2   23.8%  26    8  L      SoftBank Hawks      W
427           Ohtomo Sou   4   6   5   2   1   0   0   0   1    0   1   0   0   0   0   1    0   0    0  0.200  0.333  0.200  0.533    69  0.000  0.200    0.0%  16.7%  1.00   0.2   16.7%  26    2  R      SoftBank Hawks      W
432           Ozuna Jose   4  17  16   0   3   2   0   0   5    1   0   1   0   0   7   1    0   0    0  0.188  0.235  0.313  0.548    71  0.125  0.333   41.2%   5.9%  0.14  -0.3   47.1%  19    9  R      SoftBank Hawks      W
434      Sakura Kyoshiro   3  11  10   1   2   1   0   0   3    1   0   0   0   1   3   0    0   0    0  0.200  0.182  0.300  0.482    50  0.100  0.250   27.3%   0.0%  0.00  -0.0   27.3%  20    5  L      SoftBank Hawks      W
435   Sasagawa Yoshiyasu   5  23  21   4   5   2   0   1  10    5   0   1   0   0   3   2    0   0    0  0.238  0.304  0.476  0.780   143  0.238  0.235   13.0%   8.7%  0.67  -0.3   26.1%  24    9  L      SoftBank Hawks      W
436           Satoh Kota   5  11  11   2   3   1   0   0   4    2   2   0   0   0   3   0    0   0    0  0.273  0.273  0.364  0.637    99  0.091  0.375   27.3%   0.0%  0.00   0.3   27.3%  22    8  R      SoftBank Hawks      W
437     Shigematsu Kaito   2   8   7   0   2   0   0   0   2    1   1   0   0   0   2   1    0   0    0  0.286  0.375  0.286  0.661   109  0.000  0.400   25.0%  12.5%  0.50   0.2   37.5%  26    8  R      SoftBank Hawks      W
438          Shoji Yudai   1   4   1   1   1   1   0   0   2    1   0   1   1   0   0   2    0   0    0  1.000  1.000  2.000  3.000   833  1.000  1.000    0.0%  50.0%  1.00  -0.3   50.0%  23    6  L      SoftBank Hawks      W
439      Sobukawa Zairen   3   7   7   1   2   0   0   0   2    0   0   0   0   0   1   0    0   0    0  0.286  0.286  0.286  0.572    80  0.000  0.333   14.3%   0.0%  0.00  -0.0   14.3%  20    3  R      SoftBank Hawks      W
441   Takahashi Takanori  11  41  36  11  13   2   0   0  15    7   0   0   0   0   3   5    0   0    2  0.361  0.439  0.417  0.856   169  0.056  0.394    7.3%  12.2%  1.67  -0.0   19.5%  24    5  R      SoftBank Hawks      W
443        Watanabe Riku   7  19  19   1   3   0   0   0   3    1   1   0   0   0   3   0    0   0    0  0.158  0.158  0.158  0.316    -1  0.000  0.188   15.8%   0.0%  0.00   0.2   15.8%  25    2  L      SoftBank Hawks      W
444       Yamamoto Keita   9  27  25   2  10   2   0   0  12    6   2   0   0   1   1   1    0   0    2  0.400  0.407  0.480  0.887   178  0.080  0.400    3.7%   3.7%  1.00   0.3    7.4%  26   DH  L      SoftBank Hawks      W
445      Yamashita Kyogo   7  25  21   4   8   1   0   1  12    4   0   1   0   0   3   2    0   2    0  0.381  0.480  0.571  1.051   229  0.190  0.412   12.0%   8.0%  0.67  -0.4   24.0%  21    6  R      SoftBank Hawks      W
447          Aono Takumi  12  48  44   3  14   2   0   0  16    5   0   0   0   1  11   2    0   1    0  0.318  0.354  0.364  0.718   126  0.046  0.412   22.9%   4.2%  0.18  -0.0   27.1%  20    5  R      Rakuten Eagles      E
450       Gonzalez Oscar   5  16  14   2   3   2   0   0   5    2   0   0   0   0   1   2    0   0    1  0.214  0.313  0.357  0.670   111  0.143  0.231    6.2%  12.5%  2.00  -0.0   18.8%  28   DH  R      Rakuten Eagles      E
454       Horiuchi Kengo   4  11   7   1   3   1   0   0   4    1   0   0   0   1   0   2    0   1    1  0.429  0.545  0.571  1.116   252  0.142  0.375    0.0%  18.2%  1.00  -0.0   18.2%  29    2  L      Rakuten Eagles      E
455       Horomura Daita  12  14  12   0   0   0   0   0   0    0   2   1   0   0   5   2    0   0    0  0.000  0.143  0.000  0.143   -54  0.000  0.000   35.7%  14.3%  0.40   0.0   50.0%  21    8  L      Rakuten Eagles      E
456           Irie Daiki   1   2   2   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%   0.0%         0.0    0.0%  24    6  R      Rakuten Eagles      E
457    Ishihara Tsuyoshi   4  10  10   1   4   1   0   0   5    0   0   0   0   0   2   0    0   0    0  0.400  0.400  0.500  0.900   183  0.100  0.500   20.0%   0.0%  0.00  -0.0   20.0%  27    2  R      Rakuten Eagles      E
460          Itoh Yukiya   8  28  22   3   5   0   0   1   8    1   0   0   0   0   7   6    0   0    1  0.227  0.393  0.364  0.757   139  0.137  0.286   25.0%  21.4%  0.86  -0.0   50.0%  29    3  R      Rakuten Eagles      E
461       Kaneko Kyosuke   8  18  17   0   2   1   0   0   3    1   0   0   0   0   8   1    0   0    0  0.118  0.167  0.176  0.343     7  0.058  0.222   44.4%   5.6%  0.12  -0.0   50.0%  22    3  R      Rakuten Eagles      E
463       Kishimoto Yuya   4   9   9   2   2   0   0   0   2    0   0   0   0   0   4   0    0   0    1  0.222  0.222  0.222  0.444    40  0.000  0.400   44.4%   0.0%  0.00  -0.0   44.4%  19    6  R      Rakuten Eagles      E
464      Kobukata Hiroto   1   3   3   1   3   1   1   1   9    3   0   0   0   0   0   0    0   0    0  1.000  1.000  3.000  4.000  1143  2.000  1.000    0.0%   0.0%         0.0   33.3%  30    4  L      Rakuten Eagles      E
468          Maeda Ginji   6   5   5   2   1   1   0   0   2    0   1   0   0   0   2   0    0   0    0  0.200  0.200  0.400  0.600    87  0.200  0.333   40.0%   0.0%  0.00   0.2   40.0%  22    9  R      Rakuten Eagles      E
471         Mizukami Kei   2   2   1   0   0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.500  0.000  0.500    63  0.000  0.000    0.0%  50.0%  1.00  -0.0   50.0%  24    2  R      Rakuten Eagles      E
472         Mutoh Atsuki   8  24  22   4   4   0   1   0   6    1   2   2   0   0   5   2    0   0    0  0.182  0.250  0.273  0.523    64  0.091  0.235   20.8%   8.3%  0.40  -0.3   29.2%  25    9  L      Rakuten Eagles      E
475            Ogoh Yuya   3  10   8   2   2   1   0   0   3    0   2   0   0   0   2   2    0   0    1  0.250  0.400  0.375  0.775   145  0.125  0.333   20.0%  20.0%  1.00   0.3   40.0%  29   DH  L      Rakuten Eagles      E
476      Ohsakae Toshiya   3   4   4   0   1   0   0   0   1    1   0   0   0   0   2   0    0   0    0  0.250  0.250  0.250  0.500    57  0.000  0.500   50.0%   0.0%  0.00  -0.0   50.0%  19   DH  L      Rakuten Eagles      E
477        Ohtsubo Shion  10  27  24   3   9   1   0   3  19    9   0   0   0   1   8   2    0   0    0  0.375  0.407  0.792  1.199   274  0.417  0.429   29.6%   7.4%  0.25  -0.0   48.1%  22    7  R      Rakuten Eagles      E
481         Sakaue Shoya   2   5   5   0   2   0   0   0   2    0   0   0   0   0   1   0    0   0    0  0.400  0.400  0.400  0.800   152  0.000  0.500   20.0%   0.0%  0.00  -0.0   20.0%  22    9  L      Rakuten Eagles      E
482           Sato Naoki   2   6   5   1   0   0   0   0   0    1   0   0   0   0   2   1    0   0    0  0.000  0.167  0.000  0.167   -46  0.000  0.000   33.3%  16.7%  0.50  -0.0   50.0%  27    8  R      Rakuten Eagles      E
484      Shigenaga Akira  12  46  44   2   8   1   0   0   9    2   3   0   0   0   2   2    0   0    1  0.182  0.217  0.205  0.422    33  0.023  0.190    4.3%   4.3%  1.00   0.5    8.7%  23    4  R      Rakuten Eagles      E
485      Shimahara Taiga   2   3   3   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%   0.0%         0.0    0.0%  24    2  L      Rakuten Eagles      E
487        Suzuki Daichi   1   3   2   0   0   0   0   0   0    0   0   0   0   0   1   1    0   0    0  0.000  0.333  0.000  0.333     8  0.000  0.000   33.3%  33.3%  1.00  -0.0   66.7%  36    5  L      Rakuten Eagles      E
488        Tanaka Kazuki   4   8   8   0   0   0   0   0   0    0   0   0   0   0   5   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000   62.5%   0.0%  0.00   0.0   62.5%  31    7  S      Rakuten Eagles      E
489        Tanaka Takaya   5   9   7   1   0   0   0   0   0    0   0   0   1   0   2   1    0   0    0  0.000  0.125  0.000  0.125   -60  0.000  0.000   22.2%  11.1%  0.50  -0.0   33.3%  33    2  L      Rakuten Eagles      E
490      Tatsumi Ryosuke   6  22  20   0   2   1   0   0   3    1   0   0   0   0   5   1    0   1    1  0.100  0.182  0.150  0.332     4  0.050  0.133   22.7%   4.5%  0.20  -0.0   27.3%  29    8  L      Rakuten Eagles      E
493    Watanabe Yoshiaki   2   6   6   0   2   0   0   0   2    1   0   0   0   0   0   0    0   0    0  0.333  0.333  0.333  0.666   110  0.000  0.333    0.0%   0.0%        -0.0    0.0%  29    3  L      Rakuten Eagles      E
494  Waters RikaiJyumile   9  28  23   1   1   0   0   0   1    0   2   0   0   0   8   4    0   1    0  0.043  0.214  0.043  0.257   -18  0.000  0.067   28.6%  14.3%  0.50   0.3   42.9%  20    6  R      Rakuten Eagles      E
495       Yang Po-Hsiang  11  30  28   5   9   2   0   0  11    1   3   2   0   0   4   2    0   0    0  0.321  0.367  0.393  0.760   139  0.072  0.375   13.3%   6.7%  0.50  -0.2   20.0%  21    4  L      Rakuten Eagles      E
496          Yasuda Yuma   9  32  31   2   7   2   0   2  15    6   0   0   0   0   4   1    0   0    0  0.226  0.250  0.484  0.734   129  0.258  0.200   12.5%   3.1%  0.25  -0.0   21.9%  26    2  L      Rakuten Eagles      E
497        Yoshino Soshi  13  53  44   4   7   1   0   0   8    2   2   0   0   0   5   8    0   1    0  0.159  0.302  0.182  0.484    53  0.023  0.179    9.4%  15.1%  1.60   0.3   24.5%  22    8  R      Rakuten Eagles      E
498         Akiyama Shun  11  47  45   5  14   4   0   0  18    2   0   0   0   0   4   2    0   0    1  0.311  0.340  0.400  0.740   124  0.089  0.341    8.5%   4.3%  0.50  -0.0   12.8%  23    8  L         Seibu Lions      C
500       Chano Tokumasa   6  20  19   2   8   2   1   0  12    1   2   0   0   0   3   0    0   1    1  0.421  0.450  0.632  1.082   225  0.211  0.500   15.0%   0.0%  0.00   0.3   15.0%  26    9  L         Seibu Lions      C
501         Corniel Juan   4  11  10   0   1   0   0   0   1    1   1   1   0   1   1   0    0   0    0  0.100  0.091  0.100  0.191   -38  0.000  0.100    9.1%   0.0%  0.00  -0.2    9.1%  23    4  S         Seibu Lions      C
502         Fukuo Haruma   6  17  16   1   5   1   0   0   6    0   0   0   1   0   5   0    0   0    0  0.313  0.313  0.375  0.688   109  0.062  0.455   29.4%   0.0%  0.00  -0.0   29.4%  20    4  L         Seibu Lions      C
506      Hasegawa Shinya   1   4   3   0   0   0   0   0   0    0   0   0   0   0   1   1    0   0    0  0.000  0.250  0.000  0.250   -18  0.000  0.000   25.0%  25.0%  1.00  -0.0   50.0%  24    3  R         Seibu Lions      C
507       Hirasawa Taiga   9  35  26   4   8   0   0   1  11    6   0   1   0   2   6   7    0   0    0  0.308  0.429  0.423  0.852   158  0.115  0.333   17.1%  20.0%  1.17  -0.4   40.0%  28  UTL  L         Seibu Lions      C
508        Hiruma Takuya   6  22  20   2   6   2   1   1  13    7   0   0   0   1   1   1    0   0    1  0.300  0.318  0.650  0.968   189  0.350  0.263    4.5%   4.5%  1.00  -0.0   13.6%  25    9  L         Seibu Lions      C
509          Kaneko Koji   5  14  14   0   2   0   0   0   2    0   0   1   0   0   2   0    0   0    0  0.143  0.143  0.143  0.286   -10  0.000  0.167   14.3%   0.0%  0.00  -0.3   14.3%  22    5  L         Seibu Lions      C
511        Kawada Yushin   9  27  21   6   8   0   0   0   8    1   3   1   0   1   4   5    0   0    0  0.381  0.481  0.381  0.862   162  0.000  0.444   14.8%  18.5%  1.25   0.1   33.3%  24    8  L         Seibu Lions      C
513      Kishi Junichiro   4  17  15   5   6   2   0   1  11    6   1   0   0   0   2   2    0   0    1  0.400  0.471  0.733  1.204   260  0.333  0.417   11.8%  11.8%  1.00   0.2   29.4%  29    5  R         Seibu Lions      C
514       Kodama Ryosuke  11  27  25   2   6   0   0   0   6    2   0   1   1   0   1   1    0   0    0  0.240  0.269  0.240  0.509    57  0.000  0.250    3.7%   3.7%  1.00  -0.3    7.4%  27    5  R         Seibu Lions      C
515            Koga Yuto   1   2   1   0   0   0   0   0   0    0   0   0   0   0   1   1    0   0    0  0.000  0.500  0.000  0.500    59  0.000          50.0%  50.0%  1.00  -0.0  100.0%  26    2  R         Seibu Lions      C
516     Koresawa Ryosuke   6  17  15   4   5   1   0   0   6    0   0   0   0   0   0   2    0   0    1  0.333  0.412  0.400  0.812   146  0.067  0.333    0.0%  11.8%  1.00  -0.0   11.8%  26    2  R         Seibu Lions      C
517      Kuriyama Takumi   6  16  11   1   5   1   0   0   6    4   0   0   0   0   0   5    0   0    0  0.455  0.625  0.545  1.170   253  0.090  0.455    0.0%  31.2%  1.00  -0.0   31.2%  42   DH  L         Seibu Lions      C
518        Lin Kuan-Chen  10  33  31   3   8   0   0   0   8    1   0   0   0   0  10   2    0   0    1  0.258  0.303  0.258  0.561    72  0.000  0.381   30.3%   6.1%  0.20  -0.0   36.4%  23    7  R         Seibu Lions      C
524          Murata Reon  11  35  27   1   7   3   0   0  10    4   0   0   0   1   9   6    0   1    1  0.259  0.400  0.370  0.770   134  0.111  0.368   25.7%  17.1%  0.67  -0.0   42.9%  24    3  R         Seibu Lions      C
525          Nakami Yuta   3   8   7   2   3   1   0   2  10    3   0   0   0   0   0   1    0   0    1  0.429  0.500  1.429  1.929   468  1.000  0.200    0.0%  12.5%  1.00  -0.0   37.5%  23   DH  L         Seibu Lions      C
526      Nakamura Takeya   6  15  13   1   4   0   0   1   7    3   0   0   0   0   1   2    0   0    1  0.308  0.400  0.538  0.938   182  0.230  0.273    6.7%  13.3%  2.00  -0.0   26.7%  42   DH  R         Seibu Lions      C
528       Nakata Keisuke   1   3   2   0   0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.333  0.000  0.333     8  0.000  0.000    0.0%  33.3%  1.00  -0.0   33.3%  26    4  S         Seibu Lions      C
530           Noda Kaito   4  14  13   0   4   0   0   0   4    1   0   0   0   0   5   1    0   0    0  0.308  0.357  0.308  0.665   103  0.000  0.500   35.7%   7.1%  0.20  -0.0   42.9%  21    2  R         Seibu Lions      C
531       Okumura Koichi   3   9   7   1   1   0   0   0   1    0   0   1   0   0   1   2    0   0    1  0.143  0.333  0.143  0.476    49  0.000  0.167   11.1%  22.2%  2.00  -0.3   33.3%  26    7  R         Seibu Lions      C
532         Saito Hiroto  10  39  33   4   5   0   0   0   5    2   1   0   1   0   3   4    0   1    5  0.152  0.263  0.152  0.415    30  0.000  0.167    7.7%  10.3%  1.33   0.1   17.9%  19    6  R         Seibu Lions      C
534           Sato Taiyo   8  24  22   3   2   0   0   0   2    1   1   0   0   0   2   2    0   0    0  0.091  0.167  0.091  0.258   -17  0.000  0.100    8.3%   8.3%  1.00   0.2   16.7%  24    6  L         Seibu Lions      C
538     Sumitani Ginjiro   5  13  11   0   0   0   0   0   0    0   0   0   1   0   1   0    0   1    1  0.000  0.083  0.000  0.083   -69  0.000  0.000    7.7%   0.0%  0.00  -0.0    7.7%  38    2  R         Seibu Lions      C
541     Takamatsu Wataru   3   4   4   1   0   0   0   0   0    0   1   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000  0.000   50.0%   0.0%  0.00   0.2   50.0%  26    9  L         Seibu Lions      C
542           Tsuge Sena   2   7   7   1   2   0   0   0   2    0   0   0   0   0   3   0    0   0    0  0.286  0.286  0.286  0.572    75  0.000  0.500   42.9%   0.0%  0.00  -0.0   42.9%  29    2  R         Seibu Lions      C
544   Yamamura Takayoshi   2   7   6   0   1   0   0   0   1    0   0   0   0   0   1   1    0   0    0  0.167  0.286  0.167  0.453    41  0.000  0.200   14.3%  14.3%  1.00  -0.0   28.6%  23    5  L         Seibu Lions      C
545          Yokota Sowa   2   7   7   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    2  0.143  0.143  0.143  0.286   -10  0.000  0.167   14.3%   0.0%  0.00  -0.0   14.3%  18    5  L         Seibu Lions      C
546        Arizono Naoki  11  46  36  15  15   6   1   0  23    3   1   0   0   0   6   9    0   1    0  0.417  0.543  0.639  1.182   248  0.222  0.500   13.0%  19.6%  1.50   0.1   32.6%  23    5  R  Nipponham Fighters      E
547          Asama Daiki   8  32  28   7  13   3   1   1  21    6   1   0   0   1   5   3    0   0    0  0.464  0.500  0.750  1.250   266  0.286  0.522   15.6%   9.4%  0.60   0.1   28.1%  30    8  L  Nipponham Fighters      E
549        Edokpolo Kane   9  33  28   3   6   3   0   1  12    3   0   0   0   0  10   5    0   0    1  0.214  0.333  0.429  0.762   127  0.215  0.294   30.3%  15.2%  0.50  -0.0   48.5%  22    8  R  Nipponham Fighters      E
550       Fujimori Kaito   6  11  11   0   1   0   0   0   1    0   0   0   0   0   4   0    0   0    0  0.091  0.091  0.091  0.182   -40  0.000  0.143   36.4%   0.0%  0.00  -0.0   36.4%  19    2  L  Nipponham Fighters      E
552        Fujita Taisei   1   1   1   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000    0.0%   0.0%         0.0    0.0%  21    7  L  Nipponham Fighters      E
555         Hamada Taiki   7  20  19   1   4   2   0   0   6    1   0   1   0   0   5   1    0   0    1  0.211  0.250  0.316  0.566    71  0.105  0.286   25.0%   5.0%  0.20  -0.3   30.0%  20  UTL  R  Nipponham Fighters      E
556         Handa Minato   6  13  13   0   0   0   0   0   0    0   0   0   0   0   5   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000   38.5%   0.0%  0.00   0.0   38.5%  19    6  L  Nipponham Fighters      E
558      Hosokawa Ryohei   9  23  18   1   7   0   0   0   7    6   2   0   0   1   3   4    0   0    1  0.389  0.478  0.389  0.867   159  0.000  0.438   13.0%  17.4%  1.33   0.3   30.4%  24  UTL  L  Nipponham Fighters      E
559         Imagawa Yuma   8  26  26   5  10   5   0   1  18    8   0   0   0   0   6   0    0   0    1  0.385  0.385  0.692  1.077   216  0.307  0.474   23.1%   0.0%  0.00  -0.0   26.9%  29    7  R  Nipponham Fighters      E
560   Kamikawabata Daigo   3  13  11   0   1   0   0   0   1    0   0   0   0   0   1   2    0   0    1  0.091  0.231  0.091  0.322     2  0.000  0.100    7.7%  15.4%  2.00  -0.0   23.1%  29    4  L  Nipponham Fighters      E
565      Kiyomiya Kotaro   5  20  15   6   5   1   0   3  15    6   0   0   0   0   3   4    0   1    0  0.333  0.500  1.000  1.500   336  0.667  0.222   15.0%  20.0%  1.33  -0.0   50.0%  27    3  L  Nipponham Fighters      E
567  Lin Lyle Chia-Cheng   4   9   8   0   0   0   0   0   0    0   0   0   0   0   1   1    0   0    0  0.000  0.111  0.000  0.111   -59  0.000  0.000   11.1%  11.1%  1.00  -0.0   22.2%  29    2  R  Nipponham Fighters      E
568       Mannami Chusei   5  20  19   4  11   2   1   0  15    1   0   0   0   0   2   1    0   0    0  0.579  0.600  0.789  1.389   307  0.210  0.647   10.0%   5.0%  0.50  -0.0   15.0%  26    9  R  Nipponham Fighters      E
573      Miyazaki Kazuki   9  30  28   4   9   2   1   1  16    3   0   1   0   0   4   2    0   0    1  0.321  0.367  0.571  0.938   177  0.250  0.348   13.3%   6.7%  0.50  -0.3   23.3%  24    7  R  Nipponham Fighters      E
574        Myose Ryosuke   8  28  28   1   6   1   0   1  10    3   1   0   0   0   9   0    0   0    2  0.214  0.214  0.357  0.571    71  0.143  0.278   32.1%   0.0%  0.00   0.2   35.7%  20    4  R  Nipponham Fighters      E
576     Nakashima Takuya   5  16  15   0   1   0   0   0   1    0   1   0   0   0   6   1    0   0    0  0.067  0.125  0.067  0.192   -36  0.000  0.111   37.5%   6.2%  0.17   0.2   43.8%  35    4  L  Nipponham Fighters      E
578         Ohtsuka Ruan   8  31  29   5   9   2   0   1  14    6   0   0   0   1   8   1    0   0    0  0.310  0.323  0.483  0.806   139  0.173  0.381   25.8%   3.2%  0.12  -0.0   32.3%  22    6  L  Nipponham Fighters      E
580        Sakaguchi Uta  11  33  33   4   5   0   0   1   8    4   1   0   0   0  13   0    0   0    0  0.152  0.152  0.242  0.394    21  0.090  0.211   39.4%   0.0%  0.00   0.2   42.4%  23    3  L  Nipponham Fighters      E
582          Shibata Reo   9  27  23   1   2   0   1   0   4    0   0   0   0   0   8   4    0   0    2  0.087  0.222  0.174  0.396    23  0.087  0.133   29.6%  14.8%  0.50  -0.0   44.4%  20   DH  L  Nipponham Fighters      E
585        Shimizu Yushi   5  17  14   3   3   0   0   1   6    2   0   0   1   0   3   2    0   0    3  0.214  0.313  0.429  0.742   121  0.215  0.200   17.6%  11.8%  0.67  -0.0   35.3%  30    2  R  Nipponham Fighters      E
586         Shintoh Yuya   4  12  10   5   6   1   0   2  13    5   0   0   0   0   2   2    0   0    0  0.600  0.667  1.300  1.967   469  0.700  0.667   16.7%  16.7%  1.00  -0.0   50.0%  24    2  R  Nipponham Fighters      E
590      Umebayashi Yuki   6  18  16   1   3   0   0   0   3    2   0   0   1   0   5   1    0   0    1  0.188  0.235  0.188  0.423    30  0.000  0.273   27.8%   5.6%  0.20  -0.0   33.3%  28    2  R  Nipponham Fighters      E
591      Yamaguchi Ataru   4   9   8   0   1   1   0   0   2    1   0   0   0   1   4   0    0   0    1  0.125  0.111  0.250  0.361    11  0.125  0.200   44.4%   0.0%  0.00   0.0   44.4%  27    9  R  Nipponham Fighters      E
593             Asai Reo   3  11   9   0   3   0   0   0   3    0   0   1   0   0   3   2    0   0    0  0.333  0.455  0.333  0.788   161  0.000  0.500   27.3%  18.2%  0.67  -0.3   45.5%                   Oisix Albirex      E
594         Banzai Tamon   3   5   4   0   0   0   0   0   0    0   0   0   0   0   2   1    0   0    1  0.000  0.200  0.000  0.200   -38  0.000  0.000   40.0%  20.0%  0.50  -0.0   60.0%                   Oisix Albirex      E
595          Frey Daniel   4   5   2   0   0   0   0   0   0    1   0   1   0   0   0   3    0   0    0  0.000  0.600  0.000  0.600   103  0.000  0.000    0.0%  60.0%  1.00  -0.3   60.0%                   Oisix Albirex      E
596           Higa Tenyu   3   4   4   0   1   0   0   0   1    0   0   0   0   0   2   0    0   0    0  0.250  0.250  0.250  0.500    62  0.000  0.500   50.0%   0.0%  0.00  -0.0   50.0%                   Oisix Albirex      E
602   Kishikawa Kazuhiro   5  18  17   1   4   0   0   0   4    2   1   0   0   0   3   1    0   0    0  0.235  0.278  0.235  0.513    67  0.000  0.286   16.7%   5.6%  0.33   0.2   22.2%                   Oisix Albirex      E
603        Konishi Keiji   6  14  13   0   4   1   0   0   5    2   0   0   0   0   4   1    0   0    1  0.308  0.357  0.385  0.742   144  0.077  0.444   28.6%   7.1%  0.25  -0.0   35.7%                   Oisix Albirex      E
605     Matsuyama Ryuhei   7  21  21   2   8   1   0   1  12    1   0   0   0   0   0   0    0   0    1  0.381  0.381  0.571  0.952   213  0.190  0.350    0.0%   0.0%        -0.0    4.8%                   Oisix Albirex      E
607       Nakayama Shota   1   3   3   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000  0.000    0.0%   0.0%         0.0    0.0%                   Oisix Albirex      E
608     Nakazawa Hideaki   6  17  15   1   5   0   1   0   7    3   0   0   2   0   1   0    0   0    1  0.333  0.333  0.467  0.800   162  0.134  0.357    5.9%   0.0%  0.00  -0.0    5.9%                   Oisix Albirex      E
611         Ohkawa Yodai  10  41  35   5   6   1   0   0   7    2   0   0   0   1  10   4    0   1    4  0.171  0.268  0.200  0.468    51  0.029  0.231   24.4%   9.8%  0.40  -0.0   34.1%                   Oisix Albirex      E
612          Ono Daisuke   6  14  13   0   2   0   0   0   2    1   1   0   1   0   1   0    0   0    0  0.154  0.154  0.154  0.308    -4  0.000  0.167    7.1%   0.0%  0.00   0.2    7.1%                   Oisix Albirex      E
613         Sonobe Keita   6  20  16   2   7   2   0   0   9    1   1   0   0   0   1   3    0   1    0  0.438  0.550  0.563  1.113   270  0.125  0.467    5.0%  15.0%  3.00   0.1   20.0%                   Oisix Albirex      E
615       Taka Yoshihiro   3   7   7   1   2   0   0   0   2    0   0   0   0   0   1   0    0   0    0  0.286  0.286  0.286  0.572    86  0.000  0.333   14.3%   0.0%  0.00  -0.0   14.3%                   Oisix Albirex      E
618        Takayama Shun   6  18  17   2   1   0   0   0   1    0   0   0   0   0   6   1    0   0    0  0.059  0.111  0.059  0.170   -50  0.000  0.091   33.3%   5.6%  0.17  -0.0   38.9%                   Oisix Albirex      E
619        Tanaka Shunta   5  15  12   1   2   1   0   0   3    0   0   0   0   0   4   3    0   0    0  0.167  0.333  0.250  0.583    91  0.083  0.250   26.7%  20.0%  0.75  -0.0   46.7%                   Oisix Albirex      E
620        Uehara Hiroki  10  30  27   0   5   1   0   0   6    2   0   0   0   1  10   2    0   0    0  0.185  0.233  0.222  0.455    46  0.037  0.278   33.3%   6.7%  0.20  -0.0   40.0%                   Oisix Albirex      E
622     Urushihara Genta  10  42  40   4   9   2   0   1  14    2   1   1   0   0   4   2    0   0    0  0.225  0.262  0.350  0.612    99  0.125  0.229    9.5%   4.8%  0.50  -0.2   16.7%                   Oisix Albirex      E
