Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Miyazaki Toshiro,113,460,429,47,129,26,1,14,199,53,0,0,0,3,29,24,2,4,15,0.301,0.341,0.464,0.805,122,0.163,0.296,14.6%,6.3%,5.2%,0.83,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Momose Hiroki,4,4,4,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0.250,0.250,0.250,0.500,41,0.000,0.500,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Mori Keito,8,12,12,3,3,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0.250,0.250,0.333,0.583,62,0.083,0.273,8.3%,8.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Mutoh Yuta,22,5,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Nakagawa Koh,3,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,303,0.500,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Nakai Daisuke,69,105,100,12,25,3,1,2,36,4,1,0,1,0,23,3,0,1,1,0.250,0.279,0.360,0.639,77,0.110,0.307,26.7%,21.9%,2.9%,0.13,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Ohnuki Shinichi,19,44,37,3,4,1,0,0,5,1,0,0,5,1,19,1,0,0,1,0.108,0.128,0.135,0.263,-24,0.027,0.211,45.5%,43.2%,2.3%,0.05,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Otosaka Tomo,85,115,101,17,21,3,0,1,27,7,5,0,1,1,28,12,0,0,2,0.208,0.289,0.267,0.556,57,0.059,0.274,35.7%,24.3%,10.4%,0.43,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Patton Spencer,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Peoples Michael,10,13,12,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0.083,0.083,0.083,0.166,-51,0.000,0.250,61.5%,61.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakaguchi Kousuke,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakamoto Yuya,10,17,16,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0.063,0.063,0.063,0.126,-62,0.000,0.083,23.5%,23.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakurai Shuto,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-97,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sano Keita,106,451,402,48,132,20,1,20,214,69,0,0,0,3,58,42,1,4,13,0.328,0.395,0.532,0.927,155,0.204,0.343,26.6%,12.9%,9.3%,0.72,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Shibata Tatsuhiro,110,276,233,33,62,14,0,2,82,20,0,0,9,1,50,29,3,4,1,0.266,0.356,0.352,0.708,98,0.086,0.330,29.3%,18.1%,10.5%,0.58,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Shindoh Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Soto Neftali,114,480,428,59,108,18,0,25,201,78,0,0,0,5,103,44,0,3,12,0.252,0.323,0.470,0.793,118,0.218,0.272,35.8%,21.5%,9.2%,0.43,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sunada Yoshiki,17,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,452,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Taira Kentaro,14,31,26,1,2,0,0,0,2,0,0,0,5,0,17,0,0,0,0,0.077,0.077,0.077,0.154,-54,0.000,0.222,54.8%,54.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Takajoh Shuto,23,46,42,4,8,0,0,3,17,5,0,0,1,0,22,2,0,1,1,0.190,0.244,0.405,0.649,78,0.215,0.294,58.7%,47.8%,4.3%,0.09,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tobashira Yasutaka,96,276,259,21,55,8,1,5,80,23,0,2,5,1,53,11,0,0,8,0.212,0.244,0.309,0.553,54,0.097,0.248,25.0%,19.2%,4.0%,0.21,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamamoto Yuudai,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamashita Kouki,39,46,43,2,9,2,0,0,11,1,0,0,0,0,7,3,0,0,1,0.209,0.261,0.256,0.517,45,0.047,0.250,21.7%,15.2%,6.5%,0.43,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Hatake Seishu,12,25,19,1,1,0,0,0,1,1,0,0,6,0,11,0,0,0,0,0.053,0.053,0.053,0.106,-68,0.000,0.125,44.0%,44.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Imamura Nobutaka,12,24,20,2,1,0,0,0,1,2,0,0,3,0,12,1,0,0,0,0.050,0.095,0.050,0.145,-57,0.000,0.125,54.2%,50.0%,4.2%,0.08,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ishikawa Shingo,43,47,45,2,11,1,0,2,18,7,0,0,0,0,12,2,0,0,1,0.244,0.277,0.400,0.677,87,0.156,0.290,34.0%,25.5%,4.3%,0.17,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kamei Yoshiyuki,51,156,141,21,36,7,0,2,49,17,0,1,1,2,21,11,0,1,3,0.255,0.310,0.348,0.658,84,0.093,0.283,21.8%,13.5%,7.1%,0.52,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Katoh Shuhei,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Katsuki Kazuya,8,9,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.000,0.000,0.000,0.000,-98,0.000,0.000,22.2%,22.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kishida Yukinori,34,48,43,2,13,3,0,1,19,5,0,0,1,1,16,3,0,0,4,0.302,0.340,0.442,0.782,117,0.140,0.444,41.7%,33.3%,6.2%,0.19,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kitamura Takumi,57,88,75,9,17,2,0,2,25,10,0,0,2,0,24,10,1,1,2,0.227,0.326,0.333,0.659,85,0.106,0.306,40.9%,27.3%,11.4%,0.42,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kobayashi Seiji,10,21,18,1,1,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0.056,0.150,0.056,0.206,-38,0.000,0.071,19.0%,19.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kuwahara Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Maru Yoshihiro,120,491,423,63,120,31,1,27,234,77,8,4,3,2,101,63,4,0,3,0.284,0.375,0.553,0.928,156,0.269,0.313,38.9%,20.6%,12.8%,0.62,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Masuda Daiki,74,48,37,30,11,2,0,0,13,2,23,8,0,0,12,11,0,0,1,0.297,0.458,0.351,0.809,129,0.054,0.440,47.9%,25.0%,22.9%,0.92,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Matsubara Seiya,86,313,278,42,73,11,5,3,103,19,12,2,4,2,71,29,0,0,4,0.263,0.330,0.371,0.701,96,0.108,0.340,32.9%,22.7%,9.3%,0.41,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Mercedes CC,11,22,19,0,2,0,0,0,2,0,0,0,3,0,8,0,0,0,0,0.105,0.105,0.105,0.210,-39,0.000,0.182,36.4%,36.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Mota Israel,9,11,9,3,2,0,0,1,5,4,1,0,0,0,3,2,0,0,0,0.222,0.364,0.556,0.920,153,0.334,0.200,54.5%,27.3%,18.2%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakajima Hiroyuki,100,312,279,19,83,13,0,7,117,29,0,3,0,1,59,31,0,1,11,0.297,0.369,0.419,0.788,120,0.122,0.355,31.1%,18.9%,9.9%,0.53,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Naoe Daisuke,3,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ohe Ryusei,43,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ohshiro Takumi,93,308,274,30,74,10,1,9,113,41,1,0,1,3,82,30,6,0,1,0.270,0.339,0.412,0.751,109,0.142,0.349,39.3%,26.6%,9.7%,0.37,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Okamoto Kazuma,118,500,440,79,121,26,0,31,240,97,2,0,0,0,85,55,2,5,10,0.275,0.362,0.545,0.907,149,0.270,0.278,34.2%,17.0%,11.0%,0.65,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Parra Gerardo,47,154,146,14,39,3,1,4,56,13,0,2,0,0,35,8,1,0,6,0.267,0.305,0.384,0.689,92,0.117,0.327,30.5%,22.7%,5.2%,0.23,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sakamoto Hayato,115,479,412,64,119,28,1,19,206,65,4,1,1,4,85,62,7,0,9,0.289,0.379,0.500,0.879,143,0.211,0.321,34.7%,17.7%,12.9%,0.73,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sakurai Toshiki,25,18,15,0,1,0,0,0,1,0,0,0,2,0,6,1,0,0,0,0.067,0.125,0.067,0.192,-43,0.000,0.111,38.9%,33.3%,5.6%,0.17,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sanchez Angel,15,34,29,0,1,0,0,0,1,0,0,0,5,0,20,0,0,0,0,0.034,0.034,0.034,0.068,-79,0.000,0.111,58.8%,58.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sawamura Hirokazu,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Shigenobu Shinnosuke,60,96,90,17,23,5,1,1,33,6,5,1,0,0,33,6,0,0,1,0.256,0.302,0.367,0.669,87,0.111,0.393,41.7%,34.4%,6.2%,0.18,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sugano Tomoyuki,20,53,44,3,4,3,0,0,7,3,0,0,8,0,16,1,0,0,0,0.091,0.111,0.159,0.270,-23,0.068,0.143,32.1%,30.2%,1.9%,0.06,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sumitani Ginjiro,56,114,100,4,18,2,0,1,23,7,0,0,3,1,23,8,2,2,3,0.180,0.252,0.230,0.482,37,0.050,0.221,28.1%,20.2%,7.0%,0.35,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Taguchi Kazuto,26,34,28,2,6,2,0,0,8,3,0,0,3,0,11,3,0,0,0,0.214,0.290,0.286,0.576,62,0.072,0.353,41.2%,32.4%,8.8%,0.27,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Takahashi Yuki,8,7,7,0,1,0,1,0,3,1,0,0,0,0,3,0,0,0,0,0.143,0.143,0.429,0.572,55,0.286,0.250,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tanaka Shunta,48,78,68,7,18,2,1,1,25,6,2,0,0,1,15,8,1,1,0,0.265,0.346,0.368,0.714,100,0.103,0.321,30.8%,19.2%,10.3%,0.53,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tanaka Toyoki,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,1.000,0.000,1.000,203,0.000,,100.0%,0.0%,100.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tateoka Soichiro,29,27,23,5,6,0,1,1,11,4,1,0,0,0,6,4,1,0,1,0.261,0.370,0.478,0.848,135,0.217,0.312,40.7%,22.2%,14.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Togo Shosei,19,37,34,1,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,56.8%,56.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Urena Estamy,11,20,18,0,3,0,0,0,3,0,0,0,0,0,8,2,0,0,0,0.167,0.250,0.167,0.417,20,0.000,0.300,50.0%,40.0%,10.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wakabayashi Akihiro,76,159,146,22,36,6,1,2,50,14,2,4,3,1,32,8,0,1,6,0.247,0.288,0.342,0.630,76,0.095,0.301,26.4%,20.1%,5.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wheeler Zelous,98,288,263,26,65,9,0,12,110,36,3,3,0,1,47,22,1,2,6,0.247,0.309,0.418,0.727,101,0.171,0.259,28.1%,16.3%,7.6%,0.47,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoh Daikan,38,77,63,12,15,1,0,1,19,6,1,0,0,2,21,9,1,3,1,0.238,0.351,0.302,0.653,85,0.064,0.326,40.3%,27.3%,11.7%,0.43,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yokogawa Kai,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoshikawa Daiki,30,12,10,1,1,0,0,0,1,0,2,1,1,0,2,1,0,0,0,0.100,0.182,0.100,0.282,-18,0.000,0.125,25.0%,16.7%,8.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoshikawa Naoki,112,389,354,47,97,16,2,8,141,32,11,3,2,0,60,30,4,3,6,0.274,0.336,0.398,0.734,104,0.124,0.311,25.2%,15.4%,7.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yuasa Dai,13,9,7,3,0,0,0,0,0,0,2,0,1,0,3,1,0,0,0,0.000,0.125,0.000,0.125,-60,0.000,0.000,44.4%,33.3%,11.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Aoki Norichika,107,425,357,64,113,30,1,18,199,51,2,1,0,1,51,62,2,5,6,0.317,0.424,0.557,0.981,164,0.240,0.329,30.8%,12.0%,14.6%,1.22,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Araki Takahiro,63,84,73,10,12,1,1,1,18,7,0,0,3,1,18,6,1,1,3,0.164,0.235,0.247,0.482,34,0.083,0.200,29.8%,21.4%,7.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Escobar Alcides,104,402,377,27,103,14,2,1,124,30,6,7,1,2,52,13,6,9,9,0.273,0.312,0.329,0.641,76,0.056,0.313,16.4%,12.9%,3.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Fujii Ryota,10,20,18,1,5,0,0,0,5,0,0,0,1,0,3,1,0,0,0,0.278,0.316,0.278,0.594,65,0.000,0.333,20.0%,15.0%,5.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hamada Taiki,33,105,100,7,20,4,0,3,33,7,0,0,0,0,30,5,0,0,1,0.200,0.238,0.330,0.568,55,0.130,0.254,36.2%,28.6%,4.8%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hara Juri,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,3,0.000,0.000,25.0%,0.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hirooka Taishi,87,142,121,15,26,4,0,8,54,15,4,0,3,2,43,16,0,0,4,0.215,0.302,0.446,0.748,101,0.231,0.250,47.2%,30.3%,11.3%,0.37,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hoshi Tomoya,36,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,171,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ino Suguru,32,22,19,1,2,0,1,0,4,4,0,0,2,0,6,1,0,0,1,0.105,0.150,0.211,0.361,1,0.106,0.154,31.8%,27.3%,4.5%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ishikawa Masanori,15,27,24,0,1,0,0,0,1,0,0,0,2,0,9,1,0,0,0,0.042,0.080,0.042,0.122,-60,0.000,0.067,37.0%,33.3%,3.7%,0.11,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kanakubo Yuto,3,4,4,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0.250,0.250,0.500,0.750,100,0.250,0.333,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kawabata Shingo,39,42,39,3,5,0,0,0,5,2,0,0,0,0,4,3,0,0,1,0.128,0.190,0.128,0.318,-7,0.000,0.143,16.7%,9.5%,7.1%,0.75,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kazahari Ren,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-93,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Koch Matt,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-93,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Koga Yudai,27,46,42,0,2,0,0,0,2,1,0,0,1,1,4,0,0,2,4,0.048,0.089,0.048,0.137,-56,0.000,0.051,8.7%,8.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Matsumoto Naoki,6,14,13,0,3,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0.231,0.286,0.231,0.517,45,0.000,0.300,28.6%,21.4%,7.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Matsumoto Yu,9,11,10,2,2,1,0,0,3,0,0,0,0,0,3,1,0,0,1,0.200,0.273,0.300,0.573,58,0.100,0.286,36.4%,27.3%,9.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Miyamoto Takeshi,94,171,146,16,40,8,0,2,54,12,3,1,5,0,23,18,0,2,3,0.274,0.361,0.370,0.731,100,0.096,0.314,25.1%,13.5%,10.5%,0.78,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Murakami Munetaka,120,515,424,70,130,30,2,28,248,86,11,5,0,1,115,87,12,3,8,0.307,0.427,0.585,1.012,171,0.278,0.362,44.7%,22.3%,16.9%,0.76,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nagaoka Hideki,6,13,12,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0.083,0.083,0.083,0.166,-49,0.000,0.111,23.1%,23.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nakamura Yuhei,29,92,80,10,14,2,0,0,16,3,0,1,2,1,14,9,0,0,2,0.175,0.256,0.200,0.456,29,0.025,0.209,25.0%,15.2%,9.8%,0.64,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nakayama Shota,29,53,48,4,11,1,0,4,24,8,0,0,0,1,19,3,0,1,2,0.229,0.283,0.500,0.783,109,0.271,0.269,49.1%,35.8%,5.7%,0.16,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishida Akihisa,69,215,190,20,44,5,0,7,70,20,0,1,1,1,48,20,2,3,4,0.232,0.313,0.368,0.681,86,0.136,0.272,34.9%,22.3%,9.3%,0.42,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishiura Naomichi,101,310,286,24,70,10,0,10,110,43,4,2,4,2,74,16,3,2,11,0.245,0.288,0.385,0.673,83,0.140,0.294,32.3%,23.9%,5.2%,0.22,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ogawa Yasuhiro,20,47,38,1,5,0,0,0,5,2,0,0,6,0,16,3,0,0,0,0.132,0.195,0.132,0.327,-6,0.000,0.227,40.4%,34.0%,6.4%,0.19,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ohnishi Hiroki,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-93,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ohta Kengo,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.000,0.000,0.000,0.000,-93,0.000,0.000,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Saiuchi Hiroaki,7,12,12,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.083,0.083,0.083,0.166,-49,0.000,0.100,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sakaguchi Tomotaka,114,458,398,55,98,14,1,9,141,36,4,5,3,3,60,47,1,7,8,0.246,0.334,0.354,0.688,88,0.108,0.268,25.3%,13.1%,10.3%,0.78,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shima Motohiro,20,45,41,2,4,2,0,0,6,4,0,0,1,0,19,3,0,0,1,0.098,0.159,0.146,0.305,-12,0.048,0.182,48.9%,42.2%,6.7%,0.16,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shiomi Yasutaka,43,179,154,20,43,4,2,8,75,21,13,2,3,0,44,17,0,5,4,0.279,0.369,0.487,0.856,130,0.208,0.343,38.5%,24.6%,9.5%,0.39,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Suarez Albert,12,23,23,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0.000,0.000,0.000,0.000,-93,0.000,0.000,43.5%,43.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takahashi Keiji,10,17,15,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,0,0.067,0.176,0.067,0.243,-26,0.000,0.143,58.8%,47.1%,11.8%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takai Yuhei,43,113,103,6,23,4,0,0,27,9,3,0,0,3,23,6,0,1,2,0.223,0.265,0.262,0.527,47,0.039,0.277,25.7%,20.4%,5.3%,0.26,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takanashi Hirotoshi,18,32,29,1,6,0,0,0,6,0,0,1,2,0,14,1,0,0,0,0.207,0.233,0.207,0.440,24,0.000,0.400,46.9%,43.8%,3.1%,0.07,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takeoka Ryusei,5,12,9,0,3,0,0,0,3,0,0,0,1,0,3,2,0,0,0,0.333,0.455,0.333,0.788,118,0.000,0.500,41.7%,25.0%,16.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Tashiro Shotaro,46,53,47,5,7,1,1,0,10,2,1,1,1,0,16,5,0,0,0,0.149,0.231,0.213,0.444,25,0.064,0.226,39.6%,30.2%,9.4%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Terashima Naruki,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-93,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ueda Tsuyoshi,53,61,56,13,7,1,0,0,8,2,5,0,2,1,15,2,0,0,3,0.125,0.153,0.143,0.296,-15,0.018,0.167,27.9%,24.6%,3.3%,0.13,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Watanabe Daiki,33,12,11,7,3,0,0,0,3,0,2,2,0,0,3,1,0,0,0,0.273,0.333,0.273,0.606,69,0.000,0.375,33.3%,25.0%,8.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
