Pitcher,Team,Throws,IP,TBF,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,Strike%,Ball%,F-Str%,PAR%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%,Zone%,Arm%,Glove%,High%,Low%,MM%,Behind%,Sec%,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Hartwig Grant,Hanshin,R,12.0,54,93.0,0.14814815,0.12962963,0.41428571,0.6146789,0.1980198,0.74712644,0.86567164,0.35,0.1047619048,0.2528735632,0.3047619048,0.619047619,0.380952381,0.6111111111,0.1454545455,0.5666666667,0.4864864865,0.4594594595,0.05405405405,0.2702702703,0.1891891892,0.5135135135,0.01851851852,0.05882352941,0.4054054054,0.4594594595,0.1351351351,0.1621621622,0.519047619,0.5047619048,0.4952380952,0.4285714286,0.5714285714,0.03333333333,0.119047619,0.4,,14.81481481,12.96296296,41.42857143,61.46788991,19.8019802,74.71264368,86.56716418,35.0,10.47619048,25.28735632,30.47619048,61.9047619,38.0952381,61.11111111,14.54545455,56.66666667,48.64864865,45.94594595,5.405405405,27.02702703,18.91891892,51.35135135,1.851851852,5.882352941,40.54054054,45.94594595,13.51351351,16.21621622,51.9047619,50.47619048,49.52380952,42.85714286,57.14285714,3.333333333,11.9047619,40.0
Baldonado Alberto,Yomiuri,L,12.0,59,93.3,0.22033898,0.16949153,0.4673913,0.72727273,0.22916667,0.7751938,0.84375,0.57575758,0.1050724638,0.2248062016,0.2246376812,0.6014492754,0.3985507246,0.6315789474,0.1276595745,0.5688405797,0.3529411765,0.5588235294,0.08823529412,0.3235294118,0.2352941176,0.6470588235,0.0,0.0,0.2352941176,0.4411764706,0.3235294118,0.1764705882,0.4782608696,0.4094202899,0.5905797101,0.3913043478,0.6086956522,0.08333333333,0.1376811594,0.2717391304,,22.03389831,16.94915254,46.73913043,72.72727273,22.91666667,77.51937984,84.375,57.57575758,10.50724638,22.48062016,22.46376812,60.14492754,39.85507246,63.15789474,12.76595745,56.88405797,35.29411765,55.88235294,8.823529412,32.35294118,23.52941176,64.70588235,0.0,0.0,23.52941176,44.11764706,32.35294118,17.64705882,47.82608696,40.94202899,59.05797101,39.13043478,60.86956522,8.333333333,13.76811594,27.17391304
Suzuki Hiroshi,ORIX,R,12.0,58,93.0,0.10344828,0.10344828,0.48837209,0.72477064,0.24528302,0.82857143,0.89873418,0.61538462,0.08372093023,0.1714285714,0.2186046512,0.623255814,0.376744186,0.5,0.1132075472,0.5441860465,0.4523809524,0.4285714286,0.119047619,0.2857142857,0.1428571429,0.5476190476,0.01724137931,0.05555555556,0.3095238095,0.4761904762,0.2142857143,0.0652173913,0.5069767442,0.4744186047,0.5255813953,0.3720930233,0.6279069767,0.04186046512,0.111627907,0.02325581395,,10.34482759,10.34482759,48.8372093,72.47706422,24.52830189,82.85714286,89.87341772,61.53846154,8.372093023,17.14285714,21.86046512,62.3255814,37.6744186,50.0,11.32075472,54.41860465,45.23809524,42.85714286,11.9047619,28.57142857,14.28571429,54.76190476,1.724137931,5.555555556,30.95238095,47.61904762,21.42857143,6.52173913,50.69767442,47.44186047,52.55813953,37.20930233,62.79069767,4.186046512,11.1627907,2.325581395
Miyamori Satoshi,Rakuten,R,11.33333333,63,92.3,0.14285714,0.11111111,0.4628821,0.74789916,0.15454545,0.80188679,0.86516854,0.47058824,0.09170305677,0.1981132075,0.2183406114,0.6113537118,0.3886462882,0.619047619,0.1666666667,0.519650655,0.4054054054,0.5405405405,0.05405405405,0.3243243243,0.2162162162,0.5945945946,0.01587301587,0.05,0.2972972973,0.4864864865,0.2162162162,0.09302325581,0.519650655,0.5720524017,0.4279475983,0.5021834061,0.4978165939,0.08296943231,0.1397379913,0.2576419214,,14.28571429,11.11111111,46.28820961,74.78991597,15.45454545,80.18867925,86.51685393,47.05882353,9.170305677,19.81132075,21.83406114,61.13537118,38.86462882,61.9047619,16.66666667,51.9650655,40.54054054,54.05405405,5.405405405,32.43243243,21.62162162,59.45945946,1.587301587,5.0,29.72972973,48.64864865,21.62162162,9.302325581,51.9650655,57.20524017,42.79475983,50.21834061,49.78165939,8.296943231,13.97379913,25.76419214
Urushihara Taisei,Hanshin,R,11.33333333,43,89.0,0.20930233,0.09302326,0.38265306,0.60638298,0.17475728,0.78666667,0.84210526,0.61111111,0.08163265306,0.2133333333,0.2653061224,0.5765306122,0.4234693878,0.4761904762,0.1451612903,0.5510204082,0.4482758621,0.4482758621,0.1034482759,0.3448275862,0.1034482759,0.5517241379,0.0,0.0,0.4827586207,0.3448275862,0.1724137931,0.2068965517,0.4795918367,0.4822335025,0.5177664975,0.4314720812,0.5685279188,0.05076142132,0.1472081218,0.2602040816,,20.93023256,9.302325581,38.26530612,60.63829787,17.47572816,78.66666667,84.21052632,61.11111111,8.163265306,21.33333333,26.53061224,57.65306122,42.34693878,47.61904762,14.51612903,55.10204082,44.82758621,44.82758621,10.34482759,34.48275862,10.34482759,55.17241379,0.0,0.0,48.27586207,34.48275862,17.24137931,20.68965517,47.95918367,48.22335025,51.77664975,43.14720812,56.85279188,5.076142132,14.72081218,26.02040816
Hayakawa Daiki,Hanshin,R,11.33333333,42,89.5,0.11904762,0.04761905,0.47239264,0.61176471,0.3164557,0.85714286,0.90384615,0.76,0.06748466258,0.1428571429,0.263803681,0.6809815951,0.3190184049,0.5714285714,0.09090909091,0.6257668712,0.5882352941,0.3529411765,0.05882352941,0.2352941176,0.1176470588,0.4117647059,0.0,0.0,0.5294117647,0.3235294118,0.1470588235,0.1470588235,0.5214723926,0.5304878049,0.4695121951,0.506097561,0.493902439,0.05487804878,0.06097560976,0.3926380368,,11.9047619,4.761904762,47.2392638,61.17647059,31.64556962,85.71428571,90.38461538,76.0,6.748466258,14.28571429,26.3803681,68.09815951,31.90184049,57.14285714,9.090909091,62.57668712,58.82352941,35.29411765,5.882352941,23.52941176,11.76470588,41.17647059,0.0,0.0,52.94117647,32.35294118,14.70588235,14.70588235,52.14723926,53.04878049,46.95121951,50.6097561,49.3902439,5.487804878,6.097560976,39.26380368
Hayasaka Oto,Lotte,R,11.0,51,92.2,0.07843137,0.15686275,0.43979058,0.69863014,0.27966102,0.86904762,0.94117647,0.75757576,0.05759162304,0.130952381,0.1570680628,0.5445026178,0.4554973822,0.5294117647,0.08163265306,0.4816753927,0.4102564103,0.4615384615,0.1282051282,0.3076923077,0.1538461538,0.5897435897,0.01960784314,0.05555555556,0.3333333333,0.4102564103,0.2564102564,0.1794871795,0.3821989529,0.5863874346,0.4136125654,0.5602094241,0.4397905759,0.03664921466,0.1727748691,0.2460732984,,7.843137255,15.68627451,43.97905759,69.8630137,27.96610169,86.9047619,94.11764706,75.75757576,5.759162304,13.0952381,15.70680628,54.45026178,45.54973822,52.94117647,8.163265306,48.16753927,41.02564103,46.15384615,12.82051282,30.76923077,15.38461538,58.97435897,1.960784314,5.555555556,33.33333333,41.02564103,25.64102564,17.94871795,38.21989529,58.63874346,41.36125654,56.02094241,43.97905759,3.664921466,17.27748691,24.60732984
Gonda Ryusei,ORIX,R,11.0,52,89.2,0.13461538,0.03846154,0.48309179,0.65322581,0.22891566,0.83,0.85185185,0.73684211,0.08212560386,0.17,0.2801932367,0.6956521739,0.3043478261,0.7450980392,0.09589041096,0.61352657,0.380952381,0.4761904762,0.1428571429,0.3571428571,0.119047619,0.619047619,0.0,0.0,0.3095238095,0.3333333333,0.3571428571,0.2142857143,0.5990338164,0.4830917874,0.5169082126,0.4106280193,0.5893719807,0.05314009662,0.07729468599,0.3333333333,,13.46153846,3.846153846,48.30917874,65.32258065,22.89156627,83.0,85.18518519,73.68421053,8.212560386,17.0,28.01932367,69.56521739,30.43478261,74.50980392,9.589041096,61.352657,38.0952381,47.61904762,14.28571429,35.71428571,11.9047619,61.9047619,0.0,0.0,30.95238095,33.33333333,35.71428571,21.42857143,59.90338164,48.30917874,51.69082126,41.06280193,58.93719807,5.314009662,7.729468599,33.33333333
Maeda Yugo,SoftBank,L,11.0,46,89.5,0.26086957,0.02173913,0.48214286,0.61176471,0.34939759,0.72839506,0.84615385,0.51724138,0.130952381,0.2716049383,0.3273809524,0.6785714286,0.3214285714,0.6739130435,0.2142857143,0.5892857143,0.4545454545,0.3636363636,0.1818181818,0.3333333333,0.0303030303,0.5454545455,0.0652173913,0.25,0.3636363636,0.4242424242,0.2121212121,0.1515151515,0.505952381,0.5,0.5,0.4285714286,0.5714285714,0.06547619048,0.1011904762,0.4583333333,,26.08695652,2.173913043,48.21428571,61.17647059,34.93975904,72.83950617,84.61538462,51.72413793,13.0952381,27.16049383,32.73809524,67.85714286,32.14285714,67.39130435,21.42857143,58.92857143,45.45454545,36.36363636,18.18181818,33.33333333,3.03030303,54.54545455,6.52173913,25.0,36.36363636,42.42424242,21.21212121,15.15151515,50.5952381,50.0,50.0,42.85714286,57.14285714,6.547619048,10.11904762,45.83333333
Itoh Mao,Chunichi,R,11.0,46,89.8,0.10869565,0.10869565,0.43085106,0.64893617,0.21276596,0.77777778,0.8852459,0.45,0.09574468085,0.2222222222,0.2712765957,0.6063829787,0.3936170213,0.5434782609,0.1020408163,0.5531914894,0.5555555556,0.3333333333,0.1111111111,0.3055555556,0.02777777778,0.4444444444,0.0,0.0,0.4722222222,0.3611111111,0.1666666667,0.1944444444,0.5,0.5691489362,0.4308510638,0.2074468085,0.7925531915,0.06382978723,0.1489361702,0.4042553191,,10.86956522,10.86956522,43.08510638,64.89361702,21.27659574,77.77777778,88.52459016,45.0,9.574468085,22.22222222,27.12765957,60.63829787,39.36170213,54.34782609,10.20408163,55.31914894,55.55555556,33.33333333,11.11111111,30.55555556,2.777777778,44.44444444,0.0,0.0,47.22222222,36.11111111,16.66666667,19.44444444,50.0,56.91489362,43.08510638,20.74468085,79.25531915,6.382978723,14.89361702,40.42553191
Toumatsu Kaisei,ORIX,L,10.0,53,91.9,0.16981132,0.11320755,0.43349754,0.66336634,0.20588235,0.69318182,0.8358209,0.23809524,0.1330049261,0.3068181818,0.2955665025,0.6009852217,0.3990147783,0.6037735849,0.1607142857,0.5172413793,0.5,0.3421052632,0.1578947368,0.2368421053,0.1052631579,0.5,0.0,0.0,0.3684210526,0.3684210526,0.2631578947,0.1315789474,0.4975369458,0.3399014778,0.6600985222,0.2857142857,0.7142857143,0.03448275862,0.1133004926,0.3645320197,,16.98113208,11.32075472,43.34975369,66.33663366,20.58823529,69.31818182,83.58208955,23.80952381,13.30049261,30.68181818,29.55665025,60.09852217,39.90147783,60.37735849,16.07142857,51.72413793,50.0,34.21052632,15.78947368,23.68421053,10.52631579,50.0,0.0,0.0,36.84210526,36.84210526,26.31578947,13.15789474,49.75369458,33.99014778,66.00985222,28.57142857,71.42857143,3.448275862,11.33004926,36.45320197
Kikuchi Taiki,Yomiuri,R,9.666666667,41,91.0,0.3902439,0.07317073,0.43870968,0.50666667,0.375,0.69117647,0.92105263,0.4,0.135483871,0.3088235294,0.3612903226,0.6774193548,0.3225806452,0.65,0.3265306122,0.6193548387,0.4736842105,0.4736842105,0.05263157895,0.4210526316,0.05263157895,0.5263157895,0.0243902439,0.1111111111,0.3157894737,0.3684210526,0.3157894737,0.1428571429,0.4838709677,0.4709677419,0.5290322581,0.4774193548,0.5225806452,0.05161290323,0.09032258065,0.4774193548,,39.02439024,7.317073171,43.87096774,50.66666667,37.5,69.11764706,92.10526316,40.0,13.5483871,30.88235294,36.12903226,67.74193548,32.25806452,65.0,32.65306122,61.93548387,47.36842105,47.36842105,5.263157895,42.10526316,5.263157895,52.63157895,2.43902439,11.11111111,31.57894737,36.84210526,31.57894737,14.28571429,48.38709677,47.09677419,52.90322581,47.74193548,52.25806452,5.161290323,9.032258065,47.74193548
Sung Chia-Hao,Rakuten,R,9.666666667,39,91.5,0.12820513,0.05128205,0.52205882,0.68831169,0.30508475,0.83098592,0.86792453,0.72222222,0.08823529412,0.1690140845,0.25,0.6985294118,0.3014705882,0.6923076923,0.1315789474,0.625,0.4375,0.4375,0.125,0.34375,0.09375,0.5625,0.05128205128,0.1428571429,0.46875,0.28125,0.25,0.1875,0.5661764706,0.6029411765,0.3970588235,0.2279411765,0.7720588235,0.03676470588,0.1176470588,0.4485294118,,12.82051282,5.128205128,52.20588235,68.83116883,30.50847458,83.09859155,86.79245283,72.22222222,8.823529412,16.90140845,25.0,69.85294118,30.14705882,69.23076923,13.15789474,62.5,43.75,43.75,12.5,34.375,9.375,56.25,5.128205128,14.28571429,46.875,28.125,25.0,18.75,56.61764706,60.29411765,39.70588235,22.79411765,77.20588235,3.676470588,11.76470588,44.85294118
Maruyama Shota,Yakult,R,9.333333333,45,92.2,0.24444444,0.13333333,0.44736842,0.65060241,0.28971963,0.68235294,0.81481481,0.4516129,0.1421052632,0.3176470588,0.2947368421,0.6,0.4,0.6666666667,0.2156862745,0.5421052632,0.3571428571,0.5714285714,0.07142857143,0.5,0.07142857143,0.6428571429,0.04444444444,0.125,0.4285714286,0.5,0.07142857143,0.25,0.4368421053,0.6105263158,0.3894736842,0.5473684211,0.4526315789,0.02631578947,0.1631578947,0.3157894737,,24.44444444,13.33333333,44.73684211,65.06024096,28.97196262,68.23529412,81.48148148,45.16129032,14.21052632,31.76470588,29.47368421,60.0,40.0,66.66666667,21.56862745,54.21052632,35.71428571,57.14285714,7.142857143,50.0,7.142857143,64.28571429,4.444444444,12.5,42.85714286,50.0,7.142857143,25.0,43.68421053,61.05263158,38.94736842,54.73684211,45.26315789,2.631578947,16.31578947,31.57894737
Iwai Shunsuke,SoftBank,R,9.333333333,41,94.0,0.12195122,0.04878049,0.49242424,0.77142857,0.17741935,0.86153846,0.92592593,0.54545455,0.06818181818,0.1384615385,0.1893939394,0.6287878788,0.3712121212,0.4634146341,0.1612903226,0.5378787879,0.1818181818,0.6666666667,0.1515151515,0.6060606061,0.06060606061,0.8181818182,0.0243902439,0.04545454545,0.2424242424,0.3636363636,0.3939393939,0.1818181818,0.5303030303,0.4545454545,0.5454545455,0.446969697,0.553030303,0.09090909091,0.06060606061,0.3560606061,,12.19512195,4.87804878,49.24242424,77.14285714,17.74193548,86.15384615,92.59259259,54.54545455,6.818181818,13.84615385,18.93939394,62.87878788,37.12121212,46.34146341,16.12903226,53.78787879,18.18181818,66.66666667,15.15151515,60.60606061,6.060606061,81.81818182,2.43902439,4.545454545,24.24242424,36.36363636,39.39393939,18.18181818,53.03030303,45.45454545,54.54545455,44.6969697,55.3030303,9.090909091,6.060606061,35.60606061
Yoshikawa Yuto,Lotte,L,9.0,41,88.5,0.14634146,0.14634146,0.36538462,0.55384615,0.23076923,0.8245614,0.97222222,0.57142857,0.0641025641,0.1754385965,0.2243589744,0.5448717949,0.4551282051,0.4146341463,0.1935483871,0.4935897436,0.2962962963,0.6296296296,0.07407407407,0.3703703704,0.2592592593,0.7037037037,0.0243902439,0.05882352941,0.2592592593,0.3703703704,0.3703703704,0.1111111111,0.4166666667,0.4038461538,0.5961538462,0.5320512821,0.4679487179,0.08333333333,0.1794871795,0.3076923077,,14.63414634,14.63414634,36.53846154,55.38461538,23.07692308,82.45614035,97.22222222,57.14285714,6.41025641,17.54385965,22.43589744,54.48717949,45.51282051,41.46341463,19.35483871,49.35897436,29.62962963,62.96296296,7.407407407,37.03703704,25.92592593,70.37037037,2.43902439,5.882352941,25.92592593,37.03703704,37.03703704,11.11111111,41.66666667,40.38461538,59.61538462,53.20512821,46.79487179,8.333333333,17.94871795,30.76923077
Yoshida Seiya,Chunichi,L,9.0,40,87.8,0.075,0.125,0.33950617,0.575,0.1097561,0.87272727,0.89130435,0.77777778,0.04320987654,0.1272727273,0.2530864198,0.5555555556,0.4444444444,0.55,0.09090909091,0.4938271605,0.375,0.5625,0.0625,0.5,0.0625,0.625,0.025,0.05555555556,0.3125,0.5625,0.125,0.125,0.4938271605,0.4691358025,0.5308641975,0.475308642,0.524691358,0.06790123457,0.2160493827,0.3827160494,,7.5,12.5,33.95061728,57.5,10.97560976,87.27272727,89.13043478,77.77777778,4.320987654,12.72727273,25.30864198,55.55555556,44.44444444,55.0,9.090909091,49.38271605,37.5,56.25,6.25,50.0,6.25,62.5,2.5,5.555555556,31.25,56.25,12.5,12.5,49.38271605,46.91358025,53.08641975,47.5308642,52.4691358,6.790123457,21.60493827,38.27160494
Okadome Hidetaka,Hanshin,R,9.0,37,90.8,0.05405405,0.05405405,0.4375,0.61842105,0.23529412,0.9047619,0.9787234,0.6875,0.04166666667,0.09523809524,0.2361111111,0.6388888889,0.3611111111,0.6666666667,0.05714285714,0.5902777778,0.5666666667,0.3666666667,0.06666666667,0.2,0.1666666667,0.4333333333,0.02702702703,0.09090909091,0.4333333333,0.4666666667,0.1,0.1818181818,0.5277777778,0.5763888889,0.4236111111,0.2708333333,0.7291666667,0.06944444444,0.1388888889,0.3680555556,,5.405405405,5.405405405,43.75,61.84210526,23.52941176,90.47619048,97.87234043,68.75,4.166666667,9.523809524,23.61111111,63.88888889,36.11111111,66.66666667,5.714285714,59.02777778,56.66666667,36.66666667,6.666666667,20.0,16.66666667,43.33333333,2.702702703,9.090909091,43.33333333,46.66666667,10.0,18.18181818,52.77777778,57.63888889,42.36111111,27.08333333,72.91666667,6.944444444,13.88888889,36.80555556
Karakawa Yuki,Lotte,R,8.666666667,37,90.0,0.16216216,0.0,0.4887218,0.58974359,0.34545455,0.83076923,0.84782609,0.78947368,0.08270676692,0.1692307692,0.3157894737,0.7293233083,0.2706766917,0.6944444444,0.1428571429,0.6541353383,0.3928571429,0.5,0.1071428571,0.2857142857,0.2142857143,0.6071428571,0.0,0.0,0.25,0.4642857143,0.2857142857,0.06451612903,0.5864661654,0.3082706767,0.6917293233,0.4210526316,0.5789473684,0.07518796992,0.06015037594,0.4060150376,,16.21621622,0.0,48.87218045,58.97435897,34.54545455,83.07692308,84.7826087,78.94736842,8.270676692,16.92307692,31.57894737,72.93233083,27.06766917,69.44444444,14.28571429,65.41353383,39.28571429,50.0,10.71428571,28.57142857,21.42857143,60.71428571,0.0,0.0,25.0,46.42857143,28.57142857,6.451612903,58.64661654,30.82706767,69.17293233,42.10526316,57.89473684,7.518796992,6.015037594,40.60150376
Ohuchi Seiya,Rakuten,R,8.666666667,36,89.6,0.16666667,0.13888889,0.38216561,0.52173913,0.27272727,0.83333333,0.91666667,0.70833333,0.06369426752,0.1666666667,0.2675159236,0.5923566879,0.4076433121,0.6111111111,0.1304347826,0.5605095541,0.24,0.64,0.12,0.48,0.16,0.76,0.0,0.0,0.32,0.48,0.2,0.24,0.4394904459,0.4840764331,0.5159235669,0.6305732484,0.3694267516,0.08917197452,0.1656050955,0.4904458599,,16.66666667,13.88888889,38.21656051,52.17391304,27.27272727,83.33333333,91.66666667,70.83333333,6.369426752,16.66666667,26.75159236,59.23566879,40.76433121,61.11111111,13.04347826,56.05095541,24.0,64.0,12.0,48.0,16.0,76.0,0.0,0.0,32.0,48.0,20.0,24.0,43.94904459,48.40764331,51.59235669,63.05732484,36.94267516,8.917197452,16.56050955,49.04458599
Shibata Daichi,Rakuten,R,8.333333333,39,92.7,0.15384615,0.15384615,0.42142857,0.62121212,0.24324324,0.76271186,0.85365854,0.55555556,0.1,0.2372881356,0.2714285714,0.6142857143,0.3857142857,0.6315789474,0.1428571429,0.55,0.5185185185,0.4074074074,0.07407407407,0.3333333333,0.07407407407,0.4814814815,0.02564102564,0.09090909091,0.3703703704,0.3333333333,0.2962962963,0.1111111111,0.4714285714,0.4928571429,0.5071428571,0.45,0.55,0.05,0.15,0.2642857143,,15.38461538,15.38461538,42.14285714,62.12121212,24.32432432,76.27118644,85.36585366,55.55555556,10.0,23.72881356,27.14285714,61.42857143,38.57142857,63.15789474,14.28571429,55.0,51.85185185,40.74074074,7.407407407,33.33333333,7.407407407,48.14814815,2.564102564,9.090909091,37.03703704,33.33333333,29.62962963,11.11111111,47.14285714,49.28571429,50.71428571,45.0,55.0,5.0,15.0,26.42857143
Takita Kazuki,Hiroshima,L,8.333333333,32,90.6,0.21875,0.15625,0.42763158,0.63636364,0.21333333,0.81538462,0.83673469,0.75,0.07894736842,0.1846153846,0.2631578947,0.6118421053,0.3881578947,0.59375,0.1320754717,0.5921052632,0.3,0.65,0.05,0.6,0.05,0.7,0.0,0.0,0.3,0.35,0.35,0.2,0.5065789474,0.5,0.5,0.4671052632,0.5328947368,0.04605263158,0.1315789474,0.3355263158,,21.875,15.625,42.76315789,63.63636364,21.33333333,81.53846154,83.67346939,75.0,7.894736842,18.46153846,26.31578947,61.18421053,38.81578947,59.375,13.20754717,59.21052632,30.0,65.0,5.0,60.0,5.0,70.0,0.0,0.0,30.0,35.0,35.0,20.0,50.65789474,50.0,50.0,46.71052632,53.28947368,4.605263158,13.15789474,33.55263158
Yoshino Teruki,DeNA,R,7.666666667,35,91.0,0.22857143,0.14285714,0.41916168,0.62025316,0.23863636,0.75714286,0.81632653,0.61904762,0.1017964072,0.2428571429,0.2814371257,0.5988023952,0.4011976048,0.5428571429,0.126984127,0.5508982036,0.4545454545,0.4545454545,0.09090909091,0.3181818182,0.1363636364,0.5454545455,0.05714285714,0.2,0.1818181818,0.5454545455,0.2727272727,0.09090909091,0.4730538922,0.4610778443,0.5389221557,0.4311377246,0.5688622754,0.05389221557,0.125748503,0.2574850299,,22.85714286,14.28571429,41.91616766,62.02531646,23.86363636,75.71428571,81.63265306,61.9047619,10.17964072,24.28571429,28.14371257,59.88023952,40.11976048,54.28571429,12.6984127,55.08982036,45.45454545,45.45454545,9.090909091,31.81818182,13.63636364,54.54545455,5.714285714,20.0,18.18181818,54.54545455,27.27272727,9.090909091,47.30538922,46.10778443,53.89221557,43.11377246,56.88622754,5.389221557,12.5748503,25.74850299
Okada Toshiya,Chunichi,L,7.666666667,34,87.6,0.26470588,0.02941176,0.43065693,0.54794521,0.296875,0.81355932,0.925,0.57894737,0.0802919708,0.186440678,0.3138686131,0.6715328467,0.3284671533,0.5294117647,0.1914893617,0.598540146,0.4583333333,0.4583333333,0.08333333333,0.4583333333,0.0,0.5416666667,0.02941176471,0.09090909091,0.375,0.5,0.125,0.08333333333,0.5328467153,0.4452554745,0.5547445255,0.3138686131,0.6861313869,0.04379562044,0.03649635036,0.5766423358,,26.47058824,2.941176471,43.06569343,54.79452055,29.6875,81.3559322,92.5,57.89473684,8.02919708,18.6440678,31.38686131,67.15328467,32.84671533,52.94117647,19.14893617,59.8540146,45.83333333,45.83333333,8.333333333,45.83333333,0.0,54.16666667,2.941176471,9.090909091,37.5,50.0,12.5,8.333333333,53.28467153,44.52554745,55.47445255,31.38686131,68.61313869,4.379562044,3.649635036,57.66423358
Wakamatsu Naoki,DeNA,R,7.666666667,37,92.0,0.08108108,0.02702703,0.49659864,0.68674699,0.25,0.90410959,0.9122807,0.875,0.04761904762,0.09589041096,0.2108843537,0.6734693878,0.3265306122,0.5405405405,0.0612244898,0.5782312925,0.5625,0.25,0.1875,0.125,0.125,0.4375,0.02702702703,0.125,0.40625,0.34375,0.25,0.21875,0.5646258503,0.5442176871,0.4557823129,0.5034013605,0.4965986395,0.09523809524,0.08843537415,0.4353741497,,8.108108108,2.702702703,49.65986395,68.6746988,25.0,90.4109589,91.22807018,87.5,4.761904762,9.589041096,21.08843537,67.34693878,32.65306122,54.05405405,6.12244898,57.82312925,56.25,25.0,18.75,12.5,12.5,43.75,2.702702703,12.5,40.625,34.375,25.0,21.875,56.46258503,54.42176871,45.57823129,50.34013605,49.65986395,9.523809524,8.843537415,43.53741497
Hirohata Atsuya,Lotte,R,7.666666667,37,93.2,0.13513514,0.16216216,0.41447368,0.61038961,0.21333333,0.82539683,0.93617021,0.5,0.07236842105,0.1746031746,0.2697368421,0.6118421053,0.3881578947,0.6756756757,0.09433962264,0.5592105263,0.5,0.4615384615,0.03846153846,0.4615384615,0.0,0.5,0.05405405405,0.1666666667,0.3461538462,0.4230769231,0.2307692308,0.1153846154,0.5065789474,0.4736842105,0.5263157895,0.3092105263,0.6907894737,0.06578947368,0.1052631579,0.4210526316,,13.51351351,16.21621622,41.44736842,61.03896104,21.33333333,82.53968254,93.61702128,50.0,7.236842105,17.46031746,26.97368421,61.18421053,38.81578947,67.56756757,9.433962264,55.92105263,50.0,46.15384615,3.846153846,46.15384615,0.0,50.0,5.405405405,16.66666667,34.61538462,42.30769231,23.07692308,11.53846154,50.65789474,47.36842105,52.63157895,30.92105263,69.07894737,6.578947368,10.52631579,42.10526316
Ishiguro Yuya,Hanshin,R,7.666666667,33,92.1,0.21212121,0.06060606,0.58536585,0.83333333,0.29824561,0.72222222,0.76363636,0.58823529,0.162601626,0.2777777778,0.243902439,0.674796748,0.325203252,0.65625,0.1794871795,0.6016260163,0.3636363636,0.5454545455,0.09090909091,0.3636363636,0.1818181818,0.6363636364,0.0303030303,0.08333333333,0.3181818182,0.3636363636,0.3181818182,0.08333333333,0.5365853659,0.4552845528,0.5447154472,0.487804878,0.512195122,0.05691056911,0.08943089431,0.1544715447,,21.21212121,6.060606061,58.53658537,83.33333333,29.8245614,72.22222222,76.36363636,58.82352941,16.2601626,27.77777778,24.3902439,67.4796748,32.5203252,65.625,17.94871795,60.16260163,36.36363636,54.54545455,9.090909091,36.36363636,18.18181818,63.63636364,3.03030303,8.333333333,31.81818182,36.36363636,31.81818182,8.333333333,53.65853659,45.52845528,54.47154472,48.7804878,51.2195122,5.691056911,8.943089431,15.44715447
Baba Kosuke,Yomiuri,R,7.333333333,32,90.9,0.15625,0.125,0.44736842,0.72222222,0.2,0.74509804,0.84615385,0.41666667,0.1140350877,0.2549019608,0.2368421053,0.5877192982,0.4122807018,0.5625,0.1923076923,0.5175438596,0.5,0.5,0.0,0.3636363636,0.1363636364,0.5,0.0,0.0,0.3181818182,0.6363636364,0.04545454545,0.04347826087,0.4736842105,0.6052631579,0.3947368421,0.3245614035,0.6754385965,0.02631578947,0.149122807,0.5087719298,,15.625,12.5,44.73684211,72.22222222,20.0,74.50980392,84.61538462,41.66666667,11.40350877,25.49019608,23.68421053,58.77192982,41.22807018,56.25,19.23076923,51.75438596,50.0,50.0,0.0,36.36363636,13.63636364,50.0,0.0,0.0,31.81818182,63.63636364,4.545454545,4.347826087,47.36842105,60.52631579,39.47368421,32.45614035,67.54385965,2.631578947,14.9122807,50.87719298
