                   Player Age Pos     Inn    TZR TZR/143   RngR   ARM   DPR  ErrR  Pos Adj Framing Blocking                Team League
207           Takeda Aito  25   9   556.2   -1.8    -4.2   -1.8  -0.2         0.1     -2.2                          Seibu Lions     PL
208    Hechavarria Adeiny  33   5   149.0    2.3    19.9    1.6        -0.5   1.1     -0.6                        Lotte Marines     PL
209    Hechavarria Adeiny  33   6   473.0  -11.3   -30.7   -7.8        -1.1  -2.4      3.9                        Lotte Marines     PL
210        Valera Breyvic  30   3   119.0    0.2     2.2    0.9         0.1  -0.7     -1.3                       ORIX Buffaloes     PL
211        Valera Breyvic  30   4    70.0   -0.2    -3.7    0.2        -0.1  -0.3      0.2                       ORIX Buffaloes     PL
212        Valera Breyvic  30   5    63.0    0.7    14.3    0.9         0.0  -0.2     -0.2                       ORIX Buffaloes     PL
213        Valera Breyvic  30   7     8.0    0.6    96.5    0.6   0.0         0.0     -0.1                       ORIX Buffaloes     PL
214        Valera Breyvic  30  DH    17.0                                             -0.2                       ORIX Buffaloes     PL
215        Hirata Ryosuke  34   7    79.0    2.6    42.4    2.6   0.0         0.0     -0.7                     Chunichi Dragons     CL
216        Hirata Ryosuke  34   9    47.2   -0.6   -16.2   -0.3  -0.3         0.0     -0.2                     Chunichi Dragons     CL
217      Takamatsu Wataru  22   4    23.0    1.5    83.9    1.6        -0.2   0.2      0.1                     Chunichi Dragons     CL
218      Takamatsu Wataru  22   7     1.0    0.0     0.0    0.0   0.0         0.0      0.0                     Chunichi Dragons     CL
219      Takamatsu Wataru  22   8    12.0    0.6    64.4    0.6   0.0         0.0      0.0                     Chunichi Dragons     CL
220      Takamatsu Wataru  22  DH     3.0                                              0.0                     Chunichi Dragons     CL
221         Ravelo Rangel  30   3    81.0   -0.3    -4.8    0.2        -0.2  -0.4     -0.9                       ORIX Buffaloes     PL
222         Ravelo Rangel  30   9     1.0   -0.5  -643.5   -0.5   0.0         0.0      0.0                       ORIX Buffaloes     PL
223         Ravelo Rangel  30  DH    71.0                                             -0.8                       ORIX Buffaloes     PL
