batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,sSeager,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1500079,ORIX,Ishioka Ryota,L,15,64,138,TRUE,91.4,0.2857142857,0.02857142857,0.5217391304,0.6470588235,0.4,0.5833333333,0.6590909091,0.4642857143,0.4166666667,0.2173913043,0.384057971,0.3043478261,0.6956521739,0.6,0.2222222222,0.6376811594,0.07971014493,0.4927536232,0.4275362319,0.5724637681,0.384057971,0.615942029,0.05797101449,0.4130434783,,23,0.04166666667,0,0,0.5922746781,87.08120301,97.6,,0,0.6086956522,0.347826087,0.04347826087,0.1304347826,0.2173913043,0.3913043478,0.2608695652,0.3913043478,0.347826087,0.1811740891,0.3795546559,0.3886639676,0.7469635628,0.5020242915,0.1831983806,0.1265182186,0.1012145749,0.3319838057,0.1366396761,0.1184210526,0.2246963563,0.3623481781,0.3623481781,0.6275303644,0.4423076923,0.3967611336,0.3522267206,0.7914979757,0.7692307692,0.2327935223,0.8178137652,0.1842105263,0.6700404858,0.3299595142,0.5597165992,0.2692307692,0.3917004049,0.4139676113,0.3805668016,0.3643724696,0.3289473684,0.2834008097,0.4038461538,0.1558704453,0.2834008097,0.2894736842,0.2125506073,0.991902834,0.1700404858,0.4149797571,
1500079,Chunichi,Ishioka Ryota,L,15,64,95,TRUE,91.4,0.2068965517,0.03448275862,0.5052631579,0.6981132075,0.2619047619,0.7708333333,0.8648648649,0.4545454545,0.2291666667,0.1157894737,0.2631578947,0.3157894737,0.6842105263,0.724137931,0.2857142857,0.5789473684,0.09473684211,0.5578947368,0.4631578947,0.5368421053,0.4421052632,0.5578947368,0.05263157895,0.4315789474,,20,0,0,0,0.4077253219,84.8673913,95.7,,0,0.55,0.35,0.1,0.15,0.2,0.45,0.2,0.45,0.35,0.1811740891,0.6295546559,0.4180161943,0.6791497976,0.7307692308,0.6477732794,0.5769230769,0.544534413,0.3168016194,0.5870445344,0.5273279352,0.741902834,0.4139676113,0.4139676113,0.2074898785,0.2965587045,0.7965587045,0.4807692308,0.2874493927,0.6396761134,0.3623481781,0.4271255061,0.5748987854,0.7651821862,0.2348178138,0.5860323887,0.3765182186,0.3987854251,0.8340080972,0.254048583,0.3248987854,0.4372469636,0.2236842105,0.221659919,0.1518218623,0.1214574899,0.2894736842,0.2125506073,0.9979757085,0.8643724696,0.6325910931,
1500015,Yomiuri,Wheeler Zelous,R,14.66666667,64,257,TRUE,90.4,0.109375,0.109375,0.4474708171,0.6825396825,0.2213740458,0.7652173913,0.8604651163,0.4827586207,0.2347826087,0.1050583658,0.2568093385,0.4007782101,0.5992217899,0.5714285714,0.1,0.5564202335,0.1439688716,0.4902723735,0.5175097276,0.4824902724,0.4163424125,0.5836575875,0.06225680934,0.3540856031,,47,0.1428571429,0.03125,0.08,1,85.56746032,96.3,,0,0.3829787234,0.5319148936,0.08510638298,0.1489361702,0.3829787234,0.6170212766,0.3829787234,0.3191489362,0.2978723404,0.6589068826,0.9008097166,0.9028340081,0.3643724696,0.6761133603,0.8137651822,0.5627530364,0.524291498,0.3623481781,0.5728744939,0.5789473684,0.7995951417,0.9453441296,0.9453441296,0.729757085,0.9230769231,0.9170040486,0.9089068826,0.7995951417,0.483805668,0.5182186235,0.6437246964,0.3582995951,0.5576923077,0.6376518219,0.4200404858,0.7803643725,0.8299595142,0.7327935223,0.2591093117,0.8076923077,0.8410931174,0.5991902834,0.6902834008,0.2510121457,0.5779352227,0.8734817814,0.6882591093,0.4949392713,0.6599190283,0.5718623482,
1600138,Nipponham,Kohri Takuya,R,16.66666667,63,250,TRUE,91.1,0.253968254,0.06349206349,0.472,0.6129032258,0.3333333333,0.7457627119,0.8684210526,0.5238095238,0.2542372881,0.12,0.3,0.336,0.664,0.746031746,0.183908046,0.632,0.104,0.496,0.64,0.36,0.36,0.64,0.06,0.36,,42,0.2857142857,0.03174603175,0.125,1,85.95527426,99.4,,0,0.5476190476,0.380952381,0.07142857143,0.119047619,0.2619047619,0.4523809524,0.5714285714,0.3571428571,0.07142857143,0.2844129555,0.4615384615,0.6417004049,0.471659919,0.3815789474,0.3299595142,0.4645748988,0.5587044534,0.483805668,0.4746963563,0.5,0.467611336,0.5647773279,0.5647773279,0.1902834008,0.6012145749,0.4170040486,0.5668016194,0.762145749,0.1133603239,0.8886639676,0.8694331984,0.1325910931,0.6113360324,0.5991902834,0.4362348178,0.3805668016,0.4534412955,0.6143724696,0.4251012146,0.4908906883,0.4412955466,0.9433198381,0.5465587045,0.8491902834,0.9038461538,0.8765182186,0.774291498,0.4949392713,0.4979757085,0.1993927126,
600011,Yakult,Kawabata Shingo,L,16.66666667,63,235,TRUE,91.9,0.1111111111,0.04761904762,0.485106383,0.71875,0.2056074766,0.798245614,0.8913043478,0.4090909091,0.201754386,0.09787234043,0.2425531915,0.3574468085,0.6425531915,0.6666666667,0.1044776119,0.5957446809,0.09787234043,0.5446808511,0.4255319149,0.5744680851,0.3787234043,0.6212765957,0.08936170213,0.3531914894,,52,0.2115384615,0,0,1,87.64930233,98.2,,0,0.5192307692,0.3653846154,0.1153846154,0.1538461538,0.2115384615,0.4807692308,0.4615384615,0.3461538462,0.1923076923,0.1072874494,0.8917004049,0.5293522267,0.5384615385,0.8016194332,0.8542510121,0.6740890688,0.6639676113,0.2651821862,0.6842105263,0.6356275304,0.8927125506,0.7206477733,0.7206477733,0.3380566802,0.9109311741,0.6720647773,0.508097166,0.3582995951,0.774291498,0.2277327935,0.8400809717,0.1619433198,0.1781376518,0.6417004049,0.3977732794,0.4655870445,0.4190283401,0.8987854251,0.2439271255,0.3542510121,0.5263157895,0.8087044534,0.5829959514,0.6882591093,0.8097165992,0.2894736842,0.2125506073,0.4949392713,0.1012145749,0.3421052632,
2000047,Chunichi,Miyoshi Hironori,L,14.66666667,61,202,TRUE,90.6,0.262295082,0.03278688525,0.5940594059,0.6952380952,0.4845360825,0.65,0.7808219178,0.4468085106,0.35,0.2079207921,0.3514851485,0.2425742574,0.7574257426,0.7213114754,0.2666666667,0.6881188119,0.03465346535,0.5198019802,0.4306930693,0.5693069307,0.4603960396,0.5396039604,0.03465346535,0.396039604,,43,0.04651162791,0.01639344262,0.0625,1,85.53333333,99.4,,0,0.5813953488,0.3720930233,0.04651162791,0.1162790698,0.2558139535,0.4186046512,0.2790697674,0.4418604651,0.2790697674,0.5759109312,0.4392712551,0.4068825911,0.9210526316,0.7206477733,0.0991902834,0.2024291498,0.2408906883,0.3016194332,0.2125506073,0.1315789474,0.2773279352,0.1578947368,0.1578947368,0.2145748988,0.3410931174,0.2246963563,0.1842105263,0.5303643725,0.7530364372,0.2489878543,0.2894736842,0.7125506073,0.8744939271,0.4342105263,0.4291497976,0.3097165992,0.4321862348,0.4230769231,0.4392712551,0.475708502,0.3704453441,0.3056680162,0.245951417,0.3137651822,0.2874493927,0.745951417,0.6336032389,0.4949392713,0.6801619433,0.1993927126,
1500041,Yomiuri,Hirooka Taishi,R,15,60,252,TRUE,91.4,0.2666666667,0.1166666667,0.4484126984,0.6218487395,0.2932330827,0.6725663717,0.7432432432,0.5384615385,0.3274336283,0.1468253968,0.3214285714,0.3650793651,0.6349206349,0.5833333333,0.1882352941,0.5952380952,0.1031746032,0.4722222222,0.5238095238,0.4761904762,0.4365079365,0.5634920635,0.07936507937,0.4444444444,,36,0.1666666667,0,0,1,86.1563786,94.5,,0,0.4722222222,0.4444444444,0.08333333333,0.1666666667,0.2777777778,0.5277777778,0.4722222222,0.3055555556,0.2222222222,0.1811740891,0.4281376518,0.9251012146,0.3684210526,0.4170040486,0.524291498,0.2732793522,0.1842105263,0.516194332,0.2834008097,0.3117408907,0.3593117409,0.7763157895,0.7763157895,0.6902834008,0.5829959514,0.6781376518,0.5506072874,0.8603238866,0.4645748988,0.5374493927,0.471659919,0.5303643725,0.2692307692,0.1821862348,0.4625506073,0.5931174089,0.6285425101,0.7186234818,0.2206477733,0.5344129555,0.6538461538,0.8370445344,0.7267206478,0.5495951417,0.6670040486,0.2894736842,0.2125506073,0.4949392713,0.4068825911,0.725708502,
900093,Yomiuri,Tateoka Soichiro,L,14,58,219,TRUE,90.4,0.1724137931,0.05172413793,0.497716895,0.6754385965,0.3047619048,0.7614678899,0.8181818182,0.625,0.2385321101,0.1187214612,0.2876712329,0.3333333333,0.6666666667,0.6140350877,0.1428571429,0.6164383562,0.09132420091,0.5205479452,0.4246575342,0.5753424658,0.4429223744,0.5570776256,0.04566210046,0.4200913242,,42,0.1136363636,0.01724137931,0.05882352941,1,86.26238095,96.3,,0,0.4761904762,0.4047619048,0.119047619,0.09523809524,0.3095238095,0.5238095238,0.3571428571,0.4047619048,0.2380952381,0.6589068826,0.7469635628,0.5617408907,0.6012145749,0.6497975709,0.4534412955,0.5425101215,0.3704453441,0.6821862348,0.5526315789,0.5020242915,0.5506072874,0.536437247,0.536437247,0.5708502024,0.7884615385,0.508097166,0.4473684211,0.5222672065,0.7773279352,0.2246963563,0.4190283401,0.5829959514,0.8279352227,0.2935222672,0.4362348178,0.5759109312,0.512145749,0.9068825911,0.5546558704,0.6072874494,0.6376518219,0.5293522267,0.3350202429,0.487854251,0.463562753,0.7631578947,0.6163967611,0.4949392713,0.3724696356,0.5718623482,
1700068,Hiroshima,Nakamura Shosei,R,14,58,184,TRUE,90.1,0.1379310345,0.01724137931,0.5434782609,0.7311827957,0.3516483516,0.76,0.8970588235,0.46875,0.24,0.1304347826,0.2663043478,0.3206521739,0.6793478261,0.5862068966,0.2,0.597826087,0.09239130435,0.5054347826,0.5217391304,0.4782608696,0.3586956522,0.6413043478,0.07065217391,0.4836956522,,49,0.1836734694,0,0,1,84.22329545,96.3,,0,0.4489795918,0.4897959184,0.0612244898,0.1632653061,0.3265306122,0.5510204082,0.306122449,0.387755102,0.306122449,0.733805668,0.8400809717,0.3421052632,0.8178137652,0.8421052632,0.2631578947,0.5303643725,0.7004048583,0.3360323887,0.54048583,0.4038461538,0.7145748988,0.4271255061,0.4271255061,0.6781376518,0.5414979757,0.6589068826,0.4534412955,0.6568825911,0.4696356275,0.532388664,0.8744939271,0.1275303644,0.4129554656,0.0951417004,0.4068825911,0.6437246964,0.7388663968,0.5131578947,0.2307692308,0.6578947368,0.7044534413,0.3643724696,0.4099190283,0.2327935223,0.7287449393,0.2894736842,0.2125506073,0.4949392713,0.9190283401,0.5718623482,
1500086,Hanshin,Takayama Shun,L,14.33333333,56,222,TRUE,91.8,0.2142857143,0.03571428571,0.5630630631,0.768,0.2989690722,0.736,0.7916666667,0.5517241379,0.264,0.1486486486,0.2747747748,0.3063063063,0.6936936937,0.5535714286,0.1549295775,0.6441441441,0.1036036036,0.5630630631,0.4414414414,0.5585585586,0.4099099099,0.5900900901,0.07657657658,0.454954955,,40,0.07142857143,0,0,1,86.90095694,100.1,,0,0.425,0.45,0.125,0.275,0.175,0.575,0.275,0.475,0.25,0.1224696356,0.6072874494,0.4230769231,0.8724696356,0.9291497976,0.4949392713,0.4251012146,0.270242915,0.532388664,0.4352226721,0.3036437247,0.6497975709,0.3704453441,0.3704453441,0.8056680162,0.7307692308,0.3704453441,0.5607287449,0.2631578947,0.7145748988,0.2874493927,0.6902834008,0.3117408907,0.3036437247,0.1437246964,0.4483805668,0.6943319838,0.6518218623,0.9180161943,0.04251012146,0.2894736842,0.754048583,0.3036437247,0.1740890688,0.4331983806,0.3309716599,0.2894736842,0.2125506073,0.4949392713,0.1963562753,0.1386639676,
1800028,Yomiuri,Togo Shosei,R,16.66666667,56,194,TRUE,90.2,0.4642857143,0.01785714286,0.5360824742,0.6126126126,0.4337349398,0.6153846154,0.7352941176,0.3888888889,0.3846153846,0.206185567,0.4072164948,0.2268041237,0.7731958763,0.7090909091,0.4333333333,0.7371134021,0.05670103093,0.5721649485,0.5463917526,0.4536082474,0.4175257732,0.5824742268,0.08762886598,0.3144329897,,27,0.1379310345,0,0,1,86.24692737,100.1,,0,0.5185185185,0.4444444444,0.03703703704,0.1481481481,0.2962962963,0.4814814815,0.3703703704,0.2222222222,0.4074074074,0.70951417,0.1700404858,0.3461538462,0.7995951417,0.3785425101,0.1275303644,0.1568825911,0.1761133603,0.2277327935,0.1670040486,0.1376518219,0.1882591093,0.1275303644,0.1275303644,0.2429149798,0.1497975709,0.1315789474,0.2388663968,0.2327935223,0.3967611336,0.6052631579,0.6295546559,0.3724696356,0.1882591093,0.7591093117,0.5273279352,0.467611336,0.6285425101,0.3927125506,0.2712550607,0.5668016194,0.528340081,0.5678137652,0.8289473684,0.1194331984,0.5516194332,0.2894736842,0.2125506073,0.4949392713,0.3785425101,0.1386639676,
1700045,Yomiuri,Kitamura Takumi,R,14.33333333,55,231,TRUE,89.7,0.2909090909,0.01818181818,0.4675324675,0.625,0.3193277311,0.712962963,0.7857142857,0.5789473684,0.287037037,0.1341991342,0.3116883117,0.3463203463,0.6536796537,0.6111111111,0.2027027027,0.6103896104,0.1125541126,0.4848484848,0.5151515152,0.4848484848,0.4632034632,0.5367965368,0.08225108225,0.3333333333,,36,0.08108108108,0,0,1,85.39619048,97,,0,0.4166666667,0.5,0.08333333333,0.1111111111,0.3888888889,0.5833333333,0.2222222222,0.5,0.2777777778,0.8066801619,0.3623481781,0.3481781377,0.4534412955,0.4291497976,0.3906882591,0.3684210526,0.2530364372,0.5840080972,0.3785425101,0.3805668016,0.4008097166,0.6457489879,0.6457489879,0.5900809717,0.5263157895,0.5566801619,0.6801619433,0.8178137652,0.4939271255,0.508097166,0.2672064777,0.7348178138,0.2408906883,0.7186234818,0.4625506073,0.7206477733,0.7712550607,0.7186234818,0.479757085,0.8350202429,0.7803643725,0.2429149798,0.1366396761,0.3228744939,0.3522267206,0.2894736842,0.2125506073,0.4949392713,0.7429149798,0.495951417,
1400111,DeNA,Kuramoto Toshihiko,L,14.66666667,54,185,TRUE,90.9,0.2222222222,0.01851851852,0.6540540541,0.8269230769,0.4320987654,0.7603305785,0.8720930233,0.4857142857,0.2396694215,0.1567567568,0.2540540541,0.2432432432,0.7567567568,0.7037037037,0.1875,0.6972972973,0.03783783784,0.5621621622,0.3945945946,0.6054054054,0.4108108108,0.5891891892,0.05945945946,0.3459459459,,41,0.1219512195,0.01851851852,0.07142857143,1,86.06065574,96.3,,0,0.6341463415,0.3414634146,0.0243902439,0.1219512195,0.2195121951,0.3658536585,0.487804878,0.3170731707,0.1951219512,0.3917004049,0.5698380567,0.3512145749,0.963562753,0.9574898785,0.1295546559,0.5344129555,0.5789473684,0.3643724696,0.544534413,0.2651821862,0.8178137652,0.1639676113,0.1639676113,0.2530364372,0.5880566802,0.2105263158,0.1963562753,0.2692307692,0.8542510121,0.1477732794,0.6842105263,0.3178137652,0.6275303644,0.6700404858,0.4433198381,0.2449392713,0.3724696356,0.3502024291,0.4129554656,0.3724696356,0.3056680162,0.8603238866,0.6963562753,0.6801619433,0.479757085,0.7732793522,0.6639676113,0.4949392713,0.455465587,0.5718623482,
1500090,Hanshin,Aoyagi Koyo,R,14.66666667,54,191,TRUE,89.5,0.4814814815,0.01851851852,0.4921465969,0.5416666667,0.4084507042,0.6914893617,0.8,0.4482758621,0.3085106383,0.1518324607,0.4188481675,0.2094240838,0.7905759162,0.7169811321,0.4166666667,0.7277486911,0.02617801047,0.6282722513,0.5340314136,0.4659685864,0.5287958115,0.4712041885,0.07329842932,0.2460732984,,27,0.07692307692,0,0,1,86.63793103,95.1,,0,0.8148148148,0.1111111111,0.07407407407,0.07407407407,0.03703703704,0.1851851852,0.3214285714,0.3928571429,0.2857142857,0.8279352227,0.1639676113,0.3512145749,0.5668016194,0.2074898785,0.1639676113,0.3279352227,0.3076923077,0.3046558704,0.3380566802,0.2834008097,0.1680161943,0.1072874494,0.1072874494,0.2226720648,0.1619433198,0.1457489879,0.1538461538,0.1234817814,0.4372469636,0.5647773279,0.1093117409,0.8927125506,0.3582995951,0.8542510121,0.5273279352,0.1255060729,0.1710526316,0.6285425101,0.6437246964,0.2004048583,0.1862348178,0.4008097166,0.3927125506,0.2925101215,0.3421052632,0.2894736842,0.2125506073,0.4949392713,0.2651821862,0.6811740891,
1300049,Nipponham,Ishikawa Ryo,R,14.66666667,52,188,TRUE,90.1,0.1346153846,0.03846153846,0.4308510638,0.5660377358,0.256097561,0.8148148148,0.8666666667,0.6666666667,0.1851851852,0.07978723404,0.2978723404,0.3244680851,0.6755319149,0.6730769231,0.1320754717,0.6382978723,0.08510638298,0.5638297872,0.579787234,0.420212766,0.4627659574,0.5372340426,0.06914893617,0.3457446809,,43,0.09302325581,0,0,1,85.65681818,97,,0,0.5581395349,0.3488372093,0.09302325581,0.1860465116,0.1627906977,0.4418604651,0.2325581395,0.511627907,0.2558139535,0.733805668,0.8481781377,0.4372469636,0.2854251012,0.2489878543,0.6639676113,0.7246963563,0.5495951417,0.741902834,0.7348178138,0.7611336032,0.4858299595,0.4534412955,0.4534412955,0.3056680162,0.8340080972,0.3917004049,0.3947368421,0.2591093117,0.2753036437,0.7267206478,0.2753036437,0.7267206478,0.4372469636,0.6720647773,0.4291497976,0.3613360324,0.3947368421,0.7894736842,0.1619433198,0.2732793522,0.4220647773,0.2510121457,0.1113360324,0.4048582996,0.3947368421,0.2894736842,0.2125506073,0.4949392713,0.6275303644,0.495951417,
1700079,Hanshin,Kumagai Takahiro,R,14,52,177,TRUE,89.8,0.1923076923,0,0.5141242938,0.6759259259,0.2608695652,0.8021978022,0.8767123288,0.5,0.1978021978,0.1016949153,0.2655367232,0.2824858757,0.7175141243,0.5490196078,0.2127659574,0.6723163842,0.06779661017,0.6101694915,0.4971751412,0.5028248588,0.4689265537,0.5310734463,0.04519774011,0.2994350282,,39,0.07142857143,0,0,1,84.88383234,96.3,,0,0.5384615385,0.4615384615,0,0.2307692308,0.2307692308,0.4615384615,0.2307692308,0.4615384615,0.3076923077,0.794534413,0.6730769231,0.1639676113,0.7206477733,0.6538461538,0.6508097166,0.6811740891,0.5991902834,0.4129554656,0.6912955466,0.6052631579,0.7226720648,0.2651821862,0.2651821862,0.8178137652,0.479757085,0.2611336032,0.2955465587,0.1558704453,0.544534413,0.4574898785,0.25,0.7520242915,0.8319838057,0.7773279352,0.451417004,0.4038461538,0.6751012146,0.1740890688,0.08502024291,0.3927125506,0.4645748988,0.2479757085,0.201417004,0.229757085,0.3309716599,0.2894736842,0.2125506073,0.4949392713,0.8623481781,0.5718623482,
1700116,ORIX,Yamaashi Tatsuya,R,14,51,190,TRUE,90.8,0.2156862745,0.05882352941,0.5052631579,0.6836734694,0.3152173913,0.7604166667,0.8955223881,0.4482758621,0.2395833333,0.1210526316,0.2631578947,0.3315789474,0.6684210526,0.5098039216,0.2075471698,0.6263157895,0.1105263158,0.5157894737,0.5263157895,0.4736842105,0.3789473684,0.6210526316,0.09473684211,0.4052631579,,35,0.1081081081,0.01960784314,0.1111111111,1,86.07374302,97.6,,0,0.7142857143,0.2571428571,0.02857142857,0.1142857143,0.1428571429,0.2857142857,0.3142857143,0.5428571429,0.1428571429,0.4534412955,0.5931174089,0.6002024291,0.6791497976,0.6842105263,0.4089068826,0.536437247,0.6933198381,0.3046558704,0.5465587045,0.491902834,0.741902834,0.5,0.5,0.8866396761,0.5101214575,0.4433198381,0.6538461538,0.5728744939,0.4615384615,0.54048583,0.8380566802,0.1639676113,0.1568825911,0.3825910931,0.4686234818,0.1771255061,0.2489878543,0.3613360324,0.455465587,0.2510121457,0.237854251,0.3836032389,0.0971659919,0.794534413,0.4473684211,0.7844129555,0.7469635628,0.4949392713,0.4473684211,0.4149797571,
1200041,Yomiuri,Sugano Tomoyuki,R,16.33333333,51,173,TRUE,90.3,0.3529411765,0.01960784314,0.4393063584,0.5,0.3333333333,0.7105263158,0.8,0.4761904762,0.2894736842,0.1271676301,0.4046242775,0.2427745665,0.7572254335,0.7058823529,0.3529411765,0.7456647399,0.06358381503,0.6358381503,0.5202312139,0.4797687861,0.4335260116,0.5664739884,0.1502890173,0.2080924855,,32,0.03125,0,0,1,87.395,95.1,,0,0.6875,0.28125,0.03125,0.125,0.15625,0.3125,0.21875,0.59375,0.1875,0.6862348178,0.2651821862,0.3552631579,0.3218623482,0.1568825911,0.3299595142,0.3603238866,0.3076923077,0.3471659919,0.3704453441,0.4271255061,0.1923076923,0.1599190283,0.1599190283,0.25,0.1973684211,0.1275303644,0.2753036437,0.1174089069,0.475708502,0.5263157895,0.495951417,0.5060728745,0.04251012146,0.8765182186,0.4817813765,0.1882591093,0.2732793522,0.3674089069,0.4018218623,0.2641700405,0.2489878543,0.2368421053,0.06882591093,0.6993927126,0.2591093117,0.2894736842,0.2125506073,0.4949392713,0.1356275304,0.6811740891,
1900075,Nipponham,Umebayashi Yuki,R,14.33333333,51,190,TRUE,89.7,0.3725490196,0.01960784314,0.5631578947,0.6730769231,0.4302325581,0.6261682243,0.7714285714,0.3513513514,0.3738317757,0.2105263158,0.3789473684,0.2578947368,0.7421052632,0.6666666667,0.3392857143,0.7052631579,0.07894736842,0.5473684211,0.6105263158,0.3894736842,0.4578947368,0.5421052632,0.09473684211,0.3789473684,,31,0.09677419355,0,0,1,84.57759563,96.3,,0,0.4193548387,0.5806451613,0,0.1935483871,0.3870967742,0.5806451613,0.2580645161,0.3548387097,0.3870967742,0.8066801619,0.2368421053,0.3552631579,0.8744939271,0.6437246964,0.1315789474,0.1700404858,0.2267206478,0.1842105263,0.1801619433,0.1265182186,0.2307692308,0.2105263158,0.2105263158,0.3380566802,0.2105263158,0.1902834008,0.3380566802,0.3421052632,0.1659919028,0.8360323887,0.3097165992,0.6923076923,0.1568825911,0.5060728745,0.487854251,0.7125506073,0.8866396761,0.1740890688,0.1497975709,0.8279352227,0.7732793522,0.2763157895,0.5526315789,0.1376518219,0.4048582996,0.2894736842,0.2125506073,0.4949392713,0.8967611336,0.5718623482,
1200076,Yakult,Ogawa Yasuhiro,R,14.66666667,51,173,TRUE,90.1,0.2745098039,0,0.4219653179,0.4871794872,0.2857142857,0.6712328767,0.7192982456,0.5,0.3287671233,0.1387283237,0.4450867052,0.2312138728,0.7687861272,0.6666666667,0.3043478261,0.7283236994,0.09826589595,0.676300578,0.6242774566,0.3757225434,0.3815028902,0.6184971098,0.1156069364,0.2485549133,,37,0.02702702703,0.01960784314,0.1111111111,1,87.10658683,97,,0,0.6756756757,0.2432432432,0.08108108108,0.05405405405,0.1891891892,0.3243243243,0.2702702703,0.2972972973,0.4324324324,0.733805668,0.4089068826,0.1639676113,0.2449392713,0.1336032389,0.5647773279,0.2692307692,0.1619433198,0.4129554656,0.2793522267,0.3542510121,0.1356275304,0.1437246964,0.1437246964,0.3380566802,0.2672064777,0.1437246964,0.512145749,0.06680161943,0.1376518219,0.8643724696,0.8259109312,0.1761133603,0.08906882591,0.8502024291,0.4564777328,0.1923076923,0.2246963563,0.6993927126,0.6902834008,0.3036437247,0.2530364372,0.2975708502,0.7449392713,0.1153846154,0.2479757085,0.7844129555,0.7469635628,0.4949392713,0.1680161943,0.495951417,
1600106,Chunichi,Yanagi Yuya,R,14.33333333,50,181,TRUE,90.4,0.4,0.02,0.4419889503,0.5,0.347826087,0.7125,0.8571428571,0.375,0.2875,0.1270718232,0.4254143646,0.2430939227,0.7569060773,0.7346938776,0.3114754098,0.7348066298,0.06629834254,0.6187845304,0.7016574586,0.2983425414,0.3977900552,0.6022099448,0.1049723757,0.3093922652,,27,0,0,0,1,86.61694915,96.3,,0,0.5555555556,0.2962962963,0.1481481481,0.1111111111,0.1851851852,0.4444444444,0.2592592593,0.5185185185,0.2222222222,0.6589068826,0.2105263158,0.3603238866,0.3360323887,0.1568825911,0.2732793522,0.3663967611,0.5111336032,0.2074898785,0.3765182186,0.4311740891,0.1578947368,0.1619433198,0.1619433198,0.2004048583,0.2611336032,0.1336032389,0.2874493927,0.1356275304,0.07085020243,0.9311740891,0.7570850202,0.2449392713,0.1234817814,0.7651821862,0.5273279352,0.3663967611,0.2955465587,0.9574898785,0.479757085,0.298582996,0.4271255061,0.2793522267,0.1093117409,0.5495951417,0.1214574899,0.2894736842,0.2125506073,0.4949392713,0.2773279352,0.5718623482,
900062,Hanshin,Nishi Yuki,R,14.66666667,49,168,TRUE,89.3,0.3469387755,0.02040816327,0.4345238095,0.4952380952,0.3333333333,0.6575342466,0.8076923077,0.2857142857,0.3424657534,0.1488095238,0.4226190476,0.244047619,0.755952381,0.7291666667,0.34,0.7261904762,0.06547619048,0.625,0.5476190476,0.4523809524,0.4821428571,0.5178571429,0.08928571429,0.1845238095,,30,0.03225806452,0,0,1,87.03734177,93.8,,0,0.6,0.3333333333,0.06666666667,0.2666666667,0.06666666667,0.4,0.06666666667,0.5,0.4333333333,0.8532388664,0.2712550607,0.3623481781,0.3016194332,0.1376518219,0.3299595142,0.2226720648,0.3400809717,0.1143724696,0.2327935223,0.3016194332,0.1659919028,0.1659919028,0.1659919028,0.2024291498,0.2085020243,0.1578947368,0.2834008097,0.1285425101,0.3927125506,0.6093117409,0.2004048583,0.8016194332,0.1811740891,0.8947368421,0.4979757085,0.2834008097,0.3502024291,0.5637651822,0.0455465587,0.2034412955,0.3400809717,0.1629554656,0.1366396761,0.1123481781,0.2611336032,0.2894736842,0.2125506073,0.4949392713,0.1740890688,0.766194332,
1300057,Hiroshima,Ohsera Daichi,R,13.33333333,48,161,TRUE,89.9,0.375,0.04166666667,0.3850931677,0.4193548387,0.3382352941,0.7096774194,0.8205128205,0.5217391304,0.2903225806,0.1118012422,0.4161490683,0.2546583851,0.7453416149,0.8333333333,0.3829787234,0.6956521739,0.07453416149,0.5776397516,0.5776397516,0.4223602484,0.4720496894,0.5279503106,0.07453416149,0.198757764,,27,0.03571428571,0,0,1,87.26558442,96.3,,0,0.5925925926,0.3333333333,0.07407407407,0.1481481481,0.1851851852,0.4074074074,0.07142857143,0.3928571429,0.5357142857,0.778340081,0.2307692308,0.467611336,0.1356275304,0.08198380567,0.3056680162,0.3582995951,0.3785425101,0.4787449393,0.3684210526,0.5465587045,0.1740890688,0.2024291498,0.2024291498,0.1153846154,0.1862348178,0.2125506073,0.3157894737,0.2246963563,0.2955465587,0.7064777328,0.2368421053,0.7651821862,0.3319838057,0.8886639676,0.5273279352,0.298582996,0.3502024291,0.6285425101,0.2712550607,0.298582996,0.3593117409,0.1659919028,0.3927125506,0.06882591093,0.2692307692,0.2894736842,0.2125506073,0.4949392713,0.1457489879,0.5718623482,
