pitId,pitcher_team_name_short,pitcher_name,Throws,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1200076,Yakult,Ogawa Yasuhiro,R,149.0,622,2380,True,89.3,0.1463022508,0.0498392283,0.5033613445,0.6698187549,0.3132313231,0.8213689482,0.8823529412,0.6724137931,0.1786310518,0.08991596639,0.2605042017,0.3180672269,0.6819327731,0.6897106109,0.1214953271,0.6172268908,0.1004201681,0.5331932773,0.5109243697,0.4890756303,0.4231092437,0.5768907563,0.05882352941,0.4231092437,491,0.1890243902,0.02572347267,0.07239819005,1.0,84.07378943,92.0,,0,0.450101833,0.450101833,0.09979633401,0.1405295316,0.3095723014,0.549898167,0.3971486762,0.3625254582,0.2403258656,0.3048433048,0.2279202279,0.8062678063,0.8603988604,0.339031339,0.8547008547,0.2336182336,0.4358974359,0.1424501425,0.2336182336,0.3789173789,0.3162393162,0.8974358974,0.8974358974,0.943019943,0.1538461538,0.8746438746,0.811965812,0.7777777778,0.5612535613,0.4415954416,0.5641025641,0.4387464387,0.6780626781,0.4216524217,0.01424501425,0.3874643875,0.4957264957,0.2421652422,0.7037037037,0.5925925926,0.3874643875,0.4444444444,0.5754985755,0.4586894587,0.2507122507,0.3190883191,0.3846153846,0.4957264957,0.7692307692,0.7336182336,
900062,Hanshin,Nishi Yuki,R,146.0,598,2249,True,88.0,0.1555183946,0.03846153846,0.4550711744,0.6321934946,0.2523809524,0.8387096774,0.9023746702,0.6566037736,0.1612903226,0.07339857651,0.2682384342,0.3465302491,0.6534697509,0.5956375839,0.1508196721,0.5889679715,0.1009337483,0.5333629893,0.492663406,0.507336594,0.2881280569,0.7118719431,0.04313028012,0.5934163701,469,0.1347368421,0.01337792642,0.04,1.0,83.87010844,91.4,,0,0.4776119403,0.4264392324,0.09594882729,0.1257995736,0.3006396588,0.5223880597,0.4051172708,0.3624733475,0.2324093817,0.1467236467,0.2735042735,0.8974358974,0.4814814815,0.6353276353,0.4358974359,0.1467236467,0.2621082621,0.1794871795,0.1467236467,0.1709401709,0.4501424501,0.7008547009,0.7008547009,0.50997151,0.3618233618,0.6552706553,0.8091168091,0.7806267806,0.6809116809,0.3219373219,0.9800569801,0.02279202279,0.943019943,0.02279202279,0.02849002849,0.5185185185,0.6182336182,0.2849002849,0.5954415954,0.6324786325,0.5185185185,0.3760683761,0.5783475783,0.5413105413,0.6552706553,0.6467236467,0.6894586895,0.4957264957,0.792022792,0.8091168091,
1900087,ORIX,Miyagi Hiroya,L,146.0,612,2448,True,89.2,0.2075163399,0.04738562092,0.4424019608,0.6078136739,0.2452999105,0.7802400739,0.8627935723,0.5364963504,0.2197599261,0.09722222222,0.306372549,0.341503268,0.658496732,0.6147540984,0.1638491547,0.597630719,0.1029411765,0.5437091503,0.5494281046,0.4505718954,0.3210784314,0.6789215686,0.08169934641,0.5134803922,444,0.153674833,0.01797385621,0.05288461538,1.0,81.91388535,95.7,,0,0.4594594595,0.4684684685,0.07207207207,0.1238738739,0.3445945946,0.5405405405,0.3851351351,0.3738738739,0.240990991,0.2877492877,0.6666666667,0.8319088319,0.339031339,0.8262108262,0.3817663818,0.5441595442,0.5897435897,0.5641025641,0.5441595442,0.4957264957,0.8917378917,0.7407407407,0.7407407407,0.6296296296,0.4985754986,0.7435897436,0.7749287749,0.8746438746,0.3333333333,0.6695156695,0.9202279202,0.08262108262,0.1367521368,0.1054131054,0.04700854701,0.4045584046,0.396011396,0.547008547,0.5584045584,0.4045584046,0.4045584046,0.5128205128,0.4843304843,0.4472934473,0.5014245014,0.5128205128,0.5754985755,0.4957264957,0.9116809117,0.1965811966,
1500110,Nipponham,Katoh Takayuki,L,145.0,566,1967,True,85.7,0.1731448763,0.01943462898,0.4880528724,0.6221470837,0.2857142857,0.8489583333,0.9144021739,0.6339285714,0.1510416667,0.07371631927,0.2994407728,0.2841891205,0.7158108795,0.6996466431,0.1719298246,0.649211998,0.07930859176,0.6014234875,0.5536349771,0.4463650229,0.3965429588,0.6034570412,0.1001525165,0.3975597356,454,0.1387665198,0.01590106007,0.04545454545,1.0,79.97333691,90.7,,0,0.4713656388,0.436123348,0.09251101322,0.1211453744,0.3149779736,0.5286343612,0.3700440529,0.3898678414,0.2400881057,0.03561253561,0.3903133903,0.9686609687,0.7806267806,0.7521367521,0.698005698,0.1111111111,0.188034188,0.2393162393,0.1111111111,0.1766381766,0.8461538462,0.9886039886,0.9886039886,0.9572649573,0.584045584,0.9772079772,0.9715099715,0.9971509972,0.3105413105,0.6923076923,0.6923076923,0.3105413105,0.03703703704,0.50997151,0.03703703704,0.49002849,0.5811965812,0.3190883191,0.5185185185,0.566951567,0.49002849,0.603988604,0.3675213675,0.4672364672,0.6153846154,0.5641025641,0.6367521368,0.4957264957,0.9715099715,0.8689458689,
1200041,Yomiuri,Sugano Tomoyuki,R,144.3333333,596,2301,True,91.0,0.1728187919,0.04194630872,0.4745762712,0.642087821,0.28976234,0.8058608059,0.9148387097,0.5394321767,0.1941391941,0.09213385485,0.2742285963,0.333767927,0.666232073,0.6621848739,0.1455064194,0.6006084311,0.09908735332,0.5245545415,0.5467188179,0.4532811821,0.3863537592,0.6136462408,0.05736636245,0.4015645372,453,0.1481481481,0.02516778523,0.07537688442,1.0,86.72008272,95.1,,0,0.4812362031,0.4392935982,0.07947019868,0.119205298,0.3200883002,0.5187637969,0.3656387665,0.4008810573,0.2334801762,0.6011396011,0.3846153846,0.8689458689,0.6837606838,0.5327635328,0.7293447293,0.3504273504,0.1823361823,0.5441595442,0.3504273504,0.415954416,0.5299145299,0.8091168091,0.8091168091,0.8660968661,0.3219373219,0.7720797721,0.8404558405,0.6780626781,0.3475783476,0.6552706553,0.7378917379,0.264957265,0.7094017094,0.4985754986,0.03988603989,0.5356125356,0.5612535613,0.4501424501,0.5156695157,0.5384615385,0.5356125356,0.6353276353,0.2934472934,0.5299145299,0.5541310541,0.3276353276,0.3675213675,0.4957264957,0.3988603989,0.2763532764,
1500074,Chunichi,Ogasawara Shinnosuke,L,143.6666667,593,2358,True,90.2,0.239460371,0.06408094435,0.4584393554,0.6275303644,0.2724844167,0.7308048104,0.8129032258,0.522875817,0.2691951896,0.1234096692,0.3117048346,0.3443596268,0.6556403732,0.5743243243,0.2088235294,0.5983884648,0.1111111111,0.5237489398,0.5945716709,0.4054283291,0.4402035623,0.5597964377,0.06318914334,0.5428329092,404,0.1536585366,0.01517706577,0.05625,1.0,83.57838305,94.5,,0,0.5148514851,0.396039604,0.08910891089,0.1138613861,0.2821782178,0.4851485149,0.4282178218,0.3613861386,0.2103960396,0.4558404558,0.8091168091,0.6837606838,0.5299145299,0.6780626781,0.5982905983,0.8062678063,0.8660968661,0.6125356125,0.8062678063,0.792022792,0.9173789174,0.7179487179,0.7179487179,0.3817663818,0.8148148148,0.7464387464,0.6310541311,0.6666666667,0.1225071225,0.8803418803,0.4757834758,0.5270655271,0.5498575499,0.07122507123,0.06837606838,0.698005698,0.7578347578,0.3561253561,0.4501424501,0.7293447293,0.698005698,0.2250712251,0.5925925926,0.7236467236,0.5042735043,0.6011396011,0.5299145299,0.4957264957,0.8176638177,0.3803418803,
1500061,DeNA,Imanaga Shota,L,141.3333333,562,2286,True,91.5,0.2330960854,0.04982206406,0.5076586433,0.6965174129,0.2962962963,0.7594827586,0.8333333333,0.565625,0.2405172414,0.1221006565,0.2787746171,0.3299781182,0.6700218818,0.6096256684,0.1744340879,0.620131291,0.09580052493,0.5277899344,0.5332458443,0.4667541557,0.4536307962,0.5463692038,0.05993000875,0.3098468271,396,0.1742424242,0.02491103203,0.06862745098,1.0,86.60405954,95.1,,0,0.3914141414,0.5151515152,0.09343434343,0.1944444444,0.3207070707,0.6085858586,0.3768844221,0.3618090452,0.2613065327,0.6638176638,0.7891737892,0.8091168091,0.8803418803,0.1680911681,0.7792022792,0.6894586895,0.792022792,0.4501424501,0.6894586895,0.7863247863,0.5897435897,0.8347578348,0.8347578348,0.5925925926,0.6153846154,0.8974358974,0.8689458689,0.7264957265,0.4301994302,0.5726495726,0.3789173789,0.6239316239,0.6381766382,0.7521367521,0.07692307692,0.1823361823,0.2264957265,0.3076923077,0.9145299145,0.5327635328,0.1823361823,0.5641025641,0.584045584,0.301994302,0.3532763533,0.339031339,0.415954416,0.4957264957,0.4131054131,0.2763532764,
1000174,SoftBank,Senga Koudai,R,140.0,572,2245,True,96.0,0.2727272727,0.08566433566,0.4641105662,0.6456400742,0.2956298201,0.7031700288,0.8620689655,0.3826086957,0.2968299712,0.137761926,0.2987070887,0.3646901471,0.6353098529,0.5744308231,0.2335329341,0.5853767276,0.1300668151,0.4806063308,0.4819599109,0.5180400891,0.4213808463,0.5786191537,0.05924276169,0.3464110566,360,0.1532033426,0.01223776224,0.04827586207,1.0,90.10850575,101.9,,0,0.5333333333,0.4027777778,0.06388888889,0.09722222222,0.3055555556,0.4666666667,0.3638888889,0.4277777778,0.2083333333,0.9829059829,0.9116809117,0.4273504274,0.5754985755,0.5156695157,0.7692307692,0.8888888889,0.6025641026,0.943019943,0.8888888889,0.8575498575,0.8347578348,0.4700854701,0.4700854701,0.3846153846,0.8917378917,0.6153846154,0.3361823362,0.2421652422,0.7578347578,0.245014245,0.5754985755,0.4273504274,0.6552706553,0.6666666667,0.1025641026,0.764957265,0.7179487179,0.6153846154,0.3076923077,0.6125356125,0.764957265,0.6552706553,0.1623931624,0.7393162393,0.50997151,0.6695156695,0.6196581197,0.4957264957,0.09116809117,0.004273504274,
1800052,Lotte,Ojima Kazuya,L,139.0,602,2340,True,89.2,0.1478405316,0.06976744186,0.4489097905,0.6503436426,0.2491496599,0.7942857143,0.8863936592,0.5563139932,0.2057142857,0.0923471569,0.2612227448,0.3745190252,0.6254809748,0.5806988353,0.1360856269,0.5617785378,0.1320512821,0.4976485678,0.611965812,0.388034188,0.4017094017,0.5982905983,0.0688034188,0.3625480975,463,0.1468682505,0.01661129568,0.04672897196,1.0,84.37908309,93.2,,0,0.4384449244,0.4622030238,0.09935205184,0.1274298056,0.3347732181,0.5615550756,0.3412526998,0.4060475162,0.252699784,0.2877492877,0.2307692308,0.5982905983,0.4102564103,0.4672364672,0.4102564103,0.4472934473,0.3903133903,0.4729344729,0.4472934473,0.4188034188,0.3304843305,0.3276353276,0.3276353276,0.4273504274,0.2421652422,0.3333333333,0.3162393162,0.4045584046,0.09401709402,0.9088319088,0.6552706553,0.3475783476,0.4074074074,0.6210826211,0.03133903134,0.3333333333,0.433048433,0.245014245,0.6096866097,0.4615384615,0.3333333333,0.7891737892,0.2735042735,0.3504273504,0.5584045584,0.5498575499,0.6267806268,0.4957264957,0.7378917379,0.5626780627,
700065,Rakuten,Kishi Takayuki,R,138.0,556,2239,True,88.0,0.2122302158,0.05035971223,0.4772117962,0.640167364,0.2902298851,0.7724719101,0.8640522876,0.5412541254,0.2275280899,0.1085790885,0.2975871314,0.3293118856,0.6706881144,0.595323741,0.1614227086,0.6179624665,0.1022778026,0.5339588919,0.575703439,0.424296561,0.380527021,0.619472979,0.07101384547,0.5344057194,407,0.2107843137,0.03237410072,0.08219178082,1.0,81.31039926,91.4,,0,0.3955773956,0.5380835381,0.06633906634,0.1941031941,0.343980344,0.6044226044,0.4127764128,0.3857493857,0.2014742015,0.1467236467,0.6866096866,0.7977207977,0.7065527066,0.5555555556,0.735042735,0.5897435897,0.5868945869,0.5384615385,0.5897435897,0.6524216524,0.8290598291,0.8376068376,0.8376068376,0.5042735043,0.4672364672,0.8803418803,0.7891737892,0.7891737892,0.1965811966,0.8062678063,0.7635327635,0.2393162393,0.3361823362,0.07692307692,0.06267806268,0.1908831909,0.1680911681,0.5925925926,0.9116809117,0.4102564103,0.1908831909,0.3247863248,0.3988603989,0.7749287749,0.1481481481,0.188034188,0.3076923077,0.4957264957,0.9487179487,0.8091168091,
1300058,Hiroshima,Kuri Allen,R,137.3333333,621,2454,True,88.5,0.1980676329,0.08051529791,0.442315532,0.6235093697,0.27578125,0.7649769585,0.900273224,0.4844192635,0.2350230415,0.1039543416,0.2792498981,0.3730126376,0.6269873624,0.6213592233,0.1701244813,0.5597227884,0.1079869601,0.4785976355,0.5032599837,0.4967400163,0.3056234719,0.6943765281,0.05419722901,0.3387688545,424,0.1586206897,0.02093397746,0.06842105263,1.0,83.16344857,92.0,,0,0.4693396226,0.4481132075,0.08254716981,0.1273584906,0.320754717,0.5306603774,0.4221698113,0.3561320755,0.2216981132,0.2037037037,0.5954415954,0.4700854701,0.3361823362,0.7264957265,0.6182336182,0.6552706553,0.2763532764,0.7407407407,0.6552706553,0.6011396011,0.5982905983,0.3561253561,0.3561253561,0.6894586895,0.5754985755,0.301994302,0.6894586895,0.2279202279,0.6125356125,0.3903133903,0.9572649573,0.04558404558,0.7749287749,0.6837606838,0.05128205128,0.4729344729,0.5042735043,0.4188034188,0.6068376068,0.5299145299,0.4729344729,0.2592592593,0.6324786325,0.6467236467,0.4444444444,0.4301994302,0.4188034188,0.4957264957,0.8376068376,0.7336182336,
