Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
奥村 展征,ヤ,1B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
奥村 展征,ヤ,2B,23.0,0.4,0.1,0.2,-,0.1,0.1,-,-,
奥村 展征,ヤ,3B,40.0,0.5,0.0,0.0,-,0.4,-0.2,-,-,
奥村 展征,ヤ,SS,15.0,0.2,0.3,-0.3,-,0.1,0.1,-,-,
奥村 展征,ヤ,RF,1.0,-0.5,-0.2,-,-0.3,0.0,0.0,-,-,
野口 智哉,オ,2B,91.0,1.1,-0.1,0.5,-,0.7,0.2,-,-,
野口 智哉,オ,3B,27.0,-1.8,-2.0,0.0,-,0.2,-0.1,-,-,
野口 智哉,オ,SS,222.0,-2.3,-3.4,-0.6,-,1.8,1.8,-,-,
野口 智哉,オ,CF,23.0,1.3,1.3,-,0.0,0.0,0.1,-,-,
平野 大和,オ,LF,92.0,-1.4,-1.5,-,0.8,-0.8,-0.9,-,-,
平野 大和,オ,CF,38.7,-1.8,-1.4,-,-0.3,0.0,0.1,-,-,
平野 大和,オ,RF,15.0,1.1,1.1,-,0.0,0.0,-0.1,-,-,
平野 大和,オ,DH,87.3,-,-,-,-,-,-1.0,-,-,
柳澤 大空,楽,LF,21.0,0.0,0.0,-,0.0,0.0,-0.2,-,-,
柳澤 大空,楽,CF,23.0,-1.1,-1.7,-,0.5,0.0,0.1,-,-,
柳澤 大空,楽,RF,14.0,-0.2,-0.2,-,0.0,0.0,-0.1,-,-,
柳澤 大空,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
安達 了一,オ,2B,11.0,0.2,0.1,0.0,-,0.1,0.0,-,-,
安達 了一,オ,DH,7.0,-,-,-,-,-,-0.1,-,-,
茶谷 健太,ロ,1B,86.0,-0.5,-0.9,0.1,-,0.3,-1.0,-,-,
茶谷 健太,ロ,2B,71.3,3.8,3.4,-0.5,-,0.9,0.2,-,-,
茶谷 健太,ロ,3B,125.0,1.8,0.2,0.4,-,1.2,-0.5,-,-,
茶谷 健太,ロ,SS,112.0,-0.3,-0.3,0.6,-,-0.6,0.9,-,-,
茶谷 健太,ロ,LF,1.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
茶谷 健太,ロ,RF,31.0,1.2,0.6,-,0.6,0.0,-0.1,-,-,
茶谷 健太,ロ,DH,9.0,-,-,-,-,-,-0.1,-,-,
平沢 大河,ロ,1B,24.0,0.3,0.2,-0.1,-,0.2,-0.3,-,-,
平沢 大河,ロ,2B,174.3,4.1,3.9,0.1,-,0.1,0.5,-,-,
平沢 大河,ロ,3B,88.3,2.8,1.4,0.1,-,1.2,-0.3,-,-,
平沢 大河,ロ,SS,417.3,-1.9,2.7,-0.4,-,-4.2,3.4,-,-,
平沢 大河,ロ,RF,26.0,-1.5,-1.7,-,0.2,0.0,-0.1,-,-,
岡田 悠希,巨,LF,16.0,-0.5,-0.5,-,0.0,0.0,-0.2,-,-,
岡田 悠希,巨,CF,360.0,2.6,1.8,-,0.6,0.2,1.2,-,-,
岡田 悠希,巨,RF,294.7,-2.6,-3.2,-,0.6,0.0,-1.2,-,-,
植田 海,神,2B,71.0,-2.2,-2.6,0.1,-,0.3,0.2,-,-,
植田 海,神,3B,1.0,-0.2,-0.2,0.0,-,0.0,0.0,-,-,
植田 海,神,SS,52.0,0.9,-0.1,0.2,-,0.8,0.4,-,-,
植田 海,神,CF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
藤田 健斗,神,C,196.0,-2.0,-,-,-1.7,-0.3,2.8,-4.4,-1.5,
藤田 健斗,神,1B,42.0,1.1,0.7,0.0,-,0.4,-0.5,-,-,
藤田 健斗,神,DH,52.0,-,-,-,-,-,-0.6,-,-,
中島 卓也,日,2B,51.0,-2.0,-1.2,-0.2,-,-0.6,0.1,-,-,
中島 卓也,日,3B,12.0,-0.1,-0.1,0.0,-,0.1,0.0,-,-,
中島 卓也,日,SS,117.0,4.8,4.4,0.5,-,-0.1,1.0,-,-,
中島 卓也,日,DH,8.0,-,-,-,-,-,-0.1,-,-,
小深田 大翔,楽,SS,42.0,1.2,1.7,-0.2,-,-0.4,0.3,-,-,
板山 祐太郎,神,1B,186.0,-0.9,-0.2,-0.4,-,-0.3,-2.1,-,-,
板山 祐太郎,神,2B,31.0,-1.7,-1.0,-0.2,-,-0.5,0.1,-,-,
板山 祐太郎,神,3B,259.7,1.8,0.2,0.0,-,1.6,-1.0,-,-,
板山 祐太郎,神,SS,16.0,0.4,0.3,0.0,-,0.1,0.1,-,-,
板山 祐太郎,神,LF,35.0,0.2,-0.7,-,0.9,0.0,-0.3,-,-,
板山 祐太郎,神,CF,35.0,0.1,0.5,-,0.4,-0.8,0.1,-,-,
板山 祐太郎,神,RF,75.3,0.1,0.2,-,-0.1,0.0,-0.3,-,-,
板山 祐太郎,神,DH,43.0,-,-,-,-,-,-0.5,-,-,
渡辺 勝,中,LF,45.7,1.1,1.5,-,-0.5,0.1,-0.4,-,-,
渡辺 勝,中,CF,145.0,-4.3,-3.4,-,-1.0,0.1,0.5,-,-,
渡辺 勝,中,RF,302.7,-1.4,0.4,-,-1.8,0.0,-1.2,-,-,
渡辺 勝,中,DH,69.0,-,-,-,-,-,-0.8,-,-,
小田 裕也,オ,LF,12.0,0.6,0.6,-,0.1,0.0,-0.1,-,-,
小田 裕也,オ,RF,8.0,-0.1,0.1,-,-0.2,0.0,0.0,-,-,
加藤 翔平,中,LF,11.0,-0.2,-0.7,-,0.6,0.0,-0.1,-,-,
加藤 翔平,中,CF,10.0,-0.5,-0.2,-,-0.3,0.0,0.0,-,-,
加藤 翔平,中,RF,5.0,-0.4,0.0,-,-0.3,0.0,0.0,-,-,
加藤 翔平,中,DH,26.0,-,-,-,-,-,-0.3,-,-,
岡 大海,ロ,1B,5.0,0.0,0.0,0.0,-,0.0,-0.1,-,-,
岡 大海,ロ,CF,7.0,0.7,0.7,-,0.0,0.0,0.0,-,-,
岡 大海,ロ,RF,12.0,-0.8,-0.9,-,0.2,0.0,0.0,-,-,
長谷川 信哉,西,2B,40.0,-0.1,-0.7,0.4,-,0.3,0.1,-,-,
長谷川 信哉,西,3B,62.0,1.6,0.7,-0.1,-,1.0,-0.2,-,-,
長谷川 信哉,西,SS,79.0,-4.0,-4.8,0.0,-,0.8,0.6,-,-,
長谷川 信哉,西,LF,15.0,0.0,0.0,-,0.0,0.0,-0.1,-,-,
長谷川 信哉,西,CF,157.3,-1.8,-1.9,-,0.0,0.1,0.5,-,-,
長谷川 信哉,西,RF,14.0,0.6,-0.4,-,1.0,0.0,-0.1,-,-,
廣岡 大志,巨,1B,100.0,-0.7,-0.9,0.2,-,0.0,-1.1,-,-,
廣岡 大志,巨,2B,48.0,0.5,0.1,0.1,-,0.3,0.1,-,-,
廣岡 大志,巨,3B,96.0,-0.8,-0.4,0.1,-,-0.4,-0.4,-,-,
廣岡 大志,巨,SS,347.7,-8.3,-9.0,-0.4,-,1.0,2.8,-,-,
廣岡 大志,巨,CF,23.0,0.3,0.2,-,0.1,0.0,0.1,-,-,
廣岡 大志,巨,DH,10.0,-,-,-,-,-,-0.1,-,-,
根尾 昂,中,SS,135.0,4.6,3.2,-0.2,-,1.6,1.1,-,-,
根尾 昂,中,CF,13.0,-0.2,-0.3,-,0.1,0.0,0.0,-,-,
増田 珠,ソ,1B,24.0,0.0,0.0,0.0,-,0.1,-0.3,-,-,
増田 珠,ソ,2B,28.7,0.7,1.0,-0.5,-,0.2,0.1,-,-,
増田 珠,ソ,3B,7.0,-0.2,-0.2,0.0,-,0.0,0.0,-,-,
増田 珠,ソ,LF,358.7,4.5,3.3,-,0.9,0.3,-3.4,-,-,
増田 珠,ソ,CF,2.0,-0.1,0.1,-,-0.2,0.0,0.0,-,-,
増田 珠,ソ,RF,162.0,0.3,-0.8,-,1.0,0.0,-0.6,-,-,
増田 珠,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
木下 元秀,広,1B,205.0,0.4,-0.4,-0.2,-,1.0,-2.3,-,-,
木下 元秀,広,LF,49.7,0.0,-1.1,-,1.0,0.0,-0.5,-,-,
木下 元秀,広,CF,9.0,-0.5,-1.4,-,0.9,0.0,0.0,-,-,
木下 元秀,広,RF,230.0,2.5,4.8,-,-2.3,0.0,-0.9,-,-,
木下 元秀,広,DH,28.0,-,-,-,-,-,-0.3,-,-,
細川 成也,デ,LF,184.0,-2.1,-1.7,-,-0.5,0.1,-1.8,-,-,
細川 成也,デ,CF,34.7,-1.0,-0.9,-,-0.1,0.0,0.1,-,-,
細川 成也,デ,RF,173.0,4.7,5.8,-,-1.2,0.0,-0.7,-,-,
細川 成也,デ,DH,87.3,-,-,-,-,-,-1.0,-,-,
坂口 智隆,ヤ,LF,32.0,-0.1,0.7,-,0.0,-0.8,-0.3,-,-,
坂口 智隆,ヤ,CF,39.0,2.1,1.6,-,0.5,0.0,0.1,-,-,
坂口 智隆,ヤ,RF,140.3,-2.5,0.2,-,-2.7,0.0,-0.6,-,-,
坂口 智隆,ヤ,DH,123.7,-,-,-,-,-,-1.5,-,-,
小郷 裕哉,楽,LF,40.0,1.3,0.7,-,0.6,0.0,-0.4,-,-,
小郷 裕哉,楽,CF,43.0,-1.4,-1.8,-,0.3,0.0,0.1,-,-,
小郷 裕哉,楽,RF,557.0,16.2,13.2,-,2.8,0.1,-2.2,-,-,
小郷 裕哉,楽,DH,9.0,-,-,-,-,-,-0.1,-,-,
安田 尚憲,ロ,1B,32.0,-0.2,-0.3,0.0,-,0.1,-0.4,-,-,
安田 尚憲,ロ,3B,58.0,-0.4,-0.4,0.0,-,0.0,-0.2,-,-,
安田 尚憲,ロ,DH,3.0,-,-,-,-,-,0.0,-,-,
勝又 温史,デ,LF,73.3,-1.7,-0.6,-,-1.2,0.1,-0.7,-,-,
勝又 温史,デ,CF,270.7,-1.2,2.4,-,-2.1,-1.5,0.9,-,-,
勝又 温史,デ,RF,61.0,-0.2,-0.1,-,0.0,0.0,-0.2,-,-,
勝又 温史,デ,DH,52.0,-,-,-,-,-,-0.6,-,-,
阪口 樂,日,3B,168.0,-3.5,-2.9,-0.1,-,-0.5,-0.6,-,-,
阪口 樂,日,RF,227.0,7.3,4.8,-,2.5,0.0,-0.9,-,-,
阪口 樂,日,DH,21.0,-,-,-,-,-,-0.3,-,-,
大橋 武尊,デ,LF,71.0,-4.1,-3.3,-,-0.9,0.1,-0.7,-,-,
大橋 武尊,デ,CF,18.0,-0.6,-0.2,-,-0.5,0.0,0.1,-,-,
大橋 武尊,デ,RF,200.3,1.2,1.8,-,0.2,-0.8,-0.8,-,-,
大橋 武尊,デ,DH,5.0,-,-,-,-,-,-0.1,-,-,
福元 悠真,中,1B,53.0,-0.3,-0.5,-0.1,-,0.3,-0.6,-,-,
福元 悠真,中,3B,12.0,-1.3,-0.6,0.0,-,-0.7,0.0,-,-,
福元 悠真,中,LF,89.7,-4.0,-3.3,-,-0.7,0.1,-0.9,-,-,
福元 悠真,中,CF,19.0,-2.3,-2.2,-,-0.1,0.0,0.1,-,-,
福元 悠真,中,RF,135.7,-5.6,-4.0,-,-1.6,0.0,-0.5,-,-,
福元 悠真,中,DH,10.0,-,-,-,-,-,-0.1,-,-,
渡部 遼人,オ,LF,111.3,4.4,2.0,-,2.3,0.1,-1.1,-,-,
渡部 遼人,オ,CF,392.3,-1.1,-1.7,-,1.2,-0.6,1.3,-,-,
渡部 遼人,オ,RF,87.0,2.9,2.6,-,0.3,0.0,-0.3,-,-,
渡部 遼人,オ,DH,58.0,-,-,-,-,-,-0.7,-,-,
桑原 将志,デ,CF,10.0,0.0,0.2,-,-0.2,0.0,0.0,-,-,
知野 直人,デ,1B,14.0,-0.9,-0.2,0.0,-,-0.7,-0.2,-,-,
知野 直人,デ,2B,87.0,-0.2,-0.1,-0.6,-,0.6,0.2,-,-,
知野 直人,デ,3B,63.0,0.9,0.2,0.0,-,0.7,-0.2,-,-,
知野 直人,デ,SS,298.0,-4.4,-4.5,0.4,-,-0.4,2.4,-,-,
中村 健人,広,LF,32.0,1.8,0.3,-,1.5,0.0,-0.3,-,-,
中村 健人,広,CF,144.7,-2.2,-1.4,-,-0.9,0.1,0.5,-,-,
中村 健人,広,RF,33.0,1.8,1.5,-,0.2,0.0,-0.1,-,-,
清宮 幸太郎,日,1B,8.0,0.6,0.5,0.0,-,0.1,-0.1,-,-,
江越 大賀,神,LF,60.0,4.5,3.3,-,1.1,0.1,-0.6,-,-,
江越 大賀,神,CF,448.0,2.6,3.0,-,-0.7,0.3,1.5,-,-,
江越 大賀,神,RF,35.0,-1.6,-1.2,-,-0.4,0.0,-0.1,-,-,
江越 大賀,神,DH,22.3,-,-,-,-,-,-0.3,-,-,
杉谷 拳士,日,1B,5.0,0.1,0.1,0.0,-,0.0,-0.1,-,-,
杉谷 拳士,日,2B,7.0,-0.9,-0.7,-0.3,-,0.0,0.0,-,-,
杉谷 拳士,日,LF,20.0,-0.6,0.0,-,-0.5,0.0,-0.2,-,-,
杉谷 拳士,日,CF,9.0,-0.5,-0.4,-,-0.1,0.0,0.0,-,-,
杉谷 拳士,日,RF,12.0,-1.1,-0.8,-,-0.3,0.0,0.0,-,-,
丸山 和郁,ヤ,LF,22.0,-1.5,-1.0,-,-0.6,0.0,-0.2,-,-,
丸山 和郁,ヤ,CF,109.0,0.6,0.3,-,0.2,0.1,0.4,-,-,
丸山 和郁,ヤ,RF,97.0,2.8,2.7,-,0.1,0.0,-0.4,-,-,
丸山 和郁,ヤ,DH,6.0,-,-,-,-,-,-0.1,-,-,
ウレーニャ,巨,1B,114.0,-0.8,-0.6,-0.1,-,-0.1,-1.3,-,-,
ウレーニャ,巨,2B,13.7,0.8,0.6,0.1,-,0.1,0.0,-,-,
ウレーニャ,巨,3B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
ウレーニャ,巨,SS,5.0,-0.1,-0.1,0.0,-,0.0,0.0,-,-,
ウレーニャ,巨,LF,68.0,-1.1,-2.6,-,1.5,0.0,-0.6,-,-,
ウレーニャ,巨,CF,27.0,0.5,0.7,-,-0.3,0.0,0.1,-,-,
ウレーニャ,巨,RF,145.0,-2.2,-2.7,-,0.5,0.0,-0.6,-,-,
ウレーニャ,巨,DH,157.0,-,-,-,-,-,-1.9,-,-,
周東 佑京,ソ,2B,11.0,0.5,0.0,0.5,-,0.1,0.0,-,-,
周東 佑京,ソ,3B,43.0,0.4,0.0,0.0,-,0.4,-0.2,-,-,
周東 佑京,ソ,SS,7.7,-0.6,-0.5,-0.1,-,0.0,0.1,-,-,
周東 佑京,ソ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
周東 佑京,ソ,CF,28.0,0.1,0.4,-,-0.3,0.0,0.1,-,-,
上川畑 大悟,日,2B,32.3,-3.4,-3.2,-0.3,-,0.1,0.1,-,-,
上川畑 大悟,日,SS,40.0,2.4,1.6,0.0,-,0.8,0.3,-,-,
樋口 龍之介,日,1B,39.0,0.8,0.7,-0.1,-,0.2,-0.4,-,-,
樋口 龍之介,日,2B,54.0,1.8,1.4,-0.1,-,0.5,0.1,-,-,
樋口 龍之介,日,3B,60.0,-0.8,-0.6,0.0,-,-0.1,-0.2,-,-,
樋口 龍之介,日,LF,249.0,4.8,5.4,-,-0.8,0.2,-2.4,-,-,
樋口 龍之介,日,RF,140.7,-7.0,-5.1,-,-2.0,0.0,-0.6,-,-,
樋口 龍之介,日,DH,17.0,-,-,-,-,-,-0.2,-,-,
豊田 寛,神,LF,236.3,2.9,0.4,-,2.3,0.2,-2.3,-,-,
豊田 寛,神,CF,237.3,0.9,1.3,-,-0.5,0.2,0.8,-,-,
豊田 寛,神,RF,106.7,2.4,2.2,-,0.2,0.0,-0.4,-,-,
豊田 寛,神,DH,41.0,-,-,-,-,-,-0.5,-,-,
鈴木 将平,西,LF,81.3,-0.7,-0.7,-,-0.1,0.1,-0.8,-,-,
鈴木 将平,西,CF,197.0,-3.9,-4.2,-,0.2,0.1,0.7,-,-,
北條 史也,神,1B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
北條 史也,神,2B,56.0,-2.4,-1.1,-0.3,-,-1.0,0.2,-,-,
北條 史也,神,3B,68.0,0.0,0.1,-0.1,-,0.0,-0.3,-,-,
北條 史也,神,SS,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
北條 史也,神,DH,8.0,-,-,-,-,-,-0.1,-,-,
片山 雄哉,神,C,136.7,2.8,-,-,2.4,0.5,1.9,-0.5,0.0,
片山 雄哉,神,1B,58.0,-0.2,0.4,-0.1,-,-0.5,-0.6,-,-,
片山 雄哉,神,2B,11.0,0.4,0.4,-0.1,-,0.1,0.0,-,-,
片山 雄哉,神,3B,108.0,0.0,0.4,-0.2,-,-0.2,-0.4,-,-,
片山 雄哉,神,DH,63.0,-,-,-,-,-,-0.8,-,-,
北村 拓己,巨,1B,90.7,-1.0,-1.5,0.1,-,0.4,-1.0,-,-,
北村 拓己,巨,2B,230.0,-1.8,-1.8,0.4,-,-0.4,0.6,-,-,
北村 拓己,巨,3B,67.0,0.6,-0.2,0.0,-,0.8,-0.3,-,-,
北村 拓己,巨,SS,98.0,-0.5,-1.1,0.1,-,0.5,0.8,-,-,
北村 拓己,巨,DH,10.0,-,-,-,-,-,-0.1,-,-,
滝野 要,中,1B,42.0,-1.0,-0.5,-0.1,-,-0.4,-0.5,-,-,
滝野 要,中,2B,44.0,0.0,2.0,-0.3,-,-1.7,0.1,-,-,
滝野 要,中,3B,3.0,0.1,0.1,-0.1,-,0.1,0.0,-,-,
滝野 要,中,LF,40.0,0.0,-1.0,-,1.0,0.0,-0.4,-,-,
滝野 要,中,CF,11.0,0.0,0.2,-,-0.2,0.0,0.0,-,-,
滝野 要,中,RF,19.0,0.0,0.7,-,-0.6,0.0,-0.1,-,-,
滝野 要,中,DH,4.0,-,-,-,-,-,0.0,-,-,
小幡 竜平,神,2B,108.3,0.1,0.3,0.3,-,-0.5,0.3,-,-,
小幡 竜平,神,3B,10.0,0.4,0.3,0.0,-,0.1,0.0,-,-,
小幡 竜平,神,SS,275.0,2.7,2.4,0.7,-,-0.4,2.2,-,-,
小幡 竜平,神,DH,1.0,-,-,-,-,-,0.0,-,-,
福田 周平,オ,LF,18.0,-1.0,-1.0,-,0.0,0.0,-0.2,-,-,
福田 周平,オ,CF,24.0,-0.6,-0.6,-,0.1,0.0,0.1,-,-,
福田 周平,オ,DH,5.0,-,-,-,-,-,-0.1,-,-,
山足 達也,オ,2B,45.0,0.3,0.2,-0.2,-,0.3,0.1,-,-,
山足 達也,オ,3B,16.3,0.2,0.1,0.0,-,0.1,-0.1,-,-,
山足 達也,オ,SS,34.0,-1.3,-0.7,-0.3,-,-0.3,0.3,-,-,
山足 達也,オ,DH,4.0,-,-,-,-,-,0.0,-,-,
和田 恋,楽,1B,197.3,3.8,3.1,-0.1,-,0.8,-2.2,-,-,
和田 恋,楽,3B,28.0,0.6,0.6,-0.2,-,0.3,-0.1,-,-,
和田 恋,楽,LF,182.0,-3.6,-4.0,-,1.2,-0.7,-1.7,-,-,
和田 恋,楽,CF,27.0,1.2,1.1,-,0.0,0.0,0.1,-,-,
和田 恋,楽,RF,57.7,0.2,0.3,-,-0.1,0.0,-0.2,-,-,
和田 恋,楽,DH,70.0,-,-,-,-,-,-0.8,-,-,
廣澤 伸哉,オ,2B,23.3,-0.9,-0.8,-0.3,-,0.2,0.1,-,-,
廣澤 伸哉,オ,3B,17.0,-0.6,-0.7,0.0,-,0.1,-0.1,-,-,
廣澤 伸哉,オ,SS,80.3,0.0,1.0,-0.7,-,-0.3,0.7,-,-,
廣澤 伸哉,オ,DH,3.0,-,-,-,-,-,0.0,-,-,
吉野 創士,楽,CF,232.0,-2.7,-2.6,-,-0.2,0.2,0.8,-,-,
吉野 創士,楽,RF,35.0,-0.1,0.3,-,-0.4,0.0,-0.1,-,-,
吉野 創士,楽,DH,3.0,-,-,-,-,-,0.0,-,-,
元山 飛優,ヤ,2B,287.3,-1.0,-1.7,0.0,-,0.8,0.8,-,-,
元山 飛優,ヤ,3B,4.0,-0.3,0.4,-0.1,-,-0.6,0.0,-,-,
元山 飛優,ヤ,SS,267.3,1.0,-1.1,1.6,-,0.5,2.2,-,-,
上野 響平,日,2B,169.0,3.1,2.7,-0.3,-,0.8,0.5,-,-,
上野 響平,日,SS,344.3,1.7,-1.3,1.6,-,1.4,2.8,-,-,
上野 響平,日,DH,9.0,-,-,-,-,-,-0.1,-,-,
片岡 奨人,日,LF,28.0,-0.2,-0.3,-,0.1,0.0,-0.3,-,-,
片岡 奨人,日,CF,483.0,-1.1,0.6,-,-1.2,-0.5,1.6,-,-,
片岡 奨人,日,RF,72.3,2.7,2.6,-,0.1,0.0,-0.3,-,-,
片岡 奨人,日,DH,6.0,-,-,-,-,-,-0.1,-,-,
渡邊 佳明,楽,1B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
渡邊 佳明,楽,2B,73.0,1.3,0.6,0.0,-,0.6,0.2,-,-,
渡邊 佳明,楽,3B,124.0,2.2,1.3,0.6,-,0.3,-0.5,-,-,
渡邊 佳明,楽,SS,25.0,0.0,-0.3,0.0,-,0.4,0.2,-,-,
渡邊 佳明,楽,LF,6.0,-0.5,-0.5,-,0.0,0.0,-0.1,-,-,
吉川 尚輝,巨,2B,7.0,1.9,1.6,0.1,-,0.2,0.0,-,-,
森 友哉,西,C,25.0,-1.2,-,-,-1.3,0.1,0.4,-0.2,-0.2,
森 友哉,西,DH,32.0,-,-,-,-,-,-0.4,-,-,
岡田 雅利,西,C,71.0,-0.5,-,-,-0.7,0.2,1.0,-0.1,-0.3,
岡田 雅利,西,DH,9.0,-,-,-,-,-,-0.1,-,-,
古市 尊,西,C,70.3,-1.9,-,-,-1.0,-0.9,1.0,0.7,0.1,
古市 尊,西,DH,9.0,-,-,-,-,-,-0.1,-,-,
大島 洋平,中,CF,14.0,-1.5,-0.9,-,-0.6,0.0,0.0,-,-,
内田 靖人,楽,1B,100.0,0.0,0.1,-0.1,-,-0.1,-1.1,-,-,
内田 靖人,楽,3B,155.0,-1.6,-0.6,0.0,-,-1.0,-0.6,-,-,
内田 靖人,楽,LF,35.0,1.2,1.0,-,0.1,0.0,-0.3,-,-,
内田 靖人,楽,DH,34.0,-,-,-,-,-,-0.4,-,-,
濱田 太貴,ヤ,LF,62.7,-3.3,-3.0,-,-0.3,0.0,-0.6,-,-,
濱田 太貴,ヤ,RF,9.0,1.0,1.0,-,0.0,0.0,0.0,-,-,
濱田 太貴,ヤ,DH,3.0,-,-,-,-,-,0.0,-,-,
香月 一也,巨,1B,215.0,3.2,3.1,0.5,-,-0.4,-2.4,-,-,
香月 一也,巨,2B,59.3,-2.5,-2.4,-0.5,-,0.4,0.2,-,-,
香月 一也,巨,3B,278.7,0.3,0.9,0.3,-,-1.0,-1.1,-,-,
香月 一也,巨,DH,118.0,-,-,-,-,-,-1.4,-,-,
星野 真生,中,2B,178.7,-4.3,-4.3,0.1,-,-0.2,0.5,-,-,
星野 真生,中,3B,160.3,-2.2,-0.2,-0.2,-,-1.8,-0.6,-,-,
八百板 卓丸,巨,LF,46.0,0.2,-0.2,-,0.3,0.0,-0.4,-,-,
八百板 卓丸,巨,CF,91.0,-3.8,-2.5,-,-1.3,0.1,0.3,-,-,
八百板 卓丸,巨,RF,167.0,-4.7,-2.9,-,-1.8,0.0,-0.7,-,-,
八百板 卓丸,巨,DH,3.0,-,-,-,-,-,0.0,-,-,
サントス,ロ,LF,73.3,0.5,0.6,-,-0.2,0.1,-0.7,-,-,
サントス,ロ,CF,5.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
サントス,ロ,RF,13.0,0.6,0.6,-,0.0,0.0,-0.1,-,-,
サントス,ロ,DH,78.3,-,-,-,-,-,-0.9,-,-,
森 敬斗,デ,SS,96.0,1.9,-0.2,0.5,-,1.6,0.8,-,-,
森 敬斗,デ,DH,9.0,-,-,-,-,-,-0.1,-,-,
山下 幸輝,デ,1B,304.3,-2.0,-3.5,0.5,-,1.0,-3.4,-,-,
山下 幸輝,デ,DH,41.0,-,-,-,-,-,-0.5,-,-,
難波 侑平,日,2B,56.0,-2.8,-1.2,0.2,-,-1.8,0.2,-,-,
難波 侑平,日,3B,78.0,-0.5,0.5,-0.2,-,-0.7,-0.3,-,-,
難波 侑平,日,SS,27.0,-1.9,-1.3,-0.1,-,-0.4,0.2,-,-,
難波 侑平,日,LF,102.0,-2.1,-0.6,-,-1.6,0.1,-1.0,-,-,
難波 侑平,日,DH,9.0,-,-,-,-,-,-0.1,-,-,
速水 将大,ロ,2B,16.0,-1.3,-0.4,-0.3,-,-0.6,0.0,-,-,
速水 将大,ロ,SS,35.7,0.1,0.2,-0.5,-,0.4,0.3,-,-,
速水 将大,ロ,DH,2.0,-,-,-,-,-,0.0,-,-,
明石 健志,ソ,1B,98.0,1.4,0.9,0.0,-,0.5,-1.1,-,-,
明石 健志,ソ,DH,92.0,-,-,-,-,-,-1.1,-,-,
九鬼 隆平,ソ,C,277.0,0.5,-,-,-0.1,0.6,3.9,4.4,0.3,
九鬼 隆平,ソ,DH,6.0,-,-,-,-,-,-0.1,-,-,
郡 拓也,日,C,17.0,-0.2,-,-,-0.2,0.0,0.2,0.3,-0.2,
郡 拓也,日,2B,24.0,-1.8,-1.3,0.1,-,-0.6,0.1,-,-,
郡 拓也,日,3B,7.0,0.3,0.2,0.0,-,0.1,0.0,-,-,
郡 拓也,日,LF,73.3,0.3,0.2,-,0.0,0.0,-0.7,-,-,
郡 拓也,日,RF,9.0,0.2,0.2,-,0.0,0.0,0.0,-,-,
ウィーラー,巨,1B,13.0,0.0,0.0,0.0,-,0.0,-0.1,-,-,
ウィーラー,巨,LF,73.0,1.9,0.7,-,1.2,0.0,-0.7,-,-,
ウィーラー,巨,RF,62.0,-1.1,0.0,-,-0.3,-0.8,-0.2,-,-,
ウィーラー,巨,DH,209.0,-,-,-,-,-,-2.5,-,-,
伊藤 海斗,巨,1B,10.0,0.0,-0.1,0.0,-,0.1,-0.1,-,-,
伊藤 海斗,巨,RF,26.0,-1.5,-2.3,-,0.8,0.0,-0.1,-,-,
伊藤 海斗,巨,DH,26.0,-,-,-,-,-,-0.3,-,-,
王 柏融,日,1B,5.0,0.5,0.4,0.0,-,0.1,-0.1,-,-,
王 柏融,日,LF,113.0,3.4,5.0,-,-1.7,0.1,-1.1,-,-,
王 柏融,日,RF,25.0,-0.6,-1.4,-,0.8,0.0,-0.1,-,-,
王 柏融,日,DH,111.0,-,-,-,-,-,-1.3,-,-,
野村 大樹,ソ,1B,222.0,1.7,2.1,-0.2,-,-0.2,-2.5,-,-,
野村 大樹,ソ,2B,7.0,0.3,0.2,0.0,-,0.0,0.0,-,-,
野村 大樹,ソ,3B,28.0,1.1,0.3,0.1,-,0.6,-0.1,-,-,
野村 大樹,ソ,DH,70.3,-,-,-,-,-,-0.8,-,-,
石川 亮,日,C,175.0,-1.5,-,-,-1.5,0.0,2.5,1.6,0.6,
石川 亮,日,LF,5.0,0.4,0.3,-,0.0,0.0,0.0,-,-,
藤原 恭大,ロ,LF,15.0,-0.1,0.7,-,0.0,-0.8,-0.1,-,-,
藤原 恭大,ロ,CF,161.0,0.7,1.4,-,-0.8,0.2,0.5,-,-,
藤原 恭大,ロ,RF,107.0,-1.7,-2.4,-,0.7,0.0,-0.4,-,-,
オコエ 瑠偉,楽,LF,39.3,4.1,3.8,-,0.2,0.1,-0.4,-,-,
オコエ 瑠偉,楽,CF,151.0,4.1,3.9,-,0.1,0.1,0.5,-,-,
オコエ 瑠偉,楽,RF,17.0,0.3,-0.1,-,0.4,0.0,-0.1,-,-,
