Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Akihiro Yuto,109,393,356,53,98,20,2,9,149,38,0,0,0,3,29,0,5,61,14,.275,.419,.336,Yomiuri Giants,
Andriese Matt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
De La Rosa Rubby,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hagiwara Tetsu,40,111,102,7,21,3,0,0,24,5,0,0,0,1,8,0,0,26,0,.206,.235,.261,Yomiuri Giants,
Hatake Seishu,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Heinai Ryuta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirama Hayato,72,212,172,34,36,5,0,3,50,9,3,1,9,0,28,0,3,25,6,.209,.291,.330,Yomiuri Giants,
Hirooka Taishi,82,302,255,42,58,11,1,8,95,38,3,1,3,3,38,1,3,76,5,.227,.373,.331,Yomiuri Giants,
Horioka Hayato,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hoshina Koichi,8,22,20,2,4,0,0,0,4,1,0,0,0,0,2,0,0,6,0,.200,.200,.273,Yomiuri Giants,
Hotta Kenshin,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoh Shoichi,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoue Haruto,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Shingo,78,279,240,29,68,9,0,6,95,35,1,0,2,2,33,1,2,56,6,.283,.396,.372,Yomiuri Giants,
Ishita Hayato,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Itoh Kaito,15,33,31,3,8,2,0,0,10,3,0,0,1,0,1,0,0,3,2,.258,.323,.281,Yomiuri Giants,
Kagiya Yohei,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kameda Keita,8,12,12,1,2,0,0,0,2,1,0,0,0,0,0,0,0,3,0,.167,.167,.167,Yomiuri Giants,
Kamouchi Eiji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kasashima Naoki,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Katoh Ren,7,18,16,1,2,0,0,0,2,0,0,0,0,0,2,0,0,5,0,.125,.125,.222,Yomiuri Giants,
Katsuki Kazuya,95,326,286,30,64,15,1,3,90,35,0,0,3,4,31,0,2,43,8,.224,.315,.300,Yomiuri Giants,
Katsumata Shoki,12,39,34,1,3,0,0,1,6,1,0,0,1,0,2,0,2,10,1,.088,.176,.184,Yomiuri Giants,
Kawasaki Haruto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kikuchi Taiki,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kikuta Hirokazu,86,329,303,31,76,19,1,4,109,35,0,0,4,2,17,0,3,47,7,.251,.360,.295,Yomiuri Giants,
Kinoshita Motoya,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,55,181,154,22,47,6,1,1,58,12,0,1,3,0,23,0,1,17,7,.305,.377,.399,Yomiuri Giants,
Kita Ryusuke,52,134,117,16,31,7,0,2,44,19,0,1,6,0,11,0,0,27,4,.265,.376,.328,Yomiuri Giants,
Kitamura Takumi,66,237,209,24,55,12,0,8,91,31,1,1,2,0,24,0,2,34,4,.263,.435,.345,Yomiuri Giants,
Krol Ian,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kuroda Hibiki,3,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.167,.167,.167,Yomiuri Giants,
Kuwahara Takuya,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kyomoto Makoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Maeda Kenki,7,9,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.111,.111,.111,Yomiuri Giants,
Masuda Daiki,2,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,.000,.000,.143,Yomiuri Giants,
Masuda Riku,49,204,177,26,46,5,2,8,79,20,0,2,2,0,20,0,5,30,3,.260,.446,.351,Yomiuri Giants,
Matsubara Seiya,60,236,200,21,54,9,1,2,71,25,6,4,6,2,28,0,0,33,6,.270,.355,.357,Yomiuri Giants,
Mercedes Cristopher Crisostomo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Missaki Daniel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakajima Hiroyuki,15,39,36,2,9,1,0,0,10,2,0,0,0,1,2,0,0,9,0,.250,.278,.282,Yomiuri Giants,
Nakata Sho,13,47,40,8,11,1,0,6,30,11,0,0,0,1,4,0,2,9,0,.275,.750,.362,Yomiuri Giants,
Nakayama Raito,52,203,172,24,47,11,3,1,67,21,0,1,5,4,21,0,1,25,5,.273,.390,.348,Yomiuri Giants,
Naoe Daisuke,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Numata Shohei,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohshiro Takumi,6,17,14,1,3,0,0,0,3,2,0,0,0,1,2,0,0,3,1,.214,.214,.294,Yomiuri Giants,
Ohta Ryu,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohtsu Ryoya,6,8,8,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.125,.125,.125,Yomiuri Giants,
Okada Yuki,83,291,248,33,56,15,3,7,98,29,1,0,9,5,20,0,9,72,4,.226,.395,.301,Yomiuri Giants,
Okamoto Hiroto,8,20,18,2,2,0,0,0,2,0,0,0,1,0,1,0,0,5,1,.111,.111,.158,Yomiuri Giants,
Sakamoto Hayato,5,13,12,3,4,2,0,0,6,1,0,0,0,0,1,0,0,2,0,.333,.500,.385,Yomiuri Giants,
Sakamoto Hayato,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Sakurai Toshiki,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sasahara Misaki,3,6,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.200,.200,.200,Yomiuri Giants,
Shigenobu Shinnosuke,40,87,81,17,24,1,0,0,25,8,9,0,1,0,4,0,1,14,4,.296,.309,.337,Yomiuri Giants,
Shiroki Yamato,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Shoemaker Matt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sugano Tomoyuki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Suzuki Yamato,39,39,35,12,5,0,0,0,5,4,2,0,2,0,2,0,0,4,2,.143,.143,.189,Yomiuri Giants,
Suzuki Yu,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takagi Kyosuke,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takahashi Yuki,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tanaka Toyoki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tanioka Tappei,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Toda Natsuki,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tomida Ryu,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tone Chiaki,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Urena Estamy,82,285,251,32,68,13,1,12,119,57,0,0,0,1,32,1,1,45,4,.271,.474,.354,Yomiuri Giants,
Vieira Thyago,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Wakabayashi Akihiro,5,20,19,2,7,3,0,0,10,2,1,1,0,0,1,0,0,5,0,.368,.526,.400,Yomiuri Giants,
Walker Adam,7,31,30,5,8,3,0,2,17,5,0,0,0,0,0,0,1,6,0,.267,.567,.290,Yomiuri Giants,
Wheeler Zelous,66,195,169,20,47,4,0,10,81,24,1,0,0,1,20,0,5,30,6,.278,.479,.369,Yomiuri Giants,
Yamada Ryusei,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamaguchi Shun,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamamoto Itsuki,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamasaki Iori,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamasaki Yusuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamase Shinnosuke,54,137,121,9,31,6,0,2,43,17,0,0,6,0,10,0,0,26,3,.256,.355,.313,Yomiuri Giants,
Yaoita Takumaru,51,138,123,9,22,4,0,1,29,8,0,0,1,0,14,0,0,35,1,.179,.236,.263,Yomiuri Giants,
Yokogawa Kai,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yonahara Hirotaka,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yoshikawa Naoki,1,5,5,2,4,1,0,0,5,2,0,0,0,0,0,0,0,0,0,.800,1.000,.800,Yomiuri Giants,
Yuasa Dai,39,154,121,19,29,1,0,4,42,10,2,4,7,1,22,0,3,34,3,.240,.347,.367,Yomiuri Giants,
Akahane Yoshihiro,67,245,212,38,47,12,3,8,89,32,3,1,2,1,28,0,2,59,3,.222,.420,.317,Yakult Swallows,
Aoki Norichika,4,13,12,1,4,1,0,0,5,5,0,0,0,0,1,0,0,1,1,.333,.417,.385,Yakult Swallows,
Araki Takahiro,8,23,21,3,4,2,0,0,6,2,0,0,0,0,2,0,0,4,0,.190,.286,.261,Yakult Swallows,
Cole A.J.,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Hamada Taiki,14,44,39,6,12,1,0,2,19,6,1,0,0,0,3,0,2,8,0,.308,.487,.386,Yakult Swallows,
Hara Juri,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Hasegawa Hiroki,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Hoshi Tomoya,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ichikawa Yuta,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ishikawa Masanori,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ishiyama Taichi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Iwata Yukihiro,81,213,200,33,55,8,2,0,67,22,15,6,0,0,11,0,2,38,3,.275,.335,.319,Yakult Swallows,
Kanakubo Yuto,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Katekaru Kouta,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Kawabata Shingo,24,72,70,2,15,5,0,0,20,6,0,0,0,0,2,0,0,6,2,.214,.286,.236,Yakult Swallows,
Kivlehan Patrick,30,103,95,8,31,10,2,2,51,23,0,0,0,2,5,0,1,20,3,.326,.537,.359,Yakult Swallows,
Kizawa Naofumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Koga Yudai,17,54,47,6,14,2,0,0,16,7,0,1,2,3,1,0,1,1,0,.298,.340,.308,Yakult Swallows,
Komori Kohtaro,22,40,35,8,7,2,1,0,11,1,1,0,0,0,4,0,1,13,1,.200,.314,.300,Yakult Swallows,
Konno Ryuta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Kozawa Reiji,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Kubo Takuma,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Maruyama Kazuya,32,122,107,18,32,5,1,2,45,14,14,5,3,0,11,0,1,26,0,.299,.421,.370,Yakult Swallows,
Maruyama Shota,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Matsui Sho,74,221,196,31,55,16,4,6,97,39,1,2,1,0,23,0,1,48,5,.281,.495,.359,Yakult Swallows,
Matsumoto Naoki,46,146,137,18,39,8,0,2,53,18,0,0,2,1,5,0,1,11,5,.285,.387,.313,Yakult Swallows,
Matsumoto Yu,86,299,267,33,70,10,2,13,123,57,2,1,1,3,25,0,3,51,6,.262,.461,.329,Yakult Swallows,
Miyadai Kohei,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Miyamoto Takeshi,16,50,42,5,16,2,0,0,18,8,1,0,0,2,5,0,1,2,1,.381,.429,.440,Yakult Swallows,
Motoyama Hiyu,71,248,209,27,43,4,0,1,50,8,3,2,4,2,29,0,4,43,2,.206,.239,.311,Yakult Swallows,
Nakamura Yuhei,5,11,10,0,2,1,0,0,3,1,0,0,0,0,0,0,1,0,0,.200,.300,.273,Yakult Swallows,
Nakayama Shota,85,230,205,21,46,10,1,4,70,28,0,0,0,1,22,0,2,35,5,.224,.341,.304,Yakult Swallows,
Namiki Hidetaka,80,289,243,49,64,8,2,1,79,23,24,9,10,2,30,0,4,30,3,.263,.325,.351,Yakult Swallows,
Nishida Akihisa,49,144,132,17,39,7,0,11,79,29,0,0,0,1,10,0,1,20,6,.295,.598,.347,Yakult Swallows,
Nishiura Naomichi,71,267,241,26,66,15,0,2,87,18,1,0,2,3,20,0,1,30,4,.274,.361,.328,Yakult Swallows,
Ohnishi Hiroki,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ohshita Yuma,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ohta Kengo,59,205,191,20,49,13,0,1,65,25,1,0,1,1,12,0,0,23,7,.257,.340,.299,Yakult Swallows,
Okumura Nobuyuki,15,47,37,8,11,4,1,0,17,9,0,0,0,0,10,0,0,5,0,.297,.459,.447,Yakult Swallows,
Sakaguchi Tomotaka,57,191,159,23,44,6,5,3,69,17,2,0,0,2,30,0,0,20,5,.277,.434,.387,Yakult Swallows,
Sakamoto Koshiro,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shibata Daichi,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shima Motohiro,3,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,.000,.000,.333,Yakult Swallows,
Shimizu Noboru,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shimo Shinnosuke,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Sneed Cy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Suarez Andrew,15,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,Yakult Swallows,
Sugiyama Koki,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Suzuki Yuta,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Taguchi Kazuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takahashi Keiji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takanashi Hirotoshi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takeoka Ryusei,71,288,255,38,60,10,4,1,81,15,6,3,7,0,24,0,2,59,3,.235,.318,.306,Yakult Swallows,
Takeyama Hyuga,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Terashima Naruki,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Uchikawa Seiichi,60,199,173,18,58,10,0,4,80,31,0,1,0,3,22,0,1,24,7,.335,.462,.407,Yakult Swallows,
Uchiyama Souma,5,18,16,2,2,2,0,0,4,0,0,0,0,0,2,0,0,2,0,.125,.250,.222,Yakult Swallows,
Uchiyama Taishi,46,109,101,12,30,4,1,0,36,14,0,1,4,2,2,0,0,12,4,.297,.356,.305,Yakult Swallows,
Umeno Yugo,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Watanabe Daiki,33,73,68,13,18,1,1,1,24,5,3,2,0,0,4,0,1,15,2,.265,.353,.315,Yakult Swallows,
Yamamoto Daiki,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yamano Taichi,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yamasaki Kotaro,8,20,17,1,4,0,0,0,4,1,1,2,0,0,3,0,0,2,0,.235,.235,.350,Yakult Swallows,
Yamashita Hikaru,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yoshida Daiki,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yoshida Taisei,91,279,231,27,42,5,3,3,62,20,4,0,5,2,41,0,0,53,5,.182,.268,.303,Yakult Swallows,
Alvarez Frank,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Bright Kenta,46,160,142,17,30,6,0,3,45,10,4,2,1,2,14,0,1,45,3,.211,.317,.283,Chunichi Dragons,
Donoue Naomichi,76,279,245,31,72,16,1,4,102,29,0,0,5,3,25,0,1,45,6,.294,.416,.358,Chunichi Dragons,
Fuku Hiroto,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukuda Nobumasa,53,179,161,18,40,5,0,2,51,14,0,0,0,2,13,0,3,36,7,.248,.317,.313,Chunichi Dragons,
Fukudome Kosuke,21,59,51,3,11,3,0,2,20,2,0,0,0,0,7,0,1,11,0,.216,.392,.322,Chunichi Dragons,
Fukumoto Yuma,53,152,137,13,35,7,0,3,51,11,0,1,0,2,12,0,1,16,6,.255,.372,.316,Chunichi Dragons,
Fukushima Shota,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukutani Koji,15,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Garcia Guillermo,26,87,84,7,22,9,0,1,34,8,0,0,0,0,3,0,0,28,3,.262,.405,.287,Chunichi Dragons,
Gotoh Shunta,9,32,29,3,6,3,0,0,9,0,1,1,1,0,2,0,0,6,2,.207,.310,.258,Chunichi Dragons,
Gunji Yuya,55,218,188,30,58,8,1,6,86,29,3,1,0,2,26,0,2,22,4,.309,.457,.394,Chunichi Dragons,
Hashimoto Yuki,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hirata Ryosuke,22,70,64,6,14,1,1,1,20,9,1,0,0,1,5,0,0,14,5,.219,.313,.271,Chunichi Dragons,
Hoshino Mao,56,135,121,9,18,4,1,0,24,5,0,0,10,1,3,0,0,43,1,.149,.198,.168,Chunichi Dragons,
Ishibashi Kota,36,123,104,13,28,9,0,1,40,13,0,0,1,2,15,0,1,19,1,.269,.385,.361,Chunichi Dragons,
Ishida KentoMarc,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ishigaki Masami,29,109,94,11,28,9,0,2,43,16,1,0,2,0,12,0,1,27,2,.298,.457,.383,Chunichi Dragons,
Ishikawa Sho,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ishikawa Takaya,3,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,.125,.125,.222,Chunichi Dragons,
Ishimori Taisei,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ishioka Ryota,50,206,173,23,58,11,2,0,73,20,12,3,3,2,27,1,1,36,5,.335,.422,.424,Chunichi Dragons,
Itoh Kosuke,64,225,197,18,45,6,1,1,56,16,6,3,3,2,23,1,0,31,5,.228,.284,.306,Chunichi Dragons,
Kasahara Shotaro,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kato Tsubasa,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Katoh Shohei,8,28,26,2,5,0,0,0,5,7,1,0,0,2,0,0,0,4,0,.192,.192,.179,Chunichi Dragons,
Katsuno Akiyoshi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Katsura Iori,33,88,74,5,15,2,0,2,23,11,0,0,3,1,6,0,4,14,4,.203,.311,.294,Chunichi Dragons,
Kinoshita Takuya,8,27,23,4,5,1,0,0,6,2,0,0,0,0,3,0,1,5,0,.217,.261,.333,Chunichi Dragons,
Kondo Ren,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kyoda Yota,39,158,139,10,25,3,1,1,33,4,1,0,2,0,15,0,2,23,4,.180,.237,.269,Chunichi Dragons,
Martinez Ariel,15,64,56,7,16,3,0,1,22,7,1,0,0,0,5,0,3,11,2,.286,.393,.375,Chunichi Dragons,
Matsuba Takahiro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsuda Hiroaki,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsukihira Yuta,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Mitsumata Taiki,39,152,123,19,36,6,1,1,47,12,4,1,3,1,23,0,2,25,6,.293,.382,.409,Chunichi Dragons,
Miya Taisei,52,68,62,4,4,1,0,0,5,1,0,0,2,0,4,0,0,25,1,.065,.081,.121,Chunichi Dragons,
Miyoshi Hironori,65,242,220,26,54,6,3,1,69,18,6,6,2,3,12,0,5,51,5,.245,.314,.296,Chunichi Dragons,
Mizowaki Hayato,5,20,17,2,3,1,0,0,4,3,0,0,0,0,3,0,0,2,0,.176,.235,.300,Chunichi Dragons,
Mori Hiroto,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Neo Akira,17,75,65,10,16,3,3,1,28,13,0,2,1,0,9,0,0,19,1,.246,.431,.338,Chunichi Dragons,
Ogasawara Shinnosuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ohmine Yuta,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ohno Shota,52,139,119,7,27,8,0,0,35,12,0,1,9,2,6,0,3,9,2,.227,.294,.277,Chunichi Dragons,
Ohshima Yohei,3,9,9,0,4,1,1,0,7,1,0,0,0,0,0,0,0,0,0,.444,.778,.444,Chunichi Dragons,
Okabayashi Yuki,2,9,8,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,.125,.125,.222,Chunichi Dragons,
Okada Toshiya,36,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.500,Chunichi Dragons,
Okano Yuichiro,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Revilla Pedro,15,49,44,3,9,0,1,2,17,8,0,0,0,0,3,0,2,22,0,.205,.386,.286,Chunichi Dragons,
Satoh Yu,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Shimizu Tatsuya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Sobue Daisuke,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Suzuki Hiroshi,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Tajima Shinji,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
