,Player,Link,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP,ParkF,OPS,ISO,K%,BB%,BB/K,TTO%,BABIP,OPS+,wSB,Pos,PullAIR%,Chase%,Z-Con%,Swing%,SwStr%
11190,Kuroda Hiroki,https://npb.jp/bis/players/21523884.html,2003,Hiroshima Carp,28,74,61,2,1,0,0,0,1,1,0,0,9,0,2,2,36,0,0.016,0.016,0.077,1.05,0.093,0.0,0.4864864864864865,0.02702702702702703,0.05555555555555555,0.5135135135135135,0.04,,,,,,,,
11191,Kura Yoshikazu,https://npb.jp/bis/players/31533886.html,2003,Hiroshima Carp,4,8,5,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.375,1.05,0.375,0.0,0.125,0.0,0.0,0.125,0.0,,,,,,,,
11192,Hirose Jun,https://npb.jp/bis/players/71275113.html,2003,Hiroshima Carp,52,53,50,4,12,3,0,2,21,7,0,0,0,0,1,2,11,1,0.24,0.42,0.283,1.05,0.703,0.18,0.20754716981132076,0.018867924528301886,0.09090909090909091,0.2641509433962264,0.2702702702702703,,,,,,,,
11193,Hisamoto Yuichi,https://npb.jp/bis/players/21225115.html,2003,Chunichi Dragons,51,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.935,0.0,0.0,0.8,0.0,0.0,0.8,0.0,,,,,,,,
11194,Osada Shuichiro,https://npb.jp/bis/players/31535117.html,2003,Seibu Lions,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.01,0.0,0.0,,,,,,,,,,,,,
11195,Miura Daisuke,https://npb.jp/bis/players/41443885.html,2003,Yokohama BayStars,15,38,34,3,6,0,0,0,6,3,0,0,2,0,2,0,18,0,0.176,0.176,0.222,,0.398,0.0,0.47368421052631576,0.05263157894736842,0.1111111111111111,0.5263157894736842,0.375,,,,,,,,
11196,Suzuki Takahiro,https://npb.jp/bis/players/61763884.html,2003,Yomiuri Giants,104,215,200,39,45,4,3,3,64,11,18,1,11,0,4,0,33,5,0.225,0.32,0.24,1.03,0.56,0.095,0.15348837209302327,0.018604651162790697,0.12121212121212122,0.18604651162790697,0.25609756097560976,,,,,,,,
11197,Arakaki Nagisa,https://npb.jp/bis/players/91195117.html,2003,Daiei Hawks,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.94,0.0,0.0,,,,,,,,,,,,,
11198,Morioka Ryosuke,https://npb.jp/bis/players/11615117.html,2003,Chunichi Dragons,3,7,7,1,2,1,0,0,3,0,0,1,0,0,0,0,4,0,0.286,0.429,0.286,0.935,0.715,0.14300000000000002,0.5714285714285714,0.0,0.0,0.5714285714285714,0.6666666666666666,,,,,,,,
11199,Tamura Hitoshi,https://npb.jp/bis/players/41743880.html,2003,Yokohama BayStars,91,260,242,29,71,12,0,18,137,46,14,7,1,0,12,5,65,7,0.293,0.566,0.34,,0.9059999999999999,0.27299999999999996,0.25,0.046153846153846156,0.18461538461538463,0.36538461538461536,0.3333333333333333,,,,,,,,
11200,Yamamoto Masahiro,https://npb.jp/bis/players/01403862.html,2003,Chunichi Dragons,28,61,49,3,10,0,0,0,10,4,0,0,6,0,6,0,20,0,0.204,0.204,0.291,0.935,0.495,0.0,0.32786885245901637,0.09836065573770492,0.3,0.4262295081967213,0.3448275862068966,,,,,,,,
11201,Omura Saburo,https://npb.jp/bis/players/41143880.html,2003,Lotte Marines,80,333,286,44,78,23,1,10,133,46,4,7,13,4,24,6,66,2,0.273,0.465,0.338,0.99,0.803,0.192,0.1981981981981982,0.07207207207207207,0.36363636363636365,0.3003003003003003,0.3177570093457944,,,,,,,,
11202,Kawai Takashi,https://npb.jp/bis/players/81383888.html,2003,Lotte Marines,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.99,0.0,0.0,,,,,,,,,,,,,
11203,Kurihara Kenta,https://npb.jp/bis/players/31535111.html,2003,Hiroshima Carp,26,77,76,7,21,1,0,3,31,6,1,0,0,0,1,0,15,1,0.276,0.408,0.286,1.05,0.694,0.13199999999999995,0.19480519480519481,0.012987012987012988,0.06666666666666667,0.24675324675324675,0.3103448275862069,,,,,,,,
11204,Goto Mitsutaka,https://npb.jp/bis/players/71775115.html,2003,ORIX Buffaloes,99,341,318,42,85,15,5,9,137,29,7,11,6,0,10,7,68,5,0.267,0.431,0.304,,0.735,0.16399999999999998,0.19941348973607037,0.02932551319648094,0.14705882352941177,0.25513196480938416,0.3153526970954357,,,,,,,,
11205,Kato Kosuke,https://npb.jp/bis/players/21525113.html,2003,Lotte Marines,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.99,0.0,0.0,,,,,,,,,,,,,
11206,Sekimoto Kentaro,https://npb.jp/bis/players/81783884.html,2003,Hanshin Tigers,36,74,67,13,18,4,0,4,34,12,2,0,0,1,6,0,15,4,0.269,0.507,0.324,0.975,0.831,0.238,0.20270270270270271,0.08108108108108109,0.4,0.33783783783783783,0.2857142857142857,,,,,,,,
11207,Fujii Akihito,https://npb.jp/bis/players/51053888.html,2003,Kintetsu Buffaloes,73,190,166,13,32,4,2,1,43,13,2,1,14,1,7,2,24,2,0.193,0.259,0.233,0.97,0.492,0.066,0.12631578947368421,0.03684210526315789,0.2916666666666667,0.16842105263157894,0.21830985915492956,,,,,,,,
11208,Kawauchi Takaya,https://npb.jp/bis/players/21325111.html,2003,Hiroshima Carp,7,12,11,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0.0,0.0,0.0,1.05,0.0,0.0,0.5,0.0,0.0,0.5,0.0,,,,,,,,
11209,Higashide Teruhiro,https://npb.jp/bis/players/21923888.html,2003,Hiroshima Carp,47,92,82,8,12,0,0,0,12,1,3,0,6,0,4,0,11,3,0.146,0.146,0.186,1.05,0.33199999999999996,0.0,0.11956521739130435,0.043478260869565216,0.36363636363636365,0.16304347826086957,0.16901408450704225,,,,,,,,
11210,Okajima Hideki,https://npb.jp/bis/players/51353889.html,2003,Yomiuri Giants,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.03,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11211,Takahashi Hisanori,https://npb.jp/bis/players/21725111.html,2003,Yomiuri Giants,14,31,24,1,1,0,0,0,1,4,0,0,6,0,1,0,12,0,0.042,0.042,0.08,1.03,0.122,0.0,0.3870967741935484,0.03225806451612903,0.08333333333333333,0.41935483870967744,0.08333333333333333,,,,,,,,
11212,Ibata Hirokazu,https://npb.jp/bis/players/41143886.html,2003,Chunichi Dragons,105,447,386,44,103,14,0,5,132,27,5,3,30,1,28,2,50,9,0.267,0.342,0.319,0.935,0.661,0.07500000000000001,0.11185682326621924,0.06263982102908278,0.56,0.18568232662192394,0.29518072289156627,,,,,,,,
11213,Kinjo Tatsuhiko,https://npb.jp/bis/players/91593888.html,2003,Yokohama BayStars,136,592,549,78,166,26,1,16,242,40,4,13,2,4,33,4,60,7,0.302,0.441,0.344,,0.7849999999999999,0.139,0.10135135135135136,0.05574324324324324,0.55,0.18412162162162163,0.31446540880503143,,,,,,,,
11214,Takahashi Yoshinobu,https://npb.jp/bis/players/51953886.html,2003,Yomiuri Giants,118,486,443,85,143,31,1,26,254,68,3,1,0,2,38,3,59,7,0.323,0.573,0.379,1.03,0.952,0.24999999999999994,0.12139917695473251,0.07818930041152264,0.6440677966101694,0.25308641975308643,0.325,,,,,,,,
11215,Abe Kenta,https://npb.jp/bis/players/51155117.html,2003,Kintetsu Buffaloes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.97,0.0,0.0,,,,,,,,,,,,,
11216,Matsumoto Yuichi,https://npb.jp/bis/players/21823888.html,2003,Yakult Swallows,12,14,14,2,4,1,0,0,5,0,0,0,0,0,0,0,3,0,0.286,0.357,0.286,0.9650000000000001,0.643,0.07100000000000001,0.21428571428571427,0.0,0.0,0.21428571428571427,0.36363636363636365,,,,,,,,
11217,Asakura Kenta,https://npb.jp/bis/players/51155111.html,2003,Chunichi Dragons,6,12,12,1,1,0,0,1,4,2,0,0,0,0,0,0,7,0,0.083,0.333,0.083,0.935,0.41600000000000004,0.25,0.5833333333333334,0.0,0.0,0.6666666666666666,0.0,,,,,,,,
11218,Ogasawara Michihiro,https://npb.jp/bis/players/21323884.html,2003,Nipponham Fighters,128,546,445,83,160,34,1,31,289,100,8,3,0,3,93,5,65,13,0.36,0.649,0.473,1.0699999999999998,1.1219999999999999,0.28900000000000003,0.11904761904761904,0.17032967032967034,1.4307692307692308,0.34615384615384615,0.3664772727272727,,,,,,,,
11219,Kawakami Kenshin,https://npb.jp/bis/players/41343886.html,2003,Chunichi Dragons,8,20,20,1,7,0,0,0,7,0,0,0,0,0,0,0,8,0,0.35,0.35,0.35,0.935,0.7,0.0,0.4,0.0,0.0,0.4,0.5833333333333334,,,,,,,,
11220,Tanishige Motonobu,https://npb.jp/bis/players/85583868.html,2003,Chunichi Dragons,112,426,367,48,97,20,1,18,173,69,3,2,8,4,42,5,90,11,0.264,0.471,0.344,0.935,0.815,0.20699999999999996,0.2112676056338028,0.09859154929577464,0.4666666666666667,0.352112676056338,0.30038022813688214,,,,,,,,
11221,Wada Kazuhiro,https://npb.jp/bis/players/31433884.html,2003,Seibu Lions,126,540,468,87,162,34,5,30,296,89,8,5,0,3,66,3,46,10,0.346,0.632,0.428,1.01,1.06,0.28600000000000003,0.08518518518518518,0.12222222222222222,1.434782608695652,0.26296296296296295,0.3341772151898734,,,,,,,,
11222,Igawa Kei,https://npb.jp/bis/players/01103886.html,2003,Hanshin Tigers,29,83,62,5,8,1,0,0,9,5,0,0,16,0,5,0,28,1,0.129,0.145,0.194,0.975,0.33899999999999997,0.015999999999999986,0.3373493975903614,0.060240963855421686,0.17857142857142858,0.39759036144578314,0.23529411764705882,,,,,,,,
11223,Tani Yoshitomo,https://npb.jp/bis/players/91993884.html,2003,ORIX Buffaloes,137,606,540,86,189,37,1,21,291,92,9,2,0,7,58,1,41,18,0.35,0.539,0.409,,0.948,0.18900000000000006,0.06765676567656766,0.09570957095709572,1.4146341463414633,0.19801980198019803,0.3463917525773196,,,,,,,,
11224,Hirano Keiichi,https://npb.jp/bis/players/61265115.html,2003,ORIX Buffaloes,53,176,155,17,39,8,2,1,54,9,3,4,9,0,11,1,43,3,0.252,0.348,0.305,,0.653,0.09599999999999997,0.24431818181818182,0.0625,0.2558139534883721,0.3125,0.34234234234234234,,,,,,,,
11225,Hayasaka Keisuke,https://npb.jp/bis/players/51455117.html,2003,Lotte Marines,14,4,4,5,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0.0,0.0,0.0,0.99,0.0,0.0,0.75,0.0,0.0,0.75,0.0,,,,,,,,
11226,Hoashi Kazuyuki,https://npb.jp/bis/players/41245113.html,2003,Seibu Lions,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.01,0.0,0.0,,,,,,,,,,,,,
11227,Matsunaka Nobuhiko,https://npb.jp/bis/players/61063884.html,2003,Daiei Hawks,135,590,494,99,160,31,1,30,283,123,2,0,0,3,81,12,69,12,0.324,0.573,0.429,0.94,1.002,0.24899999999999994,0.11694915254237288,0.13728813559322034,1.173913043478261,0.3050847457627119,0.32663316582914576,,,,,,,,
11228,Koyama Shinichiro,https://npb.jp/bis/players/81583884.html,2003,Chunichi Dragons,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.935,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11229,Saito Takashi,https://npb.jp/bis/players/61563885.html,2003,Yokohama BayStars,17,33,32,0,3,1,0,0,4,0,0,0,1,0,0,0,16,1,0.094,0.125,0.094,,0.219,0.031,0.48484848484848486,0.0,0.0,0.48484848484848486,0.1875,,,,,,,,
11230,Yamazaki Koji,https://npb.jp/bis/players/51453888.html,2003,Kintetsu Buffaloes,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.97,0.0,0.0,0.2,0.0,0.0,0.2,0.0,,,,,,,,
11231,Nishiguchi Fumiya,https://npb.jp/bis/players/51953880.html,2003,Seibu Lions,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.01,0.0,0.0,,,,,,,,,,,,,
11232,Morimoto Hichori,https://npb.jp/bis/players/41243888.html,2003,Nipponham Fighters,61,151,133,21,26,2,1,4,42,16,3,2,3,0,14,1,48,2,0.195,0.316,0.277,1.0699999999999998,0.593,0.121,0.31788079470198677,0.09271523178807947,0.2916666666666667,0.4370860927152318,0.2716049382716049,,,,,,,,
11233,Kisanuki Hiroshi,https://npb.jp/bis/players/71775117.html,2003,Yomiuri Giants,28,59,56,0,4,1,0,0,5,0,0,0,3,0,0,0,40,0,0.071,0.089,0.071,1.03,0.15999999999999998,0.018000000000000002,0.6779661016949152,0.0,0.0,0.6779661016949152,0.25,,,,,,,,
11234,Nakajima Satoshi,https://npb.jp/bis/players/91793864.html,2003,Yokohama BayStars,19,60,56,4,12,1,0,0,13,3,0,0,1,0,2,1,10,2,0.214,0.232,0.254,,0.486,0.018000000000000016,0.16666666666666666,0.03333333333333333,0.2,0.2,0.2608695652173913,,,,,,,,
11235,Kubota Tomoyuki,https://npb.jp/bis/players/61765117.html,2003,Hanshin Tigers,26,26,22,1,1,0,0,0,1,0,0,0,4,0,0,0,12,0,0.045,0.045,0.045,0.975,0.09,0.0,0.46153846153846156,0.0,0.0,0.46153846153846156,0.1,,,,,,,,
11236,Tateyama Yoshinori,https://npb.jp/bis/players/61763888.html,2003,Nipponham Fighters,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0699999999999998,0.0,0.0,,,,,,,,,,,,,
11237,Takayama Hisashi,https://npb.jp/bis/players/61765111.html,2003,Seibu Lions,4,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0.0,0.0,0.111,1.01,0.111,0.0,0.4444444444444444,0.1111111111111111,0.25,0.5555555555555556,0.0,,,,,,,,
11238,Hidaka Go,https://npb.jp/bis/players/81983882.html,2003,ORIX Buffaloes,118,355,321,29,86,14,2,9,131,37,0,1,10,3,16,5,69,3,0.268,0.408,0.31,,0.718,0.13999999999999996,0.19436619718309858,0.04507042253521127,0.2318840579710145,0.2647887323943662,0.3130081300813008,,,,,,,,
11239,Yoshimi Yuji,https://npb.jp/bis/players/31635113.html,2003,Yokohama BayStars,18,27,27,1,8,5,0,0,13,5,0,0,0,0,0,0,7,1,0.296,0.481,0.296,,0.7769999999999999,0.185,0.25925925925925924,0.0,0.0,0.25925925925925924,0.4,,,,,,,,
11240,Mukae Yuichiro,https://npb.jp/bis/players/61265111.html,2003,ORIX Buffaloes,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11241,Yokoyama Ryuji,https://npb.jp/bis/players/11213880.html,2003,Hiroshima Carp,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,1.05,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,,,,,,,,
11242,Nakamura Norihiro,https://npb.jp/bis/players/21023885.html,2003,Kintetsu Buffaloes,117,456,381,54,90,14,1,23,175,67,1,1,0,2,72,1,96,18,0.236,0.459,0.357,0.97,0.8160000000000001,0.22300000000000003,0.21052631578947367,0.15789473684210525,0.75,0.41885964912280704,0.2537878787878788,,,,,,,,
11243,Fujii Shugo,https://npb.jp/bis/players/91095111.html,2003,Yakult Swallows,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.9650000000000001,2.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,
11244,Ishii Yoshihito,https://npb.jp/bis/players/91193884.html,2003,Seibu Lions,8,12,12,0,5,2,0,0,7,2,0,0,0,0,0,0,4,0,0.417,0.583,0.417,1.01,1.0,0.16599999999999998,0.3333333333333333,0.0,0.0,0.3333333333333333,0.625,,,,,,,,
11245,Iwamura Akinori,https://npb.jp/bis/players/11313884.html,2003,Yakult Swallows,60,258,232,43,61,6,2,12,107,35,5,1,2,1,22,1,55,3,0.263,0.461,0.328,0.9650000000000001,0.789,0.198,0.2131782945736434,0.08527131782945736,0.4,0.3449612403100775,0.29518072289156627,,,,,,,,
11246,Sanada Yuki,https://npb.jp/bis/players/61765115.html,2003,Yomiuri Giants,34,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,1.03,0.0,0.0,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,,,,,,,,
11247,Noguchi Yoshinobu,https://npb.jp/bis/players/81985111.html,2003,Yakult Swallows,51,14,12,17,2,0,0,0,2,0,5,2,1,0,1,0,5,0,0.167,0.167,0.231,0.9650000000000001,0.398,0.0,0.35714285714285715,0.07142857142857142,0.2,0.42857142857142855,0.2857142857142857,,,,,,,,
11248,Oda Kohei,https://npb.jp/bis/players/91393886.html,2003,Yomiuri Giants,11,14,13,2,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0.077,0.077,0.077,1.03,0.154,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1111111111111111,,,,,,,,
11249,Yamazaki Takeshi,https://npb.jp/bis/players/01303868.html,2003,ORIX Buffaloes,110,401,358,42,83,21,1,22,172,68,0,0,0,4,36,3,95,11,0.232,0.48,0.304,,0.784,0.24799999999999997,0.23690773067331672,0.08977556109725686,0.37894736842105264,0.38154613466334164,0.24897959183673468,,,,,,,,
11250,Takahashi Shinji,https://npb.jp/bis/players/31933884.html,2003,Nipponham Fighters,105,336,309,34,81,16,1,12,135,49,3,0,5,2,15,5,73,4,0.262,0.437,0.305,1.0699999999999998,0.742,0.175,0.21726190476190477,0.044642857142857144,0.2054794520547945,0.2976190476190476,0.3053097345132743,,,,,,,,
11251,Hirai Masafumi,https://npb.jp/bis/players/71973889.html,2003,Chunichi Dragons,44,49,45,1,3,0,0,0,3,3,0,0,4,0,0,0,29,2,0.067,0.067,0.067,0.935,0.134,0.0,0.5918367346938775,0.0,0.0,0.5918367346938775,0.1875,,,,,,,,
11252,Satozaki Tomoya,https://npb.jp/bis/players/31733888.html,2003,Lotte Marines,78,253,213,28,68,13,2,8,109,39,0,1,6,5,22,7,45,4,0.319,0.512,0.393,0.99,0.905,0.193,0.17786561264822134,0.08695652173913043,0.4888888888888889,0.2964426877470356,0.36363636363636365,,,,,,,,
11253,Ejiri Shintaro,https://npb.jp/bis/players/41345115.html,2003,Nipponham Fighters,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0699999999999998,0.0,0.0,,,,,,,,,,,,,
11254,Kobayashi Hiroshi,https://npb.jp/bis/players/61563884.html,2003,Lotte Marines,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.99,0.0,0.0,,,,,,,,,,,,,
11255,Akada Shogo,https://npb.jp/bis/players/51153888.html,2003,Seibu Lions,46,94,88,24,22,7,3,1,38,13,4,1,1,0,5,0,19,0,0.25,0.432,0.29,1.01,0.722,0.182,0.20212765957446807,0.05319148936170213,0.2631578947368421,0.26595744680851063,0.3088235294117647,,,,,,,,
11256,Inaba Atsunori,https://npb.jp/bis/players/91193880.html,2003,Yakult Swallows,69,289,260,46,71,8,3,11,118,30,4,1,3,1,18,7,48,6,0.273,0.454,0.336,0.9650000000000001,0.79,0.181,0.16608996539792387,0.06228373702422145,0.375,0.2664359861591695,0.297029702970297,,,,,,,,
11257,Kaneko Makoto,https://npb.jp/bis/players/21323889.html,2003,Nipponham Fighters,117,409,373,42,91,19,2,3,123,33,8,6,6,5,22,3,61,10,0.244,0.33,0.288,1.0699999999999998,0.618,0.08600000000000002,0.1491442542787286,0.05378973105134474,0.36065573770491804,0.21026894865525672,0.2802547770700637,,,,,,,,
11258,Ishikawa Masanori,https://npb.jp/bis/players/11315115.html,2004,Yakult Swallows,29,59,50,3,10,1,0,0,11,4,0,0,8,0,0,1,20,0,0.2,0.22,0.216,0.985,0.436,0.01999999999999999,0.3389830508474576,0.0,0.0,0.3389830508474576,0.3333333333333333,,,,,,,,
11259,Wada Tsuyoshi,https://npb.jp/bis/players/11815117.html,2004,Daiei Hawks,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11260,Kuriyama Takumi,https://npb.jp/bis/players/51755115.html,2004,Seibu Lions,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,0.995,0.666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,,,,,,,,
11261,Nakamura Takeya,https://npb.jp/bis/players/81085115.html,2004,Seibu Lions,28,37,33,8,9,1,0,2,16,5,0,0,0,0,2,2,10,1,0.273,0.485,0.351,0.995,0.836,0.21199999999999997,0.2702702702702703,0.05405405405405406,0.2,0.3783783783783784,0.3333333333333333,,,,,,,,
11262,Aoki Norichika,https://npb.jp/bis/players/31135119.html,2004,Yakult Swallows,10,16,15,1,3,0,0,0,3,0,1,0,0,0,1,0,6,0,0.2,0.2,0.25,0.985,0.45,0.0,0.375,0.0625,0.16666666666666666,0.4375,0.3333333333333333,,,,,,,,
11263,Nakajima Hiroyuki,https://npb.jp/bis/players/01005113.html,2004,Seibu Lions,133,559,502,70,144,22,3,27,253,90,18,2,3,4,39,11,108,7,0.287,0.504,0.349,0.995,0.853,0.21700000000000003,0.19320214669051877,0.06976744186046512,0.3611111111111111,0.3112701252236136,0.31536388140161725,,,,,,,,
11264,Uchikawa Seiichi,https://npb.jp/bis/players/21325113.html,2004,Yokohama BayStars,94,369,338,55,97,11,1,17,161,45,2,7,12,1,18,0,42,7,0.287,0.476,0.322,,0.798,0.189,0.11382113821138211,0.04878048780487805,0.42857142857142855,0.2086720867208672,0.2857142857142857,,,,,,,,
11265,Sakaguchi Tomotaka,https://npb.jp/bis/players/21925117.html,2004,Kintetsu Buffaloes,7,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,0.9450000000000001,0.2,0.0,0.0,0.2,inf,0.2,0.0,,,,,,,,
11266,Fukudome Kosuke,https://npb.jp/bis/players/61963888.html,2004,Chunichi Dragons,92,404,350,61,97,19,7,23,199,81,8,3,1,2,48,3,93,3,0.277,0.569,0.367,0.9450000000000001,0.9359999999999999,0.2919999999999999,0.2301980198019802,0.1188118811881188,0.5161290322580645,0.40594059405940597,0.3135593220338983,,,,,,,,
11267,Akashi Kenji,https://npb.jp/bis/players/51155119.html,2004,Daiei Hawks,7,5,4,2,1,0,1,0,3,0,0,0,0,0,1,0,2,0,0.25,0.75,0.4,0.995,1.15,0.5,0.4,0.2,0.5,0.6,0.5,,,,,,,,
11268,Utsumi Tetsuya,https://npb.jp/bis/players/81185119.html,2004,Yomiuri Giants,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.995,0.0,0.0,0.4,0.0,0.0,0.4,0.0,,,,,,,,
11269,Ohtake Kan,https://npb.jp/bis/players/11515115.html,2004,Hiroshima Carp,43,11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0.0,0.0,0.0,1.04,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,,,,,,,,
11270,Takai Yuhei,https://npb.jp/bis/players/01005117.html,2004,Yakult Swallows,10,17,16,0,5,0,0,0,5,0,0,0,1,0,0,0,7,0,0.313,0.313,0.313,0.985,0.626,0.0,0.4117647058823529,0.0,0.0,0.4117647058823529,0.5555555555555556,,,,,,,,
11271,Yamai Daisuke,https://npb.jp/bis/players/31635115.html,2004,Chunichi Dragons,8,11,9,0,1,0,0,0,1,0,0,0,2,0,0,0,4,1,0.111,0.111,0.111,0.9450000000000001,0.222,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.2,,,,,,,,
11272,Toritani Takashi,https://npb.jp/bis/players/21925119.html,2004,Hanshin Tigers,101,261,235,28,59,13,0,3,81,17,2,2,2,0,21,3,66,6,0.251,0.345,0.32,0.98,0.665,0.09399999999999997,0.25287356321839083,0.08045977011494253,0.3181818181818182,0.3448275862068966,0.3373493975903614,,,,,,,,
11273,Matsuzaka Daisuke,https://npb.jp/bis/players/31233888.html,2004,Seibu Lions,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.995,0.0,0.0,,,,,,,,,,,,,
11274,Fujikawa Kyuji,https://npb.jp/bis/players/71073888.html,2004,Hanshin Tigers,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
11275,Ishihara Yoshiyuki,https://npb.jp/bis/players/51355115.html,2004,Hiroshima Carp,135,435,396,32,114,22,0,6,154,35,0,1,9,1,21,8,70,6,0.288,0.389,0.336,1.04,0.7250000000000001,0.10100000000000003,0.16091954022988506,0.04827586206896552,0.3,0.22298850574712645,0.3364485981308411,,,,,,,,
11276,Iwakuma Hisashi,https://npb.jp/bis/players/01105111.html,2004,Kintetsu Buffaloes,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11277,Igarashi Ryota,https://npb.jp/bis/players/91193886.html,2004,Yakult Swallows,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.985,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,
11278,Kondoh Kazuki,https://npb.jp/bis/players/91795115.html,2004,Kintetsu Buffaloes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11279,Uchi Tatsuya,https://npb.jp/bis/players/61165119.html,2004,Lotte Marines,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,,,,,,,,,,,,,
11280,Hosokawa Toru,https://npb.jp/bis/players/71475115.html,2004,Seibu Lions,116,366,313,34,68,21,1,11,124,39,2,1,23,1,22,6,104,5,0.217,0.396,0.281,0.995,0.677,0.17900000000000002,0.28415300546448086,0.060109289617486336,0.21153846153846154,0.3743169398907104,0.2864321608040201,,,,,,,,
11281,Kubo Yuya,https://npb.jp/bis/players/21725117.html,2004,Yomiuri Giants,35,34,29,1,1,0,0,0,1,0,0,0,5,0,0,0,17,1,0.034,0.034,0.034,0.995,0.068,0.0,0.5,0.0,0.0,0.5,0.08333333333333333,,,,,,,,
11282,Takahashi Akifumi,https://npb.jp/bis/players/71975115.html,2004,Chunichi Dragons,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9450000000000001,0.0,0.0,,,,,,,,,,,,,
11283,Nagakawa Katsuhiro,https://npb.jp/bis/players/01205117.html,2004,Hiroshima Carp,22,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0.0,0.0,0.0,1.04,0.0,0.0,0.625,0.0,0.0,0.625,0.0,,,,,,,,
