Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Matsumoto Ryunosuke,21,4,27.0,-0.7,-33.4,-0.2,,-0.6,0.1,0.1,,,Yakult Swallows,E
Inoue Tomoya,23,3,7.0,-0.7,-128.7,-0.7,,0.0,0.0,-0.1,,,SoftBank Hawks,W
Hama Shonosuke,26,9,37.0,-0.7,-24.3,0.5,-1.2,,0.0,-0.1,,,DeNA BayStars,C
Tamura Shunsuke,22,8,16.0,-0.7,-56.3,-0.3,-0.4,,0.0,0.1,,,Hiroshima Carp,W
Kato Hibiki,24,6,9.0,-0.7,-100.1,0.1,,-0.1,-0.7,0.1,,,DeNA BayStars,C
Sumitani Ginjiro,38,2,28.1,-0.7,-31.8,,-0.5,,-0.2,0.4,-0.2,0.1,Seibu Lions,C
Gen Kendai,24,7,9.0,-0.7,-100.1,-0.8,0.1,,0.0,-0.1,,,ORIX Buffaloes,W
Ukai Kosuke,27,9,6.0,-0.7,-150.1,-1.0,0.3,,0.0,-0.0,,,Chunichi Dragons,C
Ishimi Soma,20,6,25.0,-0.7,-36.0,-1.2,,0.0,0.5,0.2,,,SoftBank Hawks,W
Hirayama Kota,22,9,7.0,-0.7,-128.7,-0.7,0.0,,0.0,-0.0,,,Yomiuri Giants,C
Okumura Koichi,26,7,7.0,-0.7,-128.7,-0.4,-0.3,,0.0,-0.1,,,Seibu Lions,C
Okumura Koichi,26,8,3.0,-0.8,-343.2,-0.8,0.0,,0.0,0.0,,,Seibu Lions,C
Kohama Yuto,24,4,20.0,-0.8,-51.5,-0.8,,-0.0,0.0,0.1,,,Yomiuri Giants,C
Nishio Ayuma,26,4,12.1,-0.8,-83.7,-1.0,,0.1,0.1,0.0,,,SoftBank Hawks,W
Fujita Kazuki,20,9,8.0,-0.8,-128.7,-0.8,0.0,,0.0,-0.0,,,Lotte Marines,E
Hosokawa Ryohei,24,3,10.0,-0.8,-103.0,-0.8,,0.0,0.0,-0.1,,,Nipponham Fighters,E
Ogata Riku,27,9,6.0,-0.8,-171.6,-0.6,-0.2,,0.0,-0.0,,,SoftBank Hawks,W
Nakashima Takuya,35,3,13.0,-0.8,-79.2,-0.1,,0.0,-0.7,-0.1,,,Nipponham Fighters,E
Kamikawabata Daigo,29,4,9.0,-0.8,-114.4,-0.7,,-0.1,0.0,0.0,,,Nipponham Fighters,E
Yamada Shuya,20,6,51.0,-0.8,-20.2,0.3,,-0.2,-0.9,0.4,,,Hanshin Tigers,W
Sawai Ren,26,7,19.1,-0.8,-53.3,-0.8,0.0,,0.0,-0.2,,,Yakult Swallows,E
Sano Taiyo,24,5,47.0,-0.8,-21.9,-1.2,,0.1,0.2,-0.2,,,Hanshin Tigers,W
Yang Po-Hsiang,21,4,39.0,-0.8,-26.4,0.2,,0.2,-1.2,0.1,,,Rakuten Eagles,E
Kubota Yosuke,18,8,32.0,-0.8,-32.2,-1.6,0.8,,0.0,0.1,,,ORIX Buffaloes,W
Kawano Sota,26,5,16.0,-0.8,-64.4,-0.8,,0.0,0.0,-0.1,,,ORIX Buffaloes,W
Yamamoto Keita,26,7,22.0,-0.8,-46.8,-0.9,0.1,,0.0,-0.2,,,SoftBank Hawks,W
Consuegra Stanley,25,3,4.0,-0.9,-289.6,-0.1,,-0.1,-0.7,-0.0,,,Hanshin Tigers,W
Bright Kenta,27,7,15.0,-0.9,-77.2,-0.9,0.1,,0.0,-0.1,,,Chunichi Dragons,C
Edokpolo Kane,22,9,17.0,-0.9,-68.1,-0.6,-0.3,,0.0,-0.1,,,Nipponham Fighters,E
Yamaguchi Ataru,27,7,9.0,-0.9,-128.7,-0.9,0.0,,0.0,-0.1,,,Nipponham Fighters,E
Kawakami Rii,25,4,15.0,-0.9,-77.2,-0.9,,-0.2,0.1,0.0,,,Chunichi Dragons,C
Tatsumi Ryosuke,29,9,15.0,-0.9,-77.2,-0.9,0.0,,0.0,-0.1,,,Rakuten Eagles,E
Fukuo Haruma,20,4,32.0,-0.9,-36.2,-1.0,,-0.1,0.2,0.1,,,Seibu Lions,C
Yokota Sowa,18,5,18.0,-0.9,-64.4,-0.4,,0.0,-0.6,-0.1,,,Seibu Lions,C
Miyazaki Kazuki,24,8,17.0,-0.9,-68.1,-0.9,0.0,,0.0,0.1,,,Nipponham Fighters,E
Endoh Joh,24,8,5.0,-1.0,-257.4,-1.1,0.1,,0.0,0.0,,,ORIX Buffaloes,W
Nakamura Shogo,34,4,46.0,-1.0,-28.0,-0.5,,-0.1,-0.5,0.1,,,Lotte Marines,E
Fujii Kensho,18,5,69.0,-1.0,-18.7,-0.6,,-0.1,-0.2,-0.3,,,Yomiuri Giants,C
Hosokawa Ryohei,24,4,9.0,-1.0,-143.0,-0.9,,-0.1,0.0,0.0,,,Nipponham Fighters,E
Hayashi Kota,25,5,13.0,-1.0,-99.0,-1.0,,0.0,0.0,-0.1,,,Hiroshima Carp,W
Kawamura Yuto,26,7,31.1,-1.0,-41.1,-1.0,-0.1,,0.0,-0.3,,,SoftBank Hawks,W
Yamamoto Keita,26,9,10.0,-1.0,-128.7,-0.2,0.0,,-0.8,-0.0,,,SoftBank Hawks,W
Wakabayashi Gakuto,28,8,7.0,-1.0,-183.9,-0.7,-0.3,,0.0,0.0,,,Yomiuri Giants,C
Kato Hibiki,24,3,15.0,-1.0,-85.8,-0.4,,-0.1,-0.6,-0.2,,,DeNA BayStars,C
Tatematsu Yu,27,9,11.0,-1.1,-128.7,-1.2,0.1,,0.0,-0.0,,,Lotte Marines,E
Chinen Taisei,26,8,4.0,-1.1,-353.9,-1.0,-0.1,,0.0,0.0,,,Yomiuri Giants,C
Roberto Nelson,25,9,26.0,-1.1,-54.4,-0.7,-0.4,,0.0,-0.1,,,Hiroshima Carp,W
Ohshima Yohei,40,8,5.0,-1.1,-283.1,-0.9,-0.2,,0.0,0.0,,,Chunichi Dragons,C
Takeda Aito,29,9,28.2,-1.1,-49.3,-1.4,0.3,,0.0,-0.1,,,Lotte Marines,E
Sano Taiyo,24,6,6.0,-1.1,-236.0,-1.1,,-0.1,0.1,0.1,,,Hanshin Tigers,W
Hiranuma Shota,28,7,13.0,-1.1,-108.9,-1.3,0.1,,0.0,-0.1,,,ORIX Buffaloes,W
Yokoyama Seiya,20,5,17.0,-1.2,-90.8,-0.4,,-0.1,-0.6,-0.1,,,ORIX Buffaloes,W
Itayama Yutaro,32,4,8.0,-1.2,-193.0,-1.4,,0.2,0.0,0.0,,,Chunichi Dragons,C
Miyazaki Ryusei,25,4,5.0,-1.2,-308.9,-1.1,,-0.1,0.0,0.0,,,Lotte Marines,E
Sato Naoki,27,8,5.0,-1.2,-308.9,-1.0,-0.2,,0.0,0.0,,,Rakuten Eagles,E
Hayashi Kota,25,7,31.0,-1.2,-49.8,-1.4,0.1,,0.0,-0.3,,,Hiroshima Carp,W
Ohtsuka Ruan,22,4,18.0,-1.3,-93.0,-0.9,,-0.4,0.1,0.1,,,Nipponham Fighters,E
Teramoto Seiichi,23,9,5.0,-1.3,-334.6,-0.9,-0.3,,0.0,-0.0,,,ORIX Buffaloes,W
Sato Taiyo,24,4,11.1,-1.3,-148.1,-0.3,,-0.3,-0.7,0.0,,,Seibu Lions,C
Yamada Shuya,20,4,17.0,-1.3,-98.4,-1.3,,-0.0,0.1,0.1,,,Hanshin Tigers,W
Sawano Kiyoharu,24,6,25.1,-1.3,-66.1,0.2,,0.0,-1.5,0.2,,,Yakult Swallows,E
Takamatsu Wataru,26,9,4.0,-1.3,-418.3,-1.3,0.0,,0.0,-0.0,,,Seibu Lions,C
Hirayama Kota,22,7,12.1,-1.4,-146.5,-0.6,0.0,,-0.8,-0.1,,,Yomiuri Giants,C
Nakada Yuto,20,3,50.0,-1.4,-36.0,-1.6,,-0.1,0.2,-0.6,,,Hiroshima Carp,W
Suekane Shota,30,7,25.0,-1.4,-72.1,-1.1,-0.3,,0.0,-0.2,,,Hiroshima Carp,W
Hagio Masaya,25,7,72.0,-1.5,-26.8,-1.0,-0.6,,0.0,-0.7,,,Yomiuri Giants,C
Yamashita Kyogo,21,6,33.1,-1.5,-58.0,-1.1,,0.1,-0.5,0.3,,,SoftBank Hawks,W
Inoue Kouta,24,9,32.0,-1.5,-60.3,-1.5,-0.0,,0.0,-0.1,,,Lotte Marines,E
Sakurai Yuya,19,5,86.2,-1.7,-25.2,0.8,,0.1,-2.6,-0.3,,,Lotte Marines,E
Fujino Keio,22,8,23.0,-1.7,-95.1,-1.8,0.0,,0.0,0.1,,,SoftBank Hawks,W
Corniel Juan,23,4,14.0,-1.8,-165.5,-1.1,,0.0,-0.7,0.0,,,Seibu Lions,C
Naito Ho,21,3,34.0,-1.8,-68.1,-1.3,,0.2,-0.6,-0.4,,,ORIX Buffaloes,W
Maekawa Seita,23,6,17.2,-1.8,-130.9,-1.1,,-0.1,-0.6,0.1,,,Hiroshima Carp,W
Akiyama Shun,23,7,17.1,-1.8,-133.9,-1.4,-0.4,,0.0,-0.2,,,Seibu Lions,C
Hamada Taiki,20,6,25.0,-2.0,-103.0,-0.1,,-0.3,-1.6,0.2,,,Nipponham Fighters,E
Wakabayashi Gakuto,28,9,18.2,-2.0,-137.6,-1.7,-0.3,,0.0,-0.1,,,Yomiuri Giants,C
Tanai Manato,19,4,34.0,-2.2,-83.3,-0.9,,-0.1,-1.2,0.1,,,DeNA BayStars,C
Uchida Shodai,21,6,7.0,-2.2,-404.5,-0.1,,-0.3,-1.9,0.1,,,Hiroshima Carp,W
Mugitani Yusuke,23,8,17.0,-2.3,-174.1,-2.0,-0.3,,0.0,0.1,,,ORIX Buffaloes,W
Takeda Aito,29,8,60.0,-2.9,-62.2,-2.9,-0.0,,0.0,0.2,,,Lotte Marines,E
Aono Takumi,20,5,49.2,-3.1,-80.3,-1.9,,-0.1,-1.1,-0.2,,,Rakuten Eagles,E
Gibo Sho,25,4,64.0,-3.4,-68.4,-3.0,,-0.8,0.3,0.2,,,ORIX Buffaloes,W
Saito Hiroto,19,6,64.1,-3.5,-70.1,-1.1,,-0.9,-1.5,0.5,,,Seibu Lions,C
Edokpolo Kane,22,8,46.0,-3.7,-103.5,-2.9,-0.8,,0.0,0.1,,,Nipponham Fighters,E
Ikeda Raito,26,DH,8.0,,,,,,,-0.1,,,Lotte Marines,E
Sano Taiyo,24,DH,4.0,,,,,,,-0.1,,,Hanshin Tigers,W
Kiyomiya Kotaro,27,DH,9.0,,,,,,,-0.1,,,Nipponham Fighters,E
Shintoh Yuya,24,DH,4.0,,,,,,,-0.1,,,Nipponham Fighters,E
Imagawa Yuma,29,DH,18.0,,,,,,,-0.2,,,Nipponham Fighters,E
Kuriyama Takumi,42,DH,34.0,,,,,,,-0.4,,,Seibu Lions,C
Ohtsubo Shion,22,DH,14.2,,,,,,,-0.2,,,Rakuten Eagles,E
Yasuda Hisanori,27,DH,17.0,,,,,,,-0.2,,,Lotte Marines,E
Ishizuka Soichiro,25,DH,5.0,,,,,,,-0.1,,,SoftBank Hawks,W
Maegawa Ukyo,23,DH,8.0,,,,,,,-0.1,,,Hanshin Tigers,W
Takanashi Hirotoshi,35,DH,8.0,,,,,,,-0.1,,,Yakult Swallows,E
Mochimaru Taiki,24,DH,23.0,,,,,,,-0.3,,,Hiroshima Carp,W
Kobari Daiki,19,DH,9.0,,,,,,,-0.1,,,DeNA BayStars,C
Nishi Junya,24,DH,8.0,,,,,,,-0.1,,,Hanshin Tigers,W
Sasagawa Yoshiyasu,24,DH,9.0,,,,,,,-0.1,,,SoftBank Hawks,W
Mashiko Kyosuke,25,DH,29.0,,,,,,,-0.3,,,DeNA BayStars,C
Okamura Ryoju,19,DH,1.0,,,,,,,-0.0,,,Lotte Marines,E
Tsuda Keishi,23,DH,2.0,,,,,,,-0.0,,,Chunichi Dragons,C
Kakunaka Katsuya,39,DH,13.2,,,,,,,-0.2,,,Lotte Marines,E
Maeda Ginji,22,DH,1.0,,,,,,,-0.0,,,Rakuten Eagles,E
Tateishi Masahiro,22,DH,10.0,,,,,,,-0.1,,,Hanshin Tigers,W
Shimamura Rinshiro,22,DH,8.0,,,,,,,-0.1,,,Hanshin Tigers,W
Yoshino Soshi,22,DH,8.0,,,,,,,-0.1,,,Rakuten Eagles,E
Consuegra Stanley,25,DH,12.0,,,,,,,-0.1,,,Hanshin Tigers,W
Matsuo Shion,21,DH,9.0,,,,,,,-0.1,,,DeNA BayStars,C
Ohtake Koutaro,31,DH,5.0,,,,,,,-0.1,,,Hanshin Tigers,W
Yano Taijiro,24,DH,12.1,,,,,,,-0.1,,,Yakult Swallows,E
Nakamura Takeya,42,DH,23.0,,,,,,,-0.3,,,Seibu Lions,C
Tima Julian,21,DH,50.0,,,,,,,-0.6,,,Yomiuri Giants,C
Hiwatari Touki,21,DH,1.0,,,,,,,-0.0,,,Chunichi Dragons,C
Onodera Dan,28,DH,8.0,,,,,,,-0.1,,,Hanshin Tigers,W
Sakaeda Yuki,28,DH,3.0,,,,,,,-0.0,,,Hanshin Tigers,W
Ramirez Moises,24,DH,17.0,,,,,,,-0.2,,,Hiroshima Carp,W
Yasuda Yuma,26,DH,18.0,,,,,,,-0.2,,,Rakuten Eagles,E
Kawamura Yuto,26,DH,8.0,,,,,,,-0.1,,,SoftBank Hawks,W
Nakami Yuta,23,DH,11.0,,,,,,,-0.1,,,Seibu Lions,C
Hiranuma Shota,28,DH,16.0,,,,,,,-0.2,,,ORIX Buffaloes,W
Nakamura Yuhei,36,DH,7.0,,,,,,,-0.1,,,Yakult Swallows,E
Ohizumi Shuya,26,DH,7.0,,,,,,,-0.1,,,SoftBank Hawks,W
Watanabe Haruto,26,DH,8.0,,,,,,,-0.1,,,ORIX Buffaloes,W
Abe Toshiki,36,DH,6.0,,,,,,,-0.1,,,Chunichi Dragons,C
Ogoh Yuya,29,DH,9.0,,,,,,,-0.1,,,Rakuten Eagles,E
Akihiro Yuto,23,DH,8.0,,,,,,,-0.1,,,SoftBank Hawks,W
Yamamoto Keita,26,DH,23.1,,,,,,,-0.3,,,SoftBank Hawks,W
Matsumoto Kengo,27,DH,5.0,,,,,,,-0.1,,,Yakult Swallows,E
Lin Kuan-Chen,23,DH,21.0,,,,,,,-0.3,,,Seibu Lions,C
Toi Reiji,21,DH,9.0,,,,,,,-0.1,,,Hanshin Tigers,W
Ishikawa Taiga,18,DH,13.0,,,,,,,-0.2,,,Chunichi Dragons,C
Usami Shingo,33,DH,9.0,,,,,,,-0.1,,,Chunichi Dragons,C
Ogata Riku,27,DH,3.0,,,,,,,-0.0,,,SoftBank Hawks,W
Inoue Tomoya,23,DH,2.0,,,,,,,-0.0,,,SoftBank Hawks,W
Inoue Kento,26,DH,7.0,,,,,,,-0.1,,,DeNA BayStars,C
Okugawa Yasunobu,25,DH,7.0,,,,,,,-0.1,,,Yakult Swallows,E
Umeno Ryutaro,35,DH,8.0,,,,,,,-0.1,,,Hanshin Tigers,W
Ikeda Ryoma,22,DH,18.0,,,,,,,-0.2,,,ORIX Buffaloes,W
Teramoto Seiichi,23,DH,10.0,,,,,,,-0.1,,,ORIX Buffaloes,W
Inoue Kouta,24,DH,6.0,,,,,,,-0.1,,,Lotte Marines,E
Takeshita Raia,19,DH,9.0,,,,,,,-0.1,,,Yomiuri Giants,C
Higuma Montell,26,DH,1.0,,,,,,,-0.0,,,Yakult Swallows,E
Itoh Yukiya,29,DH,9.0,,,,,,,-0.1,,,Rakuten Eagles,E
Noda Kaito,21,DH,2.0,,,,,,,-0.0,,,Seibu Lions,C
Tanihata Shogo,22,DH,5.0,,,,,,,-0.1,,,Hanshin Tigers,W
Mikata Haruto,23,DH,16.0,,,,,,,-0.2,,,ORIX Buffaloes,W
Ukai Kosuke,27,DH,7.0,,,,,,,-0.1,,,Chunichi Dragons,C
Shimizu Yushi,30,DH,9.0,,,,,,,-0.1,,,Nipponham Fighters,E
Chino Naoto,27,DH,9.0,,,,,,,-0.1,,,Chunichi Dragons,C
Shibata Reo,20,DH,58.0,,,,,,,-0.7,,,Nipponham Fighters,E
Nakagawa Takuma,23,DH,4.0,,,,,,,-0.1,,,Yakult Swallows,E
Gonzalez Oscar,28,DH,13.0,,,,,,,-0.2,,,Rakuten Eagles,E
Chatani Kenta,28,DH,11.0,,,,,,,-0.1,,,Lotte Marines,E
Devanney Cam,29,DH,9.0,,,,,,,-0.1,,,Hanshin Tigers,W
Minei Hiroki,35,DH,12.0,,,,,,,-0.1,,,SoftBank Hawks,W
Ozuna Jose,19,DH,9.0,,,,,,,-0.1,,,SoftBank Hawks,W
Nakamura Akira,36,DH,12.0,,,,,,,-0.1,,,SoftBank Hawks,W
Lucas Easton,29,DH,4.0,,,,,,,-0.1,,,Hanshin Tigers,W
Ishibashi Kota,25,DH,2.0,,,,,,,-0.0,,,Chunichi Dragons,C
Nogami Shikira,19,DH,15.0,,,,,,,-0.2,,,ORIX Buffaloes,W
Fukumoto Yuma,26,DH,18.0,,,,,,,-0.2,,,Chunichi Dragons,C
Ishikawa Shingo,33,DH,47.0,,,,,,,-0.6,,,Lotte Marines,E
Nakamura Shogo,34,DH,5.0,,,,,,,-0.1,,,Lotte Marines,E
Suekane Shota,30,DH,7.0,,,,,,,-0.1,,,Hiroshima Carp,W
Mori Tomoya,30,DH,9.0,,,,,,,-0.1,,,ORIX Buffaloes,W
Ohsakae Toshiya,19,DH,4.0,,,,,,,-0.1,,,Rakuten Eagles,E
Mori Shohei,28,DH,5.0,,,,,,,-0.1,,,Hiroshima Carp,W
Ogasawara Sou,20,DH,1.0,,,,,,,-0.0,,,DeNA BayStars,C
Kawasaki Toshiaki,25,DH,1.0,,,,,,,-0.0,,,Hanshin Tigers,W
Takahashi Shuhei,32,DH,5.0,,,,,,,-0.1,,,Chunichi Dragons,C
Miyamoto Takeshi,31,DH,9.0,,,,,,,-0.1,,,Yakult Swallows,E
Sawai Ren,26,DH,19.0,,,,,,,-0.2,,,Yakult Swallows,E
Aono Takumi,20,DH,17.0,,,,,,,-0.2,,,Rakuten Eagles,E
Takamizawa Ikumi,20,DH,8.0,,,,,,,-0.1,,,DeNA BayStars,C
Kubota Yosuke,18,DH,8.0,,,,,,,-0.1,,,ORIX Buffaloes,W
Shimizu Musashi,23,DH,1.0,,,,,,,-0.0,,,ORIX Buffaloes,W
Mogi Eigoro,32,DH,9.0,,,,,,,-0.1,,,Yakult Swallows,E
Kaneko Kyosuke,22,DH,5.0,,,,,,,-0.1,,,Rakuten Eagles,E
Ohshima Yohei,40,DH,11.0,,,,,,,-0.1,,,Chunichi Dragons,C
Wakabayashi Gakuto,28,DH,3.0,,,,,,,-0.0,,,Yomiuri Giants,C
Kobayashi Yuta,22,DH,22.2,,,,,,,-0.3,,,Hiroshima Carp,W
Shiomi Yasutaka,33,DH,5.0,,,,,,,-0.1,,,Yakult Swallows,E
Mori Shunta,19,DH,8.0,,,,,,,-0.1,,,Chunichi Dragons,C
Sakaguchi Uta,23,DH,1.0,,,,,,,-0.0,,,Nipponham Fighters,E
Handa Minato,19,DH,8.0,,,,,,,-0.1,,,Nipponham Fighters,E
Kaneko Koji,22,DH,3.0,,,,,,,-0.0,,,Seibu Lions,C
Takamatsu Wataru,26,DH,1.0,,,,,,,-0.0,,,Seibu Lions,C
Katsuki Kazuya,30,DH,8.0,,,,,,,-0.1,,,ORIX Buffaloes,W
Fujii Kensho,18,DH,9.0,,,,,,,-0.1,,,Yomiuri Giants,C
Mitsuka Rui,22,DH,9.0,,,,,,,-0.1,,,Yomiuri Giants,C
Corniel Juan,23,DH,4.1,,,,,,,-0.1,,,Seibu Lions,C
Kato Hibiki,24,DH,9.0,,,,,,,-0.1,,,DeNA BayStars,C
Dohbayashi Shota,34,DH,17.0,,,,,,,-0.2,,,Hiroshima Carp,W
Tatsumi Ryosuke,29,DH,10.0,,,,,,,-0.1,,,Rakuten Eagles,E
Matsumoto Ryunosuke,21,DH,2.0,,,,,,,-0.0,,,Yakult Swallows,E
Okumura Koichi,26,DH,6.0,,,,,,,-0.1,,,Seibu Lions,C
Fujimori Kaito,19,DH,1.0,,,,,,,-0.0,,,Nipponham Fighters,E
Sakurai Yuya,19,DH,1.0,,,,,,,-0.0,,,Lotte Marines,E
Matsukihira Yuta,23,DH,5.0,,,,,,,-0.1,,,Chunichi Dragons,C
