                     Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%     BB%  BB/K   wSB PullAIR%  Chase%  Z-Con%  Swing%  SwStr%    TTO% Age  Pos  B                Team League
253      Sakaguchi Tomotaka   25   57   50   7    8   1   0   0    9    0   0   3   1   0   12    4    0   2    0  0.160  0.250  0.180  0.430    26  0.020  0.211   21.1%    7.0%  0.33  -1.0    15.4%   26.3%   83.5%   48.2%   12.4%   28.1%  36    9  L     Yakult Swallows     CL
255         Santana Domingo  116  418  372  39  108  23   1  19  190   62   2   0   0   1  103   42    2   3   12  0.290  0.366  0.511  0.877   146  0.221  0.355   24.6%   10.0%  0.41   0.3    15.3%   23.4%   82.5%   46.1%   12.4%   39.2%  28    9  R     Yakult Swallows     CL
256          Shima Motohiro   17   15   10   2    2   0   0   0    2    0   0   0   2   0    1    3    0   0    1  0.200  0.385  0.200  0.585    73  0.000  0.222    6.7%   20.0%  3.00  -0.0     0.0%   13.5%   94.4%   33.8%    1.5%   26.7%  36    2  R     Yakult Swallows     CL
258         Shiomi Yasutaka  140  534  474  80  132  21   7  14  209   59  21   5   2   0  156   48    1  10    1  0.278  0.357  0.441  0.798   126  0.163  0.388   29.2%    9.0%  0.31   1.8    11.9%   22.8%   78.2%   46.3%   14.4%   40.8%  28    8  R     Yakult Swallows     CL
259                Sneed Cy   13   24   22   1    1   0   0   0    1    0   0   0   2   0   11    0    0   0    1  0.045  0.045  0.045  0.090   -71  0.000  0.091   45.8%    0.0%  0.00  -0.0     7.7%   35.7%   72.0%   42.7%   15.9%   45.8%        1        Yakult Swallows     CL
260           Suarez Albert   24   22   20   0    1   0   0   0    1    0   0   0   2   0   10    0    0   0    0  0.050  0.050  0.050  0.100   -68  0.000  0.100   45.5%    0.0%  0.00  -0.0     0.0%   53.3%   73.1%   56.8%   21.6%   45.5%  31    1  R     Yakult Swallows     CL
262          Taguchi Kazuto   33   27   23   2    4   0   0   0    4    2   0   0   4   0   10    0    0   0    0  0.174  0.174  0.174  0.348     1  0.000  0.308   37.0%    0.0%  0.00  -0.0     6.2%   30.3%   85.7%   41.8%   12.1%   37.0%        1        Yakult Swallows     CL
263         Takahashi Keiji   14   25   22   1    1   0   0   0    1    0   0   0   2   0    7    1    0   0    0  0.045  0.087  0.045  0.132   -58  0.000  0.067   28.0%    4.0%  0.14  -0.0     0.0%   27.8%   87.1%   46.1%    9.0%   32.0%  24    1  L     Yakult Swallows     CL
264             Takai Yuhei    1    2    2   0    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  0.500  0.500  0.500  1.000   184  0.000  0.500    0.0%    0.0%        -0.0     0.0%   33.3%   80.0%   63.6%    9.1%    0.0%  37    9  L     Yakult Swallows     CL
265     Takanashi Hirotoshi   12   23   22   1    1   0   0   0    1    0   0   0   1   0   11    0    0   0    1  0.045  0.045  0.045  0.090   -71  0.000  0.091   47.8%    0.0%  0.00  -0.0     0.0%   39.4%   60.9%   45.0%   22.5%   47.8%  30    1  R     Yakult Swallows     CL
266          Takeoka Ryusei    1    4    4   1    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  0.250  0.250  0.250  0.500    44  0.000  0.250    0.0%    0.0%        -0.0     0.0%   66.7%   83.3%   70.6%   17.6%    0.0%  20    4  L     Yakult Swallows     CL
268        Uchikawa Seiichi   38   56   53   3   11   1   0   0   12    2   0   0   0   0   12    2    1   1    3  0.208  0.250  0.226  0.476    38  0.018  0.268   21.4%    3.6%  0.17  -0.0     4.9%   28.1%   85.2%   49.4%   11.1%   25.0%  38    3  R     Yakult Swallows     CL
269          Uchiyama Souma    6    6    5   0    0   0   0   0    0    0   0   0   0   0    1    1    0   0    1  0.000  0.167  0.000  0.167   -45  0.000  0.000   16.7%   16.7%  1.00  -0.0     0.0%    0.0%   77.8%   40.9%    9.1%   33.3%                 Yakult Swallows     CL
271         Vandenhurk Rick    2    1    1   0    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  1.000  1.000  1.000  2.000   465  0.000  1.000    0.0%    0.0%        -0.0     0.0%    0.0%   66.7%   50.0%   16.7%    0.0%        1        Yakult Swallows     CL
272          Watanabe Daiki   94   42   35  19    6   2   0   0    8    3   5   2   5   0    9    1    0   1    1  0.171  0.216  0.229  0.445    28  0.058  0.231   21.4%    2.4%  0.11   0.2     9.7%   45.3%   83.9%   68.8%   19.2%   23.8%  24    9  R     Yakult Swallows     CL
273          Yamada Tetsuto  137  581  493  84  134  18   0  34  254  101   4   3   0   7  100   76    0   5   10  0.272  0.370  0.515  0.885   149  0.243  0.273   17.2%   13.1%  0.76  -0.4    23.4%   18.6%   87.2%   38.7%    8.5%   36.1%  28    4  R     Yakult Swallows     CL
274           Yamano Taichi    1    1    1   1    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000    0.0%    0.0%         0.0     0.0%          100.0%   66.7%    0.0%    0.0%        1        Yakult Swallows     CL
275         Yamasaki Kotaro  114  245  215  41   53  10   3   1   72   12   8   2  10   0   53   19    0   1    0  0.247  0.311  0.335  0.646    85  0.088  0.323   21.6%    7.8%  0.36   0.7     8.8%   24.1%   83.9%   47.2%   10.1%   29.8%  27    7  L     Yakult Swallows     CL
277          Yoshida Taisei   18   52   40   8    9   1   0   1   13    2   2   1   1   0   10   11    0   0    1  0.225  0.392  0.325  0.717   107  0.100  0.276   19.2%   21.2%  1.10  -0.0     3.2%   16.7%   87.5%   41.2%    7.0%   42.3%  26    6  L     Yakult Swallows     CL
278             Abe Toshiki   66  240  215  18   45  10   0   5   70   16   0   1   4   2   36   19    0   0    8  0.209  0.271  0.326  0.597    77  0.117  0.227   15.0%    7.9%  0.53  -0.4    11.9%   20.2%   87.8%   47.2%    8.0%   25.0%  31    4  R    Chunichi Dragons     CL
279         Donoue Naomichi   75  234  219  15   48  10   0   5   73   25   1   0   4   2   42    9    0   0   12  0.219  0.248  0.333  0.581    72  0.114  0.247   17.9%    3.8%  0.21   0.1    14.4%   25.9%   92.6%   45.1%    7.7%   23.9%  32    4  R    Chunichi Dragons     CL
280           Fujii Atsushi    1    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0           100.0%  100.0%   66.7%    0.0%  100.0%  40    9  S    Chunichi Dragons     CL
283         Fukuda Nobumasa  110  305  279  21   68  21   2   8  117   28   1   2   0   1   49   22    0   3    6  0.244  0.305  0.419  0.724   115  0.175  0.269   16.1%    7.2%  0.45  -0.5    15.7%   31.9%   85.0%   51.1%   12.1%   25.9%  32    7  R    Chunichi Dragons     CL
284         Fukudome Kosuke   91  216  193  17   42  12   0   4   66   18   0   0   0   0   56   23    1   0    5  0.218  0.301  0.342  0.643    92  0.124  0.286   25.9%   10.6%  0.41  -0.0    25.0%   24.2%   82.8%   45.5%   14.4%   38.4%  44    9  L    Chunichi Dragons     CL
285           Fukutani Koji   18   27   23   0    3   0   0   0    3    2   0   0   4   0   10    0    0   0    0  0.130  0.130  0.130  0.260   -26  0.000  0.231   37.0%    0.0%  0.00  -0.0     0.0%   35.1%   80.6%   48.9%   15.6%   37.0%  30    1  R    Chunichi Dragons     CL
286             Gerber Mike   12   46   45   3    7   1   0   0    8    1   0   0   0   0   18    1    0   0    0  0.156  0.174  0.178  0.352     3  0.022  0.259   39.1%    2.2%  0.06  -0.0    14.8%   37.9%   79.6%   50.3%   19.1%   41.3%  28    9  L    Chunichi Dragons     CL
287              Gunji Yuya    9   15   13   0    6   1   0   0    7    3   0   0   0   0    3    2    0   0    0  0.462  0.533  0.538  1.071   226  0.076  0.600   20.0%   13.3%  0.67  -0.0    30.0%   29.4%   89.5%   43.3%    6.0%   33.3%  23    2  R    Chunichi Dragons     CL
289          Hirata Ryosuke   21   62   58   3    9   2   2   0   15    4   1   0   0   0   13    3    0   1    1  0.155  0.210  0.259  0.469    38  0.104  0.200   21.0%    4.8%  0.23   0.2     6.7%   18.8%   86.5%   47.7%    9.5%   25.8%  33    9  R    Chunichi Dragons     CL
290           Iryo Masataka   38   68   64   6   14   3   1   1   22    2   0   0   0   0   19    4    0   0    2  0.219  0.265  0.344  0.609    81  0.125  0.295   27.9%    5.9%  0.21  -0.0    17.8%   31.4%   77.4%   53.9%   16.9%   35.3%  31    9  L    Chunichi Dragons     CL
291          Ishibashi Kota   11   16   14   0    2   0   0   0    2    0   0   0   1   0    3    1    0   0    1  0.143  0.200  0.143  0.343     2  0.000  0.182   18.8%    6.2%  0.33  -0.0    41.7%   29.6%   87.5%   46.2%   15.4%   25.0%  20    2  R    Chunichi Dragons     CL
292         Ishigaki Masami    9   11   10   1    1   1   0   0    2    0   0   0   1   0    3    0    0   0    0  0.100  0.100  0.200  0.300   -16  0.100  0.143   27.3%    0.0%  0.00   0.0    37.5%   40.0%   83.3%   56.2%   18.8%   27.3%  22    4  R    Chunichi Dragons     CL
293           Ishioka Ryota    6   11   11   0    1   0   0   0    1    0   0   0   0   0    5    0    0   0    1  0.091  0.091  0.091  0.182   -50  0.000  0.167   45.5%    0.0%  0.00  -0.0    16.7%   47.8%   77.8%   60.4%   16.7%   45.5%  29    7  L    Chunichi Dragons     CL
294             Itoh Kosuke   25   21   19   4    1   1   0   0    2    0   0   0   2   0    9    0    0   0    0  0.053  0.053  0.105  0.158   -59  0.052  0.100   42.9%    0.0%  0.00   0.0     8.3%   30.3%   66.7%   48.1%   18.2%   42.9%  21    7  R    Chunichi Dragons     CL
295        Kasahara Shotaro    4    5    5   0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000  0.000   60.0%    0.0%  0.00   0.0     0.0%   16.7%   40.0%   33.3%   16.7%   60.0%  26    1  L    Chunichi Dragons     CL
296            Katoh Shohei   55  128  110  13   23   2   0   1   28    2   8   1   7   0   19   11    0   0    2  0.209  0.281  0.255  0.536    61  0.046  0.244   14.8%    8.6%  0.58   1.0    15.3%   25.7%   88.2%   50.3%   11.2%   24.2%  30    9  S    Chunichi Dragons     CL
297        Katsuno Akiyoshi   17   24   22   0    2   0   0   0    2    0   0   0   2   0   14    0    0   0    1  0.091  0.091  0.091  0.182   -50  0.000  0.250   58.3%    0.0%  0.00  -0.0     0.0%   34.1%   71.4%   42.2%   15.7%   58.3%  24    1  R    Chunichi Dragons     CL
298            Katsura Iori   36   75   71   6   18   4   2   1   29    7   0   0   2   0   24    1    0   1    2  0.254  0.274  0.408  0.682   102  0.154  0.370   32.0%    1.3%  0.04  -0.0    16.3%   39.6%   78.6%   58.1%   20.0%   34.7%  29    2  R    Chunichi Dragons     CL
299        Kinoshita Takuya  123  393  352  33   95  17   0  11  145   43   1   1   3   2   58   35    4   1   11  0.270  0.336  0.412  0.748   124  0.142  0.295   14.8%    8.9%  0.60  -0.2    16.1%   30.9%   87.8%   48.5%    9.0%   26.5%  29    2  R    Chunichi Dragons     CL
301              Kyoda Yota  113  448  409  41  105   7   4   3  129   24   6   5   8   3   75   21    0   7    5  0.257  0.302  0.315  0.617    85  0.058  0.305   16.7%    4.7%  0.28  -0.7     9.3%   27.1%   87.0%   49.9%    9.9%   22.1%  27    6  L    Chunichi Dragons     CL
302          Martinez Ariel   48   94   82   7   20   0   0   2   26    7   0   1   0   0   30   10    2   2    1  0.244  0.340  0.317  0.657    98  0.073  0.360   31.9%   10.6%  0.33  -0.4    13.5%   26.6%   81.3%   50.0%   16.3%   44.7%  25    3  R    Chunichi Dragons     CL
305        Matsuba Takahiro   14   25   24   1    2   0   0   0    2    0   0   0   1   0    7    0    0   0    0  0.083  0.083  0.083  0.166   -55  0.000  0.118   28.0%    0.0%  0.00  -0.0     0.0%   37.9%   75.0%   51.2%   13.1%   28.0%  30    1  L    Chunichi Dragons     CL
307         Mitsumata Taiki   58  138  117   8   26   5   1   1   36   11   0   0  13   0   27    7    0   1    0  0.222  0.272  0.308  0.580    73  0.086  0.281   19.6%    5.1%  0.26  -0.0     9.8%   22.7%   89.9%   40.0%    7.7%   25.4%  29    6  R    Chunichi Dragons     CL
308         Mizowaki Hayato   22   47   41   2   11   0   1   0   13    2   1   0   3   0   10    3    1   0    0  0.268  0.318  0.317  0.635    91  0.049  0.355   21.3%    6.4%  0.30   0.2     9.4%   31.7%   78.6%   58.6%   16.4%   27.7%  27    4  L    Chunichi Dragons     CL
310               Neo Akira   72  188  169  12   30   4   1   1   39   16   0   3   1   1   53   15    0   2    2  0.178  0.251  0.231  0.482    44  0.053  0.250   28.2%    8.0%  0.28  -1.0    12.7%   27.2%   81.7%   47.2%   12.2%   36.7%  21    7  L    Chunichi Dragons     CL
311    Ogasawara Shinnosuke   25   47   40   0    5   1   0   0    6    2   0   0   6   0   27    1    0   0    0  0.125  0.146  0.150  0.296   -15  0.025  0.385   57.4%    2.1%  0.04  -0.0     5.3%   65.6%   69.0%   66.2%   29.1%   59.6%  23    1  L    Chunichi Dragons     CL
312              Ohno Shota    8   15   14   1    2   0   0   0    2    0   0   0   0   0    5    1    0   0    1  0.143  0.200  0.143  0.343     2  0.000  0.222   33.3%    6.7%  0.20  -0.0    22.2%   14.8%   75.0%   44.4%   14.3%   40.0%  34    2  R    Chunichi Dragons     CL
313              Ohno Yudai   22   43   35   1    2   0   0   0    2    0   0   0   6   0   22    2    0   0    0  0.057  0.108  0.057  0.165   -54  0.000  0.154   51.2%    4.7%  0.09  -0.0     0.0%   21.4%   73.2%   31.9%   12.4%   55.8%  32    1  L    Chunichi Dragons     CL
314           Ohshima Yohei  141  596  548  54  160  19   5   1  192   34  16   8   1   2   60   42    5   3    4  0.292  0.345  0.350  0.695   109  0.058  0.325   10.1%    7.0%  0.70  -0.1    11.2%   21.4%   95.9%   40.9%    3.7%   17.3%  35    8  L    Chunichi Dragons     CL
315         Okabayashi Yuki   24   62   59   6   15   4   0   0   19    4   2   0   1   1   13    1    0   0    1  0.254  0.262  0.322  0.584    73  0.068  0.319   21.0%    1.6%  0.08   0.3    12.5%   35.2%   91.6%   55.5%    8.8%   22.6%  19    9  L    Chunichi Dragons     CL
317          Okano Yuichiro    2    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0             0.0%   50.0%   50.0%   25.0%  100.0%  27    1  R    Chunichi Dragons     CL
318        Rodriguez Yariel   12   19   15   0    2   0   0   0    2    0   0   0   4   0   10    0    0   0    0  0.133  0.133  0.133  0.266   -24  0.000  0.400   52.6%    0.0%  0.00  -0.0     0.0%   53.1%   60.0%   37.5%   16.7%   52.6%  24    1  R    Chunichi Dragons     CL
321         Shimizu Tatsuya    1    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0                     0.0%   66.7%   66.7%  100.0%  21    1  R    Chunichi Dragons     CL
325        Takahashi Shuhei  137  520  475  40  123  27   0   5  165   39   1   0   0   4   79   40    4   1   21  0.259  0.315  0.347  0.662    98  0.088  0.299   15.2%    7.7%  0.51   0.1    13.0%   26.5%   91.8%   45.6%    6.5%   23.8%  27    5  L    Chunichi Dragons     CL
326        Takamatsu Wataru   78  123  112  18   28   1   0   0   29    4  15   9   6   1   35    3    0   1    0  0.250  0.274  0.259  0.533    59  0.009  0.359   28.5%    2.4%  0.09  -0.4     4.9%   46.6%   90.2%   59.5%   13.0%   30.9%  21    4  L    Chunichi Dragons     CL
327            Takeda Kengo   93   41   38   8    5   2   0   1   10    1   0   0   2   0   17    1    0   0    1  0.132  0.154  0.263  0.417    20  0.131  0.200   41.5%    2.4%  0.06  -0.0    30.4%   44.9%   74.1%   59.6%   21.2%   46.3%  27    9  R    Chunichi Dragons     CL
328           Takino Kaname   38   30   29   6    3   0   1   0    5    0   3   0   0   0    4    1    0   0    0  0.103  0.133  0.172  0.305   -13  0.069  0.120   13.3%    3.3%  0.25   0.5    24.0%   27.9%   86.4%   51.4%    9.2%   16.7%  24    9  L    Chunichi Dragons     CL
330          Tsuchida Ryuku    9    7    5   0    2   1   0   0    3    2   0   0   0   0    2    2    0   0    0  0.400  0.571  0.600  1.171   256  0.200  0.667   28.6%   28.6%  1.00  -0.0    66.7%   20.0%   82.4%   55.3%   15.8%   57.1%  18    4  L    Chunichi Dragons     CL
331            Umetsu Kodai    3    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0             0.0%   33.3%   30.0%   20.0%  100.0%  24    1  R    Chunichi Dragons     CL
332           Viciedo Dayan  130  526  480  44  132  23   1  17  208   70   1   2   0   3   56   35    9   8   15  0.275  0.333  0.433  0.766   129  0.158  0.280   10.6%    6.7%  0.62  -0.6    11.7%   28.7%   90.7%   49.7%    9.0%   20.5%  32    3  R    Chunichi Dragons     CL
333         Watanabe Masaru   48  134  119  13   25   2   0   2   33   11   3   3   6   0   25    9    0   0    1  0.210  0.266  0.277  0.543    62  0.067  0.250   18.7%    6.7%  0.36  -0.5    13.0%   25.4%   88.2%   43.2%    9.7%   26.9%  27    7  L    Chunichi Dragons     CL
336      Yamashita Ayatsugu    5   10   10   0    1   0   0   0    1    0   0   0   0   0    5    0    0   0    0  0.100  0.100  0.100  0.200   -44  0.000  0.200   50.0%    0.0%  0.00  -0.0    20.0%   38.5%   69.2%   51.1%   20.0%   50.0%  28   DH  L    Chunichi Dragons     CL
337             Yanagi Yuya   26   58   46   3    6   1   0   0    7    3   0   0  10   1   22    1    0   0    0  0.130  0.146  0.152  0.298   -14  0.022  0.240   37.9%    1.7%  0.05  -0.0     5.7%   18.2%   84.2%   35.1%    8.4%   39.7%  27    1  R    Chunichi Dragons     CL
339          Adachi Ryoichi  100  382  321  36   83  14   0   0   97   18   5   4  14   1   65   46    0   0    7  0.259  0.351  0.302  0.653    95  0.043  0.323   17.0%   12.0%  0.71  -0.6     5.6%   18.0%   92.8%   37.2%    6.1%   29.1%  33    4  R      ORIX Buffaloes     PL
340                Cho Yaku    8    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%         0.0     0.0%   50.0%  100.0%   40.0%    0.0%    0.0%  27    1  R      ORIX Buffaloes     PL
341           Fukuda Shuhei  107  471  408  47  112  14   1   1  131   21   9   1  10   2   52   43    0   8    6  0.275  0.354  0.321  0.675   101  0.046  0.311   11.0%    9.1%  0.83   1.1    11.2%   14.3%   95.3%   38.1%    3.0%   20.4%  28    8  L      ORIX Buffaloes     PL
342           Fushimi Torai   91  262  238  21   52  11   1   4   77   25   0   1   5   2   39   14    0   3    5  0.218  0.268  0.324  0.592    74  0.106  0.244   14.9%    5.3%  0.36  -0.4    12.7%   23.3%   90.8%   47.8%    8.6%   21.8%  31    2  R      ORIX Buffaloes     PL
343                Gibo Sho   33   28   25   4    4   2   0   0    6    1   0   0   1   0    7    1    0   1    1  0.160  0.222  0.240  0.462    35  0.080  0.222   25.0%    3.6%  0.14  -0.0     5.3%   27.0%   87.8%   55.4%   12.0%   28.6%  20    4  L      ORIX Buffaloes     PL
344            Gotoh Shunta   56   17   16   3    2   0   0   1    5    1   2   1   0   0    6    1    0   0    0  0.125  0.176  0.313  0.489    40  0.188  0.111   35.3%    5.9%  0.17   0.0    10.0%   28.6%   77.8%   55.0%   15.0%   47.1%  28    9  L      ORIX Buffaloes     PL
349              Jones Adam   72  180  154  10   36   4   0   4   52   23   0   0   0   1   35   22    1   3    7  0.234  0.339  0.338  0.677   101  0.104  0.276   19.4%   12.2%  0.63  -0.0    19.5%   27.2%   85.8%   49.8%   14.9%   33.9%  35   DH  R      ORIX Buffaloes     PL
352         Katsumata Shoki    1    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%         0.0     0.0%  100.0%  100.0%  100.0%   33.3%    0.0%  23       L      ORIX Buffaloes     PL
353              Kita Ryoto   23   76   71   5   15   3   0   2   24    8   1   2   0   1   30    3    2   1    1  0.211  0.250  0.338  0.588    72  0.127  0.325   39.5%    3.9%  0.10  -0.5    21.4%   44.4%   67.8%   59.9%   25.1%   46.1%  18    7  L      ORIX Buffaloes     PL
354      Kurebayashi Kotaro  136  473  448  37  102  22   2  10  158   48   2   1   6   4  101   12    0   3   11  0.228  0.251  0.353  0.604    76  0.125  0.270   21.4%    2.5%  0.12  -0.1    14.6%   37.8%   86.6%   56.3%   13.3%   26.0%  19    6  R      ORIX Buffaloes     PL
355         Masui Hirotoshi   15    3    2   0    0   0   0   0    0    0   0   0   1   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000          66.7%    0.0%  0.00   0.0     0.0%   33.3%   40.0%   60.0%   30.0%   66.7%  37    1  R      ORIX Buffaloes     PL
356           Matsui Masato   10    7    7   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   28.6%    0.0%  0.00   0.0    20.0%   50.0%   85.7%   52.0%   16.0%   28.6%  33    2  L      ORIX Buffaloes     PL
357           Miyagi Hiroya   23    6    6   0    1   0   0   0    1    0   0   0   0   0    5    0    0   0    0  0.167  0.167  0.167  0.334    -3  0.000  1.000   83.3%    0.0%  0.00  -0.0     0.0%   50.0%   33.3%   43.5%   30.4%   83.3%  19    1  L      ORIX Buffaloes     PL
358             Moya Steven  106  375  354  26   81  10   1  13  132   47   1   0   0   4   81   17    3   0   11  0.229  0.261  0.373  0.634    85  0.144  0.258   21.6%    4.5%  0.21   0.1    17.4%   39.6%   81.5%   59.4%   17.5%   29.6%  29   DH  L      ORIX Buffaloes     PL
359               Mune Yuma  139  543  481  71  131  17   7   9  189   42   8   4  14   2   62   33    1  13   15  0.272  0.335  0.393  0.728   114  0.121  0.296   11.4%    6.1%  0.53  -0.1    10.9%   22.0%   92.2%   46.7%    5.9%   19.2%  25    5  L      ORIX Buffaloes     PL
362          Nakagawa Keita   61  169  156  19   33   3   1   1   41    7   1   0   3   0   23    8    0   2    4  0.212  0.259  0.263  0.522    54  0.051  0.242   13.6%    4.7%  0.35   0.1    17.6%   23.1%   91.9%   43.2%    6.6%   18.9%  25    8  R      ORIX Buffaloes     PL
363           Nishimura Ryo   13   45   42   0    9   2   0   0   11    2   0   0   0   0    6    3    0   0    1  0.214  0.267  0.262  0.529    56  0.048  0.250   13.3%    6.7%  0.50  -0.0    11.1%   19.1%   93.3%   44.8%    6.1%   20.0%  25    7  R      ORIX Buffaloes     PL
364        Nishino Masahiro   18   42   41   3    6   0   0   0    6    1   0   0   0   0    6    1    0   0    0  0.146  0.167  0.146  0.313    -8  0.000  0.171   14.3%    2.4%  0.17  -0.0    14.3%   14.3%   95.1%   41.1%    5.7%   16.7%  30    4  L      ORIX Buffaloes     PL
366                Oda Yuya  101   18   15  18    1   0   0   0    1    0   5   2   1   0    4    1    0   1    0  0.067  0.176  0.067  0.243   -27  0.000  0.091   22.2%    5.6%  0.25   0.2    16.7%   24.1%   74.1%   52.3%   16.9%   27.8%  31    7  L      ORIX Buffaloes     PL
367            Ohshiro Koji   49   71   61   4   11   3   0   0   14    5   1   0   5   0   14    3    0   2    2  0.180  0.242  0.230  0.472    39  0.050  0.234   19.7%    4.2%  0.21   0.2     1.9%   29.3%   90.6%   46.9%    8.0%   23.9%  28    4  R      ORIX Buffaloes     PL
368       Ohshita Seiichiro   15   27   25   1    4   0   0   1    7    2   0   0   0   0    7    1    0   1    0  0.160  0.222  0.280  0.502    46  0.120  0.176   25.9%    3.7%  0.14  -0.0    27.8%   23.5%   86.2%   40.2%   12.7%   33.3%  23    3  R      ORIX Buffaloes     PL
369                Ohta Ryo   53  159  151  10   26   2   0   3   37    9   1   0   4   0   44    4    0   0    3  0.172  0.194  0.245  0.439    28  0.073  0.221   27.7%    2.5%  0.09   0.2    23.4%   33.1%   81.5%   55.2%   16.7%   32.1%  20    4  R      ORIX Buffaloes     PL
370          Okada Takahiro  115  407  357  45   86  16   1  17  155   63   2   3   0   5   86   35    4  10    2  0.241  0.322  0.434  0.756   121  0.193  0.266   21.1%    8.6%  0.41  -0.7    26.4%   25.0%   88.9%   44.6%   10.6%   33.9%  33    3  L      ORIX Buffaloes     PL
371           Ravelo Rangel    2    7    7   1    3   0   0   0    3    0   0   0   0   0    1    0    0   0    1  0.429  0.429  0.429  0.858   155  0.000  0.500   14.3%    0.0%  0.00  -0.0    33.3%   33.3%  100.0%   47.6%   14.3%   14.3%  29   DH  R      ORIX Buffaloes     PL
372           Romero Stefen   20   80   77  10   13   2   1   3   26    9   0   0   0   0   31    2    0   1    1  0.169  0.200  0.338  0.538    55  0.169  0.233   38.8%    2.5%  0.06  -0.0    19.6%   40.4%   69.9%   56.2%   21.1%   45.0%  32   DH  R      ORIX Buffaloes     PL
375              Sano Kodai   67   87   82  15   12   2   1   1   19    2   8   2   3   0   26    1    0   1    0  0.146  0.167  0.232  0.399    15  0.086  0.200   29.9%    1.1%  0.04   0.7    22.0%   28.7%   77.5%   48.7%   15.0%   32.2%  24    8  R      ORIX Buffaloes     PL
376           Sano Yukikazu   10    9    8   0    0   0   0   0    0    0   0   0   1   0    5    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   55.6%    0.0%  0.00   0.0     0.0%   40.0%   60.0%   63.6%   27.3%   55.6%  22    9  L      ORIX Buffaloes     PL
379         Sugimoto Yutaro  134  542  478  73  144  20   2  32  264   83   3   3   0   3  116   51    4  10   15  0.301  0.378  0.552  0.930   172  0.251  0.336   21.4%    9.4%  0.44  -0.6    16.2%   28.6%   83.2%   50.0%   13.8%   36.7%  30    9  R      ORIX Buffaloes     PL
382            Tajima Daiki   24    1    0   0    0   0   0   0    0    0   0   0   0   0    0    1    0   0    0  0.000  1.000  0.000  1.000   224  0.000           0.0%  100.0%  1.00  -0.0             0.0%            0.0%    0.0%  100.0%  24    1  L      ORIX Buffaloes     PL
383         Takeyasu Daichi   17    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%    0.0%  0.00   0.0           100.0%    0.0%  100.0%  100.0%  100.0%  26    1  R      ORIX Buffaloes     PL
385              Tongu Yuma   46  125  112  11   26   4   0   5   45   14   0   0   1   1   41    8    0   3    0  0.232  0.298  0.402  0.700   105  0.170  0.313   32.8%    6.4%  0.20  -0.0    27.4%   30.1%   75.0%   50.2%   17.1%   43.2%  24    2  R      ORIX Buffaloes     PL
388         Wakatsuki Kenya   68  140  117  11   25   4   0   5   44   16   1   0   9   1   27   11    0   2    2  0.214  0.290  0.376  0.666    95  0.162  0.233   19.3%    7.9%  0.41   0.1    18.2%   26.0%   87.6%   45.5%    9.6%   30.7%  25    2  R      ORIX Buffaloes     PL
389        Yamaashi Tatsuya   53   39   33   8    9   0   0   0    9    1   0   0   2   0    5    4    0   0    0  0.273  0.351  0.273  0.624    87  0.000  0.321   12.8%   10.3%  0.80  -0.0     6.7%   26.0%   94.6%   47.5%    5.1%   23.1%  27    3  R      ORIX Buffaloes     PL
391      Yamamoto Yoshinobu   26    3    3   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   66.7%    0.0%  0.00   0.0     0.0%   75.0%  100.0%   68.8%    0.0%   66.7%  22    1  R      ORIX Buffaloes     PL
