#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Ebina Tatsuo,24,8,17.0,-1.5,-113.6,-1.2,-0.3,,0.0,0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ebina Tatsuo,24,9,319.2,2.2,8.9,0.3,1.9,,0.1,-1.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ebina Tatsuo,24,DH,1.0,,,,,,,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Miyamoto Shumei,25,7,36.0,-0.1,-3.6,0.1,-0.2,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Miyamoto Shumei,25,9,20.0,2.0,128.7,2.0,0.0,,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ohta Taishi,32,7,28.2,-0.1,-4.5,0.1,-0.2,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ohta Taishi,32,8,46.2,-0.4,-11.0,0.0,-0.4,,0.0,0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ohta Taishi,32,9,183.1,-4.1,-28.8,-3.7,-0.4,,0.0,-0.7,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Genda Sosuke,29,6,957.0,9.9,13.3,5.0,,1.5,3.4,7.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Wada Ren,26,3,20.1,-0.4,-25.4,-0.4,,-0.1,0.1,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Wada Ren,26,7,9.0,0.7,100.1,-0.3,1.0,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Wada Ren,26,9,25.0,-1.2,-61.8,-0.8,-0.4,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Wada Ren,26,DH,13.0,,,,,,,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Sekine Taiki,27,7,261.2,6.2,30.5,6.9,-0.8,,0.1,-2.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sekine Taiki,27,8,91.0,-0.9,-12.7,-0.9,0.0,,0.0,0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sekine Taiki,27,9,74.2,3.1,53.4,2.3,0.8,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Watanabe Daiki,25,7,12.0,0.6,64.4,0.6,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Watanabe Daiki,25,8,3.0,-1.2,-514.8,-1.0,-0.2,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Watanabe Daiki,25,9,82.2,2.3,35.8,2.5,-0.2,,0.0,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Watanabe Daiki,25,DH,3.0,,,,,,,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Yamanobe Kakeru,28,4,3.0,0.2,85.8,0.2,,0.0,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamanobe Kakeru,28,5,61.0,0.3,6.3,0.6,,0.1,-0.5,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamanobe Kakeru,28,6,8.0,-0.3,-48.3,-0.1,,-0.3,0.0,0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamanobe Kakeru,28,DH,12.1,,,,,,,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamada Haruka,25,3,57.0,0.1,2.3,0.4,,0.1,-0.4,-0.6,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamada Haruka,25,4,9.0,-0.6,-85.8,0.3,,-0.1,-0.7,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamada Haruka,25,5,136.0,1.7,16.1,1.3,,0.4,0.0,-0.5,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yamada Haruka,25,6,80.1,-2.2,-35.3,-1.9,,0.0,-0.3,0.7,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Noguchi Tomoya,22,4,73.0,-1.1,-19.4,-0.5,,-0.9,0.2,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Noguchi Tomoya,22,5,30.0,0.7,30.0,1.2,,-0.1,-0.4,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Noguchi Tomoya,22,6,148.0,-1.4,-12.2,0.1,,-1.2,-0.4,1.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Noguchi Tomoya,22,8,82.0,-2.9,-45.5,-3.7,0.8,,0.0,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Noguchi Tomoya,22,9,33.0,0.1,3.9,-0.5,0.6,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Noguchi Tomoya,22,DH,2.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fushimi Torai,32,2,574.0,0.1,0.2,,0.4,,-0.3,8.2,4.8,1.1,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Kusumoto Taishi,26,7,40.0,1.8,57.9,1.3,0.5,,0.0,-0.4,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kusumoto Taishi,26,9,588.1,7.6,16.6,4.9,2.5,,0.1,-2.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Yuasa Dai,22,4,24.0,0.2,10.7,0.2,,-0.1,0.1,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yuasa Dai,22,5,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yuasa Dai,22,6,81.0,-2.7,-42.9,-2.0,,-0.5,-0.1,0.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yuasa Dai,22,8,1.0,-0.6,-772.2,-0.6,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Ohmori Minoru,25,8,97.1,-1.6,-21.2,-3.3,1.7,,0.0,0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Ohmori Minoru,25,9,62.2,2.7,55.4,2.7,-0.1,,0.0,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Nakatani Masahiro,29,3,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Nakatani Masahiro,29,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Nakatani Masahiro,29,9,48.0,2.2,59.0,2.4,-0.2,,0.0,-0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Ogawa Ryusei,24,4,15.0,0.4,34.3,0.3,,0.1,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Ogawa Ryusei,24,6,218.2,-0.2,-1.2,2.0,,-1.5,-0.8,1.8,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Ogawa Ryusei,24,DH,7.0,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,25,7,22.0,0.1,5.9,0.3,-0.2,,0.0,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takeda Aito,25,8,349.1,-2.3,-8.5,-3.9,1.5,,0.1,1.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takeda Aito,25,9,556.2,-1.8,-4.2,-1.8,-0.2,,0.1,-2.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Hechavarria Adeiny,33,5,149.0,2.3,19.9,1.6,,-0.5,1.1,-0.6,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Hechavarria Adeiny,33,6,473.0,-11.3,-30.7,-7.8,,-1.1,-2.4,3.9,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Valera Breyvic,30,3,119.0,0.2,2.2,0.9,,0.1,-0.7,-1.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Valera Breyvic,30,4,70.0,-0.2,-3.7,0.2,,-0.1,-0.3,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Valera Breyvic,30,5,63.0,0.7,14.3,0.9,,0.0,-0.2,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Valera Breyvic,30,7,8.0,0.6,96.5,0.6,0.0,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Valera Breyvic,30,DH,17.0,,,,,,,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Hirata Ryosuke,34,7,79.0,2.6,42.4,2.6,0.0,,0.0,-0.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Hirata Ryosuke,34,9,47.2,-0.6,-16.2,-0.3,-0.3,,0.0,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,22,4,23.0,1.5,83.9,1.6,,-0.2,0.2,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,22,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,22,8,12.0,0.6,64.4,0.6,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,22,DH,3.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Ravelo Rangel,30,3,81.0,-0.3,-4.8,0.2,,-0.2,-0.4,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Ravelo Rangel,30,9,1.0,-0.5,-643.5,-0.5,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Ravelo Rangel,30,DH,71.0,,,,,,,-0.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Yamasaki Kotaro,28,7,381.0,3.6,12.2,0.9,2.6,,0.1,-3.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Yamasaki Kotaro,28,8,106.1,-0.9,-10.9,-0.2,-0.8,,0.0,0.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Yamasaki Kotaro,28,9,284.2,-3.4,-15.4,-3.9,0.5,,0.1,-1.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Ukai Kosuke,23,7,97.0,1.2,15.9,1.9,-0.8,,0.0,-0.9,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Ukai Kosuke,23,9,286.1,-5.3,-23.8,-4.8,0.3,,-0.8,-1.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Katoh Shohei,31,7,92.1,-0.4,-5.6,0.4,-0.8,,0.0,-0.9,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Katoh Shohei,31,8,18.2,-0.8,-55.1,-0.8,0.0,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Katoh Shohei,31,9,8.0,0.3,48.3,0.3,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Kaneko Yuji,32,7,296.0,0.8,3.5,0.2,0.4,,0.1,-2.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kaneko Yuji,32,9,17.0,1.4,106.0,1.2,0.2,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Nakayama Raito,20,4,20.0,1.6,103.0,1.3,,0.1,0.2,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Nakayama Raito,20,6,351.1,-0.2,-0.7,-1.3,,0.4,0.8,2.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Isomura Yoshitaka,29,2,288.0,-0.4,-1.8,,-1.0,,0.6,4.1,-5.3,0.3,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Nakashima Takuya,31,4,13.1,-1.5,-145.2,-0.6,,-0.3,-0.7,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Nakashima Takuya,31,5,28.0,1.0,46.0,0.9,,-0.1,0.3,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Nakashima Takuya,31,6,252.0,0.1,0.5,0.4,,-0.4,0.1,2.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Nakashima Takuya,31,8,74.0,0.0,0.0,0.0,-0.1,,0.0,0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Nakashima Takuya,31,9,12.1,-0.4,-41.9,-0.5,0.1,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Nakashima Takuya,31,DH,2.0,,,,,,,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,22,2,28.0,-1.0,-46.0,,-0.9,,-0.2,0.4,-0.5,0.1,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,22,7,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,22,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,22,DH,14.0,,,,,,,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Kuramoto Toshihiko,31,3,45.0,-0.2,-5.7,-0.5,,0.1,0.2,-0.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kuramoto Toshihiko,31,5,87.2,-1.3,-19.1,-1.7,,-0.2,0.6,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kuramoto Toshihiko,31,6,2.0,0.3,193.0,0.2,,0.1,0.0,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Yamamoto Yuudai,23,2,89.0,-0.1,-1.4,,-0.3,,0.2,1.3,-1.7,-0.2,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Katsuki Kazuya,26,3,77.2,1.1,18.2,0.9,,-0.1,0.3,-0.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Katsuki Kazuya,26,5,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Maeda Yamato,34,4,12.0,-0.1,-10.7,-0.2,,0.0,0.1,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Maeda Yamato,34,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Maeda Yamato,34,6,582.1,-7.6,-16.8,-7.9,,-0.3,0.6,4.7,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Togawa Daisuke,26,3,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Togawa Daisuke,26,9,6.0,0.6,128.7,0.6,0.0,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Togawa Daisuke,26,DH,2.0,,,,,,,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Yachi Ryota,31,3,29.1,-1.0,-43.9,0.3,,-0.1,-1.3,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yachi Ryota,31,4,142.1,-1.4,-12.7,-1.3,,0.1,-0.2,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yachi Ryota,31,5,182.2,1.8,12.7,0.9,,0.2,0.7,-0.7,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yachi Ryota,31,6,43.0,1.2,35.9,1.3,,-0.4,0.3,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yachi Ryota,31,DH,14.0,,,,,,,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Watanabe Yoshiaki,25,4,132.1,-1.7,-16.5,-1.3,,-0.2,-0.1,0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Watanabe Yoshiaki,25,5,160.0,2.1,16.9,1.7,,-0.1,0.5,-0.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Watanabe Yoshiaki,25,7,8.0,0.5,80.4,0.5,0.0,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Watanabe Yoshiaki,25,9,36.2,1.2,42.1,0.3,0.9,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Watanabe Yoshiaki,25,DH,2.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Nakamura Kento,25,7,31.0,-0.1,-4.2,0.0,-0.1,,0.0,-0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Nakamura Kento,25,8,30.0,0.1,4.3,0.1,0.0,,0.0,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Nakamura Kento,25,9,218.0,6.5,38.4,3.3,3.1,,0.1,-0.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Watanabe Masaru,28,8,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Watanabe Masaru,28,9,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Itoh Kosuke,22,7,17.0,0.6,45.4,0.6,0.0,,0.0,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Itoh Kosuke,22,8,27.0,-0.3,-14.3,-0.2,-0.1,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Itoh Kosuke,22,9,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Maru Yoshihiro,33,8,1197.1,-11.3,-12.1,-9.5,-1.9,,0.2,4.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,3,2.0,0.4,257.4,0.4,,-0.1,0.1,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,4,6.0,-1.0,-214.5,-0.2,,-0.1,-0.7,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,5,10.0,-0.1,-12.9,-0.1,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,6,20.2,-0.4,-24.9,0.3,,-0.1,-0.6,0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,7,38.1,-0.3,-10.1,-0.2,-0.1,,0.0,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,8,27.0,0.2,9.5,0.5,0.5,,-0.8,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,28,9,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Mizowaki Hayato,28,4,208.0,-3.6,-22.3,-3.6,,-0.1,0.1,0.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Mizowaki Hayato,28,5,4.0,-1.0,-321.8,-0.3,,0.0,-0.7,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Mizowaki Hayato,28,6,84.2,0.3,4.6,0.1,,-0.3,0.5,0.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Kawagoe Seiji,29,7,32.0,0.0,0.0,0.0,0.0,,0.0,-0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kawagoe Seiji,29,8,104.1,-5.2,-64.2,-5.2,0.0,,0.0,0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kawagoe Seiji,29,9,202.0,-1.5,-9.6,-2.5,0.9,,0.0,-0.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Osuna Jose,29,3,1132.0,-6.8,-7.7,-6.3,,0.8,-1.4,-12.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Sugiya Kenshi,31,3,42.2,-0.2,-6.0,-0.3,,0.0,0.1,-0.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Sugiya Kenshi,31,4,105.0,-3.2,-39.2,-3.1,,0.1,-0.2,0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Sugiya Kenshi,31,7,25.0,0.5,25.7,0.0,0.5,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Sugiya Kenshi,31,8,2.0,-0.2,-128.7,-0.2,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Sugiya Kenshi,31,9,14.0,1.5,137.9,1.2,0.3,,0.0,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Sugiya Kenshi,31,DH,27.0,,,,,,,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Kitamura Takumi,26,3,11.0,-0.5,-58.5,0.1,,0.0,-0.7,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kitamura Takumi,26,4,20.0,-0.3,-19.3,-0.4,,0.0,0.1,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kitamura Takumi,26,5,5.0,0.4,103.0,0.3,,0.0,0.1,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kitamura Takumi,26,6,75.2,2.1,35.7,1.6,,0.0,0.6,0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Noma Takayoshi,29,8,178.1,-5.0,-36.1,-4.1,-0.9,,0.0,0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Noma Takayoshi,29,9,468.0,14.0,38.5,9.3,4.5,,0.1,-1.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Tatsumi Ryosuke,25,8,1043.2,5.1,6.3,3.8,1.0,,0.2,3.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Oda Yuya,32,7,27.1,1.5,70.7,1.5,0.0,,0.0,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,32,8,4.0,0.7,225.2,0.7,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,32,9,94.0,-0.7,-9.6,-0.3,-0.4,,0.0,-0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,32,DH,2.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Okada Yuki,22,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Okada Yuki,22,8,3.0,0.2,85.8,0.2,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
