Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Maeda Yamato,91,277,259,22,64,13,0,1,80,18,1,4,6,1,47,10,0,1,7,0.247,0.277,0.309,0.586,72,0.062,0.297,20.9%,17.0%,3.6%,0.21,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Maki Shugo,135,568,509,63,148,36,1,24,258,87,3,3,0,6,82,43,4,10,14,0.291,0.354,0.507,0.861,149,0.216,0.303,26.2%,14.4%,7.6%,0.52,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Mashiko Kyosuke,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.500,0.000,0.500,60,0.000,,100.0%,50.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Mikami Tomoya,19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Minei Hiroki,93,262,244,15,50,7,0,5,72,30,0,1,5,2,54,6,3,5,10,0.205,0.237,0.295,0.532,56,0.090,0.241,24.8%,20.6%,2.3%,0.11,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Miura Ginji,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Miyaguni Ryosuke,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Miyamoto Shumei,29,39,36,6,5,0,2,1,12,2,0,0,1,0,8,2,0,0,2,0.139,0.184,0.333,0.517,49,0.194,0.148,28.2%,20.5%,5.1%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Miyazaki Toshiro,122,482,434,51,130,24,1,16,204,50,0,0,0,2,35,44,9,2,16,0.300,0.365,0.470,0.835,142,0.170,0.296,19.7%,7.3%,9.1%,1.26,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Mori Keito,61,168,154,15,36,3,0,2,45,6,5,4,1,0,42,13,2,0,4,0.234,0.293,0.292,0.585,72,0.058,0.309,33.9%,25.0%,7.7%,0.31,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Ohnuki Shinichi,24,44,33,0,1,0,0,0,1,0,0,0,11,0,13,0,0,0,0,0.030,0.030,0.030,0.060,-79,0.000,0.050,29.5%,29.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Ohta Taishi,62,153,144,17,40,10,1,5,67,18,0,1,1,1,33,6,0,1,4,0.278,0.309,0.465,0.774,124,0.187,0.327,28.8%,21.6%,3.9%,0.18,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Romero Fernando,23,30,23,2,1,0,0,0,1,0,0,0,5,0,8,2,0,0,0,0.043,0.120,0.043,0.163,-47,0.000,0.067,33.3%,26.7%,6.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakaguchi Kousuke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakamoto Yuya,15,12,11,1,1,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0.091,0.091,0.091,0.182,-44,0.000,0.167,41.7%,41.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sano Keita,133,574,526,63,161,29,1,22,258,72,2,1,0,1,57,43,3,4,14,0.306,0.362,0.490,0.852,147,0.184,0.310,21.3%,9.9%,7.5%,0.75,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sekine Taiki,104,225,201,28,51,7,1,1,63,13,5,5,10,2,31,9,0,3,2,0.254,0.293,0.313,0.606,78,0.059,0.292,18.2%,13.8%,4.0%,0.29,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Shibata Tatsuhiro,96,198,169,17,33,5,1,0,40,1,1,2,8,0,29,20,2,1,3,0.195,0.284,0.237,0.521,55,0.042,0.236,24.7%,14.6%,10.1%,0.69,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Soto Neftali,117,412,368,35,98,25,0,17,174,49,0,0,0,1,103,38,2,5,11,0.266,0.342,0.473,0.815,136,0.207,0.325,38.3%,25.0%,9.2%,0.37,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tanabe Hayato,3,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-97,0.000,0.000,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tanaka Shunta,19,19,19,0,3,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0.158,0.158,0.158,0.316,-5,0.000,0.188,15.8%,15.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tobashira Yasutaka,72,151,144,12,38,5,0,4,55,16,0,0,1,2,26,3,0,1,2,0.264,0.280,0.382,0.662,93,0.118,0.293,21.9%,17.2%,2.0%,0.12,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamamoto Yuudai,17,32,29,1,3,1,0,0,4,1,0,0,0,1,4,2,1,0,1,0.103,0.156,0.138,0.294,-12,0.035,0.115,18.8%,12.5%,6.2%,0.50,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamashita Kouki,12,12,12,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0.083,0.083,0.083,0.166,-48,0.000,0.111,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Akahoshi Yuji,31,19,18,0,1,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0.056,0.056,0.056,0.112,-64,0.000,0.143,57.9%,57.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Andriese Matt,5,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
De La Rosa Rubby,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Hirooka Taishi,28,60,50,5,9,3,1,0,14,4,0,0,2,0,16,7,0,1,2,0.180,0.293,0.280,0.573,70,0.100,0.265,38.3%,26.7%,11.7%,0.44,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Hotta Kenshin,8,11,9,1,2,0,0,0,2,0,0,1,0,0,3,2,0,0,0,0.222,0.364,0.222,0.586,77,0.000,0.333,45.5%,27.3%,18.2%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Imamura Nobutaka,55,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Inoue Haruto,7,7,5,1,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0.400,0.400,0.400,0.800,136,0.000,0.667,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ishikawa Shingo,22,32,29,3,8,3,0,0,11,2,0,0,0,0,9,3,1,0,0,0.276,0.344,0.379,0.723,113,0.103,0.400,37.5%,28.1%,9.4%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kagiya Yohei,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Katsuki Kazuya,15,37,35,5,7,2,0,0,9,2,0,0,0,0,8,2,0,0,0,0.200,0.243,0.257,0.500,48,0.057,0.259,27.0%,21.6%,5.4%,0.25,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kishida Yukinori,25,38,35,1,9,0,0,0,9,1,0,0,0,0,6,2,0,1,0,0.257,0.316,0.257,0.573,71,0.000,0.310,21.1%,15.8%,5.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kita Ryusuke,14,9,9,2,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0.111,0.111,0.111,0.222,-33,0.000,0.125,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kitamura Takumi,33,55,52,3,9,1,1,0,12,1,0,0,1,0,16,1,0,1,2,0.173,0.204,0.231,0.435,29,0.058,0.250,30.9%,29.1%,1.8%,0.06,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kobayashi Seiji,60,91,88,4,13,5,0,0,18,5,0,0,2,0,20,1,0,0,2,0.148,0.157,0.205,0.362,7,0.057,0.191,23.1%,22.0%,1.1%,0.05,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kuwahara Takuya,49,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Maru Yoshihiro,143,607,525,81,143,31,1,27,257,65,6,7,1,0,88,80,1,1,8,0.272,0.370,0.490,0.860,150,0.218,0.283,32.1%,14.5%,13.2%,0.91,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Masuda Daiki,58,22,20,14,3,1,0,0,4,0,11,4,1,0,5,1,0,0,0,0.150,0.190,0.200,0.390,16,0.050,0.200,27.3%,22.7%,4.5%,0.20,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Masuda Riku,69,156,140,15,35,6,0,5,56,16,2,0,2,0,42,13,1,1,3,0.250,0.318,0.400,0.718,110,0.150,0.323,38.5%,26.9%,8.3%,0.31,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Matsubara Seiya,50,76,71,7,8,1,1,0,11,4,2,1,1,0,21,4,0,0,2,0.113,0.160,0.155,0.315,-6,0.042,0.160,32.9%,27.6%,5.3%,0.19,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Mercedes CC,20,34,29,1,7,1,0,0,8,0,0,0,5,0,7,0,0,0,0,0.241,0.241,0.276,0.517,53,0.035,0.318,20.6%,20.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakajima Hiroyuki,62,111,99,5,24,6,0,1,33,20,0,1,0,1,24,10,0,1,5,0.242,0.315,0.333,0.648,91,0.091,0.307,31.5%,21.6%,9.0%,0.42,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakata Sho,109,375,338,39,91,8,0,24,171,68,0,0,2,4,72,27,2,4,9,0.269,0.327,0.506,0.833,141,0.237,0.272,32.8%,19.2%,7.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakayama Raito,50,142,131,8,26,1,0,0,27,3,3,0,5,0,27,6,0,0,2,0.198,0.234,0.206,0.440,31,0.008,0.250,23.2%,19.0%,4.2%,0.22,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Naoe Daisuke,9,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ohshiro Takumi,115,393,346,24,92,11,1,13,144,43,1,0,9,0,77,36,4,2,10,0.266,0.339,0.416,0.755,121,0.150,0.309,32.1%,19.6%,9.2%,0.47,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Okada Yuki,33,22,21,2,2,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0.095,0.136,0.095,0.231,-29,0.000,0.143,36.4%,31.8%,4.5%,0.14,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Okamoto Kazuma,140,589,520,63,131,21,1,30,244,82,1,1,0,2,94,58,7,9,11,0.252,0.336,0.469,0.805,135,0.217,0.254,30.9%,16.0%,9.8%,0.62,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Polanco Gregory,138,484,438,55,105,21,1,24,200,58,2,3,0,3,109,42,1,1,6,0.240,0.306,0.457,0.763,122,0.217,0.263,36.2%,22.5%,8.7%,0.39,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sakamoto Hayato,83,352,304,35,87,14,0,5,116,33,2,2,0,2,65,45,6,1,3,0.286,0.378,0.382,0.760,124,0.096,0.347,32.7%,18.5%,12.8%,0.69,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Shigenobu Shinnosuke,77,128,111,16,24,3,0,0,27,9,7,3,8,0,28,8,0,1,0,0.216,0.275,0.243,0.518,55,0.027,0.289,28.1%,21.9%,6.2%,0.29,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Shoemaker Matt,18,28,27,1,2,0,0,0,2,1,0,0,1,0,14,0,0,0,0,0.074,0.074,0.074,0.148,-55,0.000,0.154,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sugano Tomoyuki,23,51,43,0,2,0,0,0,2,1,0,0,7,0,18,1,0,0,1,0.047,0.068,0.047,0.115,-63,0.000,0.080,37.3%,35.3%,2.0%,0.06,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Takahashi Yuki,10,6,6,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.167,0.167,0.167,0.334,-0,0.000,1.000,83.3%,83.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Takanashi Yuhei,59,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tateoka Soichiro,54,57,54,11,11,1,0,1,15,3,3,0,0,0,10,3,0,0,0,0.204,0.246,0.278,0.524,55,0.074,0.233,24.6%,17.5%,5.3%,0.30,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Togo Shosei,25,56,51,1,5,1,0,0,6,5,0,0,4,0,26,1,0,0,1,0.098,0.115,0.118,0.233,-29,0.020,0.200,48.2%,46.4%,1.8%,0.04,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tone Chiaki,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wakabayashi Akihiro,43,91,80,3,16,3,0,0,19,8,0,1,3,1,24,7,0,0,4,0.200,0.261,0.238,0.499,49,0.038,0.281,34.1%,26.4%,7.7%,0.29,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Walker Adam,124,428,406,58,110,28,1,23,209,52,5,0,0,1,98,18,1,3,11,0.271,0.306,0.515,0.821,138,0.244,0.304,32.5%,22.9%,4.2%,0.18,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wheeler Zelous,30,64,56,2,11,2,0,2,19,5,0,1,0,0,7,8,1,0,0,0.196,0.297,0.339,0.636,87,0.143,0.191,26.6%,10.9%,12.5%,1.14,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yamasaki Iori,20,33,26,3,6,1,0,0,7,6,0,0,4,0,9,2,0,1,0,0.231,0.310,0.269,0.579,72,0.038,0.353,33.3%,27.3%,6.1%,0.22,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yamase Shinnosuke,8,11,11,0,2,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0.182,0.182,0.273,0.455,33,0.091,0.222,18.2%,18.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yaoita Takumaru,39,48,44,4,10,2,0,0,12,0,0,0,0,0,17,4,0,0,0,0.227,0.292,0.273,0.565,68,0.046,0.370,43.8%,35.4%,8.3%,0.24,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoshikawa Naoki,132,567,516,64,143,20,6,7,196,31,16,7,10,1,53,32,0,8,6,0.277,0.329,0.380,0.709,108,0.103,0.298,16.2%,9.3%,5.6%,0.60,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yuasa Dai,63,36,30,11,3,1,0,1,7,3,3,0,2,0,10,4,0,0,0,0.100,0.206,0.233,0.439,30,0.133,0.105,41.7%,27.8%,11.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Akahane Yoshihiro,10,12,10,1,1,0,0,0,1,0,0,0,1,0,5,0,0,1,0,0.100,0.182,0.100,0.282,-13,0.000,0.200,41.7%,41.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Aoki Norichika,81,256,222,27,55,8,1,5,80,22,3,1,0,3,28,28,0,3,7,0.248,0.336,0.360,0.696,102,0.112,0.260,23.8%,10.9%,10.9%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Araki Takahiro,47,28,22,4,3,1,0,0,4,0,0,0,0,0,7,6,0,0,0,0.136,0.321,0.182,0.503,51,0.046,0.200,46.4%,25.0%,21.4%,0.86,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hamada Taiki,73,148,141,12,29,5,1,6,54,14,0,1,1,0,34,6,0,0,5,0.206,0.238,0.383,0.621,78,0.177,0.228,31.1%,23.0%,4.1%,0.18,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hara Juri,22,40,34,0,2,1,0,0,3,2,0,0,3,0,11,2,0,1,0,0.059,0.135,0.088,0.223,-30,0.029,0.087,32.5%,27.5%,5.0%,0.18,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hoshi Tomoya,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-95,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ichikawa Yuta,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ishikawa Masanori,16,26,20,0,2,0,0,0,2,0,0,0,4,0,3,2,0,0,0,0.100,0.182,0.100,0.282,-13,0.000,0.118,19.2%,11.5%,7.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kanakubo Yuto,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-95,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kawabata Shingo,52,64,57,1,10,1,0,0,11,7,0,0,0,2,7,4,1,1,1,0.175,0.234,0.193,0.427,27,0.018,0.192,17.2%,10.9%,6.2%,0.57,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kivlehan Patrick,29,87,83,10,20,3,0,6,41,14,0,1,0,1,21,2,0,1,1,0.241,0.264,0.494,0.758,115,0.253,0.246,33.3%,24.1%,2.3%,0.10,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Koga Yudai,37,77,71,2,13,3,0,0,16,4,0,0,2,2,11,2,1,0,3,0.183,0.200,0.225,0.425,26,0.042,0.210,16.9%,14.3%,2.6%,0.18,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kozawa Reiji,10,14,12,1,2,0,0,0,2,0,0,0,2,0,4,0,0,0,0,0.167,0.167,0.167,0.334,-0,0.000,0.250,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Maruyama Kazuya,71,97,90,14,21,4,0,1,28,9,2,3,4,0,25,1,0,2,2,0.233,0.258,0.311,0.569,65,0.078,0.312,27.8%,25.8%,1.0%,0.04,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Matsumoto Naoki,10,20,20,3,4,0,0,2,10,5,0,0,0,0,1,0,0,0,2,0.200,0.200,0.500,0.700,97,0.300,0.118,15.0%,5.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Matsumoto Yu,7,19,17,4,6,1,0,0,7,0,0,0,0,0,5,2,0,0,0,0.353,0.421,0.412,0.833,142,0.059,0.500,36.8%,26.3%,10.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Miyamoto Takeshi,66,134,114,10,29,6,0,1,38,8,0,0,7,0,15,8,0,5,3,0.254,0.331,0.333,0.664,94,0.079,0.286,17.9%,11.2%,6.0%,0.53,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Motoyama Hiyu,13,28,27,4,4,3,0,1,10,2,0,0,1,0,5,0,0,0,2,0.148,0.148,0.370,0.518,47,0.222,0.143,21.4%,17.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Murakami Munetaka,141,612,487,114,155,21,1,56,346,134,12,7,0,0,128,118,25,7,7,0.318,0.458,0.710,1.168,230,0.392,0.327,49.3%,20.9%,19.3%,0.92,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nagaoka Hideki,139,548,511,44,123,22,0,9,172,48,2,3,10,3,72,20,1,4,10,0.241,0.273,0.337,0.610,77,0.096,0.263,18.4%,13.1%,3.6%,0.28,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nakamura Yuhei,86,307,266,23,70,9,1,5,96,28,0,0,8,3,36,26,0,4,10,0.263,0.334,0.361,0.695,101,0.098,0.285,21.8%,11.7%,8.5%,0.72,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Namiki Hidetaka,14,23,22,3,4,0,2,0,8,0,2,0,1,0,3,0,0,0,1,0.182,0.182,0.364,0.546,56,0.182,0.211,13.0%,13.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishida Akihisa,10,13,13,0,4,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0.308,0.308,0.308,0.616,80,0.000,0.444,30.8%,30.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishiura Naomichi,6,15,14,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,1,0.071,0.071,0.071,0.142,-55,0.000,0.167,53.3%,53.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ogawa Yasuhiro,25,51,44,1,6,1,0,1,10,3,0,0,7,0,14,0,0,0,1,0.136,0.136,0.227,0.363,6,0.091,0.172,29.4%,27.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ohta Kengo,37,131,118,16,32,5,1,1,42,8,0,0,4,0,24,8,0,1,1,0.271,0.323,0.356,0.679,97,0.085,0.333,25.2%,18.3%,6.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Okugawa Yasunobu,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Okumura Nobuyuki,43,44,41,5,6,0,0,0,6,2,0,0,1,0,16,2,0,0,0,0.146,0.186,0.146,0.332,0,0.000,0.240,40.9%,36.4%,4.5%,0.12,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Osuna Jose,138,529,496,49,135,19,2,20,218,74,2,3,0,3,93,29,4,1,11,0.272,0.312,0.440,0.752,116,0.168,0.298,26.8%,17.6%,5.5%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sakaguchi Tomotaka,24,47,43,2,12,3,0,0,15,2,0,0,0,0,13,3,0,1,0,0.279,0.340,0.349,0.689,100,0.070,0.400,34.0%,27.7%,6.4%,0.23,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sakamoto Koshiro,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-95,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Santana Domingo,60,215,189,26,52,7,0,15,104,35,0,0,0,2,73,23,0,1,6,0.275,0.353,0.550,0.903,156,0.275,0.359,51.6%,34.0%,10.7%,0.32,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shima Motohiro,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.000,0.000,0.000,0.000,-95,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shiomi Yasutaka,130,567,508,83,140,30,6,16,230,54,24,7,1,3,122,43,1,12,6,0.276,0.345,0.453,0.798,129,0.177,0.332,31.9%,21.5%,7.6%,0.35,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sneed Cy,23,45,39,2,4,0,0,0,4,1,0,0,4,0,25,2,0,0,0,0.103,0.146,0.103,0.249,-23,0.000,0.286,60.0%,55.6%,4.4%,0.08,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Suarez Andrew,6,4,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.333,0.333,0.333,0.666,94,0.000,0.500,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
