batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,sHPT,sST,sSeager,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1300055,Lotte,Futaki Kota,R,0.6666666667,2,8,TRUE,88.9,1,0,0.5,0.25,0.75,0.25,0,0.3333333333,0.75,0.375,0.75,0.125,0.875,1,0.5,0.875,0,0.5,0.75,0.25,0.25,0.75,0.125,0.5,,,,0,NaN,0,NaN,1,83.74285714,88.9,,0,0,0,0,0,0,0,0,0,0,0.8684210526,0.02105263158,0.1557894737,0.6547368421,0.04,0.04842105263,0.02736842105,0.01368421053,0.1663157895,0.03789473684,0.01684210526,0.02,0.05578947368,0.05578947368,0.05789473684,0.1336842105,0.04736842105,0.07894736842,0.7589473684,0.07789473684,0.9242105263,0.9610526316,0.04105263158,0.05052631579,0.07368421053,0.9768421053,0.9557894737,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.08105263158,0.9347368421,0.9252631579,0.9778947368,0.2810526316,0.9168421053,0.4884210526,0.9389473684,0.9494736842,
1600129,Seibu,Genda Sosuke,L,120,518,2042,TRUE,90.3,0.1293436293,0.05984555985,0.4480901077,0.6081208687,0.2756866734,0.8754098361,0.9223602484,0.7638376384,0.1245901639,0.05582761998,0.2512242899,0.3462291871,0.6537708129,0.6015473888,0.1053459119,0.5901077375,0.1101860921,0.5186092067,0.4275220372,0.5724779628,0.4505386876,0.5494613124,0.06513222331,0.3961802155,,,,412,0.1033653846,0.003861003861,0.01360544218,1,85.88346095,98.2,,0,0.5655339806,0.3567961165,0.07766990291,0.08495145631,0.2718446602,0.4344660194,0.2985436893,0.4126213592,0.2888349515,0.5178947368,0.8505263158,0.56,0.3957894737,0.3578947368,0.48,0.8757894737,0.8063157895,0.8357894737,0.8863157895,0.8715789474,0.8336842105,0.5705263158,0.5705263158,0.5684210526,0.9073684211,0.6526315789,0.5915789474,0.6,0.8084210526,0.1936842105,0.2589473684,0.7431578947,0.4168421053,0.4315789474,0.03157894737,0.36,0.4126315789,0.6484210526,0.5368421053,0.4926315789,0.4084210526,0.3536842105,0.2926315789,0.3326315789,0.4505263158,0.5684210526,0.4,0.4884210526,0.4926315789,0.2989473684,
2000137,Chunichi,Gerber Mike,L,12.66666667,46,173,TRUE,90.1,0.3913043478,0.02173913043,0.5028901734,0.6279069767,0.3793103448,0.6206896552,0.7962962963,0.3333333333,0.3793103448,0.1907514451,0.3757225434,0.3121387283,0.6878612717,0.652173913,0.3035714286,0.6473988439,0.04624277457,0.4971098266,0.4624277457,0.5375722543,0.3699421965,0.6300578035,0.08670520231,0.4393063584,,,,27,0.1481481481,0,0,1,84.39041916,95.1,,0,0.3333333333,0.5925925926,0.07407407407,0.1851851852,0.4074074074,0.6666666667,0.4074074074,0.3703703704,0.2222222222,0.6147368421,0.2273684211,0.3410526316,0.68,0.4210526316,0.1915789474,0.1789473684,0.2863157895,0.1663157895,0.1894736842,0.1663157895,0.2294736842,0.3789473684,0.3789473684,0.3873684211,0.2863157895,0.3473684211,0.2147368421,0.7936842105,0.7031578947,0.2989473684,0.7936842105,0.2084210526,0.1557894737,0.1852631579,0.5284210526,0.8515789474,0.9094736842,0.6115789474,0.1189473684,0.8736842105,0.8989473684,0.6852631579,0.4884210526,0.6063157895,0.6252631579,0.2810526316,0.1968421053,0.4884210526,0.8947368421,0.6568421053,
1800102,ORIX,Gibo Sho,L,7.666666667,29,92,TRUE,93.1,0.2413793103,0.03448275862,0.5543478261,0.7454545455,0.2702702703,0.7843137255,0.8780487805,0.4,0.2156862745,0.1195652174,0.2608695652,0.2826086957,0.7173913043,0.724137931,0.25,0.6630434783,0.07608695652,0.597826087,0.3586956522,0.6413043478,0.5869565217,0.4130434783,0.0652173913,0.4347826087,,,,18,0.05263157895,0,0,1,88.61818182,95.7,,0,0.6111111111,0.3888888889,0,0.1111111111,0.2777777778,0.3888888889,0.2222222222,0.5,0.2777777778,0.03578947368,0.48,0.4084210526,0.8505263158,0.8547368421,0.5,0.6357894737,0.66,0.2421052632,0.6463157895,0.5031578947,0.7557894737,0.2757894737,0.2757894737,0.2410526316,0.3705263158,0.32,0.3421052632,0.1978947368,0.9073684211,0.09473684211,0.06736842105,0.9347368421,0.4105263158,0.2052631579,0.5757894737,0.2915789474,0.4831578947,0.1736842105,0.3873684211,0.5105263158,0.34,0.2463157895,0.1305263158,0.3663157895,0.2957894737,0.2810526316,0.1968421053,0.4884210526,0.07368421053,0.5968421053,
1000108,ORIX,Gotoh Shunta,L,4.666666667,17,60,TRUE,91.1,0.3529411765,0.05882352941,0.55,0.6923076923,0.2857142857,0.7272727273,0.7777777778,0.5,0.2727272727,0.15,0.35,0.25,0.75,0.8235294118,0.2727272727,0.7166666667,0.06666666667,0.65,0.45,0.55,0.3,0.7,0.03333333333,0.55,,,,10,0.1,0.05882352941,0.2,1,84.79661017,97,,0,0.4,0.5,0.1,0.3,0.2,0.6,0.4,0.5,0.1,0.1978947368,0.2578947368,0.5505263158,0.8357894737,0.6547368421,0.4389473684,0.4136842105,0.2526315789,0.4315789474,0.4242105263,0.3210526316,0.2873684211,0.1936842105,0.1936842105,0.1357894737,0.3294736842,0.1852631579,0.2978947368,0.1252631579,0.74,0.2621052632,0.9347368421,0.06736842105,0.8431578947,0.03368421053,0.6747368421,0.7768421053,0.7821052632,0.8168421053,0.03473684211,0.3347368421,0.8231578947,0.6589473684,0.1305263158,0.8421052632,0.4431578947,0.9778947368,0.8147368421,0.4884210526,0.8336842105,0.4757894737,
1800007,SoftBank,Gracial Yurisbel,R,33.33333333,150,583,TRUE,89.9,0.18,0.07333333333,0.4133790738,0.6070175439,0.2281879195,0.77593361,0.9132947977,0.4264705882,0.22406639,0.09262435678,0.2847341338,0.3927958834,0.6072041166,0.56,0.1862068966,0.5300171527,0.12864494,0.4888507719,0.602058319,0.397941681,0.3807890223,0.6192109777,0.06518010292,0.4476843911,,,,110,0.05405405405,0.03333333333,0.09803921569,1,85.09213894,97.6,,0,0.4636363636,0.4636363636,0.07272727273,0.1,0.3636363636,0.5363636364,0.2090909091,0.4909090909,0.3,0.6810526316,0.6968421053,0.6757894737,0.24,0.3536842105,0.6736842105,0.6063157895,0.7810526316,0.2926315789,0.6168421053,0.6547368421,0.5684210526,0.88,0.88,0.7726315789,0.5768421053,0.9431578947,0.7684210526,0.8315789474,0.2526315789,0.7494736842,0.7347368421,0.2673684211,0.4126315789,0.1642105263,0.2652631579,0.6210526316,0.6905263158,0.6,0.4526315789,0.7705263158,0.6694736842,0.2357894737,0.1663157895,0.3031578947,0.3042105263,0.8810526316,0.68,0.4884210526,0.7747368421,0.3915789474,
1900040,Chunichi,Gunji Yuya,R,2.333333333,15,67,TRUE,90.4,0.2,0.1333333333,0.4328358209,0.5757575758,0.2941176471,0.8620689655,0.8947368421,0.8,0.1379310345,0.05970149254,0.2686567164,0.3582089552,0.6417910448,0.5333333333,0.125,0.552238806,0.1044776119,0.4925373134,0.5671641791,0.4328358209,0.4328358209,0.5671641791,0.1044776119,0.4029850746,,,,10,0.3,0,0,1,85.6046875,94.5,,0,0.2,0.6,0.2,0.1,0.5,0.8,0.4,0.1,0.5,0.4589473684,0.6221052632,0.9242105263,0.3157894737,0.2968421053,0.4126315789,0.8610526316,0.7221052632,0.84,0.8715789474,0.8547368421,0.68,0.6610526316,0.6610526316,0.8694736842,0.8294736842,0.8652631579,0.5368421053,0.8231578947,0.4021052632,0.6,0.3642105263,0.6378947368,0.09052631579,0.3894736842,0.6747368421,0.9031578947,0.9157894737,0.9610526316,0.4526315789,0.9484210526,0.9515789474,0.6589473684,0.8673684211,0.08631578947,0.9189473684,0.2810526316,0.1968421053,0.4884210526,0.6021052632,0.7063157895,
1900147,Hanshin,Gunkel Joe,R,10,37,145,TRUE,89.5,0.4324324324,0.02702702703,0.4344827586,0.5375,0.3076923077,0.5873015873,0.7674418605,0.2,0.4126984127,0.1793103448,0.4,0.3034482759,0.6965517241,0.6111111111,0.3555555556,0.6551724138,0.1034482759,0.5517241379,0.5862068966,0.4137931034,0.4965517241,0.5034482759,0.06206896552,0.2620689655,,,,19,0,0,0,1,85.4459854,94.5,,0,0.5263157895,0.4210526316,0.05263157895,0.1578947368,0.2631578947,0.4736842105,0.2105263158,0.3684210526,0.4210526316,0.7863157895,0.1831578947,0.3831578947,0.3242105263,0.24,0.3631578947,0.1410526316,0.2273684211,0.07263157895,0.1515789474,0.1873684211,0.1894736842,0.3368421053,0.3368421053,0.54,0.2294736842,0.3263157895,0.5263157895,0.3526315789,0.3210526316,0.6810526316,0.1452631579,0.8568421053,0.4715789474,0.7936842105,0.5621052632,0.4252631579,0.5715789474,0.4568421053,0.1831578947,0.4705263158,0.4736842105,0.2389473684,0.5010526316,0.1463157895,0.1284210526,0.2810526316,0.1968421053,0.4884210526,0.6463157895,0.7063157895,
1600081,DeNA,Hamaguchi Haruhiro,L,7.333333333,26,118,TRUE,89,0.4615384615,0.03846153846,0.3728813559,0.4864864865,0.1818181818,0.7045454545,0.7777777778,0.375,0.2954545455,0.1101694915,0.4152542373,0.3050847458,0.6949152542,0.5384615385,0.3333333333,0.6779661017,0.1610169492,0.6271186441,0.3728813559,0.6271186441,0.4322033898,0.5677966102,0.1016949153,0.2033898305,,,,12,0.07692307692,0,0,1,87.11785714,97.6,,0,0.6666666667,0.08333333333,0.25,0,0.08333333333,0.3333333333,0.1666666667,0.6666666667,0.1666666667,0.8505263158,0.16,0.4326315789,0.1221052632,0.1463157895,0.8368421053,0.3473684211,0.2526315789,0.2,0.3578947368,0.5663157895,0.1684210526,0.3452631579,0.3452631579,0.8578947368,0.2536842105,0.2821052632,0.9284210526,0.1473684211,0.8905263158,0.1115789474,0.3684210526,0.6336842105,0.1010526316,0.8715789474,0.6473684211,0.2336842105,0.1810526316,0.9768421053,0.8547368421,0.2389473684,0.2905263158,0.1968421053,0.05684210526,0.7915789474,0.3568421053,0.2810526316,0.1968421053,0.4884210526,0.1810526316,0.3915789474,
1500040,Yakult,Hara Juri,R,4.333333333,15,55,TRUE,89.8,0.4666666667,0,0.5272727273,0.4827586207,0.5769230769,0.4137931034,0.7142857143,0.1333333333,0.5862068966,0.3090909091,0.5454545455,0.1818181818,0.8181818182,0.7333333333,0.3888888889,0.7454545455,0.05454545455,0.5272727273,0.6545454545,0.3454545455,0.4909090909,0.5090909091,0.07272727273,0.2727272727,,,,6,0,0,NaN,1,86.64074074,95.1,,0,1,0,0,0,0,0,0.8333333333,0.1666666667,0,0.7126315789,0.1515789474,0.1557894737,0.7747368421,0.1410526316,0.06105263158,0.05052631579,0.1526315789,0.05894736842,0.06105263158,0.03157894737,0.06105263158,0.08842105263,0.08842105263,0.22,0.2063157895,0.1326315789,0.2484210526,0.5421052632,0.1221052632,0.88,0.1515789474,0.8505263158,0.2873684211,0.7789473684,0.7357894737,0.05052631579,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.9726315789,0.8463157895,0.9252631579,0.1284210526,0.2810526316,0.9168421053,0.4884210526,0.2568421053,0.6568421053,
900426,Hanshin,Haraguchi Fumihito,R,12.66666667,58,240,TRUE,91.7,0.2068965517,0.08620689655,0.5666666667,0.7731092437,0.3636363636,0.75,0.847826087,0.5454545455,0.25,0.1416666667,0.2541666667,0.3041666667,0.6958333333,0.724137931,0.1276595745,0.6333333333,0.09166666667,0.4958333333,0.6375,0.3625,0.3625,0.6375,0.04166666667,0.4208333333,,,,36,0.1351351351,0,0,1,86.88430493,98.2,,0,0.4166666667,0.5555555556,0.02777777778,0.2777777778,0.2777777778,0.5833333333,0.3611111111,0.3611111111,0.2777777778,0.09052631579,0.6021052632,0.7568421053,0.8778947368,0.9157894737,0.2242105263,0.5084210526,0.4842105263,0.5463157895,0.5189473684,0.3663157895,0.8231578947,0.3389473684,0.3389473684,0.2410526316,0.8105263158,0.3957894737,0.4442105263,0.8021052632,0.1410526316,0.8610526316,0.8252631579,0.1768421053,0.7894736842,0.2884210526,0.4684210526,0.7347368421,0.8789473684,0.3621052632,0.04210526316,0.5105263158,0.7863157895,0.52,0.5357894737,0.3663157895,0.5810526316,0.2810526316,0.1968421053,0.4884210526,0.2273684211,0.2989473684,
700101,SoftBank,Hasegawa Yuya,L,24.66666667,117,485,TRUE,91.3,0.1538461538,0.1111111111,0.3925619835,0.5528455285,0.2259414226,0.8157894737,0.9117647059,0.5740740741,0.1842105263,0.07231404959,0.2954545455,0.3780991736,0.6219008264,0.5391304348,0.1232876712,0.5619834711,0.1360824742,0.5082644628,0.4412371134,0.5587628866,0.4082474227,0.5917525773,0.05154639175,0.4256198347,,,,81,0.1547619048,0.02564102564,0.08571428571,1,86.88183761,97.6,,0,0.5061728395,0.4320987654,0.06172839506,0.1851851852,0.2469135802,0.4938271605,0.3827160494,0.3456790123,0.2716049383,0.1515789474,0.7747368421,0.8684210526,0.1621052632,0.2547368421,0.6842105263,0.7305263158,0.7747368421,0.6063157895,0.7410526316,0.7936842105,0.4747368421,0.8021052632,0.8021052632,0.8484210526,0.8410526316,0.8105263158,0.8168421053,0.6905263158,0.7684210526,0.2336842105,0.5368421053,0.4652631579,0.6642105263,0.2442105263,0.3147368421,0.48,0.6084210526,0.5073684211,0.1189473684,0.4063157895,0.5284210526,0.5957894737,0.6063157895,0.3873684211,0.6547368421,0.8210526316,0.6505263158,0.4884210526,0.2294736842,0.3915789474,
1600060,Yomiuri,Hatake Seishu,L,4.333333333,14,64,TRUE,88.9,0.8571428571,0,0.53125,0.6315789474,0.3846153846,0.6176470588,0.7916666667,0.2,0.3823529412,0.203125,0.40625,0.234375,0.765625,0.7692307692,0.5238095238,0.734375,0.0625,0.59375,0.453125,0.546875,0.515625,0.484375,0.125,0.234375,,,,2,0,0,NaN,1,85.86610169,92,,0,1,0,0,0,0,0,1,0,0,0.8684210526,0.04210526316,0.1557894737,0.7873684211,0.4326315789,0.1831578947,0.1705263158,0.2768421053,0.07263157895,0.1810526316,0.1305263158,0.1747368421,0.1515789474,0.1515789474,0.1747368421,0.1084210526,0.1473684211,0.2810526316,0.2105263158,0.7284210526,0.2736842105,0.09263157895,0.9094736842,0.05052631579,0.8357894737,0.8389473684,0.05052631579,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.9873684211,0.9347368421,0.9252631579,0.1284210526,0.2810526316,0.9168421053,0.4884210526,0.4989473684,0.8484210526,
1800078,Hiroshima,Hatsuki Ryutaro,L,27,120,462,TRUE,89.5,0.2166666667,0.06666666667,0.4902386117,0.6589147287,0.2745098039,0.8274336283,0.8588235294,0.7321428571,0.1725663717,0.08459869848,0.2603036876,0.3188720174,0.6811279826,0.6583333333,0.1710526316,0.6160520607,0.1212121212,0.5596529284,0.4372294372,0.5627705628,0.3852813853,0.6147186147,0.07359307359,0.3210412148,,,,83,0.06024096386,0.008333333333,0.05,1,85.6926097,98.2,,0,0.686746988,0.2409638554,0.07228915663,0.1325301205,0.1084337349,0.313253012,0.2048192771,0.4337349398,0.3614457831,0.7863157895,0.5578947368,0.6084210526,0.6063157895,0.5115789474,0.4821052632,0.7684210526,0.5473684211,0.8126315789,0.7789473684,0.7305263158,0.7621052632,0.4105263158,0.4105263158,0.3736842105,0.64,0.4673684211,0.7052631579,0.3031578947,0.7810526316,0.2210526316,0.7136842105,0.2884210526,0.2694736842,0.6989473684,0.3094736842,0.2252631579,0.2757894737,0.5947368421,0.2673684211,0.2568421053,0.2736842105,0.2273684211,0.2357894737,0.1936842105,0.3242105263,0.6126315789,0.5168421053,0.4884210526,0.5642105263,0.2989473684,
2000121,Rakuten,Hayakawa Takahisa,L,1,3,13,TRUE,87.5,0.3333333333,0,0.3076923077,0.4444444444,0,1,1,NaN,0,0,0.3846153846,0.3076923077,0.6923076923,0.6666666667,0.25,0.6923076923,0.1538461538,0.6923076923,0.4615384615,0.5384615385,0.3076923077,0.6923076923,0.07692307692,0.07692307692,,,,2,0,0,NaN,1,85.96153846,88.9,,0,1,0,0,0,0,0,0,0.5,0.5,0.9505263158,0.28,0.1557894737,0.06105263158,0.1105263158,0.9621052632,0.9568421053,0.9347368421,0.9505263158,0.9673684211,0.9621052632,0.2126315789,0.3515789474,0.3515789474,0.3347368421,0.3705263158,0.2315789474,0.9073684211,0.06421052632,0.7073684211,0.2947368421,0.9273684211,0.07473684211,0.2242105263,0.9431578947,0.8389473684,0.05052631579,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.08105263158,0.1305263158,0.08631578947,0.1284210526,0.2810526316,0.9168421053,0.4884210526,0.4526315789,0.9494736842,
1800074,Hiroshima,Hayashi Kota,L,88.33333333,373,1409,TRUE,90,0.2439678284,0.03485254692,0.513148543,0.6974431818,0.3276595745,0.7132963989,0.8370672098,0.4502164502,0.2867036011,0.1471215352,0.2977967306,0.3347547974,0.6652452026,0.5363881402,0.2425876011,0.5941719972,0.1220723918,0.500355366,0.5046132009,0.4953867991,0.426543648,0.573456352,0.04755145493,0.4456289979,,,,259,0.144486692,0.02680965147,0.1075268817,1,84.96804124,100.1,,0,0.5366795367,0.3590733591,0.1042471042,0.0888030888,0.2702702703,0.4633204633,0.444015444,0.3359073359,0.2200772201,0.6494736842,0.4778947368,0.4105263158,0.7284210526,0.6757894737,0.3052631579,0.3705263158,0.4589473684,0.3368421053,0.3810526316,0.3347368421,0.4631578947,0.4968421053,0.4968421053,0.8673684211,0.3915789474,0.6168421053,0.7115789474,0.7326315789,0.5347368421,0.4673684211,0.4021052632,0.6,0.7221052632,0.1684210526,0.1578947368,0.4021052632,0.4210526316,0.8378947368,0.5178947368,0.4842105263,0.4505263158,0.7873684211,0.6294736842,0.6231578947,0.6126315789,0.8315789474,0.7063157895,0.4884210526,0.8042105263,0.07473684211,
2000146,Lotte,Hechavarria Adeiny,R,58.33333333,217,750,TRUE,91.3,0.1843317972,0.02764976959,0.532,0.737745098,0.2865497076,0.7894736842,0.8504983389,0.6020408163,0.2105263158,0.112,0.2506666667,0.3253333333,0.6746666667,0.6543778802,0.1923076923,0.6173333333,0.076,0.544,0.628,0.372,0.4413333333,0.5586666667,0.06133333333,0.3333333333,,,,168,0.09411764706,0.01843317972,0.04938271605,1,87.23762376,99.4,,0,0.4226190476,0.4821428571,0.09523809524,0.08928571429,0.3928571429,0.5773809524,0.255952381,0.4464285714,0.2976190476,0.1515789474,0.68,0.3873684211,0.7936842105,0.8336842105,0.4315789474,0.6526315789,0.4947368421,0.6505263158,0.6631578947,0.5515789474,0.84,0.4357894737,0.4357894737,0.3831578947,0.5589473684,0.4568421053,0.3389473684,0.3936842105,0.1642105263,0.8378947368,0.3178947368,0.6842105263,0.4905263158,0.6663157895,0.2115789474,0.7263157895,0.7389473684,0.7863157895,0.5115789474,0.84,0.7747368421,0.2884210526,0.2031578947,0.3157894737,0.4189473684,0.7368421053,0.5136842105,0.4884210526,0.1684210526,0.14,
2000005,Yomiuri,Heinai Ryuta,R,0.3333333333,1,3,TRUE,87.6,0,0,1,1,1,0.6666666667,1,0,0.3333333333,0.3333333333,0.3333333333,0,1,1,0,1,0,0.6666666667,0.3333333333,0.6666666667,0.3333333333,0.6666666667,0.3333333333,0.6666666667,,,,1,0,0,NaN,1,82.46666667,87.6,,0,1,0,0,0,0,0,1,0,0,0.9431578947,0.96,0.1557894737,0.9978947368,0.9894736842,0.03473684211,0.2568421053,0.9347368421,0.02947368421,0.2673684211,0.02315789474,0.3273684211,0.02315789474,0.02315789474,0.05789473684,0.9747368421,0.02,0.07894736842,0.09263157895,0.9252631579,0.07684210526,0.8905263158,0.1115789474,0.006315789474,0.01473684211,0.9084210526,0.05052631579,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.9873684211,0.9347368421,0.9252631579,0.1284210526,0.2810526316,0.9168421053,0.4884210526,0.9726315789,0.9684210526,
1961092,Yomiuri,Heineman Scott,R,7.333333333,28,116,TRUE,92.2,0.2142857143,0.03571428571,0.5603448276,0.7833333333,0.3214285714,0.6615384615,0.829787234,0.2222222222,0.3384615385,0.1896551724,0.3017241379,0.3103448276,0.6896551724,0.5,0.1666666667,0.6379310345,0.08620689655,0.5172413793,0.6293103448,0.3706896552,0.3017241379,0.6982758621,0.06034482759,0.4137931034,,,,19,0.05263157895,0,0,1,86.61160714,96.3,,0,0.5263157895,0.4210526316,0.05263157895,0.1578947368,0.2631578947,0.4736842105,0.3684210526,0.3157894737,0.3157894737,0.05789473684,0.5663157895,0.4157894737,0.8631578947,0.9305263158,0.3136842105,0.2305263158,0.4168421053,0.08210526316,0.2410526316,0.1705263158,0.4336842105,0.3705263158,0.3705263158,0.92,0.6631578947,0.3831578947,0.4084210526,0.6073684211,0.1578947368,0.8442105263,0.9305263158,0.07157894737,0.5094736842,0.3126315789,0.5621052632,0.4252631579,0.5715789474,0.4568421053,0.1831578947,0.4705263158,0.4736842105,0.5494736842,0.7189473684,0.2568421053,0.2957894737,0.2810526316,0.1968421053,0.4884210526,0.2694736842,0.5421052632,
1200106,SoftBank,Higashihama Nao,R,1.333333333,4,16,TRUE,91,1,0,0.125,0.1666666667,0,0,0,NaN,1,0.125,0.75,0.25,0.75,1,0.6666666667,0.75,0,0.75,0.625,0.375,0.1875,0.8125,0.0625,0.3125,,,,0,NaN,0,NaN,1,86.35,93.8,,0,0,0,0,0,0,0,0,0,0,0.2189473684,0.02105263158,0.1557894737,0.01473684211,0.02842105263,0.9621052632,0.01157894737,0.01368421053,0.9505263158,0.02210526316,0.4610526316,0.02,0.1936842105,0.1936842105,0.05789473684,0.08421052632,0.1231578947,0.07894736842,0.04631578947,0.1705263158,0.8315789474,0.9715789474,0.03052631579,0.4642105263,0.72,0.9768421053,0.9557894737,0.08526315789,0.1736842105,0.8547368421,0.1084210526,0.07473684211,0.08105263158,0.9347368421,0.9252631579,0.9778947368,0.2810526316,0.9168421053,0.4884210526,0.3431578947,0.7494736842,
1900078,Nipponham,Higuchi Ryunosuke,R,14.33333333,54,206,TRUE,91.6,0.3518518519,0,0.5631067961,0.7118644068,0.3636363636,0.7155172414,0.7976190476,0.5,0.2844827586,0.1601941748,0.3252427184,0.2621359223,0.7378640777,0.6981132075,0.2571428571,0.6747572816,0.04368932039,0.572815534,0.645631068,0.354368932,0.3834951456,0.6165048544,0.08737864078,0.4126213592,,,,33,0.0303030303,0,0,1,86.56173469,97.6,,0,0.4848484848,0.4545454545,0.06060606061,0.09090909091,0.3636363636,0.5151515152,0.2727272727,0.3333333333,0.3939393939,0.1010526316,0.2610526316,0.1557894737,0.8757894737,0.7431578947,0.2242105263,0.3852631579,0.2915789474,0.4315789474,0.3957894737,0.2778947368,0.3536842105,0.2168421053,0.2168421053,0.2821052632,0.3557894737,0.2884210526,0.2063157895,0.2652631579,0.1284210526,0.8736842105,0.7221052632,0.28,0.1515789474,0.3221052632,0.4863157895,0.5726315789,0.6631578947,0.5031578947,0.5031578947,0.7705263158,0.6210526316,0.2978947368,0.6568421053,0.1621052632,0.2631578947,0.2810526316,0.1968421053,0.4884210526,0.28,0.3915789474,
1500112,Seibu,Hiranuma Shota,L,24,99,43,TRUE,90.5,0.3846153846,0,0.4651162791,0.4166666667,0.5263157895,0.65,0.8,0.5,0.35,0.1627906977,0.488372093,0.2093023256,0.7906976744,0.6153846154,0.3571428571,0.7441860465,0,0.5581395349,0.5348837209,0.4651162791,0.4418604651,0.5581395349,0.1395348837,0.4651162791,,,,8,0.125,0,0,0.1075,84.50714286,97,,0,0.25,0.625,0.125,0.125,0.5,0.75,0.25,0.5,0.25,0.4052631579,0.2294736842,0.1557894737,0.4821052632,0.09578947368,0.06947368421,0.22,0.3021052632,0.4315789474,0.2305263158,0.2715789474,0.1010526316,0.1178947368,0.1178947368,0.5147368421,0.2263157895,0.1368421053,0.07894736842,0.3073684211,0.4821052632,0.52,0.3136842105,0.6884210526,0.04,0.1221052632,0.7084210526,0.8926315789,0.9263157895,0.8915789474,0.3115789474,0.9484210526,0.9410526316,0.2757894737,0.1305263158,0.4642105263,0.5378947368,0.2810526316,0.1968421053,0.9978947368,0.8821052632,0.4757894737,
1500112,Nipponham,Hiranuma Shota,L,24,99,357,TRUE,90.5,0.2093023256,0.09302325581,0.3949579832,0.5333333333,0.2283950617,0.7872340426,0.875,0.5405405405,0.2127659574,0.08403361345,0.3277310924,0.3473389356,0.6526610644,0.5813953488,0.1682242991,0.6078431373,0.1260504202,0.5462184874,0.4985994398,0.5014005602,0.4201680672,0.5798319328,0.05602240896,0.3781512605,,,,58,0.1379310345,0,0,0.8925,86.05357143,98.8,,0,0.5344827586,0.3965517241,0.06896551724,0.08620689655,0.3103448276,0.4655172414,0.5172413793,0.224137931,0.2586206897,0.4052631579,0.5915789474,0.7915789474,0.1705263158,0.2357894737,0.6694736842,0.6442105263,0.6442105263,0.5305263158,0.6547368421,0.7368421053,0.3473684211,0.5789473684,0.5789473684,0.6736842105,0.6526315789,0.5157894737,0.7494736842,0.3768421053,0.5747368421,0.4273684211,0.4252631579,0.5768421053,0.5873684211,0.5073684211,0.3757894737,0.4042105263,0.4978947368,0.5557894737,0.5326315789,0.5989473684,0.4526315789,0.92,0.8252631579,0.4294736842,0.5873684211,0.2810526316,0.1968421053,0.9789473684,0.4168421053,0.2168421053,
600004,Chunichi,Hirata Ryosuke,R,16,63,264,TRUE,89.8,0.2063492063,0.04761904762,0.4772727273,0.7074829932,0.188034188,0.8015873016,0.8653846154,0.5,0.1984126984,0.0946969697,0.2575757576,0.3560606061,0.6439393939,0.564516129,0.1395348837,0.6060606061,0.1212121212,0.5568181818,0.6590909091,0.3409090909,0.3106060606,0.6893939394,0.07575757576,0.321969697,,,,45,0.06666666667,0,0,1,86.21164659,95.7,,0,0.5555555556,0.3555555556,0.08888888889,0.06666666667,0.2888888889,0.4444444444,0.2444444444,0.3555555556,0.4,0.7126315789,0.6042105263,0.4863157895,0.5515789474,0.72,0.8147368421,0.7010526316,0.5978947368,0.4315789474,0.7115789474,0.6442105263,0.7957894737,0.6421052632,0.6421052632,0.7536842105,0.7726315789,0.5284210526,0.7052631579,0.32,0.1178947368,0.8842105263,0.9242105263,0.07789473684,0.2378947368,0.6947368421,0.4305263158,0.3726315789,0.4105263158,0.7368421053,0.6315789474,0.5389473684,0.4210526316,0.2631578947,0.5684210526,0.1557894737,0.3368421053,0.2810526316,0.1968421053,0.4884210526,0.3726315789,0.5968421053,
