Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
中村 奨成,広,RF,30.0,-0.2,-0.5,-,0.2,0.0,-0.1,-,-,
中村 奨成,広,DH,9.0,-,-,-,-,-,-0.1,-,-,
田中 和基,楽,LF,19.7,0.3,0.3,-,0.0,0.0,-0.2,-,-,
田中 和基,楽,CF,166.0,-2.4,-1.0,-,-1.4,0.1,0.6,-,-,
田中 和基,楽,RF,69.3,-0.5,-0.9,-,0.4,0.0,-0.3,-,-,
水谷 瞬,ソ,LF,209.3,5.8,3.5,-,2.2,0.1,-2.0,-,-,
水谷 瞬,ソ,CF,17.0,-1.3,-1.3,-,0.0,0.0,0.1,-,-,
水谷 瞬,ソ,RF,186.3,-3.6,-5.0,-,1.3,0.1,-0.7,-,-,
水谷 瞬,ソ,DH,14.0,-,-,-,-,-,-0.2,-,-,
永井 敦士,広,LF,63.0,-1.7,-2.5,-,0.8,0.0,-0.6,-,-,
永井 敦士,広,CF,86.0,0.1,1.2,-,-0.4,-0.7,0.3,-,-,
永井 敦士,広,RF,68.0,-2.4,-1.4,-,-1.0,0.1,-0.3,-,-,
永井 敦士,広,DH,1.0,-,-,-,-,-,0.0,-,-,
中村 宜聖,ソ,LF,52.0,-2.3,-2.5,-,0.2,0.0,-0.5,-,-,
並木 秀尊,ヤ,LF,103.0,-1.8,-0.5,-,-1.3,0.1,-1.0,-,-,
並木 秀尊,ヤ,CF,301.0,5.1,1.7,-,3.1,0.2,1.0,-,-,
並木 秀尊,ヤ,RF,31.0,1.7,1.7,-,0.0,0.0,-0.1,-,-,
平間 隼人,巨,2B,310.3,-0.2,-1.6,-0.5,-,1.9,0.8,-,-,
平間 隼人,巨,3B,49.0,-0.4,-1.0,0.1,-,0.4,-0.2,-,-,
平間 隼人,巨,SS,44.3,0.7,0.4,-0.3,-,0.6,0.4,-,-,
平間 隼人,巨,LF,125.3,-1.0,-1.2,-,0.1,0.1,-1.2,-,-,
平間 隼人,巨,DH,19.0,-,-,-,-,-,-0.2,-,-,
伊藤 海斗,巨,1B,2.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
伊藤 海斗,巨,LF,41.7,-2.7,-1.7,-,-1.0,0.0,-0.4,-,-,
伊藤 海斗,巨,RF,40.0,-3.5,-2.4,-,-1.2,0.0,-0.2,-,-,
佐藤 優悟,オ,LF,36.0,1.1,1.2,-,-0.1,0.0,-0.3,-,-,
佐藤 優悟,オ,RF,25.0,-2.7,-2.1,-,-0.6,0.0,-0.1,-,-,
佐藤 優悟,オ,DH,0.7,-,-,-,-,-,0.0,-,-,
内山 太嗣,ヤ,C,10.0,0.0,-,-,0.0,0.0,0.1,0.0,-0.1,
内山 太嗣,ヤ,3B,35.0,1.5,0.9,0.2,-,0.4,-0.1,-,-,
内山 太嗣,ヤ,LF,75.0,-5.6,-4.3,-,-1.3,0.0,-0.7,-,-,
内山 太嗣,ヤ,RF,25.7,-0.8,-1.7,-,0.9,0.0,-0.1,-,-,
和田 恋,楽,1B,111.0,0.2,0.1,0.1,-,-0.1,-1.2,-,-,
和田 恋,楽,3B,9.0,-0.5,0.1,0.0,-,-0.6,0.0,-,-,
和田 恋,楽,LF,131.0,1.1,2.2,-,-1.2,0.2,-1.2,-,-,
和田 恋,楽,CF,231.3,-1.1,-1.2,-,-0.1,0.2,0.8,-,-,
和田 恋,楽,RF,208.7,-3.6,-2.9,-,-0.9,0.2,-0.8,-,-,
和田 恋,楽,DH,25.7,-,-,-,-,-,-0.3,-,-,
青木 宣親,ヤ,LF,5.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
青木 宣親,ヤ,DH,9.0,-,-,-,-,-,-0.1,-,-,
吉川 尚輝,巨,2B,24.0,0.4,0.0,0.1,-,0.3,0.1,-,-,
細川 成也,デ,LF,125.0,1.6,3.0,-,-1.6,0.1,-1.2,-,-,
細川 成也,デ,CF,164.0,-3.7,-3.0,-,-0.8,0.1,0.5,-,-,
細川 成也,デ,RF,159.0,-4.5,-3.7,-,-0.9,0.1,-0.6,-,-,
細川 成也,デ,DH,14.0,-,-,-,-,-,-0.2,-,-,
宮本 秀明,デ,LF,161.7,1.1,0.4,-,0.6,0.1,-1.5,-,-,
宮本 秀明,デ,CF,127.0,1.2,3.2,-,-0.4,-1.6,0.4,-,-,
宮本 秀明,デ,RF,126.0,-1.4,-0.3,-,-1.2,0.1,-0.5,-,-,
宮本 秀明,デ,DH,2.0,-,-,-,-,-,0.0,-,-,
松本 剛,日,LF,72.0,3.3,3.3,-,0.0,0.1,-0.7,-,-,
松本 剛,日,CF,166.3,-0.1,1.0,-,-1.2,0.1,0.6,-,-,
松本 剛,日,RF,135.3,6.4,5.4,-,0.8,0.2,-0.5,-,-,
松本 剛,日,DH,32.0,-,-,-,-,-,-0.4,-,-,
スパンジェンバーグ,西,2B,21.0,-1.0,0.6,-0.3,-,-1.2,0.1,-,-,
スパンジェンバーグ,西,3B,27.0,-0.4,0.0,-0.1,-,-0.3,-0.1,-,-,
スパンジェンバーグ,西,LF,15.0,0.0,-0.2,-,0.2,0.0,-0.1,-,-,
スパンジェンバーグ,西,RF,5.0,-2.8,-2.3,-,-0.5,0.0,0.0,-,-,
スパンジェンバーグ,西,DH,26.0,-,-,-,-,-,-0.3,-,-,
濱田 太貴,ヤ,DH,90.0,-,-,-,-,-,-1.1,-,-,
長谷川 信哉,西,2B,44.0,-0.9,-0.8,0.2,-,-0.3,0.1,-,-,
長谷川 信哉,西,3B,71.3,-1.7,-1.6,-0.1,-,0.0,-0.3,-,-,
長谷川 信哉,西,SS,68.0,0.3,-0.6,0.5,-,0.3,0.6,-,-,
長谷川 信哉,西,LF,16.0,-1.3,-1.1,-,-0.2,0.0,-0.2,-,-,
長谷川 信哉,西,CF,103.0,1.5,-0.6,-,2.0,0.1,0.3,-,-,
長谷川 信哉,西,RF,76.7,1.7,-1.3,-,2.9,0.1,-0.3,-,-,
長谷川 信哉,西,DH,25.0,-,-,-,-,-,-0.3,-,-,
二俣 翔一,広,C,112.3,-2.8,-,-,-1.4,-1.4,1.6,-2.8,-0.1,
二俣 翔一,広,3B,83.0,-2.4,-1.4,-0.1,-,-0.9,-0.3,-,-,
二俣 翔一,広,DH,76.0,-,-,-,-,-,-0.9,-,-,
赤羽 由紘,ヤ,1B,11.0,0.2,0.1,0.0,-,0.1,-0.1,-,-,
赤羽 由紘,ヤ,2B,61.0,0.2,-0.2,-0.1,-,0.4,0.2,-,-,
赤羽 由紘,ヤ,3B,144.3,-1.8,-2.0,-0.1,-,0.3,-0.5,-,-,
赤羽 由紘,ヤ,LF,146.0,5.0,3.4,-,1.5,0.1,-1.4,-,-,
赤羽 由紘,ヤ,CF,180.0,-1.5,-1.1,-,0.3,-0.7,0.6,-,-,
赤羽 由紘,ヤ,RF,14.0,0.1,-0.3,-,0.4,0.0,-0.1,-,-,
赤羽 由紘,ヤ,DH,9.0,-,-,-,-,-,-0.1,-,-,
楠本 泰史,デ,LF,133.0,1.6,1.5,-,0.0,0.1,-1.3,-,-,
楠本 泰史,デ,CF,85.0,2.1,1.9,-,0.1,0.1,0.3,-,-,
楠本 泰史,デ,RF,81.0,0.2,0.1,-,0.0,0.1,-0.3,-,-,
楠本 泰史,デ,DH,26.0,-,-,-,-,-,-0.3,-,-,
若林 晃弘,巨,1B,15.0,-0.6,-0.6,0.0,-,0.0,-0.2,-,-,
若林 晃弘,巨,2B,30.0,0.4,0.8,0.0,-,-0.4,0.1,-,-,
若林 晃弘,巨,3B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
若林 晃弘,巨,SS,29.0,-1.8,-1.8,0.0,-,0.0,0.2,-,-,
若林 晃弘,巨,LF,13.0,-0.1,-0.1,-,0.0,0.0,-0.1,-,-,
北村 拓己,巨,1B,108.0,1.2,1.7,0.0,-,-0.5,-1.2,-,-,
北村 拓己,巨,2B,67.3,-1.5,-0.4,0.5,-,-1.6,0.2,-,-,
北村 拓己,巨,3B,110.3,-1.4,-1.1,0.1,-,-0.4,-0.4,-,-,
北村 拓己,巨,SS,27.7,-1.2,-1.7,0.3,-,0.2,0.2,-,-,
北村 拓己,巨,DH,29.0,-,-,-,-,-,-0.3,-,-,
牧野 翔矢,西,C,214.0,-0.8,-,-,0.0,-0.8,3.0,-4.0,0.4,
桒原 樹,広,1B,7.0,0.2,0.2,0.0,-,0.0,-0.1,-,-,
桒原 樹,広,2B,125.0,0.6,0.2,0.0,-,0.4,0.3,-,-,
桒原 樹,広,LF,20.0,0.3,0.6,-,-0.3,0.0,-0.2,-,-,
桒原 樹,広,CF,69.7,0.5,-1.1,-,1.5,0.1,0.2,-,-,
桒原 樹,広,RF,26.0,0.1,0.2,-,-0.1,0.0,-0.1,-,-,
桒原 樹,広,DH,7.0,-,-,-,-,-,-0.1,-,-,
オスナ,ヤ,1B,3.0,-0.6,0.1,0.0,-,-0.7,0.0,-,-,
オスナ,ヤ,3B,6.0,-0.3,-0.3,-0.1,-,0.1,0.0,-,-,
オスナ,ヤ,DH,4.0,-,-,-,-,-,0.0,-,-,
松本 直樹,ヤ,C,292.7,-0.1,-,-,-0.9,0.9,4.1,2.3,-0.3,
松本 直樹,ヤ,1B,61.0,-0.6,-0.7,0.0,-,0.1,-0.7,-,-,
松本 直樹,ヤ,DH,32.0,-,-,-,-,-,-0.4,-,-,
川野 涼多,西,1B,2.0,-0.2,-0.2,0.0,-,0.0,0.0,-,-,
川野 涼多,西,2B,179.0,-4.3,-2.5,-0.4,-,-1.3,0.5,-,-,
川野 涼多,西,3B,39.0,0.8,0.1,0.1,-,0.5,-0.1,-,-,
川野 涼多,西,SS,279.0,-4.8,-3.6,0.7,-,-1.9,2.3,-,-,
川野 涼多,西,DH,13.3,-,-,-,-,-,-0.2,-,-,
メヒア,広,1B,82.7,-0.2,0.1,-0.1,-,-0.3,-0.9,-,-,
メヒア,広,3B,304.3,-1.0,0.0,-0.5,-,-0.5,-1.2,-,-,
メヒア,広,SS,10.0,-0.1,-0.1,0.0,-,0.0,0.1,-,-,
メヒア,広,DH,39.0,-,-,-,-,-,-0.5,-,-,
岸 潤一郎,西,LF,34.0,-1.5,-1.3,-,-0.2,0.0,-0.3,-,-,
岸 潤一郎,西,CF,85.0,-4.1,-3.7,-,-0.5,0.1,0.3,-,-,
岸 潤一郎,西,RF,26.7,1.0,1.4,-,-0.4,0.0,-0.1,-,-,
西川 僚祐,ロ,1B,45.0,-1.0,1.0,-0.2,-,-1.9,-0.5,-,-,
西川 僚祐,ロ,LF,364.3,-0.9,-4.8,-,3.6,0.3,-3.5,-,-,
西川 僚祐,ロ,RF,42.0,1.0,0.3,-,0.7,0.0,-0.2,-,-,
西川 僚祐,ロ,DH,9.0,-,-,-,-,-,-0.1,-,-,
ワカマツ,中,2B,111.7,0.2,1.8,0.0,-,-1.5,0.3,-,-,
ワカマツ,中,3B,42.0,1.3,1.2,0.1,-,-0.1,-0.2,-,-,
ワカマツ,中,SS,62.0,0.2,0.4,-0.3,-,0.1,0.5,-,-,
土田 龍空,中,2B,87.0,3.1,2.3,0.5,-,0.3,0.2,-,-,
土田 龍空,中,3B,14.0,-0.2,-0.3,0.0,-,0.2,-0.1,-,-,
土田 龍空,中,SS,468.0,8.0,7.9,0.0,-,0.1,3.8,-,-,
川原田 純平,ソ,2B,10.0,0.8,0.4,0.2,-,0.1,0.0,-,-,
川原田 純平,ソ,SS,60.0,0.7,-0.2,-0.3,-,1.2,0.5,-,-,
杉谷 拳士,日,1B,12.0,-0.1,-0.1,0.0,-,0.0,-0.1,-,-,
杉谷 拳士,日,2B,122.7,-1.2,-1.1,-0.3,-,0.2,0.3,-,-,
杉谷 拳士,日,LF,24.3,-1.6,-2.4,-,0.8,0.0,-0.2,-,-,
杉谷 拳士,日,RF,4.0,0.7,0.6,-,0.0,0.0,0.0,-,-,
石川 慎吾,巨,LF,254.0,-0.6,0.0,-,-0.8,0.2,-2.4,-,-,
石川 慎吾,巨,RF,75.3,-1.7,-0.8,-,-1.0,0.1,-0.3,-,-,
石川 慎吾,巨,DH,101.3,-,-,-,-,-,-1.2,-,-,
西巻 賢二,ロ,2B,461.7,-2.1,0.4,-0.5,-,-2.0,1.2,-,-,
西巻 賢二,ロ,3B,54.7,0.2,1.0,-0.2,-,-0.7,-0.2,-,-,
西巻 賢二,ロ,SS,154.0,1.3,-0.3,0.3,-,1.3,1.3,-,-,
西巻 賢二,ロ,DH,6.0,-,-,-,-,-,-0.1,-,-,
関根 大気,デ,LF,24.0,-0.4,-0.4,-,0.0,0.0,-0.2,-,-,
関根 大気,デ,CF,62.0,2.8,1.8,-,1.0,0.1,0.2,-,-,
関根 大気,デ,RF,35.0,-0.5,-0.1,-,-0.3,0.0,-0.1,-,-,
坂口 智隆,ヤ,1B,10.0,-0.6,-0.6,0.0,-,0.0,-0.1,-,-,
坂口 智隆,ヤ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
坂口 智隆,ヤ,CF,104.0,1.6,2.4,-,-0.9,0.1,0.3,-,-,
坂口 智隆,ヤ,RF,60.0,-0.2,0.7,-,-1.0,0.0,-0.2,-,-,
坂口 智隆,ヤ,DH,27.0,-,-,-,-,-,-0.3,-,-,
滝野 要,中,1B,12.0,0.3,0.3,-0.1,-,0.1,-0.1,-,-,
滝野 要,中,LF,22.0,0.8,1.0,-,-0.3,0.0,-0.2,-,-,
滝野 要,中,CF,8.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
滝野 要,中,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
佐野 皓大,オ,1B,23.3,0.0,-0.1,-0.1,-,0.1,-0.3,-,-,
佐野 皓大,オ,LF,74.3,-0.2,0.0,-,-0.3,0.1,-0.7,-,-,
佐野 皓大,オ,CF,190.7,-0.5,-0.4,-,-0.2,0.1,0.6,-,-,
佐野 皓大,オ,RF,17.0,1.9,0.6,-,1.3,0.0,-0.1,-,-,
佐野 皓大,オ,DH,21.0,-,-,-,-,-,-0.3,-,-,
鶴見 凌也,オ,C,84.0,-0.8,-,-,-0.8,0.0,1.2,-0.7,0.1,
鶴見 凌也,オ,DH,2.7,-,-,-,-,-,0.0,-,-,
雄平,ヤ,LF,56.0,-0.4,-0.2,-,-0.2,0.1,-0.5,-,-,
雄平,ヤ,CF,72.0,1.8,2.1,-,-0.4,0.1,0.2,-,-,
雄平,ヤ,RF,54.0,-2.7,-1.5,-,-0.4,-0.8,-0.2,-,-,
雄平,ヤ,DH,104.3,-,-,-,-,-,-1.3,-,-,
宇草 孔基,広,LF,141.3,1.4,1.4,-,0.8,-0.7,-1.3,-,-,
宇草 孔基,広,CF,176.0,-5.4,-3.7,-,-1.0,-0.7,0.6,-,-,
宇草 孔基,広,RF,93.0,-4.3,-3.8,-,-0.6,0.1,-0.4,-,-,
宇草 孔基,広,DH,8.7,-,-,-,-,-,-0.1,-,-,
増田 珠,ソ,1B,16.0,0.9,0.7,-0.1,-,0.2,-0.2,-,-,
増田 珠,ソ,2B,408.7,3.3,3.7,-2.1,-,1.7,1.1,-,-,
増田 珠,ソ,3B,141.0,-1.8,-0.1,-0.2,-,-1.5,-0.5,-,-,
増田 珠,ソ,LF,22.0,-0.3,-0.3,-,0.0,0.0,-0.2,-,-,
増田 珠,ソ,DH,42.0,-,-,-,-,-,-0.5,-,-,
矢野 雅哉,広,3B,25.0,0.3,0.0,0.0,-,0.2,-0.1,-,-,
矢野 雅哉,広,SS,504.0,1.3,-0.4,-1.0,-,2.8,4.1,-,-,
髙濱 卓也,ロ,1B,65.7,1.1,0.7,0.0,-,0.4,-0.7,-,-,
髙濱 卓也,ロ,2B,2.0,0.4,0.4,-0.1,-,0.1,0.0,-,-,
髙濱 卓也,ロ,3B,42.3,0.0,-0.3,0.0,-,0.2,-0.2,-,-,
髙濱 卓也,ロ,LF,13.7,1.7,1.7,-,0.0,0.0,-0.1,-,-,
髙濱 卓也,ロ,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
髙濱 卓也,ロ,DH,46.0,-,-,-,-,-,-0.6,-,-,
小川 龍成,ロ,2B,84.0,2.5,1.7,-0.1,-,0.8,0.2,-,-,
小川 龍成,ロ,3B,49.0,2.9,2.8,-0.1,-,0.2,-0.2,-,-,
小川 龍成,ロ,SS,219.0,0.8,-0.5,0.3,-,1.0,1.8,-,-,
小川 龍成,ロ,DH,1.0,-,-,-,-,-,0.0,-,-,
増田 大輝,巨,2B,39.0,-2.0,-1.7,0.4,-,-0.6,0.1,-,-,
増田 大輝,巨,3B,20.0,-0.3,-0.4,0.0,-,0.1,-0.1,-,-,
増田 大輝,巨,SS,72.3,1.7,0.2,0.7,-,0.9,0.6,-,-,
増田 大輝,巨,LF,28.0,1.4,1.2,-,0.2,0.0,-0.3,-,-,
野村 大樹,ソ,1B,189.0,-0.2,-0.8,-0.1,-,0.7,-2.1,-,-,
野村 大樹,ソ,2B,76.0,-0.8,0.7,-0.2,-,-1.3,0.2,-,-,
野村 大樹,ソ,3B,206.0,4.9,3.0,0.3,-,1.7,-0.8,-,-,
野村 大樹,ソ,DH,49.3,-,-,-,-,-,-0.6,-,-,
川瀬 晃,ソ,2B,58.0,0.9,0.2,0.2,-,0.5,0.2,-,-,
川瀬 晃,ソ,3B,3.0,0.3,0.2,0.0,-,0.1,0.0,-,-,
川瀬 晃,ソ,SS,370.0,8.4,5.7,-1.0,-,3.8,3.0,-,-,
三木 亮,ロ,1B,38.0,1.0,0.9,-0.1,-,0.2,-0.4,-,-,
三木 亮,ロ,2B,25.0,-0.2,-0.9,0.5,-,0.2,0.1,-,-,
三木 亮,ロ,3B,92.0,-2.2,-1.9,-0.2,-,0.0,-0.4,-,-,
三木 亮,ロ,SS,6.0,-0.3,-0.4,0.0,-,0.0,0.0,-,-,
三木 亮,ロ,DH,20.0,-,-,-,-,-,-0.2,-,-,
澤野 聖悠,楽,3B,22.3,1.1,0.9,-0.1,-,0.4,-0.1,-,-,
澤野 聖悠,楽,SS,155.0,-4.0,-1.4,-0.8,-,-1.9,1.3,-,-,
澤野 聖悠,楽,DH,3.0,-,-,-,-,-,0.0,-,-,
木浪 聖也,神,2B,47.0,-0.2,-0.5,0.0,-,0.3,0.1,-,-,
木浪 聖也,神,3B,20.0,-0.3,-0.3,0.0,-,0.0,-0.1,-,-,
木浪 聖也,神,SS,93.0,0.3,1.5,-0.4,-,-0.8,0.8,-,-,
野間 峻祥,広,LF,23.0,0.1,-0.3,-,0.4,0.0,-0.2,-,-,
野間 峻祥,広,CF,28.0,3.3,3.4,-,-0.2,0.0,0.1,-,-,
岡林 勇希,中,LF,125.0,0.2,1.4,-,-1.3,0.1,-1.2,-,-,
岡林 勇希,中,CF,287.0,-2.3,-2.2,-,-0.3,0.2,1.0,-,-,
岡林 勇希,中,RF,77.7,0.3,-0.6,-,0.8,0.1,-0.3,-,-,
山﨑 剛,楽,2B,71.0,2.6,3.3,-0.8,-,0.1,0.2,-,-,
山﨑 剛,楽,3B,3.0,0.3,0.2,0.0,-,0.1,0.0,-,-,
山﨑 剛,楽,SS,229.0,6.1,4.4,0.3,-,1.4,1.9,-,-,
山﨑 剛,楽,LF,3.0,0.7,0.7,-,0.0,0.0,0.0,-,-,
山﨑 剛,楽,CF,13.0,0.2,0.2,-,0.0,0.0,0.0,-,-,
村林 一輝,楽,3B,6.0,0.3,0.2,0.0,-,0.1,0.0,-,-,
村林 一輝,楽,SS,38.0,2.8,2.2,0.5,-,0.1,0.3,-,-,
渡邉 大樹,ヤ,LF,34.3,-2.1,-2.2,-,0.0,0.0,-0.3,-,-,
渡邉 大樹,ヤ,CF,43.0,-0.3,-0.1,-,-0.2,0.0,0.1,-,-,
渡邉 大樹,ヤ,RF,23.0,-0.4,-0.5,-,0.1,0.0,-0.1,-,-,
西川 遥輝,日,LF,9.0,-1.3,-0.9,-,-0.5,0.0,-0.1,-,-,
髙寺 望夢,神,3B,265.7,7.2,5.3,0.5,-,1.4,-1.0,-,-,
髙寺 望夢,神,SS,122.0,3.1,1.4,0.1,-,1.6,1.0,-,-,
荒木 郁也,神,1B,79.3,1.4,1.1,-0.1,-,0.3,-0.9,-,-,
荒木 郁也,神,2B,58.3,1.1,0.9,0.3,-,-0.1,0.2,-,-,
荒木 郁也,神,DH,41.0,-,-,-,-,-,-0.5,-,-,
溝脇 隼人,中,2B,211.0,-3.8,-3.5,0.1,-,-0.4,0.6,-,-,
溝脇 隼人,中,3B,35.0,1.3,0.9,0.0,-,0.4,-0.1,-,-,
溝脇 隼人,中,SS,5.0,0.2,0.2,-0.1,-,0.1,0.0,-,-,
溝脇 隼人,中,DH,2.0,-,-,-,-,-,0.0,-,-,
福田 光輝,ロ,1B,133.0,0.5,1.0,0.0,-,-0.4,-1.5,-,-,
福田 光輝,ロ,2B,186.7,-0.6,-0.1,-0.6,-,0.1,0.5,-,-,
福田 光輝,ロ,3B,309.7,4.5,1.9,0.1,-,2.5,-1.2,-,-,
福田 光輝,ロ,DH,45.0,-,-,-,-,-,-0.5,-,-,
松田 進,ロ,1B,106.0,3.0,2.2,-0.1,-,0.9,-1.2,-,-,
松田 進,ロ,2B,44.0,-0.5,0.7,-0.1,-,-1.1,0.1,-,-,
松田 進,ロ,3B,89.0,2.0,1.2,0.3,-,0.5,-0.3,-,-,
松田 進,ロ,DH,68.7,-,-,-,-,-,-0.8,-,-,
今井 順之助,日,1B,10.0,0.8,0.7,-0.1,-,0.1,-0.1,-,-,
今井 順之助,日,3B,243.3,3.7,3.5,0.3,-,-0.1,-0.9,-,-,
今井 順之助,日,DH,1.0,-,-,-,-,-,0.0,-,-,
田宮 裕涼,日,C,209.3,-0.1,-,-,-0.4,0.4,2.9,1.8,0.5,
田宮 裕涼,日,DH,164.7,-,-,-,-,-,-2.0,-,-,
古川 裕大,日,C,276.0,-4.2,-,-,-4.4,0.2,3.9,1.1,0.7,
古川 裕大,日,DH,73.0,-,-,-,-,-,-0.9,-,-,
宮本 丈,ヤ,2B,24.0,0.9,0.8,-0.1,-,0.3,0.1,-,-,
宮本 丈,ヤ,3B,40.3,2.6,2.5,0.0,-,0.1,-0.2,-,-,
宮本 丈,ヤ,SS,5.0,0.5,0.3,0.0,-,0.2,0.0,-,-,
宮本 丈,ヤ,LF,11.0,-1.3,-0.9,-,-0.4,0.0,-0.1,-,-,
宮本 丈,ヤ,CF,4.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
宮本 丈,ヤ,RF,16.0,-1.9,-1.5,-,-0.4,0.0,-0.1,-,-,
郡 拓也,日,C,25.0,0.0,-,-,-0.1,0.1,0.4,0.1,-0.2,
郡 拓也,日,1B,11.3,0.0,-0.1,0.0,-,0.1,-0.1,-,-,
郡 拓也,日,2B,48.0,0.0,0.2,0.1,-,-0.3,0.1,-,-,
郡 拓也,日,3B,54.0,0.2,-0.1,0.3,-,0.0,-0.2,-,-,
郡 拓也,日,LF,19.0,2.0,1.8,-,0.1,0.0,-0.2,-,-,
郡 拓也,日,RF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
郡 拓也,日,DH,28.0,-,-,-,-,-,-0.3,-,-,
野村 佑希,日,3B,63.0,0.4,0.0,-0.1,-,0.6,-0.2,-,-,
野村 佑希,日,DH,13.0,-,-,-,-,-,-0.2,-,-,
和田 康士朗,ロ,LF,13.0,-0.8,-0.8,-,0.0,0.0,-0.1,-,-,
和田 康士朗,ロ,CF,29.0,-0.2,-0.5,-,0.3,0.0,0.1,-,-,
和田 康士朗,ロ,RF,44.0,0.3,0.8,-,-0.5,0.0,-0.2,-,-,
近本 光司,神,CF,5.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
R.ロドリゲス,日,2B,37.0,-0.4,-0.6,0.0,-,0.2,0.1,-,-,
R.ロドリゲス,日,3B,55.0,-0.6,-0.9,0.1,-,0.1,-0.2,-,-,
R.ロドリゲス,日,SS,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
R.ロドリゲス,日,DH,19.0,-,-,-,-,-,-0.2,-,-,
内川 聖一,ヤ,1B,10.0,-0.3,-0.3,-0.1,-,0.0,-0.1,-,-,
内川 聖一,ヤ,DH,65.0,-,-,-,-,-,-0.8,-,-,
ブランドン,西,1B,198.3,0.0,1.4,-0.3,-,-1.0,-2.2,-,-,
ブランドン,西,3B,225.3,0.0,0.2,-0.2,-,0.1,-0.9,-,-,
ブランドン,西,DH,92.0,-,-,-,-,-,-1.1,-,-,
黒瀬 健太,ソ,1B,126.0,-1.8,-0.3,-0.1,-,-1.4,-1.4,-,-,
黒瀬 健太,ソ,DH,72.0,-,-,-,-,-,-0.9,-,-,
荒木 貴裕,ヤ,1B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
荒木 貴裕,ヤ,RF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
荒木 貴裕,ヤ,DH,24.0,-,-,-,-,-,-0.3,-,-,
菅野 剛士,ロ,1B,28.0,-0.1,-0.2,0.0,-,0.1,-0.3,-,-,
菅野 剛士,ロ,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
菅野 剛士,ロ,LF,157.0,0.4,1.9,-,-1.6,0.1,-1.5,-,-,
菅野 剛士,ロ,CF,52.0,-1.8,-1.3,-,-0.6,0.0,0.2,-,-,
菅野 剛士,ロ,RF,171.7,-0.5,-0.2,-,-0.5,0.1,-0.7,-,-,
菅野 剛士,ロ,DH,52.0,-,-,-,-,-,-0.6,-,-,
板山 祐太郎,神,1B,93.0,-0.4,-0.4,0.4,-,-0.3,-1.0,-,-,
板山 祐太郎,神,2B,85.0,1.1,0.1,0.3,-,0.7,0.2,-,-,
板山 祐太郎,神,3B,272.7,1.2,-0.2,0.2,-,1.2,-1.0,-,-,
板山 祐太郎,神,LF,34.0,0.0,-0.1,-,0.0,0.0,-0.3,-,-,
板山 祐太郎,神,CF,4.0,-0.4,-0.4,-,0.0,0.0,0.0,-,-,
板山 祐太郎,神,DH,20.0,-,-,-,-,-,-0.2,-,-,
梅林 優貴,日,C,232.7,-1.0,-,-,-0.1,-0.9,3.3,-3.2,0.5,
梅林 優貴,日,DH,133.0,-,-,-,-,-,-1.6,-,-,
ガーバー,中,1B,7.0,-0.3,-0.4,0.0,-,0.1,-0.1,-,-,
ガーバー,中,LF,89.7,0.9,2.9,-,-2.1,0.1,-0.9,-,-,
ガーバー,中,RF,9.0,-0.5,-0.6,-,0.0,0.0,0.0,-,-,
ガーバー,中,DH,126.0,-,-,-,-,-,-1.5,-,-,
中島 卓也,日,2B,49.0,-0.6,-0.5,0.2,-,-0.3,0.1,-,-,
中島 卓也,日,SS,62.0,-0.9,-0.8,-0.1,-,0.0,0.5,-,-,
太田 椋,オ,2B,174.7,-0.6,-0.2,-0.5,-,0.0,0.5,-,-,
太田 椋,オ,3B,26.0,0.9,0.3,0.3,-,0.3,-0.1,-,-,
太田 椋,オ,SS,54.7,-3.1,-0.1,-0.9,-,-2.1,0.4,-,-,
太田 椋,オ,DH,143.0,-,-,-,-,-,-1.7,-,-,
北條 史也,神,1B,6.0,0.0,0.0,0.0,-,0.0,-0.1,-,-,
北條 史也,神,2B,40.0,1.7,1.6,-0.3,-,0.4,0.1,-,-,
北條 史也,神,3B,38.0,-0.5,-0.7,0.0,-,0.2,-0.1,-,-,
北條 史也,神,SS,27.0,0.4,-0.3,0.3,-,0.5,0.2,-,-,
万波 中正,日,LF,70.0,-1.0,0.2,-,-0.4,-0.8,-0.7,-,-,
万波 中正,日,CF,217.3,-0.6,-1.2,-,0.5,0.2,0.7,-,-,
万波 中正,日,RF,252.3,2.6,2.3,-,0.0,0.2,-1.0,-,-,
万波 中正,日,DH,9.0,-,-,-,-,-,-0.1,-,-,
