Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
香月 一也,巨,2B,20.0,-0.5,-0.5,0.0,-,0.0,0.1,-,-,
香月 一也,巨,3B,9.0,-0.5,-0.6,0.0,-,0.0,0.0,-,-,
羽月 隆太郎,広,2B,24.0,-0.9,-0.9,0.0,-,0.1,0.1,-,-,
羽月 隆太郎,広,3B,21.0,-1.1,-1.1,0.0,-,0.0,-0.1,-,-,
羽月 隆太郎,広,CF,179.7,-1.5,-1.2,-,0.6,-0.8,0.6,-,-,
根尾 昂,中,SS,34.0,0.1,0.3,0.1,-,-0.3,0.3,-,-,
根尾 昂,中,LF,262.0,6.1,3.9,-,2.8,-0.7,-2.5,-,-,
根尾 昂,中,CF,5.0,0.2,0.2,-,0.0,0.0,0.0,-,-,
根尾 昂,中,RF,142.0,-0.5,-3.0,-,2.5,0.0,-0.6,-,-,
根尾 昂,中,DH,1.0,-,-,-,-,-,0.0,-,-,
菅野 剛士,ロ,1B,81.3,0.9,0.6,0.0,-,0.3,-0.9,-,-,
菅野 剛士,ロ,LF,22.7,0.0,0.0,-,0.0,0.0,-0.2,-,-,
菅野 剛士,ロ,RF,23.0,0.3,-0.1,-,0.4,0.0,-0.1,-,-,
若林 晃弘,巨,1B,41.7,0.4,0.3,0.0,-,0.2,-0.5,-,-,
若林 晃弘,巨,2B,244.3,-0.8,-0.9,-0.3,-,0.4,0.7,-,-,
若林 晃弘,巨,3B,4.0,0.5,0.4,0.0,-,0.1,0.0,-,-,
若林 晃弘,巨,SS,119.0,-1.4,-0.3,0.2,-,-1.3,1.0,-,-,
若林 晃弘,巨,LF,33.7,0.6,0.6,-,0.0,0.0,-0.3,-,-,
若林 晃弘,巨,CF,7.0,-0.7,-0.6,-,-0.1,0.0,0.0,-,-,
若林 晃弘,巨,RF,33.0,-1.6,-1.2,-,-0.4,0.0,-0.1,-,-,
曽根 海成,広,2B,4.7,0.2,0.2,0.0,-,0.0,0.0,-,-,
曽根 海成,広,3B,13.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
曽根 海成,広,LF,24.7,-1.1,-1.2,-,0.1,0.0,-0.2,-,-,
曽根 海成,広,CF,4.3,-0.4,-0.3,-,-0.1,0.0,0.0,-,-,
曽根 海成,広,RF,25.0,1.1,0.9,-,0.1,0.0,-0.1,-,-,
木下 拓哉,中,C,919.3,7.1,-,-,6.2,1.0,13.2,5.4,0.9,
木下 拓哉,中,DH,9.0,-,-,-,-,-,-0.1,-,-,
木浪 聖也,神,1B,10.0,-0.2,-0.3,0.0,-,0.1,-0.1,-,-,
木浪 聖也,神,2B,153.0,-1.1,-1.3,0.2,-,0.1,0.4,-,-,
木浪 聖也,神,3B,33.0,0.3,-0.1,0.1,-,0.2,-0.1,-,-,
木浪 聖也,神,SS,114.0,2.5,4.8,-0.7,-,-1.6,0.9,-,-,
上本 崇司,広,2B,44.3,-0.5,-0.8,0.2,-,0.1,0.1,-,-,
上本 崇司,広,3B,57.7,-0.3,-0.5,-0.1,-,0.3,-0.2,-,-,
上本 崇司,広,SS,0.7,0.0,0.0,0.0,-,0.0,0.0,-,-,
上本 崇司,広,LF,34.0,0.4,-0.2,-,0.6,0.0,-0.3,-,-,
上本 崇司,広,CF,30.3,0.4,0.6,-,-0.2,0.0,0.1,-,-,
上本 崇司,広,RF,11.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
山田 遥楓,西,1B,12.0,1.0,0.9,-0.1,-,0.1,-0.1,-,-,
山田 遥楓,西,2B,218.3,4.3,2.7,1.4,-,0.3,0.6,-,-,
山田 遥楓,西,3B,58.3,0.6,0.3,0.0,-,0.3,-0.2,-,-,
山田 遥楓,西,SS,203.0,-0.1,-0.9,0.7,-,0.1,1.7,-,-,
高木 渉,西,LF,2.0,0.1,0.0,-,0.1,0.0,0.0,-,-,
高木 渉,西,CF,7.0,-0.5,-0.6,-,0.0,0.0,0.0,-,-,
高木 渉,西,RF,21.0,-1.0,-0.8,-,-0.2,0.0,-0.1,-,-,
宮本 秀明,デ,LF,20.7,0.3,0.2,-,0.1,0.0,-0.2,-,-,
宮本 秀明,デ,RF,6.0,0.1,0.0,-,0.1,0.0,0.0,-,-,
宮本 秀明,デ,DH,2.0,-,-,-,-,-,0.0,-,-,
加藤 翔平,中,LF,94.7,3.3,4.0,-,-0.7,0.1,-0.9,-,-,
加藤 翔平,中,RF,170.7,2.6,2.2,-,0.4,0.0,-0.7,-,-,
外崎 修汰,西,2B,620.3,6.6,4.5,1.4,-,0.7,1.7,-,-,
溝脇 隼人,中,2B,114.0,1.0,1.8,0.1,-,-0.9,0.3,-,-,
溝脇 隼人,中,SS,4.0,0.9,0.8,0.0,-,0.1,0.0,-,-,
福田 秀平,ロ,LF,3.0,0.7,0.4,-,0.2,0.0,0.0,-,-,
福田 秀平,ロ,RF,22.0,0.7,0.6,-,0.1,0.0,-0.1,-,-,
鈴木 大地,楽,1B,1048.0,3.1,2.3,-0.2,-,1.0,-11.7,-,-,
鈴木 大地,楽,3B,202.0,-0.5,-1.6,0.1,-,0.9,-0.8,-,-,
鈴木 大地,楽,DH,8.0,-,-,-,-,-,-0.1,-,-,
髙濱 卓也,ロ,1B,17.0,0.2,0.1,0.0,-,0.1,-0.2,-,-,
大盛 穂,広,LF,14.3,-0.7,-0.7,-,0.0,0.0,-0.1,-,-,
大盛 穂,広,CF,127.3,0.5,-0.9,-,1.4,0.0,0.4,-,-,
立岡 宗一郎,巨,1B,5.0,-0.3,0.4,0.0,-,-0.7,-0.1,-,-,
立岡 宗一郎,巨,LF,47.0,-2.3,-1.8,-,-0.6,0.0,-0.4,-,-,
立岡 宗一郎,巨,CF,9.7,1.0,1.0,-,0.0,0.0,0.0,-,-,
立岡 宗一郎,巨,RF,18.0,1.6,1.5,-,0.0,0.0,-0.1,-,-,
立岡 宗一郎,巨,DH,1.0,-,-,-,-,-,0.0,-,-,
山﨑 剛,楽,2B,72.7,-0.8,-1.4,0.5,-,0.2,0.2,-,-,
山﨑 剛,楽,SS,285.7,1.9,1.7,-1.2,-,1.4,2.3,-,-,
山﨑 剛,楽,LF,10.0,1.1,1.2,-,-0.2,0.0,-0.1,-,-,
山﨑 剛,楽,CF,27.0,0.7,1.0,-,-0.2,0.0,0.1,-,-,
山﨑 剛,楽,DH,7.0,-,-,-,-,-,-0.1,-,-,
太田 光,楽,C,745.7,3.1,-,-,2.7,0.4,10.7,-3.7,0.5,
吉川 尚輝,巨,2B,658.7,1.5,-0.4,0.4,-,1.5,1.8,-,-,
吉川 尚輝,巨,SS,44.0,-2.0,-2.2,0.0,-,0.3,0.4,-,-,
森 敬斗,デ,SS,217.0,-0.2,1.0,1.4,-,-2.6,1.8,-,-,
ウィーラー,巨,1B,215.0,0.8,0.9,0.0,-,0.0,-2.4,-,-,
ウィーラー,巨,LF,594.0,-4.1,-4.2,-,-0.3,0.4,-5.6,-,-,
ウィーラー,巨,DH,7.0,-,-,-,-,-,-0.1,-,-,
平沼 翔太,西,3B,32.0,0.9,0.6,0.0,-,0.3,-0.1,-,-,
平沼 翔太,西,SS,3.0,0.4,0.4,0.0,-,0.1,0.0,-,-,
長野 久義,広,LF,158.0,3.7,4.0,-,0.4,-0.7,-1.5,-,-,
長野 久義,広,CF,9.0,0.1,0.2,-,-0.1,0.0,0.0,-,-,
長野 久義,広,RF,18.0,-0.8,-0.7,-,-0.1,0.0,-0.1,-,-,
堂林 翔太,広,1B,134.7,0.1,1.4,-0.5,-,-0.7,-1.5,-,-,
堂林 翔太,広,3B,126.0,-2.4,-3.4,0.4,-,0.6,-0.5,-,-,
堂林 翔太,広,LF,29.0,1.8,1.2,-,0.6,0.0,-0.3,-,-,
堂林 翔太,広,RF,18.7,0.3,0.1,-,0.2,0.0,-0.1,-,-,
中野 拓夢,神,2B,46.0,-0.6,-1.1,0.3,-,0.2,0.1,-,-,
中野 拓夢,神,SS,1053.0,0.8,7.7,-5.8,-,-1.1,8.6,-,-,
加藤 匠馬,ロ,C,357.0,-2.5,-,-,-1.8,-0.7,5.1,3.4,-0.3,
宮田 輝星,日,LF,2.0,-0.3,-0.3,-,0.0,0.0,0.0,-,-,
宮田 輝星,日,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
宮田 輝星,日,DH,1.0,-,-,-,-,-,0.0,-,-,
来田 涼斗,オ,LF,81.0,-2.5,-1.7,-,-0.1,-0.8,-0.8,-,-,
来田 涼斗,オ,RF,14.0,-3.3,-3.0,-,-0.2,0.0,-0.1,-,-,
来田 涼斗,オ,DH,60.0,-,-,-,-,-,-0.7,-,-,
小田 裕也,オ,LF,107.7,0.7,0.7,-,-0.1,0.1,-1.0,-,-,
小田 裕也,オ,CF,9.0,0.8,0.8,-,0.0,0.0,0.0,-,-,
小田 裕也,オ,RF,17.3,1.0,0.7,-,0.3,0.0,-0.1,-,-,
小田 裕也,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
宮本 丈,ヤ,2B,50.7,0.2,-0.4,0.4,-,0.2,0.1,-,-,
宮本 丈,ヤ,3B,4.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
宮本 丈,ヤ,LF,12.3,0.1,0.1,-,0.0,0.0,-0.1,-,-,
宮本 丈,ヤ,RF,23.0,-0.4,0.3,-,-0.7,0.0,-0.1,-,-,
陽 岱鋼,巨,RF,11.0,1.1,1.2,-,-0.1,0.0,0.0,-,-,
小林 誠司,巨,C,266.0,0.9,-,-,1.2,-0.3,3.8,2.6,0.5,
太田 賢吾,ヤ,1B,16.0,-0.9,-0.2,0.0,-,-0.6,-0.2,-,-,
太田 賢吾,ヤ,LF,2.3,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
太田 賢吾,ヤ,CF,18.0,-1.3,-0.4,-,-0.9,0.0,0.1,-,-,
太田 賢吾,ヤ,RF,97.0,-5.2,-3.8,-,-1.4,0.0,-0.4,-,-,
ハイネマン,巨,1B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
ハイネマン,巨,LF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
ハイネマン,巨,RF,51.0,0.0,0.2,-,-0.2,0.0,-0.2,-,-,
西川 龍馬,広,1B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
西川 龍馬,広,LF,765.3,0.4,-3.8,-,4.4,-0.3,-7.3,-,-,
西川 龍馬,広,CF,274.3,4.5,4.9,-,-0.4,0.1,0.9,-,-,
西川 龍馬,広,DH,8.7,-,-,-,-,-,-0.1,-,-,
安部 友裕,広,1B,69.7,1.3,1.1,-0.1,-,0.3,-0.8,-,-,
安部 友裕,広,2B,71.0,1.2,1.4,0.2,-,-0.4,0.2,-,-,
安部 友裕,広,3B,173.0,-3.0,-2.2,-0.3,-,-0.5,-0.7,-,-,
安部 友裕,広,LF,1.0,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
川瀬 晃,ソ,2B,3.0,-0.3,-0.4,0.1,-,0.0,0.0,-,-,
川瀬 晃,ソ,3B,11.0,-0.8,-0.1,0.0,-,-0.7,0.0,-,-,
川瀬 晃,ソ,SS,63.0,1.6,0.8,0.4,-,0.4,0.5,-,-,
川瀬 晃,ソ,LF,2.0,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
川瀬 晃,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
松田 宣浩,ソ,3B,852.7,0.7,4.6,-1.8,-,-2.1,-3.2,-,-,
松田 宣浩,ソ,DH,7.0,-,-,-,-,-,-0.1,-,-,
宇草 孔基,広,LF,67.0,1.3,1.1,-,0.1,0.1,-0.6,-,-,
宇草 孔基,広,CF,106.0,-0.7,0.3,-,-1.0,0.0,0.4,-,-,
宇草 孔基,広,RF,117.0,1.2,1.6,-,-0.4,0.0,-0.5,-,-,
若月 健矢,オ,C,377.0,-0.2,-,-,-0.8,0.6,5.4,-0.1,1.5,
谷川原 健太,ソ,C,3.0,0.0,-,-,0.0,0.0,0.0,-0.2,0.0,
谷川原 健太,ソ,LF,76.3,0.8,0.2,-,0.6,0.0,-0.7,-,-,
谷川原 健太,ソ,CF,26.0,-0.9,-0.7,-,-0.2,0.0,0.1,-,-,
谷川原 健太,ソ,RF,48.0,0.6,-1.2,-,1.8,0.0,-0.2,-,-,
谷川原 健太,ソ,DH,13.0,-,-,-,-,-,-0.2,-,-,
伊藤 康祐,中,LF,25.0,0.6,-0.2,-,0.9,0.0,-0.2,-,-,
伊藤 康祐,中,CF,8.0,0.4,0.4,-,0.0,0.0,0.0,-,-,
伊藤 康祐,中,RF,10.0,1.5,1.5,-,0.0,0.0,0.0,-,-,
藤原 恭大,ロ,CF,551.3,0.5,3.2,-,-2.9,0.2,1.8,-,-,
藤原 恭大,ロ,DH,1.0,-,-,-,-,-,0.0,-,-,
柳町 達,ソ,LF,67.0,4.4,4.4,-,-0.1,0.1,-0.6,-,-,
柳町 達,ソ,CF,34.7,2.3,0.4,-,1.9,0.0,0.1,-,-,
柳町 達,ソ,RF,6.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
柳町 達,ソ,DH,3.0,-,-,-,-,-,0.0,-,-,
髙谷 裕亮,ソ,C,59.0,0.8,-,-,0.7,0.1,0.8,-0.7,0.3,
島田 海吏,神,LF,29.0,1.3,1.2,-,0.0,0.0,-0.3,-,-,
島田 海吏,神,CF,38.0,2.9,2.9,-,0.0,0.0,0.1,-,-,
島田 海吏,神,RF,107.0,0.3,0.3,-,-0.1,0.0,-0.4,-,-,
藤井 淳志,中,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
岡林 勇希,中,LF,18.0,1.6,1.5,-,0.0,0.0,-0.2,-,-,
岡林 勇希,中,CF,9.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
岡林 勇希,中,RF,105.7,-1.2,-1.7,-,0.5,0.0,-0.4,-,-,
ブランドン,西,1B,20.0,-0.1,-0.1,0.0,-,0.1,-0.2,-,-,
ブランドン,西,3B,158.0,-1.9,-2.9,0.3,-,0.7,-0.6,-,-,
ブランドン,西,DH,9.0,-,-,-,-,-,-0.1,-,-,
中田 翔,巨,1B,212.0,1.5,0.6,0.2,-,0.7,-2.4,-,-,
近藤 健介,日,1B,13.0,-0.4,-0.5,0.0,-,0.1,-0.1,-,-,
近藤 健介,日,LF,69.0,2.9,2.3,-,0.5,0.1,-0.7,-,-,
近藤 健介,日,RF,464.3,4.4,3.4,-,0.8,0.1,-1.8,-,-,
近藤 健介,日,DH,552.7,-,-,-,-,-,-6.6,-,-,
木村 文紀,日,LF,4.0,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
木村 文紀,日,RF,72.0,0.2,-0.5,-,0.7,0.0,-0.3,-,-,
木村 文紀,日,DH,4.0,-,-,-,-,-,0.0,-,-,
荒木 貴裕,ヤ,1B,123.0,2.1,1.7,-0.1,-,0.5,-1.4,-,-,
荒木 貴裕,ヤ,2B,9.0,0.8,0.8,0.0,-,0.1,0.0,-,-,
荒木 貴裕,ヤ,LF,48.7,-0.2,-0.1,-,-0.1,0.0,-0.5,-,-,
荒木 貴裕,ヤ,RF,2.3,0.3,0.3,-,0.0,0.0,0.0,-,-,
清水 優心,日,C,677.7,-4.2,-,-,-4.2,-0.1,9.7,-4.4,0.0,
清水 優心,日,DH,2.0,-,-,-,-,-,0.0,-,-,
山足 達也,オ,1B,93.0,1.1,1.0,-0.2,-,0.4,-1.0,-,-,
山足 達也,オ,2B,29.0,1.0,0.9,0.0,-,0.1,0.1,-,-,
山足 達也,オ,3B,3.0,-0.3,0.4,-0.1,-,-0.7,0.0,-,-,
山足 達也,オ,DH,1.0,-,-,-,-,-,0.0,-,-,
嶋 基宏,ヤ,C,23.0,-0.8,-,-,-0.9,0.0,0.3,0.2,0.1,
嶋 基宏,ヤ,DH,2.0,-,-,-,-,-,0.0,-,-,
小川 龍成,ロ,2B,6.0,-0.1,0.0,-0.1,-,0.0,0.0,-,-,
小川 龍成,ロ,SS,22.0,-0.4,0.2,0.0,-,-0.6,0.2,-,-,
小川 龍成,ロ,DH,3.0,-,-,-,-,-,0.0,-,-,
雄平,ヤ,RF,4.0,-1.9,-1.7,-,-0.2,0.0,0.0,-,-,
青木 宣親,ヤ,LF,877.0,-0.1,0.5,-,0.4,-1.0,-8.3,-,-,
青木 宣親,ヤ,DH,8.0,-,-,-,-,-,-0.1,-,-,
糸原 健斗,神,2B,843.0,-7.6,-2.7,-5.4,-,0.5,2.3,-,-,
糸原 健斗,神,3B,66.0,2.5,2.1,-0.1,-,0.5,-0.3,-,-,
阿部 寿樹,中,2B,552.3,6.3,4.3,-0.4,-,2.4,1.5,-,-,
髙部 瑛斗,ロ,LF,103.0,5.0,5.5,-,-0.5,0.1,-1.0,-,-,
髙部 瑛斗,ロ,RF,29.3,-0.9,-1.2,-,0.3,0.0,-0.1,-,-,
髙部 瑛斗,ロ,DH,7.0,-,-,-,-,-,-0.1,-,-,
T-岡田,オ,1B,573.0,1.3,1.6,0.4,-,-0.7,-6.4,-,-,
T-岡田,オ,LF,182.0,0.3,1.4,-,-1.3,0.1,-1.7,-,-,
T-岡田,オ,DH,77.0,-,-,-,-,-,-0.9,-,-,
マーティン,ロ,RF,716.0,1.1,-0.5,-,1.5,0.2,-2.8,-,-,
マーティン,ロ,DH,247.3,-,-,-,-,-,-3.0,-,-,
三木 亮,ロ,1B,78.7,0.8,0.3,-0.1,-,0.5,-0.9,-,-,
三木 亮,ロ,2B,4.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
三木 亮,ロ,3B,24.3,-0.8,-0.8,0.0,-,0.0,-0.1,-,-,
三木 亮,ロ,SS,9.0,0.2,0.1,0.0,-,0.1,0.1,-,-,
中村 悠平,ヤ,C,922.3,0.0,-,-,-1.1,1.1,13.2,3.9,0.8,
平田 良介,中,RF,136.3,1.2,1.1,-,0.0,0.0,-0.5,-,-,
谷口 雄也,日,LF,8.0,-2.1,-1.5,-,-0.6,0.0,-0.1,-,-,
中村 晃,ソ,1B,943.3,5.6,2.6,1.0,-,2.0,-10.5,-,-,
中村 晃,ソ,LF,146.0,-1.0,0.3,-,-1.4,0.1,-1.4,-,-,
中村 晃,ソ,RF,4.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
中村 晃,ソ,DH,41.0,-,-,-,-,-,-0.5,-,-,
柴田 竜拓,デ,2B,278.7,5.2,3.8,2.1,-,-0.6,0.7,-,-,
柴田 竜拓,デ,3B,17.0,0.5,0.3,0.0,-,0.1,-0.1,-,-,
柴田 竜拓,デ,SS,279.0,-4.2,-3.7,-0.1,-,-0.4,2.3,-,-,
杉本 裕太郎,オ,1B,37.0,0.3,0.3,-0.2,-,0.2,-0.4,-,-,
杉本 裕太郎,オ,CF,1.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
杉本 裕太郎,オ,RF,1030.0,-9.1,-10.8,-,1.5,0.2,-4.1,-,-,
杉本 裕太郎,オ,DH,16.0,-,-,-,-,-,-0.2,-,-,
坂本 勇人,巨,SS,949.7,11.5,6.0,1.3,-,4.2,7.7,-,-,
大和,デ,2B,76.0,-0.8,-1.2,0.2,-,0.3,0.2,-,-,
大和,デ,SS,595.0,-7.0,-6.2,0.0,-,-0.8,4.8,-,-,
中井 大介,デ,1B,8.0,-0.5,-0.5,0.0,-,0.0,-0.1,-,-,
中井 大介,デ,2B,6.0,0.1,0.0,0.0,-,0.0,0.0,-,-,
髙濱 祐仁,日,1B,814.0,3.4,1.1,0.7,-,1.6,-9.1,-,-,
髙濱 祐仁,日,2B,15.0,-1.3,-1.2,-0.1,-,0.1,0.0,-,-,
嶺井 博希,デ,C,186.0,0.0,-,-,0.1,-0.2,2.7,1.4,0.4,
福留 孝介,中,LF,15.0,0.1,0.3,-,-0.2,0.0,-0.1,-,-,
福留 孝介,中,RF,284.0,3.6,5.0,-,-1.5,0.1,-1.1,-,-,
福留 孝介,中,DH,29.0,-,-,-,-,-,-0.3,-,-,
古賀 優大,ヤ,C,305.0,-1.3,-,-,-1.2,-0.1,4.4,5.2,0.0,
古賀 優大,ヤ,DH,1.0,-,-,-,-,-,0.0,-,-,
陽川 尚将,神,1B,47.0,-0.1,-0.3,-0.1,-,0.2,-0.5,-,-,
陽川 尚将,神,LF,15.0,-0.7,-0.4,-,-0.3,0.0,-0.1,-,-,
陽川 尚将,神,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
陽川 尚将,神,RF,40.0,-0.5,-0.7,-,0.2,0.0,-0.2,-,-,
渡邊 佳明,楽,2B,12.0,-0.1,-0.2,0.0,-,0.0,0.0,-,-,
渡邊 佳明,楽,3B,53.0,-0.6,1.2,-0.1,-,-1.7,-0.2,-,-,
渡邊 佳明,楽,LF,134.0,-2.9,-1.8,-,-1.2,0.1,-1.3,-,-,
渡邊 佳明,楽,RF,40.0,0.7,0.9,-,-0.2,0.0,-0.2,-,-,
渡邊 佳明,楽,DH,4.0,-,-,-,-,-,0.0,-,-,
柳田 悠岐,ソ,LF,8.0,0.1,0.1,-,0.0,0.0,-0.1,-,-,
柳田 悠岐,ソ,CF,431.3,-4.3,-5.3,-,0.9,0.1,1.4,-,-,
柳田 悠岐,ソ,RF,621.0,-1.3,-2.2,-,0.7,0.1,-2.5,-,-,
柳田 悠岐,ソ,DH,114.0,-,-,-,-,-,-1.4,-,-,
牧 秀悟,デ,1B,312.7,-2.7,-3.9,0.3,-,0.9,-3.5,-,-,
牧 秀悟,デ,2B,790.7,-0.1,-0.4,1.5,-,-1.2,2.1,-,-,
北條 史也,神,1B,9.0,0.4,0.4,0.0,-,0.1,-0.1,-,-,
北條 史也,神,2B,70.0,0.1,0.9,-1.1,-,0.4,0.2,-,-,
北條 史也,神,3B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
北條 史也,神,SS,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
中村 奨成,広,C,25.0,-0.6,-,-,-0.6,0.0,0.4,-2.0,-0.2,
中村 奨成,広,LF,44.0,-0.9,-0.3,-,0.2,-0.8,-0.4,-,-,
中村 奨成,広,DH,15.0,-,-,-,-,-,-0.2,-,-,
紅林 弘太郎,オ,3B,135.0,-1.2,-0.2,0.2,-,-1.3,-0.5,-,-,
紅林 弘太郎,オ,SS,984.0,4.9,4.4,-0.3,-,0.9,8.0,-,-,
紅林 弘太郎,オ,DH,4.0,-,-,-,-,-,0.0,-,-,
鳥谷 敬,ロ,1B,6.0,-0.8,-0.1,-0.1,-,-0.7,-0.1,-,-,
鳥谷 敬,ロ,3B,34.7,-1.1,-1.5,0.1,-,0.3,-0.1,-,-,
鳥谷 敬,ロ,SS,54.7,1.8,1.9,0.2,-,-0.4,0.4,-,-,
鳥谷 敬,ロ,DH,4.0,-,-,-,-,-,0.0,-,-,
宮﨑 敏郎,デ,3B,1161.3,2.6,-3.4,1.9,-,4.2,-4.4,-,-,
宮﨑 敏郎,デ,DH,7.0,-,-,-,-,-,-0.1,-,-,
吉田 正尚,オ,LF,667.0,-15.8,-14.4,-,-1.9,0.4,-6.3,-,-,
吉田 正尚,オ,RF,23.0,-0.4,-0.4,-,0.0,0.0,-0.1,-,-,
吉田 正尚,オ,DH,166.0,-,-,-,-,-,-2.0,-,-,
小郷 裕哉,楽,RF,142.0,-3.0,-1.3,-,-1.7,0.0,-0.6,-,-,
小郷 裕哉,楽,DH,29.0,-,-,-,-,-,-0.3,-,-,
倉本 寿彦,デ,3B,12.0,0.6,0.6,-0.1,-,0.1,0.0,-,-,
倉本 寿彦,デ,SS,103.3,-2.2,-2.7,-0.2,-,0.6,0.8,-,-,
スパンジェンバーグ,西,2B,13.0,-0.7,0.0,0.0,-,-0.7,0.0,-,-,
スパンジェンバーグ,西,3B,258.7,-1.2,-1.9,0.6,-,0.1,-1.0,-,-,
スパンジェンバーグ,西,LF,164.0,-6.0,-6.2,-,0.1,0.1,-1.6,-,-,
スパンジェンバーグ,西,RF,24.0,-2.9,-2.7,-,-0.3,0.0,-0.1,-,-,
スパンジェンバーグ,西,DH,1.7,-,-,-,-,-,0.0,-,-,
武藤 敦貴,楽,LF,43.7,2.8,2.3,-,0.5,0.0,-0.4,-,-,
武藤 敦貴,楽,CF,13.0,-1.7,-1.9,-,0.2,0.0,0.0,-,-,
武藤 敦貴,楽,RF,19.0,0.1,0.1,-,0.0,0.0,-0.1,-,-,
武藤 敦貴,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
中田 翔,日,1B,283.7,-3.1,-3.2,0.1,-,0.0,-3.2,-,-,
中田 翔,日,DH,26.0,-,-,-,-,-,-0.3,-,-,
知野 直人,デ,1B,8.0,0.2,0.2,0.0,-,0.0,-0.1,-,-,
知野 直人,デ,2B,2.0,-0.1,-0.1,0.0,-,0.0,0.0,-,-,
知野 直人,デ,3B,36.0,-0.2,-0.3,-0.1,-,0.2,-0.1,-,-,
知野 直人,デ,SS,32.0,-1.4,-0.8,-0.1,-,-0.5,0.3,-,-,
知野 直人,デ,DH,1.0,-,-,-,-,-,0.0,-,-,
佐藤 直樹,ソ,LF,8.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
佐藤 直樹,ソ,CF,43.0,1.3,0.7,-,0.6,0.0,0.1,-,-,
佐藤 直樹,ソ,RF,1.3,0.0,0.0,-,0.0,0.0,0.0,-,-,
佐藤 直樹,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
並木 秀尊,ヤ,LF,40.3,1.6,1.8,-,-0.2,0.0,-0.4,-,-,
並木 秀尊,ヤ,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
王 柏融,日,LF,68.0,1.7,2.3,-,-0.7,0.1,-0.6,-,-,
王 柏融,日,RF,6.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
王 柏融,日,DH,489.0,-,-,-,-,-,-5.8,-,-,
平沼 翔太,日,3B,184.0,1.6,1.7,0.2,-,-0.3,-0.7,-,-,
平沼 翔太,日,SS,9.0,0.0,0.0,0.0,-,0.0,0.1,-,-,
森 友哉,西,C,1011.7,-0.9,-,-,-1.0,0.1,14.5,4.0,-3.5,
森 友哉,西,DH,34.0,-,-,-,-,-,-0.4,-,-,
亀井 善行,巨,LF,264.3,5.8,5.1,-,0.5,0.2,-2.5,-,-,
亀井 善行,巨,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
亀井 善行,巨,RF,63.0,2.6,2.8,-,-0.2,0.0,-0.2,-,-,
甲斐 拓也,ソ,C,1164.3,8.1,-,-,7.3,0.7,16.7,2.7,1.2,
柘植 世那,西,C,142.0,-0.2,-,-,0.6,-0.8,2.0,-3.7,0.4,
柘植 世那,西,DH,8.0,-,-,-,-,-,-0.1,-,-,
ロメロ,オ,1B,42.0,-0.4,0.2,-0.1,-,-0.5,-0.5,-,-,
ロメロ,オ,LF,9.0,0.0,-0.3,-,0.3,0.0,-0.1,-,-,
ロメロ,オ,CF,14.0,-0.5,-0.5,-,-0.1,0.0,0.0,-,-,
ロメロ,オ,DH,89.0,-,-,-,-,-,-1.1,-,-,
伊藤 光,デ,C,408.3,1.0,-,-,0.4,0.6,5.8,1.0,0.5,
宜保 翔,オ,2B,65.0,1.5,2.2,-1.1,-,0.4,0.2,-,-,
宜保 翔,オ,SS,14.0,-1.3,-1.4,0.0,-,0.1,0.1,-,-,
宜保 翔,オ,DH,3.0,-,-,-,-,-,0.0,-,-,
堂上 直倫,中,1B,6.0,0.2,0.2,0.0,-,0.0,-0.1,-,-,
堂上 直倫,中,2B,257.3,-4.3,-3.2,-0.8,-,-0.4,0.7,-,-,
堂上 直倫,中,3B,110.3,-0.1,0.0,0.0,-,-0.1,-0.4,-,-,
堂上 直倫,中,SS,112.0,2.5,1.7,-0.3,-,1.1,0.9,-,-,
