                     Player Age  Pos  B    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
242                Gibo Sho  23    4  L   18   42   37   5    9   1   0   0   10    2   1   1   2   0    3   3    0   0    0  0.243  0.300  0.270  0.570    76  0.027  0.265   14.3%    7.1%   7.1%  1.00      ORIX Buffaloes     WL
243         Gonzalez Marwin  35    4  S    7   15   15   1    7   1   0   0    8    3   0   0   0   0    2   0    0   0    0  0.467  0.467  0.533  1.000   211  0.066  0.538   13.3%   13.3%   0.0%  0.00      ORIX Buffaloes     WL
244           Hirano Yamato  22   DH  R    1    3    2   0    1   0   0   0    1    0   0   0   0   0    0   1    0   0    0  0.500  0.667  0.500  1.167   267  0.000  0.500   33.3%    0.0%  33.3%  1.00      ORIX Buffaloes     WL
245          Hirooka Taishi  27    5  R   39  149  130  17   30   6   1   2   44   16   4   3   0   2   21  16    0   1    5  0.231  0.315  0.338  0.653   101  0.107  0.257   26.2%   14.1%  10.7%  0.76      ORIX Buffaloes     WL
246              Hori Shuna  18    2  R   72  193  177  16   45   7   1   0   54   20   0   0   8   0   23   6    0   2   11  0.254  0.286  0.305  0.591    82  0.051  0.292   15.0%   11.9%   3.1%  0.26      ORIX Buffaloes     WL
247             Ikeda Ryoma  20    7  R   99  331  284  23   66  13   1   1   84   33   1   0   1   3   47  42    0   1   10  0.232  0.330  0.296  0.626    94  0.064  0.272   27.2%   14.2%  12.7%  0.89      ORIX Buffaloes     WL
248            Ishikawa Ryo  28    2  R   14   31   25   1    5   2   0   0    7    1   0   0   2   1    5   3    0   0    0  0.200  0.276  0.280  0.556    70  0.080  0.238   25.8%   16.1%   9.7%  0.60      ORIX Buffaloes     WL
249          Katsuki Kazuya  28    3  L   67  167  141  15   37   8   1   2   53   17   0   0   2   1   19  22    0   1    4  0.262  0.364  0.376  0.740   129  0.114  0.289   25.7%   11.4%  13.2%  1.16      ORIX Buffaloes     WL
250             Kawano Sota  24  UTL  L   64  164  136  22   41   4   2   0   49    9   5   5   5   1   15  21    0   1    1  0.301  0.396  0.360  0.756   134  0.059  0.336   22.0%    9.1%  12.8%  1.40      ORIX Buffaloes     WL
251      Kinoshita Motohide  22    3  L   29   59   55   5   10   3   0   0   13    1   0   0   0   0    8   4    0   0    2  0.182  0.237  0.236  0.473    44  0.054  0.213   20.3%   13.6%   6.8%  0.50      ORIX Buffaloes     WL
252              Kita Ryoto  21    9  L   39  128  117  16   33   2   0   2   41    9   1   3   2   1   24   8    0   0    3  0.282  0.325  0.350  0.675   109  0.068  0.337   26.6%   18.8%   6.2%  0.33      ORIX Buffaloes     WL
253             Mori Tomoya  28   DH  L    6   13   11   0    1   0   0   0    1    3   0   0   0   1    2   1    0   0    0  0.091  0.154  0.091  0.245   -28  0.000  0.100   23.1%   15.4%   7.7%  0.50      ORIX Buffaloes     WL
254               Mune Yuma  28    5  L   12   38   29   4    6   1   0   0    7    2   0   1   0   0    4   9    0   0    1  0.207  0.395  0.241  0.636    98  0.034  0.240   34.2%   10.5%  23.7%  2.25      ORIX Buffaloes     WL
255      Murakami Kyoichiro  23    2  R   18   27   25   3    7   1   0   0    8    1   0   0   0   0    1   2    0   0    1  0.280  0.333  0.320  0.653   101  0.040  0.292   11.1%    3.7%   7.4%  2.00      ORIX Buffaloes     WL
256                Naito Ho  19    3  R   49  183  165  13   29   6   0   2   41   24   0   0   0   4   39  10    0   4    9  0.176  0.235  0.248  0.483    47  0.072  0.211   27.9%   21.3%   5.5%  0.26      ORIX Buffaloes     WL
257          Nakagawa Keita  28   DH  R   11   31   29   3   10   2   0   0   12    0   0   1   0   0    2   2    0   0    0  0.345  0.387  0.414  0.801   148  0.069  0.370   12.9%    6.5%   6.5%  1.00      ORIX Buffaloes     WL
258        Nishino Masahiro  33   DH  L    9   22   20   0    5   0   0   0    5    3   0   0   0   1    3   1    0   0    0  0.250  0.273  0.250  0.523    61  0.000  0.278   18.2%   13.6%   4.5%  0.33      ORIX Buffaloes     WL
259          Noguchi Tomoya  24    4  L   85  300  247  18   55  13   3   0   74   20   1   2   6   0   65  41    1   6    6  0.223  0.347  0.300  0.647   100  0.077  0.302   35.3%   21.7%  13.7%  0.63      ORIX Buffaloes     WL
260                Oda Yuya  34    8  L   49  113  100  13   28   2   1   1   35   13   5   5   2   1   17   9    0   1    0  0.280  0.342  0.350  0.692   114  0.070  0.325   23.9%   15.0%   8.0%  0.53      ORIX Buffaloes     WL
261            Ohsato Kosei  24    5  L   64  191  159  27   41   3   0   0   44   12   7   6   1   1   20  28    0   2    1  0.258  0.374  0.277  0.651   102  0.019  0.293   25.1%   10.5%  14.7%  1.40      ORIX Buffaloes     WL
262            Ohshiro Koji  31  UTL  R   23   57   48   3   13   0   0   0   13    3   1   1   1   0    6   5    0   3    2  0.271  0.375  0.271  0.646   100  0.000  0.310   19.3%   10.5%   8.8%  0.83      ORIX Buffaloes     WL
263                Ohta Ryo  23    4  R    9   32   27   3   12   1   1   1   18    7   0   0   0   0    3   5    0   0    1  0.444  0.531  0.667  1.198   273  0.223  0.478   28.1%    9.4%  15.6%  1.67      ORIX Buffaloes     WL
264          Okada Takahiro  36    3  L   37   94   81   4   10   0   0   1   13    2   0   0   0   0   14  11    0   1    3  0.123  0.237  0.160  0.397    20  0.037  0.136   27.7%   14.9%  11.7%  0.79      ORIX Buffaloes     WL
265              Sano Kodai  27    8  R   20   70   63   6   13   3   1   0   18    7   3   0   1   0   11   5    0   1    1  0.206  0.275  0.286  0.561    72  0.080  0.250   22.9%   15.7%   7.1%  0.45      ORIX Buffaloes     WL
266         Sugimoto Yutaro  33   DH  R   13   45   39   4   11   2   1   0   15    3   0   0   0   0    9   6    0   0    1  0.282  0.378  0.385  0.763   136  0.103  0.367   33.3%   20.0%  13.3%  0.67      ORIX Buffaloes     WL
267            Sugisawa Ryu  24    8  L   51  163  149  16   43   5   3   2   60   13   1   5   2   3   23   9    0   0    4  0.289  0.323  0.403  0.726   123  0.114  0.323   20.9%   14.1%   5.5%  0.39      ORIX Buffaloes     WL
268             Thomas Cody  29   DH  L   79  236  213  18   56   3   2   2   69   19   0   1   0   0   41  20    0   3    6  0.263  0.335  0.324  0.659   103  0.061  0.318   26.7%   17.4%   8.5%  0.49      ORIX Buffaloes     WL
269              Tongu Yuma  27    3  R   22   77   72   8   19   2   0   4   33    7   0   0   0   0   14   5    0   0    0  0.264  0.312  0.458  0.770   137  0.194  0.278   29.9%   18.2%   6.5%  0.36      ORIX Buffaloes     WL
270             Ueno Kyohei  23    6  R   12   32   30   1    5   0   0   0    5    0   2   1   1   0    4   1    0   0    2  0.167  0.194  0.167  0.361     9  0.000  0.192   15.6%   12.5%   3.1%  0.25      ORIX Buffaloes     WL
271         Wakatsuki Kenya  28    2  R    3   10   10   1    3   0   0   0    3    0   0   0   0   0    0   0    0   0    0  0.300  0.300  0.300  0.600    84  0.000  0.300    0.0%    0.0%   0.0%            ORIX Buffaloes     WL
272         Watanabe Haruto  24    8  L   32  102   83  15   28   3   0   1   34   14   8   5   2   1    9  12    0   4    1  0.337  0.440  0.410  0.850   165  0.073  0.365   21.6%    8.8%  11.8%  1.33      ORIX Buffaloes     WL
273        Yamaashi Tatsuya  30  UTL  R   25   80   66   4   21   2   0   1   26    9   0   1   1   2    3  11    0   0    2  0.318  0.405  0.394  0.799   148  0.076  0.312   18.8%    3.8%  13.8%  3.67      ORIX Buffaloes     WL
274       Yamanaka Takayuki  25    3  R   39  110  100  15   26   4   0   4   42   12   1   1   0   0   25   9    0   1    4  0.260  0.327  0.420  0.747   131  0.160  0.310   34.5%   22.7%   8.2%  0.36      ORIX Buffaloes     WL
275          Yokoyama Seiya  18    6  L   86  330  310  24   69   8   0   1   80   22   4   2   1   1   66  16    0   2   12  0.223  0.264  0.258  0.522    60  0.035  0.279   25.2%   20.0%   4.8%  0.24      ORIX Buffaloes     WL
276           Chatani Kenta  26    6  R    7   24   22   1    4   0   0   0    4    1   0   0   1   0    5   1    0   0    0  0.182  0.217  0.182  0.399    19  0.000  0.235   25.0%   20.8%   4.2%  0.20       Lotte Marines     EL
277           Fujioka Yudai  30    4  L   10   33   28   6   10   2   0   0   12    3   0   1   1   0    5   4    0   0    2  0.357  0.438  0.429  0.867   151  0.072  0.435   27.3%   15.2%  12.1%  0.80       Lotte Marines     EL
278           Fujita Kazuki  18    7  L   39   97   86   4   18   3   1   0   23    7   0   0   1   0   24   9    0   1    2  0.209  0.292  0.267  0.559    64  0.058  0.290   34.0%   24.7%   9.3%  0.38       Lotte Marines     EL
279          Fujiwara Kyota  24    8  L   20   88   74  19   26   6   0   1   35    7   2   1   2   1   14  10    0   0    0  0.351  0.424  0.473  0.897   160  0.122  0.417   28.4%   15.9%  11.4%  0.71       Lotte Marines     EL
280          Hirasawa Taiga  26    4  L   96  290  213  44   46  10   2   2   66   19   5   3  10   4   45  59    0   4    9  0.216  0.389  0.310  0.699   105  0.094  0.259   36.6%   15.5%  20.3%  1.31       Lotte Marines     EL
281             Ikeda Raito  24    4  R   81  338  304  39   83   9   1   9  121   34   4   2   4   2   56  24    0   4    2  0.273  0.332  0.398  0.730   112  0.125  0.307   26.3%   16.6%   7.1%  0.43       Lotte Marines     EL
282             Inoue Seiya  34    3  R   79  218  188  10   41   5   0   4   58   22   2   0   0   3   30  26    0   1    9  0.218  0.312  0.309  0.621    82  0.091  0.236   27.5%   13.8%  11.9%  0.87       Lotte Marines     EL
283         Ishikawa Shingo  31    7  R   72  275  256  30   85  21   0   6  124   42   1   0   0   2   48  14    0   3   11  0.332  0.371  0.484  0.855   148  0.152  0.387   24.7%   17.5%   5.1%  0.29       Lotte Marines     EL
284         Kakinuma Tomoya  31    2  R   39   72   59   3   15   2   0   1   20    6   0   2   5   2    6   5    0   1    1  0.254  0.313  0.339  0.652    90  0.085  0.259   16.7%    8.3%   6.9%  0.83       Lotte Marines     EL
285        Kakunaka Katsuya  37    9  L    2    6    6   0    2   0   0   0    2    1   0   0   0   0    0   0    0   0    0  0.333  0.333  0.333  0.666    94  0.000  0.333    0.0%    0.0%   0.0%             Lotte Marines     EL
286             Kaneda Yuta  19    4  L   47  137  123  15   33   2   0   0   35   11   0   0   5   0   15   9    0   0    3  0.268  0.318  0.285  0.603    77  0.017  0.306   17.5%   10.9%   6.6%  0.60       Lotte Marines     EL
287           Katsumata Rui  19    5  R   44  112  101   8   21   3   0   1   27    9   1   0   5   0   28   5    0   1    2  0.208  0.252  0.267  0.519    52  0.059  0.278   30.4%   25.0%   4.5%  0.18       Lotte Marines     EL
288            Kohno Hikaru  20    7  R    9   21   21   2    4   0   0   1    7    4   0   0   0   0   11   0    0   0    0  0.190  0.190  0.333  0.523    52  0.143  0.333   57.1%   52.4%   0.0%  0.00       Lotte Marines     EL
289         Kurokawa Kaisei  20    4  R   10   23   22   2    3   2   0   0    5    0   0   0   1   0    6   0    0   0    0  0.136  0.136  0.227  0.363     8  0.091  0.188   26.1%   26.1%   0.0%  0.00       Lotte Marines     EL
290             Martin Andy  23    7  R   33   89   79  10   22   7   0   1   32    8   3   0   0   2   17   7    0   1    0  0.278  0.337  0.405  0.742   115  0.127  0.333   28.1%   19.1%   7.9%  0.41       Lotte Marines     EL
291        Matsuishi Shinya  18    6  R  106  372  328  28   68   9   1   0   79   18   4   5  18   3   65  20    0   3    5  0.207  0.257  0.241  0.498    47  0.034  0.256   22.8%   17.5%   5.4%  0.31       Lotte Marines     EL
292           Matsukawa Kou  20    2  R   44  101   92   7   21   1   0   0   22    5   0   0   2   1   14   6    0   0    2  0.228  0.273  0.239  0.512    50  0.011  0.266   19.8%   13.9%   5.9%  0.43       Lotte Marines     EL
293        Murayama Ryosuke  20   DH  R   11   18   15   3    2   0   1   1    7    2   0   0   0   0    6   3    0   0    1  0.133  0.278  0.467  0.745   115  0.334  0.125   55.6%   33.3%  16.7%  0.50       Lotte Marines     EL
294           Ogino Takashi  38    7  R    3    6    6   1    1   0   0   0    1    0   0   0   0   0    1   0    0   0    0  0.167  0.167  0.167  0.334    -0  0.000  0.200   16.7%   16.7%   0.0%  0.00       Lotte Marines     EL
295       Ohshita Seiichiro  26    3  R    8   29   24   1    6   0   0   0    6    1   0   0   0   0    4   3    0   2    0  0.250  0.379  0.250  0.629    85  0.000  0.300   24.1%   13.8%  10.3%  0.75       Lotte Marines     EL
296              Oka Hiromi  32   DH  R    4   16   11   1    1   0   0   0    1    0   0   0   0   0    2   5    0   0    2  0.091  0.375  0.091  0.466    40  0.000  0.111   43.8%   12.5%  31.2%  2.50       Lotte Marines     EL
297         Sugano Tsuyoshi  31    3  L   65  191  154  22   34   4   0   2   44    9   1   0   4   2   17  30    1   1    5  0.221  0.348  0.286  0.634    86  0.065  0.234   25.7%    8.9%  15.7%  1.76       Lotte Marines     EL
298            Takabe Akito  26    8  L   36  161  145  22   34   6   0   1   43    8  13   5   5   1   21   9    0   1    2  0.234  0.282  0.297  0.579    70  0.063  0.266   19.3%   13.0%   5.6%  0.43       Lotte Marines     EL
299             Takeda Aito  27    8  R   54  225  207  22   52   9   4   3   78   29   6   1   1   2   31  12    0   3    7  0.251  0.299  0.377  0.676    96  0.126  0.280   20.4%   13.8%   5.3%  0.39       Lotte Marines     EL
300        Tamura Tatsuhiro  30    2  R    3    9    8   3    2   0   0   0    2    0   0   0   0   0    1   1    0   0    0  0.250  0.333  0.250  0.583    71  0.000  0.286   22.2%   11.1%  11.1%  1.00       Lotte Marines     EL
301          Terachi Ryusei  18    2  L  104  392  341  33   99  15   1   2  122   39   2   1   3   4   53  41    0   3   13  0.290  0.368  0.358  0.726   111  0.068  0.334   24.5%   13.5%  10.5%  0.77       Lotte Marines     EL
302       Tomiyama Konoshin  18    2  R   16   19   15   0    3   0   0   0    3    1   0   0   0   1    6   2    0   1    0  0.200  0.316  0.200  0.516    52  0.000  0.300   42.1%   31.6%  10.5%  0.33       Lotte Marines     EL
303         Tomosugi Atsuki  23    6  R    1    4    4   0    1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  0.250  0.250  0.250  0.500    48  0.000  0.250    0.0%    0.0%   0.0%             Lotte Marines     EL
304              Ueda Kyuto  22    5  L   70  289  268  25   78  11   2   2   99   34   0   3   1   4   46  14    0   2   15  0.291  0.326  0.369  0.695   102  0.078  0.339   21.5%   15.9%   4.8%  0.30       Lotte Marines     EL
305              Ueda Shota  26    2  R   39   78   62   6   10   0   0   0   10    3   0   0   4   1   15  11    0   0    4  0.161  0.284  0.161  0.445    32  0.000  0.208   33.3%   19.2%  14.1%  0.73       Lotte Marines     EL
306            Wada Koshiro  25    8  L    7   26   23   4    8   1   0   0    9    0   6   3   0   0    3   3    0   0    0  0.348  0.423  0.391  0.814   137  0.043  0.400   23.1%   11.5%  11.5%  1.00       Lotte Marines     EL
307          Yamaguchi Koki  23    9  R   61  246  218  28   60  10   0   7   91   32   0   1   0   4   38  22    0   2    8  0.275  0.341  0.417  0.758   120  0.142  0.299   27.2%   15.4%   8.9%  0.58       Lotte Marines     EL
308          Yamamoto Daito  21    9  R  110  449  401  57  112  27   1  19  198   66   2   4   4   7   84  32    0   5    5  0.279  0.335  0.494  0.829   139  0.215  0.305   30.1%   18.7%   7.1%  0.38       Lotte Marines     EL
309         Yasuda Hisanori  25    5  L   42  180  154  16   42  13   0   3   64   19   0   1   0   1   29  23    0   2    4  0.273  0.372  0.416  0.788   129  0.143  0.317   30.6%   16.1%  12.8%  0.79       Lotte Marines     EL
310             Downs Jeter  25    6  R   18   68   58  11   15   5   1   1   25    7   0   0   0   0    9  10    0   0    1  0.259  0.368  0.431  0.799   137  0.172  0.292   29.4%   13.2%  14.7%  1.11      SoftBank Hawks     WL
311           Fujita Yutaro  19    2  R    2    3    3   0    1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  0.333  0.333  0.333  0.666    99  0.000  0.333    0.0%    0.0%   0.0%            SoftBank Hawks     WL
312            Hirose Ryuta  23    4  R   94  366  314  36   80  20   0   3  109   34   3   4   5   1   37  43    0   3    5  0.255  0.349  0.347  0.696   107  0.092  0.280   22.7%   10.1%  11.7%  1.16      SoftBank Hawks     WL
313             Ikhine Itua  19    6  L   82  239  198  28   35   7   4   2   56   19  13   5   6   2   74  30    0   3    0  0.177  0.292  0.283  0.575    72  0.106  0.266   44.4%   31.0%  12.6%  0.41      SoftBank Hawks     WL
314            Inoue Tomoya  21    5  R   94  343  312  41   90  23   1   4  127   41   6   7   1   1   60  22    0   7   11  0.288  0.348  0.407  0.755   124  0.119  0.345   25.1%   17.5%   6.4%  0.37      SoftBank Hawks     WL
315       Ishizuka Soichiro  23    7  R   44  142  111  22   33  10   0   6   61   30   0   0   2   1   17  18    0  10    2  0.297  0.436  0.550  0.986   193  0.253  0.303   28.9%   12.0%  12.7%  1.06      SoftBank Hawks     WL
316            Itoh Daisuke  22    4  R    9   20   16   4    4   1   0   1    8    2   0   1   1   0    3   3    0   0    1  0.250  0.368  0.500  0.868   157  0.250  0.250   35.0%   15.0%  15.0%  1.00      SoftBank Hawks     WL
317         Katsuren Haruki  23    6  L   45  101   87  14   21   0   1   0   23    9   3   1   4   3   24   5    0   2    1  0.241  0.289  0.264  0.553    66  0.023  0.318   28.7%   23.8%   5.0%  0.21      SoftBank Hawks     WL
318           Kawamura Yuto  24    8  L   13   55   47   7   11   4   0   0   15    6   0   1   2   1    7   5    0   0    0  0.234  0.302  0.319  0.621    86  0.085  0.268   21.8%   12.7%   9.1%  0.71      SoftBank Hawks     WL
319          Kuwahara Shuji  22    8  R   28   74   67   4   11   1   0   1   15    3   0   1   1   0   14   5    0   1    2  0.164  0.233  0.224  0.457    37  0.060  0.192   27.0%   18.9%   6.8%  0.36      SoftBank Hawks     WL
320           Makihara Kota  21    2  L   27   58   50   5   12   2   1   0   16    2   0   1   0   0   14   6    0   2    1  0.240  0.345  0.320  0.665    99  0.080  0.333   34.5%   24.1%  10.3%  0.43      SoftBank Hawks     WL
321         Makihara Taisei  31    4  L    6   17   17   2    7   1   0   0    8    0   1   0   0   0    1   0    0   0    0  0.412  0.412  0.471  0.883   163  0.059  0.438    5.9%    5.9%   0.0%  0.00      SoftBank Hawks     WL
322           Masaki Tomoya  24    9  R   49  202  161  25   51  17   0   6   86   32   1   2   0   4   26  33    0   4    5  0.317  0.436  0.534  0.970   188  0.217  0.338   32.2%   12.9%  16.3%  1.27      SoftBank Hawks     WL
323           Mimori Masaki  25    3  L   47  142  126  18   36   4   4   1   51   16   5   1   0   1   18  14    0   1    1  0.286  0.359  0.405  0.764   127  0.119  0.324   23.2%   12.7%   9.9%  0.78      SoftBank Hawks     WL
324            Minei Hiroki  33    2  R   69  147  131  22   39   6   1   2   53   17   1   0   2   1   16  10    0   3    2  0.298  0.359  0.405  0.764   127  0.107  0.325   19.0%   10.9%   6.8%  0.62      SoftBank Hawks     WL
325         Morishima Ryota  20    2  R    3    7    7   1    1   0   0   0    1    0   0   0   0   0    4   0    0   0    0  0.143  0.143  0.143  0.286   -14  0.000  0.333   57.1%   57.1%   0.0%  0.00      SoftBank Hawks     WL
326          Nakamura Akira  34    3  L    2    6    5   0    1   0   0   0    1    0   0   0   0   0    2   1    0   0    0  0.200  0.333  0.200  0.533    61  0.000  0.333   50.0%   33.3%  16.7%  0.50      SoftBank Hawks     WL
327          Nakata Keisuke  24  UTL  S   24   88   77  12   31   6   0   1   40   11   0   0   0   1   13   9    0   1    1  0.403  0.466  0.519  0.985   193  0.116  0.469   26.1%   14.8%  10.2%  0.69      SoftBank Hawks     WL
328            Nishio Ayuma  24  UTL  L   23   43   39   7   12   2   1   0   16    4   0   1   1   0    5   3    0   0    0  0.308  0.357  0.410  0.767   128  0.102  0.353   18.6%   11.6%   7.0%  0.60      SoftBank Hawks     WL
329            Nomura Daiju  23  UTL  R   56  215  176  24   49  11   3   2   72   21   1   0   4   0   26  35    0   0    4  0.278  0.398  0.409  0.807   140  0.131  0.318   29.3%   12.1%  16.3%  1.35      SoftBank Hawks     WL
330            Nomura Isami  27  UTL  R   27   98   84  14   19   3   3   2   34    9   3   1   2   0   13  12    0   0    2  0.226  0.323  0.405  0.728   116  0.179  0.246   27.6%   13.3%  12.2%  0.92      SoftBank Hawks     WL
331           Ohizumi Shuya  24    7  L   11   26   21   3    7   2   0   0    9    2   1   0   0   0    3   5    0   0    1  0.333  0.462  0.429  0.891   166  0.096  0.389   30.8%   11.5%  19.2%  1.67      SoftBank Hawks     WL
332      Sasagawa Yoshiyasu  22    8  L  113  464  412  53  106  21   5   7  158   54   8   6   1   4   93  45    1   2    8  0.257  0.330  0.383  0.713   112  0.126  0.313   31.2%   20.0%   9.7%  0.48      SoftBank Hawks     WL
333              Satoh Kota  20    7  R   37  134  122  21   40   4   0   0   44   11   2   1   4   2   24   6    0   0    1  0.328  0.354  0.361  0.715   113  0.033  0.400   22.4%   17.9%   4.5%  0.25      SoftBank Hawks     WL
334             Satoh Naoki  25    8  R   44  160  137  17   47  11   4   2   72   21  11   3   1   1   33  18    0   3    2  0.343  0.428  0.526  0.954   183  0.183  0.437   33.1%   20.6%  11.2%  0.55      SoftBank Hawks     WL
335        Shigematsu Kaito  24    7  R   13   26   24   4    4   2   0   0    6    3   0   0   0   1   12   1    0   0    0  0.167  0.192  0.250  0.442    32  0.083  0.308   50.0%   46.2%   3.8%  0.08      SoftBank Hawks     WL
336        Sunagawa Richard  25    5  R   87  291  248  44   60  15   1  18  131   54   3   0   0   2   88  29    1  12    5  0.242  0.347  0.528  0.875   159  0.286  0.292   46.4%   30.2%  10.0%  0.33      SoftBank Hawks     WL
337        Tanigawara Kenta  27    2  L   74  231  209  30   54   8   4   0   70   17   6   1   3   1   28  17    0   1    3  0.258  0.316  0.335  0.651    95  0.077  0.297   19.5%   12.1%   7.4%  0.61      SoftBank Hawks     WL
338             Walker Adam  32   DH  R   73  199  184  25   37   9   1   7   69   25   1   0   0   3   45  11    0   1    1  0.201  0.246  0.375  0.621    85  0.174  0.222   31.7%   22.6%   5.5%  0.24      SoftBank Hawks     WL
339           Watanabe Riku  23    2  L   57  156  139  14   28   3   1   2   39   16   1   0   2   4   19   9    0   2    3  0.201  0.253  0.281  0.534    59  0.080  0.213   19.2%   12.2%   5.8%  0.47      SoftBank Hawks     WL
340          Yamamoto Keita  24    9  L   14   43   37   7    6   0   0   1    9    4   0   0   0   1   10   3    0   2    0  0.162  0.256  0.243  0.499    49  0.081  0.185   32.6%   23.3%   7.0%  0.30      SoftBank Hawks     WL
341         Yamashita Kyogo  19    6  R   10   20   15   4    5   2   0   0    7    1   1   0   0   0    4   5    0   0    0  0.333  0.500  0.467  0.967   189  0.134  0.455   45.0%   20.0%  25.0%  1.25      SoftBank Hawks     WL
342     Yanagimachi Tatsuru  27    9  L   40  156  132  23   44   6   0   1   53   17   1   0   1   1   20  20    0   2    5  0.333  0.426  0.402  0.828   147  0.069  0.384   26.3%   12.8%  12.8%  1.00      SoftBank Hawks     WL
343           Yanagita Yuki  35   DH  L    6   14   14   2    3   0   0   1    6    1   0   0   0   0    1   0    0   0    1  0.214  0.214  0.429  0.643    90  0.215  0.167   14.3%    7.1%   0.0%  0.00      SoftBank Hawks     WL
344           Yoshida Kengo  23    3  R   79  252  231  32   70  10   1   3   91   33   0   3   0   1   24  16    0   4    6  0.303  0.357  0.394  0.751   123  0.091  0.327   17.1%    9.5%   6.3%  0.67      SoftBank Hawks     WL
345             Aono Takumi  18   DH  R   39   64   58   4    8   0   0   0    8    1   0   0   0   1   20   5    0   0    3  0.138  0.203  0.138  0.341     3  0.000  0.205   39.1%   31.2%   7.8%  0.25      Rakuten Eagles     EL
346              Egawa Yuto  23    3  R   45   91   84   6   17   3   0   0   20    6   1   1   1   0   19   5    0   1    4  0.202  0.256  0.238  0.494    48  0.036  0.262   26.4%   20.9%   5.5%  0.26      Rakuten Eagles     EL
347           Franco Maikel  31   DH  R   35  106   96   6   22   6   0   2   34   14   0   0   0   1   12   7    0   2    5  0.229  0.292  0.354  0.646    94  0.125  0.241   19.8%   11.3%   6.6%  0.58      Rakuten Eagles     EL
348          Horiuchi Kengo  27    2  L   68  215  173  17   35   9   2   1   51   15   2   2   4   0   43  34    0   4    4  0.202  0.346  0.295  0.641    93  0.093  0.264   36.3%   20.0%  15.8%  0.79      Rakuten Eagles     EL
349              Irie Daiki  22    6  R   98  403  359  39   93  11   2   4  120   36   2   1   6   2   71  25    1  11   11  0.259  0.325  0.334  0.659    98  0.075  0.311   24.8%   17.6%   6.2%  0.35      Rakuten Eagles     EL
350       Ishihara Tsuyoshi  25   DH  R   14   46   38   3    7   1   0   0    8    1   0   0   1   1    7   6    0   0    0  0.184  0.289  0.211  0.500    51  0.027  0.219   28.3%   15.2%  13.0%  0.86      Rakuten Eagles     EL
351             Itoh Yukiya  27  UTL  R   42  178  162  23   55  15   1   4   84   24   2   1   2   1   24  12    1   1   10  0.340  0.386  0.519  0.905   171  0.179  0.378   22.5%   13.5%   6.7%  0.50      Rakuten Eagles     EL
352         Kurokawa Fumiya  23  UTL  L   80  348  286  34   73  13   1   1   91   35   0   2   1   3   38  53    0   5    6  0.255  0.378  0.318  0.696   110  0.063  0.288   26.4%   10.9%  15.2%  1.39      Rakuten Eagles     EL
353             Maeda Ginji  20    9  R   85  180  162  17   28   5   2   4   49   14   2   1   0   0   68  16    0   2    2  0.173  0.256  0.302  0.558    67  0.129  0.267   48.9%   37.8%   8.9%  0.24      Rakuten Eagles     EL
354            Mizukami Kei  22    2  R   73  150  123  11   26   2   3   0   34   12   0   0   5   4   33  18    0   0    0  0.211  0.303  0.276  0.579    74  0.065  0.277   34.0%   22.0%  12.0%  0.55      Rakuten Eagles     EL
355             Mogi Eigoro  30    3  L   22   67   59   7   16   3   0   0   19    5   0   0   0   0    9   8    0   0    1  0.271  0.358  0.322  0.680   105  0.051  0.320   25.4%   13.4%  11.9%  0.89      Rakuten Eagles     EL
356            Mutoh Atsuki  23    8  L   89  306  263  36   74  10   6   2  102   26  13   2   8   3   53  30    0   2    1  0.281  0.356  0.388  0.744   123  0.107  0.341   27.8%   17.3%   9.8%  0.57      Rakuten Eagles     EL
357           Nagata Sotaro  23    4  L  102  304  260  18   45   5   1   2   58   18   1   0   9   1   55  33    0   1    3  0.173  0.268  0.223  0.491    47  0.050  0.211   29.6%   18.1%  10.9%  0.60      Rakuten Eagles     EL
358       Nakashima Daisuke  23    8  L   75  318  292  40   81  16   3   3  112   19  13   5   3   1   43  14    0   8    6  0.277  0.327  0.384  0.711   113  0.107  0.316   18.9%   13.5%   4.4%  0.33      Rakuten Eagles     EL
359               Ogoh Yuya  27    8  L    1    5    4   0    0   0   0   0    0    0   0   0   0   0    3   1    0   0    0  0.000  0.200  0.000  0.200   -38  0.000  0.000   80.0%   60.0%  20.0%  0.33      Rakuten Eagles     EL
360          Okajima Takero  34   DH  L   33  119   99  10   34   2   3   1   45   16   0   0   0   3   18  17    0   0    3  0.343  0.429  0.455  0.884   166  0.112  0.398   30.3%   15.1%  14.3%  0.94      Rakuten Eagles     EL
361             Okawara Sho  20    7  R   51  107  105   7   17   3   0   1   23    6   0   2   0   0   38   2    0   0    2  0.162  0.178  0.219  0.397    18  0.057  0.242   38.3%   35.5%   1.9%  0.05      Rakuten Eagles     EL
362         Sawano Kiyoharu  22  UTL  L   85  189  168  17   34   5   2   0   43   12   1   1   5   1   57  14    0   1    1  0.202  0.266  0.256  0.522    57  0.054  0.304   37.6%   30.2%   7.4%  0.25      Rakuten Eagles     EL
