                      Pitcher                 Age  T   G   W   L  SV  CG  SHO   BF     IP    H  HR   SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%     K%    BB%   K-BB%                Team League
243               Suga Hiroto                19.0  L   4   0   0   0   0    0   20    3.1    4   0    2   6    0   0   1   3   3   8.10   7.66   6.80  3.00   38  208    173   0.44   0.0%  10.0%  30.0%  -20.0%      ORIX Buffaloes     WL
244            Suzuki Hiroshi                27.0  R   8   2   2   0   0    0  119   30.0   29   1   15   8    0   1   1  11   9   2.70   3.79   4.21  1.23  115  103    107  -1.09   0.8%  12.6%   6.7%    5.9%      ORIX Buffaloes     WL
245              Tajima Daiki                27.0  L   1   0   0   0   0    0   13    3.0    4   1    4   1    0   0   0   3   3   9.00   6.13   2.49  1.67   34  167     63   2.87   7.7%  30.8%   7.7%   23.1%      ORIX Buffaloes     WL
246           Takashima Taito                24.0  R   8   3   1   0   0    0  156   38.2   33   2   24   6    0   2   1   7   6   1.40   3.51   3.65  1.01  221   96     93  -2.11   1.3%  15.4%   3.8%   11.6%      ORIX Buffaloes     WL
247            Tomiyama Ryoga                27.0  L  11   2   1   0   0    0   62   16.0   14   1   14   3    0   0   0   2   2   1.13   3.08   3.03  1.06  274   84     77  -1.95   1.6%  22.6%   4.8%   17.8%      ORIX Buffaloes     WL
248           Toumatsu Kaisei                19.0  L   7   0   3   0   0    0   65   11.2   23   2   13   6    0   0   3  20  20  15.43   5.00   3.72  2.49   20  136     94  10.43   3.1%  20.0%   9.2%   10.8%      ORIX Buffaloes     WL
249              Udagawa Yuki                25.0  R  18   2   2   0   0    0   73   17.1   14   0   17  10    0   1   2   7   7   3.63   3.40   3.84  1.38   85   93     97   0.23   0.0%  23.3%  13.7%    9.6%      ORIX Buffaloes     WL
250          Yamada Nobuyoshi                32.0  L   9   0   0   0   0    0   30    7.2    8   0    7   0    0   1   0   5   4   4.70   2.03   2.47  1.04   66   55     63   2.67   0.0%  23.3%   0.0%   23.3%      ORIX Buffaloes     WL
251           Yamaoka Taisuke                28.0  R   7   1   0   0   0    0   28    7.1    3   0   10   3    0   0   0   1   0   0.00   1.96   2.30  0.82  999   53     58  -1.96   0.0%  35.7%  10.7%   25.0%      ORIX Buffaloes     WL
252       Yamashita Shunpeita                21.0  R  10   3   2   0   0    0  142   37.2   20   0   43   9    0   2   1   4   4   0.96   2.05   2.41  0.77  323   56     61  -1.09   0.0%  30.3%   6.3%   24.0%      ORIX Buffaloes     WL
253         Yamazaki Soichiro                26.0  R  21   1   0   0   0    0   95   21.2   20   1   19   9    0   1   1   7   7   2.91   3.69   3.75  1.34  107  100     95  -0.78   1.1%  20.0%   9.5%   10.5%      ORIX Buffaloes     WL
254            Yokoyama Kaede                26.0  R  47   1   5  14   0    0  196   44.1   39   2   42  24    2   1   4  19  18   3.65   3.84   3.88  1.42   85  104     98  -0.19   1.0%  21.4%  12.2%    9.2%      ORIX Buffaloes     WL
255             Yoshida Kosei                23.0  R   3   0   0   0   0    0   10    3.0    1   0    3   0    0   0   0   0   0   0.00   1.46   1.80  0.33  999   40     46  -1.46   0.0%  30.0%   0.0%   30.0%      ORIX Buffaloes     WL
256             Akiyama Seiun                21.0  L  30   3   2   0   0    0  199   42.2   51   3   25  18    0   1   1  30  29   6.12   4.54   4.45  1.62   57  111    113   1.58   1.5%  12.6%   9.0%    3.6%       Lotte Marines     EL
257              Azuma Yusuke                28.0  R  32   1   2   0   0    0  129   29.2   28   2   24   6    0   3   3  12   9   2.73   3.63   3.40  1.15  127   88     86  -0.90   1.6%  18.6%   4.7%   13.9%       Lotte Marines     EL
258             Cordero Jimmy                32.0  R  16   1   1   0   0    0   78   16.1   20   2    7   7    0   0   4  17  12   6.61   5.48   4.80  1.65   52  134    122   1.13   2.6%   9.0%   9.0%    0.0%       Lotte Marines     EL
259                Dohi Seiya                28.0  L  12   1   3   0   0    0   73   13.2   20   2   14  10    0   0   1  12   8   5.27   5.51   4.25  2.20   66  134    108  -0.24   2.7%  19.2%  13.7%    5.5%       Lotte Marines     EL
260             Dykstra James                33.0  R   5   1   2   0   0    0   72   16.0   14   1    9  11    0   0   0   7   5   2.81   5.21   5.08  1.56  123  127    129  -2.40   1.4%  12.5%  15.3%   -2.8%       Lotte Marines     EL
261          Fernandez Junior                27.0  R   2   0   0   0   0    0   10    2.0    3   0    3   0    0   0   0   0   0   0.00   0.46   1.80  1.50  999   11     46  -0.46   0.0%  30.0%   0.0%   30.0%       Lotte Marines     EL
262             Furuya Takuro                24.0  R  11   3   0   0   0    0  115   26.1   27   0   10  12    0   5   2  15  13   4.44   4.64   4.97  1.48   78  113    126  -0.20   0.0%   8.7%  10.4%   -1.7%       Lotte Marines     EL
263               Futaki Kota                28.0  R  19   4   2   0   0    0  199   49.2   46   4   35   6    0   0   1  22  20   3.62   3.46   3.34  1.05   96   84     85   0.16   2.0%  17.6%   3.0%   14.6%       Lotte Marines     EL
264              Hayasaka Oto                18.0  R   7   0   0   0   0    0   31    6.0    7   3    3   5    0   2   1   9   9  13.50  12.46   5.45  2.00   26  304    138   1.04   9.7%   9.7%  16.1%   -6.4%       Lotte Marines     EL
265           Hirohata Atsuya                26.0  R  29   2   1   1   0    0  182   44.0   43   4   20   9    0   1   1  20  15   3.07   4.41   4.20  1.18  113  107    107  -1.34   2.2%  11.0%   4.9%    6.1%       Lotte Marines     EL
266            Ishikawa Ayumu                36.0  R  10   3   0   0   0    0  134   35.2   28   1   21   3    0   1   0   7   7   1.77   2.98   3.46  0.87  196   73     88  -1.21   0.7%  15.7%   2.2%   13.5%       Lotte Marines     EL
267            Iwashita Daiki                27.0  R  19   2   2   2   0    0  141   30.2   33   1   33  13    0   1   3  12  11   3.23   3.10   3.38  1.50  107   76     86   0.13   0.7%  23.4%   9.2%   14.2%       Lotte Marines     EL
268             Karakawa Yuki                34.0  R  10   3   2   0   0    0  178   45.0   44   2   24   1    0   1   1  12  10   2.00   3.10   3.51  1.00  173   76     89  -1.10   1.1%  13.5%   0.6%   12.9%       Lotte Marines     EL
269           Kawamura Tokito                27.0  R  20   2   2   0   0    0  202   45.2   55   9   31  12    0   0   1  24  23   4.53   5.45   3.86  1.47   76  133     98  -0.92   4.5%  15.3%   5.9%    9.4%       Lotte Marines     EL
270              Kikuchi Riku                24.0  R  24   1   1   4   0    0  102   25.0   21   1   18   6    0   0   0   5   4   1.44   3.26   3.62  1.08  240   79     92  -1.82   1.0%  17.6%   5.9%   11.7%       Lotte Marines     EL
271               Kimura Yuto                19.0  R  11   0   2   0   0    0   79   19.0   22   1   14   4    0   0   0   7   5   2.37   3.30   3.53  1.37  146   80     90  -0.93   1.3%  17.7%   5.1%   12.6%       Lotte Marines     EL
272              Masuda Naoya                34.0  R   2   0   0   0   0    0    8    2.0    2   0    1   0    0   0   0   1   0   0.00   2.46   3.55  1.00  999   60     90  -2.46   0.0%  12.5%   0.0%   12.5%       Lotte Marines     EL
273               Mercedes CC                30.0  L   2   0   2   0   0    0   43    8.0   14   0    4   6    0   0   1   9   8   9.00   4.71   5.27  2.50   38  115    134   4.29   0.0%   9.3%  14.0%   -4.7%       Lotte Marines     EL
274               Mima Manabu                37.0  R  13   2   6   0   0    0  271   64.0   70   6   48  12    0   0   2  30  22   3.09   3.74   3.47  1.28  112   91     88  -0.65   2.2%  17.7%   4.4%   13.3%       Lotte Marines     EL
275        Nagashimada Kirato                20.0  R  21   0   2   2   0    0   92   20.0   19   2   14  10    0   4   0  15  14   6.30   5.46   4.37  1.45   55  133    111   0.84   2.2%  15.2%  10.9%    4.3%       Lotte Marines     EL
276         Nakamori Shunsuke                22.0  R  14   6   4   0   0    0  260   62.2   56   4   47  20    0   2   3  28  24   3.45   3.84   3.76  1.21  100   94     95  -0.39   1.5%  18.1%   7.7%   10.4%       Lotte Marines     EL
277          Nakamura Toshiya                27.0  L  19   1   0   0   0    0   86   20.1   15   4   28   8    0   2   0   4   4   1.77   4.74   2.47  1.13  196  115     63  -2.97   4.7%  32.6%   9.3%   23.3%       Lotte Marines     EL
278                Niho Akira                34.0  R  20   3   4   0   0    0  133   29.2   35   1   11  10    0   2   1  19  18   5.46   4.37   4.72  1.52   63  106    120   1.09   0.8%   8.3%   7.5%    0.8%       Lotte Marines     EL
279        Nishimura Takahiro                31.0  R  25   1   2   2   0    0   98   24.2   19   3   30   4    0   0   1  10   6   2.19   3.10   2.15  0.93  158   76     55  -0.91   3.1%  30.6%   4.1%   26.5%       Lotte Marines     EL
280              Nishino Yuji                33.0  R   1   0   0   0   0    0   11    3.0    2   0    0   0    0   0   0   1   1   3.00   3.46   4.80  0.67  115   84    122  -0.46   0.0%   0.0%   0.0%    0.0%       Lotte Marines     EL
281             Ohtani Hikaru                23.0  R  19   0   2   2   0    0  140   30.1   35   3   18  10    0   1   3  22  19   5.64   4.65   4.23  1.48   61  113    107   0.99   2.1%  12.9%   7.1%    5.8%       Lotte Marines     EL
282                Ono Fumiya                27.0  R  27   1   4   4   0    0  117   26.0   32   3   24   5    0   1   0  12  11   3.81   3.81   3.18  1.42   91   93     81   0.00   2.6%  20.5%   4.3%   16.2%       Lotte Marines     EL
283          Sakamoto Koshiro                29.0  L  12   1   0   0   0    0   52   11.0   11   1    9   5    0   2   0   6   6   4.91   4.91   4.03  1.45   71  120    102   0.00   1.9%  17.3%   9.6%    7.7%       Lotte Marines     EL
284            Sawada Keisuke                30.0  R  21   0   2   2   0    0   81   21.0   17   1   17   2    0   0   0   7   7   3.00   2.75   2.95  0.90  115   67     75   0.25   1.2%  21.0%   2.5%   18.5%       Lotte Marines     EL
285         Sawamura Hirokazu                36.0  R   2   0   0   0   0    0    9    2.0    2   0    2   1    0   0   0   1   0   0.00   2.96   3.69  1.50  999   72     94  -2.96   0.0%  22.2%  11.1%   11.1%       Lotte Marines     EL
286           Shirahama Kaiki                19.0  R   2   0   0   0   0    0    7    2.0    3   0    0   0    0   0   0   0   0   0.00   3.46   4.80  1.50  999   84    122  -3.46   0.0%   0.0%   0.0%    0.0%       Lotte Marines     EL
287              Takano Shuta                25.0  L  17   6   3   0   0    0  293   74.0   64   8   61  20    0   5   2  31  30   3.65   4.23   3.40  1.14   95  103     86  -0.58   2.7%  20.8%   6.8%   14.0%       Lotte Marines     EL
288            Takeuchi Ryota                18.0  R   2   0   0   0   0    0    6    1.0    1   0    0   1    0   2   1   2   2  18.00  12.46   6.47  2.00   19  304    164   5.54   0.0%   0.0%  16.7%  -16.7%       Lotte Marines     EL
289               Tanaka Fuki                20.0  R  17   0   1   0   0    0   91   19.2   21   1   13   9    0   3   1  10  10   4.58   4.63   4.36  1.53   76  113    111  -0.05   1.1%  14.3%   9.9%    4.4%       Lotte Marines     EL
290             Tanaka Haruya                20.0  R  12   1   2   0   0    0  216   52.2   43   1   53  16    0   1   5  18  16   2.73   2.66   3.09  1.12  127   65     78   0.07   0.5%  24.5%   7.4%   17.1%       Lotte Marines     EL
291           Taneichi Atsuki                25.0  R   1   0   0   0   0    0   10    2.0    4   0    3   0    0   0   0   2   2   9.00   0.46   1.80  2.00   38   11     46   8.54   0.0%  30.0%   0.0%   30.0%       Lotte Marines     EL
292                Tojo Taiki                32.0  R  27   2   3   0   0    0  192   45.0   50   2   30  10    0   0   2  26  22   4.40   3.37   3.76  1.33   79   82     95   1.03   1.0%  15.6%   5.2%   10.4%       Lotte Marines     EL
293                Yagi Akira                27.0  R  25   1   2   2   0    0  190   46.2   38   2   41  13    0   0   3  12  11   2.12   3.10   3.33  1.09  163   76     85  -0.98   1.1%  21.6%   6.8%   14.8%       Lotte Marines     EL
294           Yokoyama Rikuto                22.0  R   8   0   0   0   0    0   33    8.0    5   0   10   5    0   0   1   1   1   1.13   2.84   3.28  1.25  306   69     83  -1.71   0.0%  30.3%  15.2%   15.1%       Lotte Marines     EL
295               Yoshida Ryo                27.0  R  29   4   1   7   0    0  124   30.1   20   3   32  13    0   0   2   8   7   2.08   3.92   3.27  1.09  166   95     83  -1.84   2.4%  25.8%  10.5%   15.3%       Lotte Marines     EL
296            Yoshikawa Yuto                19.0  L  16   0   1   0   0    0  133   29.1   28   0   22  20    0   1   2  13  11   3.38   4.11   4.65  1.64  102  100    118  -0.73   0.0%  16.5%  15.0%    1.5%       Lotte Marines     EL
297         Armenta Alexander                20.0  L   2   2   0   0   0    0   33    8.0    7   0    9   3    0   0   0   1   1   1.13   2.34   2.98  1.25  293   60     76  -1.21   0.0%  27.3%   9.1%   18.2%      SoftBank Hawks     WL
298               Bandoh Yugo                28.0  R  14   3   2   0   0    0  272   65.0   73   4   27   6    0   2   1  30  28   3.88   3.80   4.03  1.22   85   97    102   0.08   1.5%   9.9%   2.2%    7.7%      SoftBank Hawks     WL
299              Felix Mailon                24.0  R  15   0   0   1   0    0   65   14.2   10   0    9  13    0   0   4  11   5   3.07   4.89   5.42  1.57  108  124    138  -1.82   0.0%  13.8%  20.0%   -6.2%      SoftBank Hawks     WL
300               Fujii Kouya                27.0  R   3   1   0   0   0    0   12    3.0    2   0    4   1    0   0   0   0   0   0.00   1.79   2.30  1.00  999   46     58  -1.79   0.0%  33.3%   8.3%   25.0%      SoftBank Hawks     WL
301             Furukawa Yuri                28.0  R  24   2   2   3   0    0  140   30.2   28   0   25  16    0   3   0  15   8   2.35   3.69   4.16  1.43  141   94    106  -1.34   0.0%  17.9%  11.4%    6.5%      SoftBank Hawks     WL
302         Hasegawa Takehiro                24.0  L   4   0   0   0   0    0   13    3.2    1   0    7   1    0   0   0   0   0   0.00   0.46   0.18  0.55  999   12      5  -0.46   0.0%  53.8%   7.7%   46.1%      SoftBank Hawks     WL
303       Hernandez Darwinzon                27.0  L   3   0   0   0   0    0   11    3.0    1   0    5   0    0   1   0   0   0   0.00   1.13   0.25  0.33  999   29      6  -1.13   0.0%  45.5%   0.0%   45.5%      SoftBank Hawks     WL
304           Higashihama Nao                34.0  R  11   2   2   1   0    0  207   49.0   49   1   42  10    0   2   2  17  15   2.76   2.75   3.25  1.20  120   70     82   0.01   0.5%  20.3%   4.8%   15.5%      SoftBank Hawks     WL
305            Hoshino Kotaro                22.0  R   1   0   0   0   0    0    6    1.0    3   0    2   0    0   0   1   2   2  18.00  -0.54   1.47  3.00   18  -14     37  18.54   0.0%  33.3%   0.0%   33.3%      SoftBank Hawks     WL
306            Ishikawa Shuta                32.0  R   6   2   1   0   0    0  121   30.2   25   1   27   8    0   2   0   8   8   2.35   3.10   3.23  1.08  141   79     82  -0.75   0.8%  22.3%   6.6%   15.7%      SoftBank Hawks     WL
307             Iwai Shunsuke                22.0  R  21   2   1   5   0    0   98   25.0   18   0   31   3    0   1   3   5   5   1.80   1.46   1.94  0.84  184   37     49   0.34   0.0%  31.6%   3.1%   28.5%      SoftBank Hawks     WL
308           Kasaya Shunsuke                27.0  L  24   2   3   1   0    0  291   67.0   62   1   60  38    0   3   6  27  21   2.82   3.70   4.04  1.49  118   94    103  -0.88   0.3%  20.6%  13.1%    7.5%      SoftBank Hawks     WL
309              Kazama Kyuta                20.0  R   6   0   0   0   0    0   23    5.0    4   0    4   3    0   0   0   4   3   5.40   3.66   4.37  1.40   61   93    111   1.74   0.0%  17.4%  13.0%    4.4%      SoftBank Hawks     WL
310             Kimura Hikaru                23.0  R   9   3   2   0   0    0  111   25.0   28   0   18   9    2   1   3  14  12   4.32   3.22   3.99  1.48   77   82    101   1.10   0.0%  16.2%   8.1%    8.1%      SoftBank Hawks     WL
311             Kimura Taisei                20.0  L   4   2   1   0   0    0   55   12.1   12   0    6   6    0   1   2   3   3   2.19   4.19   4.80  1.46  151  107    122  -2.00   0.0%  10.9%  10.9%    0.0%      SoftBank Hawks     WL
312             Kobayashi Jui                23.0  R   2   1   1   0   0    0   43    9.0   10   1    2   6    0   1   1   6   6   6.00   6.79   5.73  1.78   55  173    145  -0.79   2.3%   4.7%  14.0%   -9.3%      SoftBank Hawks     WL
313           Kuwahara Takuya                28.0  R  35   5   2   2   0    0  191   42.1   41   2   33  18    1   3   2  15  12   2.55   4.00   4.01  1.39  130  102    102  -1.45   1.0%  17.3%   9.4%    7.9%      SoftBank Hawks     WL
314                 Maeda Jun                24.0  L  19  10   4   0   2    1  427  106.1   84   3   74  30    0   0   6  24  23   1.95   3.28   3.77  1.07  170   83     96  -1.33   0.7%  17.3%   7.0%   10.3%      SoftBank Hawks     WL
315                Maeda Yugo                18.0  L  12   4   1   1   0    0  249   65.0   54   1   58   8    0   0   0  16  14   1.94   2.24   2.79  0.95  171   57     71  -0.30   0.4%  23.3%   3.2%   20.1%      SoftBank Hawks     WL
316            Matsumoto Haru                23.0  L   5   2   0   0   0    0   88   24.2   14   0   17   3    0   2   0   3   3   1.09   2.69   3.21  0.69  304   68     81  -1.60   0.0%  19.3%   3.4%   15.9%      SoftBank Hawks     WL
317              Miura Mizuki                24.0  L  15   3   3   0   0    0  379   95.2   73   2   59  24    0   5   2  18  17   1.60   3.41   3.88  1.01  207   87     98  -1.81   0.5%  15.6%   6.3%    9.3%      SoftBank Hawks     WL
318             Miyasato Yuwa                22.0  R  17   2   1   1   0    0   76   16.2   18   2   18   9    0   2   1  14   9   4.86   4.84   3.62  1.62   68  123     92   0.02   2.6%  23.7%  11.8%   11.9%      SoftBank Hawks     WL
319             Moinelo Livan                28.0  L   1   0   0   0   0    0   11    2.0    4   0    3   0    0   0   0   0   0   0.00   0.46   2.07  2.00  999   12     53  -0.46   0.0%  27.3%   0.0%   27.3%      SoftBank Hawks     WL
320            Murata Kenichi                22.0  R  12   3   5   0   0    0  219   51.1   50   5   22  16    0   1   0  29  25   4.38   4.86   4.53  1.29   76  124    115  -0.48   2.3%  10.0%   7.3%    2.7%      SoftBank Hawks     WL
321            Nakamura Ryota                26.0  R  32   4   1   5   0    0  205   53.1   39   2   46   9    0   2   1  14  14   2.36   2.84   3.00  0.90  140   72     76  -0.48   1.0%  22.4%   4.4%   18.0%      SoftBank Hawks     WL
322               Ogata Shuto                25.0  R  12   0   1   0   0    0   70   15.1   17   2   19  11    0   0   2   8   8   4.70   4.83   3.66  1.83   71  123     93  -0.13   2.9%  27.1%  15.7%   11.4%      SoftBank Hawks     WL
323                Ohno Kazuo                19.0  L   5   2   0   0   0    0   77   18.2   17   1   11   7    0   3   2   7   4   1.93   4.59   4.28  1.29  172  117    109  -2.66   1.3%  14.3%   9.1%    5.2%      SoftBank Hawks     WL
324            Ohshiro Shinno                21.0  L  14   1   1   0   0    0   69   18.0   12   1   11   6    0   1   2   5   5   2.50   4.13   4.08  1.00  133  105    104  -1.63   1.4%  15.9%   8.7%    7.2%      SoftBank Hawks     WL
325               Ohtake Fuga                24.0  R   1   1   0   0   0    0   21    6.0    6   0    5   0    0   0   1   1   1   1.50   1.79   2.42  1.00  221   46     61  -0.29   0.0%  23.8%   0.0%   23.8%      SoftBank Hawks     WL
326             Ohtsu Ryosuke                25.0  R   3   0   2   0   0    0   65   16.0   18   0   12   0    0   1   0   7   7   3.94   2.15   2.95  1.12   84   55     75   1.79   0.0%  18.5%   0.0%   18.5%      SoftBank Hawks     WL
327                Ohyama Ryo                22.0  R  10   3   2   0   0    0  210   50.0   48   3   40  16    0   4   3  24  18   3.24   3.84   3.66  1.28  102   98     93  -0.60   1.4%  19.0%   7.6%   11.4%      SoftBank Hawks     WL
328              Okaue Jumpei                19.0  R   1   0   0   0   0    0    5    1.0    1   0    2   1    0   0   0   0   0   0.00   2.46   2.80  2.00  999   63     71  -2.46   0.0%  40.0%  20.0%   20.0%      SoftBank Hawks     WL
329            Saito Hiromasa      Saito Hiromasa  L  11   1   0   0   0    0   43    9.1   10   1    7   4    0   1   0   4   4   3.86   4.96   4.10  1.50   86  126    104  -1.10   2.3%  16.3%   9.3%    7.0%      SoftBank Hawks     WL
330              Satoh Hiroki                25.0  L   3   2   0   0   0    0   43   10.1    9   0    8   4    0   0   0   3   2   1.74   3.07   3.87  1.26  190   78     98  -1.33   0.0%  18.6%   9.3%    9.3%      SoftBank Hawks     WL
331              Satoh Takuma                24.0  L   2   0   0   0   0    0   10    1.2    2   0    1   3    0   0   0   2   1   5.40   7.66   6.80  3.00   61  195    173  -2.26   0.0%  10.0%  30.0%  -20.0%      SoftBank Hawks     WL
332        Sawayanagi Ryotaro                24.0  R  11   0   0   4   0    0   51   14.0    9   1   15   2    0   0   1   4   3   1.93   2.67   2.25  0.79  172   68     57  -0.74   2.0%  29.4%   3.9%   25.5%      SoftBank Hawks     WL
333        Stewart Jr. Carter                24.0  R   2   0   1   0   0    0   36    8.1    7   1    8   4    0   1   1   3   3   3.24   4.90   3.69  1.32  102  125     94  -1.66   2.8%  22.2%  11.1%   11.1%      SoftBank Hawks     WL
334            Taura Fumimaru                24.0  L  10   1   0   1   0    0   36    9.2    7   1    8   1    0   0   0   3   3   2.79   3.46   2.86  0.83  119   88     73  -0.67   2.8%  22.2%   2.8%   19.4%      SoftBank Hawks     WL
335              Tsumori Yuki                26.0  R   8   0   0   2   0    0   27    7.0    3   1    6   2    0   1   0   2   2   2.57   4.89   3.32  0.71  129  124     84  -2.32   3.7%  22.2%   7.4%   14.8%      SoftBank Hawks     WL
336             Wada Tsuyoshi                43.0  L   7   3   1   1   0    0  111   27.1   29   1   30   1    0   0   0   8   7   2.30   1.85   2.19  1.10  144   47     56   0.45   0.9%  27.0%   0.9%   26.1%      SoftBank Hawks     WL
337             Watanabe Yuki                28.0  L  31   2   1   4   0    0  135   31.1   25   5   22  15    1   7   1   8   7   2.01   6.24   4.28  1.28  165  159    109  -4.23   3.7%  16.3%  11.1%    5.2%      SoftBank Hawks     WL
338            Fujihira Shoma                25.0  R   7   0   0   0   0    0   27    7.1    3   1    6   2    0   0   0   2   2   2.45   4.41   3.32  0.68  133  114     84  -1.96   3.7%  22.2%   7.4%   14.8%      Rakuten Eagles     EL
339              Fujii Masaru                27.0  L   2   2   0   0   0    0   50   13.0    7   0    9   4    0   0   0   1   1   0.69   3.00   3.80  0.85  473   78     96  -2.31   0.0%  18.0%   8.0%   10.0%      Rakuten Eagles     EL
340              Hayashi Yuki                22.0  L   1   0   0   0   0    0    4    1.0    1   0    0   0    0   0   0   0   0   0.00   3.46   4.80  1.00  999   89    122  -3.46   0.0%   0.0%   0.0%    0.0%      Rakuten Eagles     EL
341              Hinata Naoki                18.0  R  30   3   2   3   0    0  125   31.1   21   2   25  12    0   0   0   7   7   2.01   3.84   3.76  1.05  162   99     95  -1.83   1.6%  20.0%   9.6%   10.4%      Rakuten Eagles     EL
342                  Itoh Mao                23.0  R  41   1   0   0   0    0  186   44.1   28   3   39  23    0   7   3  13  13   2.64   4.61   3.94  1.15  124  119    100  -1.97   1.6%  21.0%  12.4%    8.6%      Rakuten Eagles     EL
343          Karashima Wataru                33.0  L  15   4   6   0   0    0  265   66.2   59   3   41  16    0   0   0  21  18   2.43   3.54   3.86  1.13  134   91     98  -1.11   1.1%  15.5%   6.0%    9.5%      Rakuten Eagles     EL
344            Kishi Takayuki                39.0  R   4   1   1   0   1    0   87   25.0   15   0   19   0    0   0   0   5   4   1.44   1.94   2.62  0.60  227   50     66  -0.50   0.0%  21.8%   0.0%   21.8%      Rakuten Eagles     EL
345                Koga Kosei                19.0  L  20   2   5   0   0    0  271   63.1   66   2   37  28    0   5   0  26  25   3.55   4.27   4.47  1.48   92  110    113  -0.72   0.7%  13.7%  10.3%    3.4%      Rakuten Eagles     EL
346              Koja Tatsuki                22.0  L   9   4   2   0   0    0  227   55.2   44   4   49  22    0   1   0  13  11   1.78   3.87   3.61  1.19  183  100     92  -2.09   1.8%  21.6%   9.7%   11.9%      Rakuten Eagles     EL
347              Komago Ryuji                26.0  R  25   4   2   0   0    0  339   71.2   69   2   67  47    0   5   7  33  24   3.01   4.13   4.21  1.62  108  107    107  -1.12   0.6%  19.8%  13.9%    5.9%      Rakuten Eagles     EL
348             Komine Shinri                22.0  R   2   0   0   0   0    0    7    2.0    2   0    1   1    0   0   0   0   0   0.00   3.96   4.80  1.50  999  102    122  -3.96   0.0%  14.3%  14.3%    0.0%      Rakuten Eagles     EL
349            Matsuda Takuma                22.0  R  11   1   6   0   0    0  233   50.1   67   4   22  12    0   2   2  30  20   3.58   4.45   4.37  1.57   91  115    111  -0.87   1.7%   9.4%   5.2%    4.2%      Rakuten Eagles     EL
350           Matsui Tomotaka                24.0  R  23   3   3   0   0    0  219   52.1   51   3   42  15    0   1   2  24  23   3.96   3.52   3.57  1.26   82   91     91   0.44   1.4%  19.2%   6.8%   12.4%      Rakuten Eagles     EL
351          Miyamori Satoshi                26.0  R  40   3   1   5   0    0  195   45.2   36   3   32  22    0   6   0  12  11   2.17   4.75   4.29  1.27  150  123    109  -2.58   1.5%  16.4%  11.3%    5.1%      Rakuten Eagles     EL
352          Nishigaki Masaya                25.0  R  29   2   0   8   0    0  123   29.1   20   0   22  14    0   2   2   7   6   1.84   3.60   4.15  1.16  177   93    105  -1.76   0.0%  17.9%  11.4%    6.5%      Rakuten Eagles     EL
353          Nishiguchi Naoto                27.0  R   1   0   0   0   0    0    4    1.0    0   0    1   1    0   0   0   0   0   0.00   4.46   4.80  1.00  999  115    122  -4.46   0.0%  25.0%  25.0%    0.0%      Rakuten Eagles     EL
354              Ohuchi Seiya                18.0  R  10   0   1   0   0    0  148   35.1   37   1   13  15    0   0   1  17  15   3.82   4.37   4.94  1.47   85  113    125  -0.55   0.7%   8.8%  10.1%   -1.3%      Rakuten Eagles     EL
355                Ponce Cody                30.0  R  11   3   3   0   0    0  248   60.0   52   6   65  19    0   3   1  18  15   2.25   3.69   2.95  1.18  145   95     75  -1.44   2.4%  26.2%   7.7%   18.5%      Rakuten Eagles     EL
356              Sakai Haruto                19.0  R  21   3   1   0   0    0  127   26.1   27   2   23  22    0   1   2  20  19   6.49   5.32   4.72  1.86   50  137    120   1.17   1.6%  18.1%  17.3%    0.8%      Rakuten Eagles     EL
357             Sakurai Shuto                25.0  L  32   1   2   0   0    0  145   28.2   28   1   20  29    0   3   1  25  21   6.59   5.87   5.42  1.99   50  152    138   0.72   0.7%  13.8%  20.0%   -6.2%      Rakuten Eagles     EL
358            Seimiya Kotaro                24.0  R  35   0   3   0   0    0  159   30.1   31   2   28  37    0   3   6  25  21   6.23   6.43   5.37  2.24   52  166    136  -0.20   1.3%  17.6%  23.3%   -5.7%      Rakuten Eagles     EL
359               Shoji Kosei                23.0  R   7   2   3   0   1    0  154   40.2   28   2   34  14    0   1   2  11   9   1.99   3.53   3.50  1.03  164   91     89  -1.54   1.3%  22.1%   9.1%   13.0%      Rakuten Eagles     EL
360             Sung Chia-Hao                31.0  R   5   0   0   0   0    0   20    5.0    5   0    3   0    0   0   0   1   1   1.80   2.26   3.30  1.00  181   58     84  -0.46   0.0%  15.0%   0.0%   15.0%      Rakuten Eagles     EL
361               Suzuki Sora                27.0  L   2   0   0   0   0    0    7    2.0    0   0    3   0    0   0   0   0   0   0.00   0.46   0.51  0.00  999   12     13  -0.46   0.0%  42.9%   0.0%   42.9%      Rakuten Eagles     EL
362            Tai Katsutoshi                20.0  L   2   0   0   0   0    0   11    1.2    3   0    2   3    0   0   0   2   2  10.80   6.46   5.71  3.60   30  167    145   4.34   0.0%  18.2%  27.3%   -9.1%      Rakuten Eagles     EL
363             Takada Koichi                26.0  R  18   1   2   0   0    0  167   38.0   40   1   18  16    0   1   0  20  15   3.55   4.20   4.68  1.47   92  109    119  -0.65   0.6%  10.8%   9.6%    1.2%      Rakuten Eagles     EL
364         Takeshita Akihiro                24.0  R   8   0   2   0   0    0   62   13.0   17   3   10  11    0   0   0  15  15  10.38   7.46   4.96  2.15   31  193    126   2.92   4.8%  16.1%  17.7%   -1.6%      Rakuten Eagles     EL
