      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
744      NaN   21  3.0  222.0  -2.5    -14.5   0.4  NaN -0.5  -2.4     -2.5      NaN       NaN  Nipponham Fighters     EL
745      NaN   21  5.0  556.2   0.1      0.2   0.1  NaN -0.4   0.3     -2.1      NaN       NaN  Nipponham Fighters     EL
746      NaN   21  6.0   76.1  -2.8    -47.2  -2.3  NaN  0.2  -0.7      0.6      NaN       NaN  Nipponham Fighters     EL
747      NaN   21  NaN   17.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN  Nipponham Fighters     EL
748      NaN   24  3.0   80.0  -0.1     -1.6   0.0  NaN  0.1  -0.2     -0.9      NaN       NaN       DeNA BayStars     EL
749      NaN   24  5.0  261.1   4.1     20.2   4.1  NaN  0.1  -0.1     -1.0      NaN       NaN       DeNA BayStars     EL
750      NaN   24  7.0   89.0   2.0     28.9   2.0  0.0  NaN   0.1     -0.8      NaN       NaN       DeNA BayStars     EL
751      NaN   24  8.0  104.1   0.0      0.0   0.1 -0.2  NaN   0.1      0.3      NaN       NaN       DeNA BayStars     EL
752      NaN   24  9.0   41.0   0.7     22.0   0.3  0.4  NaN   0.0     -0.2      NaN       NaN       DeNA BayStars     EL
753      NaN   24  NaN   12.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       DeNA BayStars     EL
754      NaN   22  6.0  505.1   1.4      3.6  -3.2  NaN  1.5   3.1      4.1      NaN       NaN    Chunichi Dragons     WL
755      NaN   22  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN    Chunichi Dragons     WL
756      NaN   24  8.0  105.2   1.7     20.7   1.2  0.4  NaN   0.1      0.4      NaN       NaN       Lotte Marines     EL
757      NaN   24  9.0   19.0   0.7     47.4   0.4  0.2  NaN   0.0     -0.1      NaN       NaN       Lotte Marines     EL
758      NaN   24  NaN   46.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN       Lotte Marines     EL
759      NaN   25  7.0   35.1   0.0      0.0   0.0 -0.1  NaN   0.0     -0.3      NaN       NaN      Yomiuri Giants     EL
760      NaN   25  8.0   30.0   0.1      4.3   0.1  0.0  NaN   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
761      NaN   25  9.0    5.0   0.5    128.7   0.1  0.4  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
762      NaN   25  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
763      NaN   31  3.0  100.0  -0.5     -6.4  -0.9  NaN  0.0   0.3     -1.1      NaN       NaN       Lotte Marines     EL
764      NaN   31  7.0  234.1   0.5      2.7  -1.1  1.5  NaN   0.2     -2.2      NaN       NaN       Lotte Marines     EL
765      NaN   31  9.0   21.0  -2.9   -177.7  -1.8 -1.1  NaN   0.0     -0.1      NaN       NaN       Lotte Marines     EL
766      NaN   31  NaN  189.1   NaN      NaN   NaN  NaN  NaN   NaN     -2.3      NaN       NaN       Lotte Marines     EL
767      NaN   26  4.0   81.0   0.9     14.3   0.9  NaN  0.0   0.0      0.2      NaN       NaN       Oisix Albirex     EL
768      NaN   26  5.0   42.0  -1.1    -33.7  -0.5  NaN -0.1  -0.5     -0.2      NaN       NaN       Oisix Albirex     EL
769      NaN   26  6.0  257.0  -4.2    -21.0  -0.7  NaN -0.3  -3.2      2.1      NaN       NaN       Oisix Albirex     EL
770      NaN   21  2.0  105.0   0.7      8.6   NaN  0.8  NaN  -0.1      1.5     -0.5      -0.6      SoftBank Hawks     WL
771      NaN   21  7.0    5.0  -0.6   -154.4  -0.6  0.0  NaN   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
772      NaN   21  NaN   37.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN      SoftBank Hawks     WL
773      NaN   29  7.0   37.0   1.5     52.2   1.5  0.0  NaN   0.0     -0.4      NaN       NaN       DeNA BayStars     EL
774      NaN   29  8.0  127.0   3.1     31.4   3.3 -0.3  NaN   0.1      0.4      NaN       NaN       DeNA BayStars     EL
775      NaN   29  9.0   43.0   1.6     47.9   0.7  0.8  NaN   0.0     -0.2      NaN       NaN       DeNA BayStars     EL
776      NaN   29  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       DeNA BayStars     EL
777      NaN   26  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hiroshima Carp     WL
778      NaN   18  5.0  295.2  -7.7    -33.5  -1.4  NaN -0.9  -5.4     -1.1      NaN       NaN     Yakult Swallows     EL
779      NaN   18  NaN   56.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN     Yakult Swallows     EL
780      NaN   19  3.0   94.0   1.1     15.1   0.6  NaN  0.0   0.5     -1.1      NaN       NaN      Hiroshima Carp     WL
781      NaN   19  5.0  702.0   0.7      1.3   3.0  NaN -0.6  -1.7     -2.7      NaN       NaN      Hiroshima Carp     WL
782      NaN   19  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hiroshima Carp     WL
783      NaN   34  7.0  122.0  -1.2    -12.7   0.2 -0.6  NaN  -0.8     -1.2      NaN       NaN       DeNA BayStars     EL
784      NaN   34  9.0  127.0  -1.8    -18.2  -0.9 -0.9  NaN   0.1     -0.5      NaN       NaN       DeNA BayStars     EL
785      NaN   34  NaN  163.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.0      NaN       NaN       DeNA BayStars     EL
786      NaN   23  6.0    8.0   0.1     16.1   0.1  NaN  0.0   0.0      0.1      NaN       NaN      Yomiuri Giants     EL
787      NaN   20  4.0   52.0  -3.0    -74.2  -2.1  NaN  0.0  -0.9      0.1      NaN       NaN      Yomiuri Giants     EL
788      NaN   20  5.0    2.0   0.3    193.0   0.2  NaN  0.0   0.1      0.0      NaN       NaN      Yomiuri Giants     EL
789      NaN   20  6.0  558.1   8.1     18.7   3.9  NaN  1.3   2.9      4.6      NaN       NaN      Yomiuri Giants     EL
790      NaN   20  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
791      NaN   30  4.0   60.2  -2.6    -55.1  -1.3  NaN -0.9  -0.4      0.2      NaN       NaN  Nipponham Fighters     EL
792      NaN   30  5.0   25.0  -1.2    -61.8  -1.4  NaN  0.0   0.1     -0.1      NaN       NaN  Nipponham Fighters     EL
793      NaN   30  6.0   75.2  -1.5    -25.5  -1.5  NaN -0.3   0.3      0.6      NaN       NaN  Nipponham Fighters     EL
794      NaN   30  NaN    8.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN  Nipponham Fighters     EL
795      NaN   34  7.0   70.0  -0.8    -14.7  -0.7 -0.1  NaN   0.1     -0.7      NaN       NaN         Seibu Lions     EL
796      NaN   34  8.0  213.0   1.6      9.7   0.8  0.7  NaN   0.1      0.7      NaN       NaN         Seibu Lions     EL
797      NaN   23  3.0   45.0  -0.2     -5.7  -0.6  NaN  0.2   0.2     -0.5      NaN       NaN       Lotte Marines     EL
798      NaN   23  7.0  160.2   0.1      0.8  -1.0  0.9  NaN   0.1     -1.5      NaN       NaN       Lotte Marines     EL
799      NaN   23  9.0  234.2   6.0     32.9   7.0 -1.2  NaN   0.2     -0.9      NaN       NaN       Lotte Marines     EL
800      NaN   23  NaN   47.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN       Lotte Marines     EL
801      NaN   23  3.0   90.0   0.1      1.4  -0.4  NaN -0.1   0.5     -1.0      NaN       NaN      SoftBank Hawks     WL
802      NaN   23  4.0   43.0   1.4     41.9   1.2  NaN -0.2   0.5      0.1      NaN       NaN      SoftBank Hawks     WL
803      NaN   23  5.0  123.0   0.6      6.3   0.8  NaN -0.1  -0.1     -0.5      NaN       NaN      SoftBank Hawks     WL
804      NaN   23  7.0  130.0  -4.2    -41.6  -5.4  1.2  NaN   0.1     -1.2      NaN       NaN      SoftBank Hawks     WL
805      NaN   23  9.0   15.0  -0.4    -34.3  -0.2 -0.2  NaN   0.0     -0.1      NaN       NaN      SoftBank Hawks     WL
806      NaN   23  NaN   23.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      SoftBank Hawks     WL
807      NaN   22  3.0   35.0   0.1      3.7   0.1  NaN -0.1   0.1     -0.4      NaN       NaN       Oisix Albirex     EL
808      NaN   22  4.0    1.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN       Oisix Albirex     EL
809      NaN   22  5.0   42.0  -0.6    -18.4   0.0  NaN -0.1  -0.4     -0.2      NaN       NaN       Oisix Albirex     EL
810      NaN   22  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Oisix Albirex     EL
811      NaN   24  7.0   39.0   2.1     69.3   1.5  0.5  NaN   0.0     -0.4      NaN       NaN      SoftBank Hawks     WL
812      NaN   24  9.0   49.0   3.9    102.4   3.5  0.4  NaN   0.0     -0.2      NaN       NaN      SoftBank Hawks     WL
813      NaN   24  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      SoftBank Hawks     WL
814      NaN   23  7.0   85.0   2.4     36.3   3.0 -0.7  NaN   0.1     -0.8      NaN       NaN      Hiroshima Carp     WL
815      NaN   23  8.0   90.0   0.3      4.3   1.1  0.1  NaN  -0.8      0.3      NaN       NaN      Hiroshima Carp     WL
816      NaN   23  9.0  151.2   5.6     47.5   4.2  1.2  NaN   0.1     -0.6      NaN       NaN      Hiroshima Carp     WL
817      NaN   23  NaN   16.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hiroshima Carp     WL
818      NaN   24  7.0    6.0   1.4    300.3   1.3  0.0  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
819      NaN   24  8.0  236.1   3.3     18.0   3.3 -0.2  NaN   0.2      0.8      NaN       NaN      Hiroshima Carp     WL
820      NaN   24  9.0   14.0   0.4     36.8   0.4  0.0  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
821      NaN   24  NaN   13.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hiroshima Carp     WL
822      NaN   27  7.0   38.0   1.1     37.3   1.1  0.0  NaN   0.0     -0.4      NaN       NaN         Seibu Lions     EL
823      NaN   27  8.0   39.0   0.3      9.9  -0.1  0.4  NaN   0.0      0.1      NaN       NaN         Seibu Lions     EL
824      NaN   27  9.0    9.0  -0.6    -85.8  -0.6  0.0  NaN   0.0      0.0      NaN       NaN         Seibu Lions     EL
825      NaN   31  3.0   43.0  -0.5    -15.0  -0.6  NaN  0.0   0.1     -0.5      NaN       NaN      ORIX Buffaloes     WL
826      NaN   31  4.0   40.0  -0.3     -9.7  -0.6  NaN -0.1   0.3      0.1      NaN       NaN      ORIX Buffaloes     WL
827      NaN   31  5.0    5.0  -0.1    -25.7   0.5  NaN -0.1  -0.5      0.0      NaN       NaN      ORIX Buffaloes     WL
828      NaN   31  6.0    6.0   0.5    107.2   0.4  NaN  0.0   0.1      0.0      NaN       NaN      ORIX Buffaloes     WL
829      NaN   31  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      ORIX Buffaloes     WL
830      NaN   24  7.0   10.0   0.2     25.7   0.2  0.0  NaN   0.0     -0.1      NaN       NaN      SoftBank Hawks     WL
831      NaN   24  8.0   58.0  -2.6    -57.7  -2.4 -0.2  NaN   0.0      0.2      NaN       NaN      SoftBank Hawks     WL
832      NaN   24  9.0   30.0  -0.3    -12.9   0.1 -0.4  NaN   0.0     -0.1      NaN       NaN      SoftBank Hawks     WL
833      NaN   23  4.0  141.2   3.9     35.4   1.6  NaN  1.0   1.4      0.4      NaN       NaN       DeNA BayStars     EL
834      NaN   23  5.0   32.0   0.3     12.1   0.4  NaN  0.3  -0.4     -0.1      NaN       NaN       DeNA BayStars     EL
835      NaN   23  6.0  474.2   7.1     19.2   6.4  NaN -1.9   2.6      3.9      NaN       NaN       DeNA BayStars     EL
836      NaN   23  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       DeNA BayStars     EL
837      NaN   23  3.0   12.0   0.4     42.9   0.2  NaN  0.2   0.1     -0.1      NaN       NaN         Seibu Lions     EL
838      NaN   23  4.0  142.1   2.8     25.3   1.6  NaN  0.4   0.7      0.4      NaN       NaN         Seibu Lions     EL
839      NaN   23  5.0   27.0   1.6     76.3   1.1  NaN  0.0   0.5     -0.1      NaN       NaN         Seibu Lions     EL
840      NaN   23  6.0   61.0  -0.8    -16.9  -0.6  NaN  0.3  -0.6      0.5      NaN       NaN         Seibu Lions     EL
841      NaN   36  2.0    4.0   0.0      0.0   NaN  0.0  NaN   0.0      0.1      0.0       0.0         Seibu Lions     EL
842      NaN   24  2.0  224.1   1.1      6.3   NaN  1.1  NaN   0.0      3.2      2.5       0.2         Seibu Lions     EL
843      NaN   24  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
844      NaN   27  3.0  170.1   3.0     22.7   3.0  NaN -0.5   0.5     -1.9      NaN       NaN      Hanshin Tigers     WL
845      NaN   27  7.0   50.0  -2.2    -56.6  -1.9 -0.3  NaN   0.0     -0.5      NaN       NaN      Hanshin Tigers     WL
846      NaN   27  NaN   60.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      Hanshin Tigers     WL
847      NaN   21  5.0  325.0   0.2      0.8   1.4  NaN  0.2  -1.5     -1.2      NaN       NaN    Chunichi Dragons     WL
848      NaN   21  6.0   29.0  -2.3   -102.1  -1.6  NaN -0.3  -0.4      0.2      NaN       NaN    Chunichi Dragons     WL
849      NaN   21  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
850      NaN   31  4.0   14.0   1.0     91.9   0.5  NaN  0.4   0.2      0.0      NaN       NaN         Seibu Lions     EL
851      NaN   31  NaN   13.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN         Seibu Lions     EL
852      NaN   22  3.0   99.0  -2.6    -33.8  -1.8  NaN  0.1  -0.9     -1.1      NaN       NaN      ORIX Buffaloes     WL
853      NaN   22  7.0    1.0   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN      ORIX Buffaloes     WL
854      NaN   22  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      ORIX Buffaloes     WL
855      NaN   31  4.0   19.0  -0.8    -54.2  -0.9  NaN  0.0   0.1      0.1      NaN       NaN      SoftBank Hawks     WL
856      NaN   31  NaN   12.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      SoftBank Hawks     WL
857      NaN   23  3.0   29.0  -0.5    -22.2  -0.8  NaN  0.2   0.1     -0.3      NaN       NaN    Chunichi Dragons     WL
858      NaN   23  4.0   38.0  -1.3    -44.0  -1.2  NaN  0.4  -0.4      0.1      NaN       NaN    Chunichi Dragons     WL
859      NaN   23  5.0   40.2  -1.5    -47.4  -1.6  NaN -0.1   0.2     -0.2      NaN       NaN    Chunichi Dragons     WL
860      NaN   23  6.0   59.0  -2.9    -63.3  -2.0  NaN  0.0  -1.0      0.5      NaN       NaN    Chunichi Dragons     WL
861      NaN   23  NaN   10.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN    Chunichi Dragons     WL
862      NaN   26  7.0   16.0   0.7     56.3   0.0  0.6  NaN   0.0     -0.2      NaN       NaN      Yomiuri Giants     EL
863      NaN   26  8.0    4.0   0.6    193.0   0.6  0.0  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
864      NaN   23  3.0    8.0  -0.3    -48.3  -0.3  NaN  0.0   0.0     -0.1      NaN       NaN    Chunichi Dragons     WL
865      NaN   23  7.0   22.0  -1.1    -64.4  -0.9 -0.2  NaN   0.0     -0.2      NaN       NaN    Chunichi Dragons     WL
866      NaN   23  9.0   76.2  -0.1     -1.7   0.2  0.5  NaN  -0.8     -0.3      NaN       NaN    Chunichi Dragons     WL
867      NaN   23  NaN   86.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN    Chunichi Dragons     WL
868      NaN   19  7.0   63.0  -3.8    -77.6  -4.2  0.4  NaN   0.0     -0.6      NaN       NaN  Nipponham Fighters     EL
869      NaN   19  8.0    8.0   0.1     16.1   0.3 -0.3  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
870      NaN   19  9.0   71.0   0.6     10.9   1.5 -1.0  NaN   0.0     -0.3      NaN       NaN  Nipponham Fighters     EL
871      NaN   19  NaN   69.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN  Nipponham Fighters     EL
872      NaN   27  3.0   97.1  -0.6     -7.9  -0.3  NaN -0.1  -0.2     -1.1      NaN       NaN      Rakuten Eagles     EL
873      NaN   27  4.0   62.0   2.6     54.0   1.3  NaN  0.6   0.7      0.2      NaN       NaN      Rakuten Eagles     EL
874      NaN   27  5.0   65.0  -0.8    -15.8  -1.6  NaN  0.1   0.6     -0.2      NaN       NaN      Rakuten Eagles     EL
875      NaN   27  6.0   12.0   0.0      0.0   0.0  NaN  0.0   0.0      0.1      NaN       NaN      Rakuten Eagles     EL
876      NaN   27  7.0   65.0  -1.7    -33.7  -0.5 -1.2  NaN   0.0     -0.6      NaN       NaN      Rakuten Eagles     EL
877      NaN   27  9.0   59.0   2.3     50.2   1.4  0.9  NaN   0.0     -0.2      NaN       NaN      Rakuten Eagles     EL
878      NaN   25  3.0   10.0   0.3     38.6   0.3  NaN -0.1   0.1     -0.1      NaN       NaN      Yomiuri Giants     EL
879      NaN   22  3.0   15.0  -0.5    -42.9  -0.5  NaN -0.1   0.1     -0.2      NaN       NaN  Nipponham Fighters     EL
880      NaN   22  4.0   63.2   0.5     10.1   0.8  NaN  0.5  -0.7      0.2      NaN       NaN  Nipponham Fighters     EL
881      NaN   22  5.0   25.0   0.2     10.3   0.2  NaN -0.1   0.2     -0.1      NaN       NaN  Nipponham Fighters     EL
882      NaN   22  6.0  119.0   0.5      5.4   0.8  NaN -0.6   0.2      1.0      NaN       NaN  Nipponham Fighters     EL
883      NaN   22  7.0   30.0   2.0     85.8   1.5  0.5  NaN   0.0     -0.3      NaN       NaN  Nipponham Fighters     EL
884      NaN   22  8.0   34.0  -0.7    -26.5  -0.7  0.0  NaN   0.0      0.1      NaN       NaN  Nipponham Fighters     EL
885      NaN   22  9.0    5.0   0.4    103.0   0.4  0.0  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
886      NaN   29  4.0   20.2   1.5     93.3   1.1  NaN  0.2   0.2      0.1      NaN       NaN      Hiroshima Carp     WL
887      NaN   29  5.0    7.0   0.3     55.2   0.2  NaN  0.0   0.1      0.0      NaN       NaN      Hiroshima Carp     WL
888      NaN   29  6.0  143.2  -0.3     -2.7   0.9  NaN -0.3  -0.9      1.2      NaN       NaN      Hiroshima Carp     WL
889      NaN   29  7.0    6.1   0.3     61.3   0.3  0.0  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
890      NaN   29  8.0   14.2  -1.5   -131.3  -1.1 -0.4  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
891      NaN   29  9.0   16.0   1.1     88.5   1.1  0.0  NaN   0.0     -0.1      NaN       NaN      Hiroshima Carp     WL
892      NaN   29  NaN    6.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hiroshima Carp     WL
893      NaN   19  5.0  549.0   3.7      8.7   8.1  NaN -1.3  -3.0     -2.1      NaN       NaN     Yakult Swallows     EL
894      NaN   19  7.0  216.0  -1.8    -10.7  -1.6 -0.3  NaN   0.1     -2.1      NaN       NaN     Yakult Swallows     EL
895      NaN   19  8.0   11.0   0.3     35.1   0.3  0.0  NaN   0.0      0.0      NaN       NaN     Yakult Swallows     EL
896      NaN   19  9.0   95.2  -3.2    -43.0  -3.2  0.8  NaN  -0.8     -0.4      NaN       NaN     Yakult Swallows     EL
897      NaN   23  7.0   53.0  -1.1    -26.7  -0.9 -0.2  NaN   0.0     -0.5      NaN       NaN      Yomiuri Giants     EL
898      NaN   23  8.0   91.0  -0.7     -9.9  -1.4  0.7  NaN   0.0      0.3      NaN       NaN      Yomiuri Giants     EL
899      NaN   23  9.0  138.1  -4.3    -40.0  -4.8  0.4  NaN   0.1     -0.5      NaN       NaN      Yomiuri Giants     EL
900      NaN   23  NaN   60.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      Yomiuri Giants     EL
901      NaN   24  3.0   35.0   1.1     40.4   0.5  NaN  0.4   0.2     -0.4      NaN       NaN      ORIX Buffaloes     WL
902      NaN   24  4.0  151.1  -5.3    -45.1  -4.0  NaN -1.1  -0.2      0.4      NaN       NaN      ORIX Buffaloes     WL
903      NaN   24  5.0  231.2   2.7     15.0   1.6  NaN  0.2   1.0     -0.9      NaN       NaN      ORIX Buffaloes     WL
904      NaN   24  6.0   24.0   0.2     10.7  -0.2  NaN  0.3   0.2      0.2      NaN       NaN      ORIX Buffaloes     WL
905      NaN   25  3.0   20.0   0.2     12.9   0.2  NaN  0.0   0.1     -0.2      NaN       NaN       DeNA BayStars     EL
906      NaN   25  4.0  322.1  -0.9     -3.6  -1.5  NaN  0.0   0.6      0.9      NaN       NaN       DeNA BayStars     EL
907      NaN   25  5.0  105.1   0.4      4.9   1.5  NaN -0.2  -0.9     -0.4      NaN       NaN       DeNA BayStars     EL
908      NaN   25  6.0   28.0  -0.4    -18.4  -0.9  NaN  0.2   0.3      0.2      NaN       NaN       DeNA BayStars     EL
909      NaN   25  7.0    3.0   0.7    300.3   0.7  0.0  NaN   0.0      0.0      NaN       NaN       DeNA BayStars     EL
910      NaN   25  9.0    6.0   0.3     64.4   0.3  0.0  NaN   0.0      0.0      NaN       NaN       DeNA BayStars     EL
911      NaN   23  7.0   89.1  -4.3    -62.0  -2.7 -1.6  NaN   0.0     -0.9      NaN       NaN       Lotte Marines     EL
912      NaN   23  8.0   70.0  -3.3    -60.7  -2.3 -1.0  NaN   0.0      0.2      NaN       NaN       Lotte Marines     EL
913      NaN   23  9.0    9.0  -0.2    -28.6  -0.2  0.0  NaN   0.0      0.0      NaN       NaN       Lotte Marines     EL
914      NaN   23  NaN   29.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN       Lotte Marines     EL
915      NaN   28  7.0   29.0   0.9     39.9   0.8  0.0  NaN   0.0     -0.3      NaN       NaN    Chunichi Dragons     WL
916      NaN   28  8.0  130.0  -1.1    -10.9  -1.5  0.4  NaN   0.1      0.4      NaN       NaN    Chunichi Dragons     WL
917      NaN   28  9.0  118.0   3.7     40.4   3.6  0.0  NaN   0.1     -0.5      NaN       NaN    Chunichi Dragons     WL
918      NaN   28  NaN   51.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN    Chunichi Dragons     WL
919      NaN   18  2.0  409.2  -3.8    -11.9   NaN -3.3  NaN  -0.5      5.8     -2.2      -0.2       Lotte Marines     EL
920      NaN   18  3.0    3.0   0.3    128.7   0.2  NaN  0.0   0.0      0.0      NaN       NaN       Lotte Marines     EL
921      NaN   18  5.0    9.1   0.3     41.5   0.2  NaN  0.0   0.1      0.0      NaN       NaN       Lotte Marines     EL
922      NaN   18  NaN  347.1   NaN      NaN   NaN  NaN  NaN   NaN     -4.2      NaN       NaN       Lotte Marines     EL
923      NaN   31  2.0  194.1   0.9      6.0   NaN  0.6  NaN   0.3      2.7     -0.4       0.2       Lotte Marines     EL
924      NaN   23  3.0   35.0   0.8     29.4   0.6  NaN -0.1   0.2     -0.4      NaN       NaN      SoftBank Hawks     WL
925      NaN   23  7.0  222.1   1.8     10.4   2.2  0.3  NaN  -0.7     -2.1      NaN       NaN      SoftBank Hawks     WL
926      NaN   23  9.0    9.0  -0.6    -85.8  -0.6  0.0  NaN   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
927      NaN   23  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      SoftBank Hawks     WL
928      NaN   23  7.0  211.0   6.9     42.1   5.3  1.5  NaN   0.2     -2.0      NaN       NaN     Yakult Swallows     EL
929      NaN   23  8.0  134.0  -5.3    -50.9  -4.8 -0.6  NaN   0.1      0.4      NaN       NaN     Yakult Swallows     EL
930      NaN   23  9.0  298.1   1.7      7.3   1.2  0.2  NaN   0.2     -1.2      NaN       NaN     Yakult Swallows     EL
931      NaN   23  NaN   52.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN     Yakult Swallows     EL
932      NaN   38  7.0    8.0   0.7    112.6   0.7  0.0  NaN   0.0     -0.1      NaN       NaN       Lotte Marines     EL
933      NaN   38  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN       Lotte Marines     EL
934      NaN   23  6.0   26.0  -0.3    -14.8  -0.7  NaN  0.0   0.4      0.2      NaN       NaN  Nipponham Fighters     EL
935      NaN   23  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN  Nipponham Fighters     EL
936      NaN   26  2.0  344.2   1.3      4.9   NaN  0.8  NaN   0.4      4.8     -2.5      -0.3      Hanshin Tigers     WL
937      NaN   26  NaN  133.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.6      NaN       NaN      Hanshin Tigers     WL
938      NaN   25  3.0    4.0   0.3     96.5   0.2  NaN  0.0   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
939      NaN   25  7.0  255.1  -1.0     -5.0  -0.1 -1.1  NaN   0.2     -2.4      NaN       NaN      Hiroshima Carp     WL
940      NaN   25  8.0    9.0   0.1     14.3   0.5 -0.4  NaN   0.0      0.0      NaN       NaN      Hiroshima Carp     WL
941      NaN   25  9.0  185.0   2.6     18.1   2.4  0.1  NaN   0.1     -0.7      NaN       NaN      Hiroshima Carp     WL
942      NaN   25  NaN   44.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN      Hiroshima Carp     WL
943      NaN   24  4.0  152.0  -1.4    -11.9  -1.0  NaN -0.1  -0.3      0.4      NaN       NaN      Yomiuri Giants     EL
944      NaN   24  5.0   75.2   1.6     27.2   0.3  NaN  0.0   1.4     -0.3      NaN       NaN      Yomiuri Giants     EL
945      NaN   24  6.0  101.0  -3.9    -49.7  -4.6  NaN -0.3   1.0      0.8      NaN       NaN      Yomiuri Giants     EL
946      NaN   23  7.0    7.0   0.3     55.2   0.3  0.0  NaN   0.0     -0.1      NaN       NaN  Nipponham Fighters     EL
947      NaN   23  8.0    7.0  -0.3    -55.2  -0.3  0.0  NaN   0.0      0.0      NaN       NaN  Nipponham Fighters     EL
948      NaN   23  NaN  237.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.8      NaN       NaN  Nipponham Fighters     EL
949      NaN   28  2.0  298.2  -1.5     -6.5   NaN -2.0  NaN   0.5      4.2      6.1      -0.2  Nipponham Fighters     EL
950      NaN   28  3.0  120.0   0.0      0.0   0.2  NaN -0.1  -0.1     -1.3      NaN       NaN  Nipponham Fighters     EL
951      NaN   28  5.0   18.0   0.0      0.0   0.0  NaN -0.1   0.1     -0.1      NaN       NaN  Nipponham Fighters     EL
952      NaN   28  NaN   35.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.4      NaN       NaN  Nipponham Fighters     EL
