                   Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%    BB%  BB/K   wSB PullAIR%  Chase%  Z-Con%  Swing% SwStr%    TTO% Age  Pos  B                Team League
482          Minei Hiroki   44   39   34   3    7   2   0   2   15    6   0   0   3   1   10    0    0   1    1  0.206  0.222  0.441  0.663    94  0.235  0.217   25.6%   0.0%  0.00  -0.0    11.1%   42.6%   77.2%   62.6%  22.8%   30.8%  32    2  R      SoftBank Hawks     PL
485        Nakamura Akira  136  585  511  52  140  13   2   5  172   37   0   2   7   4   53   60    3   3    8  0.274  0.351  0.337  0.688   107  0.063  0.295    9.1%  10.3%  1.13  -0.7    14.4%   18.6%   93.8%   36.3%   3.5%   20.2%  33    3  L      SoftBank Hawks     PL
486          Nomura Daiju   41   83   74   7   16   2   0   1   21    4   1   0   4   1   22    4    0   0    5  0.216  0.253  0.284  0.537    61  0.068  0.288   26.5%   4.8%  0.18   0.2    12.3%   31.7%   83.6%   54.7%  16.1%   32.5%  22    3  R      SoftBank Hawks     PL
487          Nomura Isami   50   95   81  14   13   2   0   3   24    7   1   0   1   1   33    8    0   4    0  0.160  0.266  0.296  0.562    68  0.136  0.217   34.7%   8.4%  0.24   0.2    18.0%   26.8%   73.1%   48.2%  19.9%   46.3%  26    5  R      SoftBank Hawks     PL
492           Satoh Naoki   41   31   30   6    5   1   0   1    9    2   3   1   1   0   16    0    0   0    0  0.167  0.167  0.300  0.467    38  0.133  0.308   51.6%   0.0%  0.00   0.2    14.3%   29.5%   65.0%   47.2%  20.3%   54.8%  24    8  R      SoftBank Hawks     PL
494            Shuto Ukyo  114  268  237  52   57   5   1   2   70   17  36   7   7   1   56   20    0   3    3  0.241  0.307  0.295  0.602    81  0.054  0.306   20.9%   7.5%  0.36   3.8     6.4%   24.3%   89.1%   45.3%   9.0%   29.1%  27    8  L      SoftBank Hawks     PL
495    Stewart Jr. Carter   14    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000         100.0%   0.0%  0.00   0.0            16.7%    0.0%   18.2%  18.2%  100.0%  23    1  R      SoftBank Hawks     PL
496      Sunagawa Richard   22   64   61   2    7   1   0   0    8    1   0   0   0   0   25    2    0   1    0  0.115  0.156  0.131  0.287   -13  0.016  0.194   39.1%   3.1%  0.08  -0.0    16.7%   31.3%   70.7%   51.8%  24.1%   42.2%  24    5  R      SoftBank Hawks     PL
499      Tanigawara Kenta   61   46   43   8   10   1   0   0   11    3   2   1   0   0   12    3    0   0    0  0.233  0.283  0.256  0.539    63  0.023  0.323   26.1%   6.5%  0.25   0.0     3.2%   30.9%   75.4%   53.6%  18.3%   32.6%  26    2  L      SoftBank Hawks     PL
502       Uebayashi Seiji   56   99   92  14   17   3   1   0   22    9   1   1   2   1   30    3    0   1    1  0.185  0.216  0.239  0.455    36  0.054  0.270   30.3%   3.0%  0.10  -0.2    16.9%   43.3%   79.3%   57.3%  16.6%   33.3%  27    9  L      SoftBank Hawks     PL
503         Umino Takashi    8    2    1   0    0   0   0   0    0    0   0   0   1   0    0    0    0   0    1  0.000  0.000  0.000  0.000   -99  0.000  0.000    0.0%   0.0%         0.0     0.0%    0.0%  100.0%   25.0%   0.0%    0.0%  25    2  R      SoftBank Hawks     PL
504         Wada Tsuyoshi   21    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000         100.0%   0.0%  0.00   0.0             0.0%   66.7%   37.5%  12.5%  100.0%  42    1  L      SoftBank Hawks     PL
505   Yanagimachi Tatsuru  116  375  311  27   80  18   1   0  100   34   2   1   4   1  104   58    0   1    8  0.257  0.375  0.322  0.697   110  0.065  0.385   27.7%  15.5%  0.56  -0.0     7.6%   17.3%   81.1%   40.2%  10.0%   43.2%  26    9  L      SoftBank Hawks     PL
506         Yanagita Yuki  143  625  546  57  163  29   3  22  264   85   1   0   0   6   97   64    1   9    9  0.299  0.378  0.484  0.862   156  0.185  0.326   15.5%  10.2%  0.66   0.1    15.9%   28.5%   84.0%   52.0%  12.7%   29.3%  34    9  L      SoftBank Hawks     PL
507         Yoshida Kengo    1    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000         100.0%   0.0%  0.00   0.0           100.0%           33.3%  33.3%  100.0%  22       R      SoftBank Hawks     PL
508           Abe Toshiki   78  253  216  16   55  17   1   4   86   24   0   0   6   2   47   27    1   2   12  0.255  0.340  0.398  0.738   124  0.143  0.305   18.6%  10.7%  0.57  -0.0    10.2%   20.3%   88.8%   41.8%   8.7%   30.8%  33    3  R      Rakuten Eagles     PL
509        Akaminai Ginji    6   10   10   0    1   0   0   0    1    1   0   0   0   0    1    0    0   0    0  0.100  0.100  0.100  0.200   -40  0.000  0.111   10.0%   0.0%  0.00  -0.0     0.0%   25.0%  100.0%   41.7%   2.8%   10.0%  35    3  L      Rakuten Eagles     PL
511        Asamura Hideto  143  601  522  64  143  20   0  26  241   78   2   1   0   1  108   75    4   3    9  0.274  0.368  0.462  0.830   152  0.188  0.301   18.0%  12.5%  0.69  -0.1    14.9%   19.4%   84.1%   43.4%   9.5%   34.8%  32    4  R      Rakuten Eagles     PL
513         Franco Maikel   95  334  312  31   69  11   0  12  116   32   0   0   0   0   52   21    0   1   11  0.221  0.272  0.372  0.644    94  0.151  0.230   15.6%   6.3%  0.40  -0.0    22.0%   36.2%   84.4%   54.0%  14.1%   25.4%  30    5  R      Rakuten Eagles     PL
516     Hayakawa Takahisa   17    3    3   1    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  0.333  0.333  0.333  0.666   103  0.000  0.333    0.0%   0.0%        -0.0     0.0%    0.0%  100.0%   60.0%   0.0%    0.0%  24    1  L      Rakuten Eagles     PL
517        Horiuchi Kengo    3    3    2   0    1   0   0   0    1    0   0   0   0   0    0    1    0   0    0  0.500  0.667  0.500  1.167   262  0.000  0.500    0.0%  33.3%  1.00  -0.0     0.0%   16.7%  100.0%   37.5%  12.5%   33.3%  26    2  L      Rakuten Eagles     PL
520           Itoh Yukiya   87  216  188  20   46   6   1   5   69   16   3   2  10   2   48   15    0   1    3  0.245  0.301  0.367  0.668   102  0.122  0.299   22.2%   6.9%  0.31  -0.2    15.8%   25.5%   87.1%   43.9%   9.9%   31.5%  26    3  R      Rakuten Eagles     PL
521      Karashima Wataru   10    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%   0.0%  0.00   0.0             0.0%            0.0%   0.0%  100.0%  32    1  L      Rakuten Eagles     PL
522        Kishi Takayuki   20    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%   0.0%  0.00   0.0            50.0%  100.0%   50.0%  25.0%  100.0%  38    1  R      Rakuten Eagles     PL
523       Kobukata Hiroto  134  549  477  67  123   8   6   5  158   37  36   6  20   1   83   48    0   3    8  0.258  0.329  0.331  0.660   101  0.073  0.303   15.1%   8.7%  0.58   4.1    16.7%   19.1%   92.6%   40.0%   6.0%   24.8%  27    4  L      Rakuten Eagles     PL
525       Kurokawa Fumiya    9   24   22   1    2   0   0   1    5    2   0   0   1   1    5    0    0   0    0  0.091  0.087  0.227  0.314    -8  0.136  0.059   20.8%   0.0%  0.00  -0.0    26.3%   23.3%   89.7%   55.4%   8.4%   25.0%  22    5  L      Rakuten Eagles     PL
529           Mogi Eigoro    8   15   12   1    1   0   0   0    1    1   0   0   0   0    3    3    0   0    1  0.083  0.267  0.083  0.350    10  0.000  0.111   20.0%  20.0%  1.00  -0.0     0.0%   19.4%   62.5%   44.9%  13.0%   40.0%  29    5  L      Rakuten Eagles     PL
530    Murabayashi Itsuki   98  340  301  35   77  14   2   2  101   32  11   5  12   2   55   21    0   4   12  0.256  0.311  0.336  0.647    97  0.080  0.305   16.2%   6.2%  0.38   0.2    12.4%   23.4%   93.2%   43.0%   5.8%   22.9%  25    6  R      Rakuten Eagles     PL
533      Nishikawa Haruki   35   87   72  11   13   2   1   1   20    4   2   0   2   1   24   11    0   0    0  0.181  0.286  0.278  0.564    72  0.097  0.250   27.6%  12.6%  0.46   0.3    11.8%   12.6%   82.5%   39.4%   8.5%   41.4%  31    7  L      Rakuten Eagles     PL
534     Norimoto Takahiro   24    3    3   0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%   0.0%  0.00   0.0            28.6%  100.0%   28.6%   7.1%  100.0%  32    1  L      Rakuten Eagles     PL
535             Ogoh Yuya  120  441  390  53  102  16   3  10  154   49  13   8   8   6   85   36    0   1    3  0.262  0.321  0.395  0.716   117  0.133  0.306   19.3%   8.2%  0.42  -0.5    12.5%   24.0%   86.9%   42.5%   8.6%   29.7%  26    9  L      Rakuten Eagles     PL
536           Ohta Hikaru  104  233  173  19   42   6   0   3   57   14   1   0  28   1   47   27    0   4    4  0.243  0.356  0.329  0.685   110  0.086  0.315   20.2%  11.6%  0.57   0.1    11.1%   17.5%   81.5%   39.2%  10.2%   33.0%  26    2  R      Rakuten Eagles     PL
537        Okajima Takero  114  410  361  33   96  20   0   6  134   43   3   2   5   7   67   33    1   3   10  0.266  0.327  0.371  0.698   112  0.105  0.305   16.3%   8.0%  0.49  -0.2     7.9%   22.6%   88.0%   43.0%   7.8%   25.9%  33    7  L      Rakuten Eagles     PL
539     Shimauchi Hiroaki  104  369  322  21   76  13   0   7  110   38   2   0   0   3   41   41    1   3    5  0.236  0.325  0.342  0.667   103  0.106  0.249   11.1%  11.1%  1.00   0.3    18.0%   18.6%   91.2%   43.4%   6.1%   24.1%  33   DH  L      Rakuten Eagles     PL
541           Shoji Kosei   19    2    2   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%   0.0%         0.0     0.0%    0.0%  100.0%   60.0%   0.0%    0.0%  22    1  R      Rakuten Eagles     PL
542           Shozui Yuya    1    2    1   0    0   0   0   0    0    0   0   0   0   0    0    1    0   0    0  0.000  0.500  0.000  0.500    64  0.000  0.000    0.0%  50.0%  1.00  -0.0     0.0%   16.7%  100.0%   36.4%   0.0%   50.0%  27    7  R      Rakuten Eagles     PL
543      Sumitani Ginjiro   65  145  131   9   29   2   0   1   34   10   0   0   6   1   23    5    0   2    2  0.221  0.259  0.260  0.519    58  0.039  0.259   15.9%   3.4%  0.22  -0.0    14.8%   31.7%   89.1%   52.9%  10.8%   20.0%  35    2  R      Rakuten Eagles     PL
545         Suzuki Daichi  101  292  250  25   61   9   1   5   87   27   0   2   7   2   36   24    0   9    6  0.244  0.330  0.348  0.678   107  0.104  0.265   12.3%   8.2%  0.67  -0.7    21.5%   18.1%   93.0%   41.6%   6.5%   22.3%  33    3  L      Rakuten Eagles     PL
549         Tanaka Kazuki   95   41   34  22    3   0   0   2    9    3   3   2   2   0   13    5    0   0    1  0.088  0.205  0.265  0.470    41  0.177  0.053   31.7%  12.2%  0.38  -0.2     8.7%   25.9%   73.8%   48.5%  18.3%   48.8%  28    9  S      Rakuten Eagles     PL
550       Tanaka Masahiro   24    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%   0.0%  0.00   0.0            50.0%  100.0%   33.3%  11.1%  100.0%  34    1  R      Rakuten Eagles     PL
551       Tatsumi Ryosuke  133  495  434  45  114  16   5   9  167   43  13   4   8   1   99   40    0  12    3  0.263  0.341  0.385  0.726   121  0.122  0.321   20.0%   8.1%  0.40   0.8     8.5%   22.8%   86.5%   42.6%  10.1%   29.9%  26    8  L      Rakuten Eagles     PL
554              Wada Ren    2    6    5   0    1   0   0   0    1    2   0   0   0   1    3    0    0   0    1  0.200  0.167  0.200  0.367    10  0.000  0.333   50.0%   0.0%  0.00  -0.0     0.0%   45.5%   77.8%   63.6%  22.7%   50.0%  27    7  R      Rakuten Eagles     PL
556     Watanabe Yoshiaki   25   57   49   3    7   0   0   0    7    3   0   0   3   0    7    5    0   0    3  0.143  0.222  0.143  0.365    12  0.000  0.167   12.3%   8.8%  0.71  -0.0     0.0%   30.4%   94.7%   49.1%   5.4%   21.1%  26    3  L      Rakuten Eagles     PL
557     Yamasaki Tsuyoshi  117  307  261  29   53   6   5   2   75   19  13   6   7   1   58   35    2   3    9  0.203  0.303  0.287  0.590    80  0.084  0.252   18.9%  11.4%  0.60   0.2    12.0%   20.0%   85.2%   41.0%   8.4%   30.9%  27    6  L      Rakuten Eagles     PL
558           Yasuda Yuma   53  127  110   7   24   2   0   3   35    7   0   0   0   0   25   16    0   1    5  0.218  0.323  0.318  0.641    96  0.100  0.256   19.7%  12.6%  0.64  -0.0    16.5%   22.0%   91.1%   41.1%   7.4%   34.6%  23    2  L      Rakuten Eagles     PL
562         Enns Dietrich   12    1    1   1    1   1   0   0    2    0   0   0   0   0    0    0    0   0    0  1.000  1.000  2.000  3.000   796  1.000  1.000    0.0%   0.0%         0.0     0.0%    0.0%  100.0%   25.0%   0.0%    0.0%  32    1  L         Seibu Lions     PL
563       Furuichi Takeru   29   56   50   2    8   0   0   0    8    0   0   1   3   0   13    2    0   1    0  0.160  0.208  0.160  0.368    13  0.000  0.216   23.2%   3.6%  0.15  -0.3    10.0%   39.5%   89.3%   58.5%  13.7%   26.8%  21    2  R         Seibu Lions     PL
564          Genda Sosuke  100  435  397  30  102   9   4   0  119   22   5   6   8   1   82   26    0   3    5  0.257  0.307  0.300  0.607    85  0.043  0.323   18.9%   6.0%  0.32  -1.2     5.6%   28.5%   91.9%   48.7%   7.3%   24.8%  30    6  L         Seibu Lions     PL
565       Hasegawa Shinya   59  198  180  17   40   9   0   4   61   12   3   4   2   2   34   11    1   3    3  0.222  0.276  0.339  0.615    86  0.117  0.250   17.2%   5.6%  0.32  -0.8    21.3%   27.0%   93.8%   45.9%   7.3%   24.7%  21    8  R         Seibu Lions     PL
567        Hiranuma Shota   67  110  102  16   25   2   2   2   37    6   3   1   1   1   18    5    0   1    3  0.245  0.284  0.363  0.647    95  0.118  0.277   16.4%   4.5%  0.28   0.2    17.4%   20.6%   92.5%   39.8%   6.8%   22.7%  25    5  L         Seibu Lions     PL
568         Hiruma Takuya   56  223  198  17   46   6   0   2   58   20   0   0   9   2   37   14    0   0    2  0.232  0.280  0.293  0.573    74  0.061  0.273   16.6%   6.3%  0.38  -0.0    15.4%   29.2%   86.8%   52.8%  10.5%   23.8%  22    9  L         Seibu Lions     PL
571           Kaneko Yuji   47   91   84   6   15   2   1   0   19    2   1   2   1   1   24    4    0   1    2  0.179  0.222  0.226  0.448    36  0.047  0.246   26.4%   4.4%  0.17  -0.5    19.7%   35.5%   82.3%   57.1%  12.8%   30.8%  33    7  S         Seibu Lions     PL
572         Kawagoe Seiji   12   38   30   2    4   0   0   1    7    5   0   0   1   0   13    6    0   1    0  0.133  0.297  0.233  0.530    63  0.100  0.188   34.2%  15.8%  0.46  -0.0    16.7%   25.0%   84.9%   42.0%  11.6%   52.6%  30    9  L         Seibu Lions     PL
573       Kishi Junichiro   61  197  177  16   37   5   0   3   51   12   3   2   4   1   33   11    0   4    6  0.209  0.269  0.288  0.557    69  0.079  0.239   16.8%   5.6%  0.33  -0.2    17.4%   24.0%   91.4%   46.4%   8.3%   23.9%  26    8  R         Seibu Lions     PL
574        Kodama Ryosuke   56  132  122  11   27   3   2   0   34    8   2   3   5   1   30    4    0   0    2  0.221  0.244  0.279  0.523    58  0.058  0.290   22.7%   3.0%  0.13  -0.7    11.2%   28.2%   86.6%   48.9%   9.7%   25.8%  24    6  R         Seibu Lions     PL
575             Koga Yuto  100  282  239  12   52  14   0   2   72   20   1   0  17   0   54   23    2   3    8  0.218  0.294  0.301  0.595    81  0.083  0.273   19.1%   8.2%  0.43   0.1    13.9%   19.7%   86.6%   44.4%   9.6%   28.0%  23    2  R         Seibu Lions     PL
578       Kuriyama Takumi   77  191  157  17   34   4   0   7   59   19   1   0   0   2   32   31    1   1    7  0.217  0.346  0.376  0.722   119  0.159  0.225   16.8%  16.2%  0.97   0.1    18.3%   20.5%   86.4%   42.8%   9.6%   36.6%  39   DH  L         Seibu Lions     PL
579       Mackinnon David  127  514  464  50  120  17   2  15  186   50   1   1   0   2   91   48    0   0    7  0.259  0.327  0.401  0.728   120  0.142  0.292   17.7%   9.3%  0.53  -0.2    17.3%   25.0%   89.5%   45.0%   9.3%   30.0%  28    3  R         Seibu Lions     PL
582      Matsumoto Wataru   20    5    4   0    0   0   0   0    0    0   0   0   1   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   60.0%   0.0%  0.00   0.0     0.0%   50.0%  100.0%   41.2%   5.9%   60.0%  26    1  R         Seibu Lions     PL
586       Nakamura Takeya   88  322  283  34   73  12   0  17  136   40   1   0   0   3   76   31    3   5    7  0.258  0.339  0.481  0.820   147  0.223  0.290   23.6%   9.6%  0.41   0.1    29.5%   26.2%   80.2%   51.4%  17.0%   38.5%  39   DH  R         Seibu Lions     PL
587      Nishikawa Manaya   41  109   97   9   22   4   0   1   29    8   4   1   5   1   16    5    0   1    0  0.227  0.269  0.299  0.568    72  0.072  0.259   14.7%   4.6%  0.31   0.3    10.3%   34.7%   87.6%   52.5%   9.9%   20.2%  24    8  L         Seibu Lions     PL
589           Payton Mark   57  225  205  18   44   8   0   5   67   22   1   2   3   2   46   14    0   1    6  0.215  0.266  0.327  0.593    79  0.112  0.250   20.4%   6.2%  0.30  -0.5    18.3%   30.7%   85.0%   49.0%  11.1%   28.9%  31    7  L         Seibu Lions     PL
593          Satoh Ryusei   91  257  209  27   55   9   3   3   79   16   2   1   3   1   41   42    0   2    6  0.263  0.390  0.378  0.768   134  0.115  0.313   16.0%  16.3%  1.02  -0.0    24.0%   19.4%   85.5%   37.0%   8.1%   33.5%  26    5  R         Seibu Lions     PL
594        Sumida Chihiro   22    2    2   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   50.0%   0.0%  0.00   0.0     0.0%   33.3%  100.0%   33.3%   0.0%   50.0%  23    1  L         Seibu Lions     PL
595         Suzuki Shohei   72  267  242  19   58   8   2   0   70   15  10   0   8   1   34   15    0   1    3  0.240  0.286  0.289  0.575    75  0.049  0.278   12.7%   5.6%  0.44   1.7     9.3%   26.4%   93.3%   43.9%   5.8%   18.4%  25    7  L         Seibu Lions     PL
596           Taira Kaima   23    6    6   0    0   0   0   0    0    0   0   0   0   0    4    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   66.7%   0.0%  0.00   0.0     0.0%    9.1%   25.0%   46.4%  32.1%   66.7%  23    1  L         Seibu Lions     PL
597         Takagi Wataru    5   19   19   0    3   0   0   0    3    0   0   0   0   0    8    0    0   0    0  0.158  0.158  0.158  0.316    -5  0.000  0.273   42.1%   0.0%  0.00  -0.0    27.3%   42.1%   81.8%   52.8%  20.8%   42.1%  23    7  L         Seibu Lions     PL
599        Takahashi Kona   23    3    3   0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%   0.0%  0.00   0.0            25.0%   25.0%   41.7%  33.3%  100.0%  26    1  R         Seibu Lions     PL
600      Takamatsu Wataru    2    1    1   0    0   0   0   0    0    0   1   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%   0.0%         0.2     0.0%    0.0%  100.0%   33.3%   0.0%    0.0%  23  UTL  L         Seibu Lions     PL
601           Takeda Aito   73  267  257  19   55  18   0   4   85   15   2   5   4   1   55    3    2   2    7  0.214  0.228  0.331  0.559    68  0.117  0.256   20.6%   1.1%  0.05  -1.3    17.6%   42.7%   89.4%   55.9%  13.0%   23.2%  26    9  R         Seibu Lions     PL
602       Takizawa Natsuo   16   17   16   4    3   0   0   1    6    1   0   0   1   0    4    0    0   0    0  0.188  0.188  0.375  0.563    67  0.187  0.182   23.5%   0.0%  0.00  -0.0    15.4%   32.1%   85.0%   46.0%  11.1%   29.4%  19    6  L         Seibu Lions     PL
605        Tonosaki Shuta  136  571  503  60  131  28   3  12  201   54  26   3   3   4  114   56    0   5   11  0.260  0.338  0.400  0.738   123  0.140  0.312   20.0%   9.8%  0.49   3.4    22.7%   22.7%   83.5%   41.3%  10.7%   31.9%  30    4  R         Seibu Lions     PL
606            Tsuge Sena   59  137  125   5   23   4   0   0   27   13   0   1   6   1   23    3    0   2    5  0.184  0.214  0.216  0.430    30  0.032  0.223   16.8%   2.2%  0.13  -0.3    10.1%   32.1%   88.6%   51.3%  10.2%   19.0%  26    2  R         Seibu Lions     PL
607    Wakabayashi Gakuto   36   94   90   7   22   5   1   1   32    7   4   2   2   0   30    2    0   0    2  0.244  0.261  0.356  0.617    86  0.112  0.356   31.9%   2.1%  0.07   0.0    17.7%   41.4%   74.6%   57.6%  20.9%   35.1%  25    8  R         Seibu Lions     PL
608        Watanabe Kento   57  209  192  17   41  13   0   6   72   25   2   1   0   1   63   11    0   5    2  0.214  0.273  0.375  0.648    95  0.161  0.282   30.1%   5.3%  0.17  -0.0    32.6%   33.0%   85.0%   53.1%  16.4%   38.3%  24    3  R         Seibu Lions     PL
610          Wu Nien-Ting   41   92   78   8   16   2   1   1   23   11   1   0   1   0   25   13    0   0    2  0.205  0.319  0.295  0.614    87  0.090  0.288   27.2%  14.1%  0.52   0.2    11.3%   21.1%   85.4%   43.1%   9.3%   42.4%  30    5  L         Seibu Lions     PL
611       Yamakawa Hotaka   17   62   59   3   15   4   0   0   19    5   0   0   0   0   17    3    0   0    1  0.254  0.290  0.322  0.612    85  0.068  0.357   27.4%   4.8%  0.18  -0.0    26.2%   33.1%   82.1%   50.8%  17.6%   32.3%  31    3  R         Seibu Lions     PL
612    Yamamura Takayoshi    4   15   14   3    4   0   0   2   10    3   0   0   0   0    5    1    0   0    0  0.286  0.333  0.714  1.047   211  0.428  0.286   33.3%   6.7%  0.20  -0.0    33.3%   46.7%   86.7%   54.7%  22.6%   53.3%  20  UTL  L         Seibu Lions     PL
613       Yamanobe Kakeru   35   43   39   4    8   1   0   0    9    2   6   2   2   0    3    1    0   1    0  0.205  0.244  0.231  0.475    45  0.026  0.222    7.0%   2.3%  0.33   0.4    15.8%   34.7%   88.9%   58.3%  11.3%    9.3%  29    5  R         Seibu Lions     PL
614       Yohkawa Naomasa    9   28   24   1    4   0   0   1    7    1   0   0   0   0   11    2    0   2    0  0.167  0.286  0.292  0.578    76  0.125  0.250   39.3%   7.1%  0.18  -0.0    30.8%   22.6%   78.6%   45.9%  17.2%   50.0%  31    5  R         Seibu Lions     PL
615            Yoza Kaito   15    3    3   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   66.7%   0.0%  0.00   0.0     0.0%    0.0%   83.3%   42.9%   7.1%   66.7%  27    1  R         Seibu Lions     PL
616   Alcantara Arismendy   41  125  113  14   23   6   0   4   41   10   1   0   3   0   41    9    0   0    1  0.204  0.262  0.363  0.625    84  0.159  0.279   32.8%   7.2%  0.22   0.2    30.7%   23.8%   78.5%   45.6%  14.3%   43.2%  31    5  S  Nipponham Fighters     PL
617         Arizono Naoki    1    5    5   0    0   0   0   0    0    0   0   0   0   0    4    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   80.0%   0.0%  0.00   0.0     0.0%   54.5%   50.0%   52.6%  31.6%   80.0%  20    5  R  Nipponham Fighters     PL
618           Asama Daiki   13   38   36   2    8   3   1   0   13    4   0   0   1   0   10    1    0   0    1  0.222  0.243  0.361  0.604    77  0.139  0.308   26.3%   2.6%  0.10  -0.0     7.4%   40.9%   80.0%   58.2%  20.6%   28.9%  27    8  L  Nipponham Fighters     PL
619          Egoshi Taiga  100  176  150  17   27   4   2   5   50   13   9   8  12   1   77   11    0   2    0  0.180  0.244  0.333  0.577    70  0.153  0.319   43.8%   6.2%  0.14  -1.1    17.4%   26.5%   63.4%   46.1%  20.5%   52.8%  30    8  R  Nipponham Fighters     PL
620           Fukuda Koki   24   63   57   8   10   3   0   2   19    7   0   0   1   0   19    4    0   1    1  0.175  0.242  0.333  0.575    70  0.158  0.222   30.2%   6.3%  0.21  -0.0    12.8%   33.3%   82.1%   47.3%  14.8%   39.7%  25    5  L  Nipponham Fighters     PL
622        Furukawa Yudai   17   47   43   2    8   4   0   0   12    4   0   0   1   2   15    1    0   0    1  0.186  0.196  0.279  0.475    40  0.093  0.267   31.9%   2.1%  0.07  -0.0    32.3%   28.7%   78.9%   45.6%  13.3%   34.0%  25    2  L  Nipponham Fighters     PL
623         Fushimi Torai   89  251  229  13   46   5   0   3   60   12   0   0  10   0   42    8    0   4    4  0.201  0.241  0.262  0.503    50  0.061  0.234   16.7%   3.2%  0.19  -0.0    10.7%   33.0%   90.8%   51.9%  10.1%   21.1%  33    2  R  Nipponham Fighters     PL
624            Gunji Yuya   55  187  169  15   43   4   0   3   56   19   2   1   2   0   30   16    0   0    4  0.254  0.319  0.331  0.650    93  0.077  0.294   16.0%   8.6%  0.53  -0.0    15.7%   20.8%   89.3%   42.4%   7.6%   26.2%  25   DH  R  Nipponham Fighters     PL
625           Hanson Alen   39   96   90   9   13   3   0   4   28    9   2   1   0   1   12    5    0   0    3  0.144  0.188  0.311  0.499    47  0.167  0.120   12.5%   5.2%  0.42   0.0    25.3%   30.9%   90.3%   54.9%  12.2%   21.9%  30    4  S  Nipponham Fighters     PL
628       Hosokawa Ryohei   60  112   97  11   21   5   1   1   31   10   1   2   8   0   26    7    0   0    0  0.216  0.269  0.320  0.589    75  0.104  0.286   23.2%   6.2%  0.27  -0.5    20.3%   25.7%   81.8%   47.4%  13.7%   30.4%  21    4  L  Nipponham Fighters     PL
631          Imagawa Yuma   28   69   61   7   12   1   0   0   13    1   3   0   0   0   17    6    0   2    0  0.197  0.290  0.213  0.503    52  0.016  0.273   24.6%   8.7%  0.35   0.5    13.6%   33.3%   76.6%   49.4%  18.7%   33.3%  26    9  R  Nipponham Fighters     PL
632        Ishii Kazunari   36  100   83   8   14   3   2   0   21    4   3   0   3   0   27   14    1   0    0  0.169  0.289  0.253  0.542    63  0.084  0.250   27.0%  14.0%  0.52   0.5    16.9%   17.8%   89.9%   41.5%   8.3%   41.0%  29    4  L  Nipponham Fighters     PL
634         Isobata Ryota   70  205  193  23   44   2   3   0   52    6  17   6   6   0   50    4    0   2    1  0.228  0.251  0.269  0.520    55  0.041  0.308   24.4%   2.0%  0.08   0.9     9.4%   29.3%   88.4%   52.3%  10.7%   26.3%  24    8  L  Nipponham Fighters     PL
635           Itoh Hiromi   24    5    5   0    1   1   0   0    2    1   0   0   0   0    2    0    0   0    0  0.200  0.200  0.400  0.600    74  0.200  0.333   40.0%   0.0%  0.00   0.0     0.0%   63.6%  100.0%   54.2%   8.3%   40.0%  25    1  L  Nipponham Fighters     PL
636    Kamikawabata Daigo  108  346  293  16   62   5   1   0   69   18   3   4  12   1   51   34    1   6    5  0.212  0.305  0.235  0.540    63  0.023  0.255   14.7%   9.8%  0.67  -0.9     7.8%   19.7%   91.3%   40.8%   6.4%   24.6%  26    6  L  Nipponham Fighters     PL
638          Katoh Gosuke   62  222  200  18   42   6   0   6   66   16   3   1   0   1   35   18    1   3    1  0.210  0.284  0.330  0.614    82  0.120  0.225   15.8%   8.1%  0.51   0.2    13.7%   22.7%   89.6%   46.4%   9.7%   26.6%  28    4  L  Nipponham Fighters     PL
