                     Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
200         Yamamoto Yuudai    1    5    3   0    2   0   0   0    2    0   0   0   0   0    0   1    0   1    0  0.667  0.800  0.667  1.467   342  0.000  0.667   20.0%    0.0%  20.0%  1.00       DeNA BayStars     EL
203           Aizawa Hakuto    1    1    1   0    1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  1.000  1.000  1.000  2.000   487  0.000  1.000    0.0%    0.0%   0.0%            Yomiuri Giants     EL
205            Akihiro Yuto   13   49   44   9   15   5   0   1   23    8   0   0   0   2    7   3    0   0    1  0.341  0.367  0.523  0.890   159  0.182  0.368   22.4%   14.3%   6.1%  0.43      Yomiuri Giants     EL
206             Asano Shogo   77  263  237  41   62  11   2   7   98   27   6   2   0   2   50  18    0   6    5  0.262  0.327  0.414  0.741   116  0.152  0.302   28.5%   19.0%   6.8%  0.36      Yomiuri Giants     EL
209           Brinson Lewis   17   49   45   3   13   3   0   2   22    5   0   0   0   2    4   1    0   1    0  0.289  0.306  0.489  0.795   130  0.200  0.268   14.3%    8.2%   2.0%  0.25      Yomiuri Giants     EL
210         Chono Hisayoshi   10   22   21   1    4   1   0   0    5    0   0   0   0   0    7   1    0   0    0  0.190  0.227  0.238  0.465    36  0.048  0.286   36.4%   31.8%   4.5%  0.14      Yomiuri Giants     EL
212            Hagio Masaya  101  339  307  43   87  19   4   7  135   36   1   3   5   0   67  23    2   4    7  0.283  0.341  0.440  0.781   128  0.157  0.343   28.6%   19.8%   6.8%  0.34      Yomiuri Giants     EL
213          Hagiwara Tetsu   15   33   28   3    8   2   0   0   10    4   0   0   1   0    7   3    0   1    0  0.286  0.375  0.357  0.732   115  0.071  0.381   30.3%   21.2%   9.1%  0.43      Yomiuri Giants     EL
216          Hirooka Taishi   20   73   61  18   22   3   0   4   37    7   3   1   0   0    9  10    0   2    0  0.361  0.466  0.607  1.073   213  0.246  0.375   31.5%   12.3%  13.7%  1.11      Yomiuri Giants     EL
218          Hoshina Koichi    3   11   11   0    2   0   0   0    2    0   0   0   0   0    1   0    0   0    0  0.182  0.182  0.182  0.364     7  0.000  0.200    9.1%    9.1%   0.0%  0.00      Yomiuri Giants     EL
222         Ishikawa Shingo   47  136  120   9   43  12   0   4   67   26   0   0   0   2   21  14    0   0    4  0.358  0.419  0.558  0.977   185  0.200  0.402   28.7%   15.4%  10.3%  0.67      Yomiuri Giants     EL
225         Kadowaki Makoto    3    9    8   1    2   0   0   0    2    0   0   0   1   0    3   0    0   0    0  0.250  0.250  0.250  0.500    47  0.000  0.400   33.3%   33.3%   0.0%  0.00      Yomiuri Giants     EL
