                 Pitcher   G  W  L  SV  CG  SHO   BF     IP    H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%     K%    BB%   K-BB%                Team League
85              Kato Dai  11  0  1   0   0    0   51   11.2    8   1   7   9    0   1   1   5   4   3.09   6.11   5.19  1.46  112  152    138  -3.02   2.0%  13.7%  17.6%   -3.9%       DeNA BayStars     EL
86           Konno Ryuto   8  0  0   0   0    0   30    7.0    2   0   7   6    0   2   1   4   4   5.14   5.06   4.47  1.14   67  126    119   0.08   0.0%  23.3%  20.0%    3.3%       DeNA BayStars     EL
87          Kozono Kenta  17  2  5   0   0    0  373   83.1   92   6  40  39    0   3   2  45  39   4.21   5.12   4.77  1.57   82  128    127  -0.91   1.6%  10.7%  10.5%    0.2%       DeNA BayStars     EL
88         Kusano Haruto   5  0  0   0   0    0   22    5.0    6   1   2   3    0   0   0   2   2   3.60   7.23   5.25  1.80   96  180    140  -3.63   4.5%   9.1%  13.6%   -4.5%       DeNA BayStars     EL
89        Kyoyama Masaya  39  3  4   3   0    0  241   53.0   39   0  41  36    0   8  10  21  18   3.06   4.57   4.59  1.42  113  114    122  -1.51   0.0%  17.0%  14.9%    2.1%       DeNA BayStars     EL
90      Marcelino Hansel   8  1  0   0   0    0   34    8.1    5   1  11   5    0   0   2   3   2   2.16   4.35   3.04  1.20  160  108     81  -2.19   2.9%  32.4%  14.7%   17.7%       DeNA BayStars     EL
91   Matsumoto Ryunosuke   9  1  0   0   0    0   65   14.0   11   1  20  14    0   1   1   3   2   1.29   4.91   3.88  1.79  268  122    103  -3.62   1.5%  30.8%  21.5%    9.3%       DeNA BayStars     EL
92        Mishima Kazuki  18  1  1   0   0    0   68   16.0   16   0  12   7    0   0   1   5   4   2.25   3.44   4.06  1.44  153   86    108  -1.19   0.0%  17.6%  10.3%    7.3%       DeNA BayStars     EL
93           Miura Ginji  36  1  3   1   0    0  164   37.1   38   3  29  14    0   2   1  28  22   5.30   4.41   3.89  1.39   65  110    103   0.89   1.8%  17.7%   8.5%    9.2%       DeNA BayStars     EL
94          Miyagi Daita  38  2  2   5   0    0  153   37.1   32   1  40   8    0   1   2  10   9   2.17   2.56   2.71  1.07  159   64     72  -0.39   0.7%  26.1%   5.2%   20.9%       DeNA BayStars     EL
