Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Takahashi Yuki,8,7,7,0,1,0,1,0,3,1,0,0,0,0,0,0,0,3,0,.143,.429,.143,Yomiuri Giants,
Takanashi Yuhei,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tanaka Shunta,48,78,68,7,18,2,1,1,25,6,2,0,0,1,8,1,1,15,0,.265,.368,.346,Yomiuri Giants,
Tanaka Toyoki,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,1.000,Yomiuri Giants,
Tateoka Soichiro,29,27,23,5,6,0,1,1,11,4,1,0,0,0,4,1,0,6,1,.261,.478,.370,Yomiuri Giants,
Togo Shosei,19,37,34,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,.000,.000,.000,Yomiuri Giants,
Urena Estamy,11,20,18,0,3,0,0,0,3,0,0,0,0,0,2,0,0,8,0,.167,.167,.250,Yomiuri Giants,
Vieira Thyago,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Wakabayashi Akihiro,76,159,146,22,36,6,1,2,50,14,2,4,3,1,8,0,1,32,6,.247,.342,.288,Yomiuri Giants,
Wheeler Zelous,98,288,263,26,65,9,0,12,110,36,3,3,0,1,22,1,2,47,6,.247,.418,.309,Yomiuri Giants,
Yoh Daikan,38,77,63,12,15,1,0,1,19,6,1,0,0,2,9,1,3,21,1,.238,.302,.351,Yomiuri Giants,
Yokogawa Kai,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yoshikawa Daiki,30,12,10,1,1,0,0,0,1,0,2,1,1,0,1,0,0,2,0,.100,.100,.182,Yomiuri Giants,
Yoshikawa Naoki,112,389,354,47,97,16,2,8,141,32,11,3,2,0,30,4,3,60,6,.274,.398,.336,Yomiuri Giants,
Yuasa Dai,13,9,7,3,0,0,0,0,0,0,2,0,1,0,1,0,0,3,0,.000,.000,.125,Yomiuri Giants,
Aoki Norichika,107,425,357,64,113,30,1,18,199,51,2,1,0,1,62,2,5,51,6,.317,.557,.424,Yakult Swallows,
Araki Takahiro,63,84,73,10,12,1,1,1,18,7,0,0,3,1,6,1,1,18,3,.164,.247,.235,Yakult Swallows,
Escobar Alcides,104,402,377,27,103,14,2,1,124,30,6,7,1,2,13,6,9,52,9,.273,.329,.312,Yakult Swallows,
Fujii Ryota,10,20,18,1,5,0,0,0,5,0,0,0,1,0,1,0,0,3,0,.278,.278,.316,Yakult Swallows,
Hamada Taiki,33,105,100,7,20,4,0,3,33,7,0,0,0,0,5,0,0,30,1,.200,.330,.238,Yakult Swallows,
Hara Juri,5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,.000,.333,Yakult Swallows,
Hasegawa Hiroki,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Hirooka Taishi,87,142,121,15,26,4,0,8,54,15,4,0,3,2,16,0,0,43,4,.215,.446,.302,Yakult Swallows,
Hoshi Tomoya,36,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,.500,.500,Yakult Swallows,
Igarashi Ryota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ino Suguru,32,22,19,1,2,0,1,0,4,4,0,0,2,0,1,0,0,6,1,.105,.211,.150,Yakult Swallows,
Ishikawa Masanori,15,27,24,0,1,0,0,0,1,0,0,0,2,0,1,0,0,9,0,.042,.042,.080,Yakult Swallows,
Ishiyama Taichi,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Kanakubo Yuto,3,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,.250,.500,.250,Yakult Swallows,
Kawabata Shingo,39,42,39,3,5,0,0,0,5,2,0,0,0,0,3,0,0,4,1,.128,.128,.190,Yakult Swallows,
Kazahari Ren,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Koch Matt,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Koga Yudai,27,46,42,0,2,0,0,0,2,1,0,0,1,1,0,0,2,4,4,.048,.048,.089,Yakult Swallows,
Kondoh Kazuki,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Konno Ryuta,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Kubo Takuma,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Matsumoto Naoki,6,14,13,0,3,0,0,0,3,0,0,0,0,0,1,0,0,3,0,.231,.231,.286,Yakult Swallows,
Matsumoto Yu,9,11,10,2,2,1,0,0,3,0,0,0,0,0,1,0,0,3,1,.200,.300,.273,Yakult Swallows,
McGough Scott,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Miyamoto Takeshi,94,171,146,16,40,8,0,2,54,12,3,1,5,0,18,0,2,23,3,.274,.370,.361,Yakult Swallows,
Murakami Munetaka,120,515,424,70,130,30,2,28,248,86,11,5,0,1,87,12,3,115,8,.307,.585,.427,Yakult Swallows,
Nagaoka Hideki,6,13,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1,.083,.083,.083,Yakult Swallows,
Nakamura Yuhei,29,92,80,10,14,2,0,0,16,3,0,1,2,1,9,0,0,14,2,.175,.200,.256,Yakult Swallows,
Nakao Hikaru,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Nakayama Shota,29,53,48,4,11,1,0,4,24,8,0,0,0,1,3,0,1,19,2,.229,.500,.283,Yakult Swallows,
Nakazawa Masato,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Nishida Akihisa,69,215,190,20,44,5,0,7,70,20,0,1,1,1,20,2,3,48,4,.232,.368,.313,Yakult Swallows,
Nishiura Naomichi,101,310,286,24,70,10,0,10,110,43,4,2,4,2,16,3,2,74,11,.245,.385,.288,Yakult Swallows,
Ogawa Yasuhiro,20,47,38,1,5,0,0,0,5,2,0,0,6,0,3,0,0,16,0,.132,.132,.195,Yakult Swallows,
Ohnishi Hiroki,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Ohshita Yuma,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ohta Kengo,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,Yakult Swallows,
Okugawa Yasunobu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Saiuchi Hiroaki,7,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.083,.083,.083,Yakult Swallows,
Sakaguchi Tomotaka,114,458,398,55,98,14,1,9,141,36,4,5,3,3,47,1,7,60,8,.246,.354,.334,Yakult Swallows,
Sakamoto Koshiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shima Motohiro,20,45,41,2,4,2,0,0,6,4,0,0,1,0,3,0,0,19,1,.098,.146,.159,Yakult Swallows,
Shimizu Noboru,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shiomi Yasutaka,43,179,154,20,43,4,2,8,75,21,13,2,3,0,17,0,5,44,4,.279,.487,.369,Yakult Swallows,
Suarez Albert,12,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,.000,.000,.000,Yakult Swallows,
Takahashi Keiji,10,17,15,0,1,0,0,0,1,0,0,0,0,0,2,0,0,8,0,.067,.067,.176,Yakult Swallows,
Takai Yuhei,43,113,103,6,23,4,0,0,27,9,3,0,0,3,6,0,1,23,2,.223,.262,.265,Yakult Swallows,
Takanashi Hirotoshi,18,32,29,1,6,0,0,0,6,0,0,1,2,0,1,0,0,14,0,.207,.207,.233,Yakult Swallows,
Takeoka Ryusei,5,12,9,0,3,0,0,0,3,0,0,0,1,0,2,0,0,3,0,.333,.333,.455,Yakult Swallows,
Tashiro Shotaro,46,53,47,5,7,1,1,0,10,2,1,1,1,0,5,0,0,16,0,.149,.213,.231,Yakult Swallows,
Terashima Naruki,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ueda Tsuyoshi,53,61,56,13,7,1,0,0,8,2,5,0,2,1,2,0,0,15,3,.125,.143,.153,Yakult Swallows,
Umeno Yugo,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Watanabe Daiki,33,12,11,7,3,0,0,0,3,0,2,2,0,0,1,0,0,3,0,.273,.273,.333,Yakult Swallows,
Yamada Hiroki,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,.500,.500,Yakult Swallows,
Yamada Tetsuto,94,384,334,52,85,17,1,12,140,52,8,4,0,2,48,3,0,83,6,.254,.419,.346,Yakult Swallows,
Yamanaka Hirofumi,6,11,10,2,1,1,0,0,2,2,0,0,0,0,1,0,0,5,0,.100,.200,.182,Yakult Swallows,
Yamasaki Kotaro,109,323,282,29,69,6,1,3,86,23,8,9,7,2,31,0,1,70,5,.245,.305,.320,Yakult Swallows,
Ynoa Gabriel,9,6,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,.000,.000,.000,Yakult Swallows,
Yoshida Daiki,14,22,19,1,3,1,0,0,4,4,0,0,2,1,0,0,0,7,0,.158,.211,.150,Yakult Swallows,
Yoshida Taisei,8,11,9,0,1,1,0,0,2,1,0,0,1,0,1,0,0,2,1,.111,.222,.200,Yakult Swallows,
Abe Toshiki,115,459,421,44,108,25,0,13,172,61,2,4,5,2,30,0,1,92,21,.257,.409,.306,Chunichi Dragons,
Almonte Zoilo,62,247,214,32,63,9,0,9,99,29,1,0,0,1,30,2,2,42,9,.294,.463,.385,Chunichi Dragons,
Donoue Naomichi,43,55,50,2,10,2,0,0,12,4,0,1,0,1,4,0,0,11,2,.200,.240,.255,Chunichi Dragons,
Endoh Issei,65,87,73,16,16,1,0,0,17,4,0,1,4,1,6,0,3,12,1,.219,.233,.301,Chunichi Dragons,
Fujishima Kento,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fuku Hiroto,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukuda Nobumasa,64,216,195,18,48,11,1,5,76,24,0,0,0,1,18,0,2,43,7,.246,.390,.315,Chunichi Dragons,
Fukutani Koji,14,36,29,2,6,1,0,0,7,2,0,0,7,0,0,0,0,10,0,.207,.241,.207,Chunichi Dragons,
Gonzalez Luis,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Gunji Yuya,30,76,64,6,10,3,0,0,13,4,0,0,1,1,9,1,1,19,1,.156,.203,.267,Chunichi Dragons,
Hamada Tatsuro,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hashimoto Yuki,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hirata Ryosuke,55,193,166,26,39,7,0,3,55,17,0,1,0,1,24,2,2,33,4,.235,.331,.337,Chunichi Dragons,
Iryo Masataka,79,155,135,9,27,3,0,0,30,12,0,0,2,0,18,0,0,24,4,.200,.222,.294,Chunichi Dragons,
Ishida KentoMarc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ishigaki Masami,25,34,33,5,4,0,0,1,7,1,0,0,0,0,1,0,0,12,0,.121,.212,.147,Chunichi Dragons,
Ishikawa Shun,11,13,10,0,3,0,1,0,5,2,0,0,0,0,1,0,2,3,0,.300,.500,.462,Chunichi Dragons,
Ishikawa Takaya,14,41,36,3,8,2,0,0,10,1,0,0,1,0,3,0,1,12,1,.222,.278,.300,Chunichi Dragons,
Katoh Takuma,29,43,37,0,5,1,0,0,6,1,0,0,5,0,1,1,0,8,1,.135,.162,.158,Chunichi Dragons,
Katsuno Akiyoshi,13,25,22,0,2,0,1,0,4,2,0,0,1,0,2,0,0,16,0,.091,.182,.167,Chunichi Dragons,
Katsura Iori,2,9,9,1,2,1,0,0,3,2,0,0,0,0,0,0,0,3,0,.222,.333,.222,Chunichi Dragons,
Kinoshita Takuya,88,269,251,19,67,14,1,6,101,32,0,0,5,0,12,2,1,49,1,.267,.402,.303,Chunichi Dragons,
Kinoshita Yusuke,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kyoda Yota,120,491,442,43,109,16,7,5,154,29,8,4,15,1,27,4,6,80,4,.247,.348,.298,Chunichi Dragons,
Martinez Ariel,39,109,95,8,28,6,0,2,40,13,0,0,0,0,14,0,0,31,1,.295,.421,.385,Chunichi Dragons,
Martinez Raidel,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matayoshi Katsuki,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsuba Takahiro,15,25,23,0,3,0,0,0,3,0,0,0,2,0,0,0,0,10,1,.130,.130,.130,Chunichi Dragons,
Mitsuma Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Mitsumata Taiki,8,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.167,.167,.167,Chunichi Dragons,
Mizowaki Hayato,39,50,47,6,10,1,2,0,15,3,0,0,1,0,2,0,0,8,0,.213,.319,.245,Chunichi Dragons,
Neo Akira,9,25,23,3,2,0,0,0,2,0,0,0,0,0,2,0,0,7,0,.087,.087,.160,Chunichi Dragons,
Ogasawara Shinnosuke,4,7,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.167,.167,.167,Chunichi Dragons,
Ohno Yudai,20,53,48,2,5,0,1,0,7,4,0,0,3,0,2,0,0,28,0,.104,.146,.140,Chunichi Dragons,
Ohshima Yohei,118,525,462,58,146,21,3,1,176,30,16,8,9,3,47,3,4,51,5,.316,.381,.382,Chunichi Dragons,
Okabayashi Yuki,6,7,7,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.286,.286,.286,Chunichi Dragons,
Okada Toshiya,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Okano Yuichiro,11,12,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,.000,.000,Chunichi Dragons,
Rodriguez Yariel,11,20,20,1,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,.150,.150,.150,Chunichi Dragons,
Satoh Yu,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Shimizu Tatsuya,6,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,.000,.000,Chunichi Dragons,
Sierra Moises,25,94,80,9,18,2,0,1,23,7,1,0,0,1,10,0,3,25,6,.225,.288,.330,Chunichi Dragons,
Sobue Daisuke,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Suzuki Hiroshi,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Takahashi Shuhei,108,438,394,46,120,25,1,7,168,46,1,1,0,3,39,6,2,70,13,.305,.426,.368,Chunichi Dragons,
Takeda Kengo,84,64,55,9,10,2,0,0,12,2,1,0,3,1,5,0,0,13,2,.182,.218,.246,Chunichi Dragons,
Takino Kaname,10,8,7,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,.286,.286,.375,Chunichi Dragons,
Tanimoto Keisuke,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Umetsu Kodai,7,15,12,2,4,1,0,0,5,0,0,0,1,0,2,0,0,4,0,.333,.417,.429,Chunichi Dragons,
Viciedo Dayan,109,462,409,48,109,23,0,17,183,82,3,2,0,10,34,3,9,48,17,.267,.447,.329,Chunichi Dragons,
Watanabe Masaru,19,16,15,6,3,0,0,0,3,0,0,0,0,0,1,0,0,6,0,.200,.200,.250,Chunichi Dragons,
Yamai Daisuke,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Yamamoto Takumi,9,7,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.167,.167,.167,Chunichi Dragons,
Yanagi Yuya,15,32,28,0,2,1,0,0,3,1,0,0,3,0,1,0,0,13,0,.071,.107,.103,Chunichi Dragons,
Yoshimi Kazuki,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,.000,.000,Chunichi Dragons,
Adachi Ryoichi,78,311,266,32,77,9,2,2,96,23,15,4,16,2,26,1,1,48,9,.289,.361,.353,ORIX Buffaloes,
Albers Andrew,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Aranishi Yudai,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Cho Yaku,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Dickson Brandon,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Fukuda Shuhei,76,312,260,33,67,12,4,0,87,24,13,5,3,3,43,0,3,44,5,.258,.335,.366,ORIX Buffaloes,
Fushimi Torai,71,198,189,14,49,7,2,6,78,23,0,0,2,1,6,0,0,35,4,.259,.413,.281,ORIX Buffaloes,
Gibo Sho,10,18,17,0,2,1,0,0,3,2,0,0,1,0,0,0,0,7,0,.118,.176,.118,ORIX Buffaloes,
Gotoh Shunta,23,62,50,4,6,0,0,0,6,1,2,0,4,0,8,0,0,17,0,.120,.120,.241,ORIX Buffaloes,
Hidarisawa Yu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Higa Motoki,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Higgins Tyler,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Hirosawa Shinya,23,22,19,2,3,0,0,0,3,0,0,0,3,0,0,0,0,7,0,.158,.158,.158,ORIX Buffaloes,
Honda Hitomi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Iida Yuya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Jones Adam,87,338,302,29,78,12,0,12,126,43,1,0,0,2,32,0,2,66,9,.258,.417,.331,ORIX Buffaloes,
Kaida Tomoyuki,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kambe Fumiya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kaneda Kazuyuki,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Katsumata Shoki,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,.000,.000,.000,ORIX Buffaloes,
Kobayashi Keisuke,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kojima Shuhei,13,20,20,1,3,2,0,0,5,0,0,0,0,0,0,0,0,9,1,.150,.250,.150,ORIX Buffaloes,
Kurebayashi Kotaro,5,18,17,1,4,0,0,0,4,2,0,0,0,0,1,0,0,4,1,.235,.235,.278,ORIX Buffaloes,
Masui Hirotoshi,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Matsui Masato,23,40,36,5,8,2,0,1,13,4,0,0,0,0,3,0,1,7,2,.222,.361,.300,ORIX Buffaloes,
Matsui Yusuke,29,53,53,2,11,2,1,0,15,2,0,0,0,0,0,0,0,12,1,.208,.283,.208,ORIX Buffaloes,
Miyagi Hiroya,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Moya Steven,46,176,164,20,45,8,2,12,93,38,0,0,0,0,11,1,1,33,7,.274,.567,.324,ORIX Buffaloes,
Mune Yuma,72,203,182,16,41,10,1,1,56,9,5,5,5,0,10,0,6,32,2,.225,.308,.288,ORIX Buffaloes,
Muranishi Ryota,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Nakagawa Keita,45,155,144,15,21,3,0,2,30,13,3,2,1,1,9,0,0,25,5,.146,.208,.195,ORIX Buffaloes,
Nishimura Ryo,29,76,62,7,10,2,0,1,15,3,2,2,5,0,9,0,0,12,0,.161,.242,.268,ORIX Buffaloes,
Nishino Masahiro,23,77,69,10,17,3,0,0,20,3,0,0,3,0,5,0,0,10,1,.246,.290,.297,ORIX Buffaloes,
Nishiura Hayato,49,97,91,13,17,1,0,2,24,4,3,2,1,0,5,0,0,21,1,.187,.264,.229,ORIX Buffaloes,
Oda Yuya,87,94,88,19,21,3,2,1,31,7,4,2,3,0,2,0,1,23,1,.239,.352,.264,ORIX Buffaloes,
Ohshiro Koji,94,285,251,25,52,3,0,1,58,14,7,3,11,0,20,0,3,51,4,.207,.231,.274,ORIX Buffaloes,
Ohshita Seiichiro,32,104,88,10,19,6,0,2,31,9,0,1,2,1,8,0,5,15,3,.216,.352,.314,ORIX Buffaloes,
Ohta Ryo,20,61,54,6,14,2,0,3,25,5,0,0,2,0,4,0,1,19,0,.259,.463,.322,ORIX Buffaloes,
Okada Takahiro,100,377,328,36,84,18,0,16,150,55,5,3,0,5,40,1,4,87,11,.256,.457,.340,ORIX Buffaloes,
Rodriguez Aderlin,59,211,193,11,42,10,0,6,70,25,1,0,0,1,14,0,3,55,3,.218,.363,.280,ORIX Buffaloes,
Saitoh Koki,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Sakakibara Tsubasa,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Sano Kodai,77,162,140,22,30,5,3,0,41,3,20,4,13,0,9,0,0,37,2,.214,.293,.262,ORIX Buffaloes,
Sawada Keisuke,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Shirasaki Hiroyuki,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Sugimoto Yutaro,41,141,127,13,34,3,1,2,45,17,1,0,0,0,10,0,4,34,4,.268,.354,.340,ORIX Buffaloes,
Suzuki Kohei,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Suzuki Yu,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tajima Daiki,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Takeyasu Daichi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tohmei Daiki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tomiyama Ryoga,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tongu Yuma,12,35,32,5,10,3,0,2,19,5,0,0,0,0,3,0,0,11,0,.313,.594,.371,ORIX Buffaloes,
Urushihara Taisei,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Wakatsuki Kenya,75,215,192,14,46,12,0,3,67,19,2,0,8,1,9,0,5,40,4,.240,.349,.290,ORIX Buffaloes,
Yamaashi Tatsuya,63,105,96,21,21,5,0,1,29,5,3,1,6,0,2,0,1,13,0,.219,.302,.242,ORIX Buffaloes,
Yamada Nobuyoshi,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamamoto Yoshinobu,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamaoka Taisuke,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamasaki Sachiya,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamazaki Katsuki,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yoshida Kazumasa,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yoshida Masataka,120,492,408,55,143,22,1,14,209,64,8,5,0,4,72,17,8,29,6,.350,.512,.453,ORIX Buffaloes,
Yoshida Ryo,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Ariyoshi Yuki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Azuma Yusuke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Chatani Kenta,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,0,6,0,.063,.063,.063,Lotte Marines,
Chen Kuan-Yu,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Chen Wei-Yin,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Emura Naoya,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Lotte Marines,
Flores Jose,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Fujioka Yudai,106,370,314,34,72,11,2,4,99,33,8,2,16,2,36,1,1,60,5,.229,.315,.309,Lotte Marines,
Fujiwara Kyota,26,105,96,10,25,5,0,3,39,10,4,1,2,1,6,0,0,33,1,.260,.406,.301,Lotte Marines,
