Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Miyamoto Takeshi,2,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.143,.143,.143,Yakult Swallows,
Mogi Eigoro,10,36,34,1,8,1,0,0,9,3,0,0,0,0,2,0,0,5,0,.235,.265,.278,Yakult Swallows,
Moiseev Nikita,5,14,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,.071,.071,.071,Yakult Swallows,
Nakagawa Takuma,6,14,14,3,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,.143,.143,.143,Yakult Swallows,
Nakamura Yuhei,3,10,9,1,4,1,0,0,5,0,0,0,0,0,1,0,0,2,0,.444,.556,.500,Yakult Swallows,
Namiki Hidetaka,7,21,19,2,3,0,0,0,3,0,2,0,0,0,2,0,0,1,1,.158,.158,.238,Yakult Swallows,
Nishidate Kota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Nishihama Yuusei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Nishimura Ruito,9,31,26,1,4,1,0,0,5,3,1,0,1,1,3,1,0,6,0,.154,.192,.233,Yakult Swallows,
Numata Shohei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ogawa Yasuhiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ohmichi Haruki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Okugawa Yasunobu,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Sakaguchi Kousuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Sakamoto Takumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Satoh Takuma,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Sawai Ren,11,42,34,4,5,2,0,1,10,4,0,0,0,1,6,0,1,12,0,.147,.294,.286,Yakult Swallows,
Sawano Kiyoharu,9,19,18,2,3,0,0,1,6,2,1,0,0,0,1,0,0,6,1,.167,.333,.211,Yakult Swallows,
Shimokawa Shunsuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shiomi Yasutaka,7,16,15,0,3,0,0,0,3,0,0,0,0,0,1,0,0,7,0,.200,.200,.250,Yakult Swallows,
Taguchi Kazuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takahashi Keiji,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takanashi Hirotoshi,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Yakult Swallows,
Takano Souta,7,19,15,1,3,0,0,0,3,0,1,2,0,0,4,0,0,5,0,.200,.200,.368,Yakult Swallows,
Takeyama Hyuga,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Tanaka Haruto,3,10,9,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.111,.111,.200,Yakult Swallows,
Uchiyama Souma,7,18,15,3,4,0,0,1,7,1,0,0,0,0,3,0,0,3,1,.267,.467,.389,Yakult Swallows,
Walters Nash,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yamanobe Kakeru,10,34,32,0,7,0,0,0,7,3,3,1,0,0,2,0,0,12,0,.219,.219,.265,Yakult Swallows,
Yano Taijiro,5,14,13,0,5,0,0,0,5,0,1,0,0,0,1,0,0,3,0,.385,.385,.429,Yakult Swallows,
Yasaki Takuya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Abe Toshiki,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,.000,.000,1.000,Chunichi Dragons,
Arima Keito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Bright Kenta,11,40,35,4,7,0,0,2,13,6,0,0,0,0,3,0,2,14,1,.200,.371,.300,Chunichi Dragons,
Chino Naoto,6,21,18,3,4,2,0,0,6,1,0,0,0,0,3,0,0,5,0,.222,.333,.333,Chunichi Dragons,
Fujishima Kento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fuku Hiroto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukuda Konosuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukumoto Yuma,8,21,20,3,3,1,0,0,4,0,0,0,0,0,1,0,0,1,1,.150,.200,.190,Chunichi Dragons,
Habu Shohta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hanada Asahi,11,38,36,5,9,2,0,3,20,8,2,1,0,0,1,0,1,9,2,.250,.556,.289,Chunichi Dragons,
Hashimoto Yuki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hiwatari Touki,5,10,9,0,3,0,1,0,5,2,0,0,0,0,1,0,0,1,1,.333,.556,.400,Chunichi Dragons,
Inoue Kenya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ishibashi Kota,6,10,10,2,2,0,0,1,5,3,0,0,0,0,0,0,0,1,1,.200,.500,.200,Chunichi Dragons,
Ishikawa Taiga,4,8,8,1,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,.375,.375,.375,Chunichi Dragons,
Ishikawa Takaya,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,Chunichi Dragons,
Itayama Yutaro,3,7,7,1,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,.286,.571,.286,Chunichi Dragons,
Itoh Mao,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kanemaru Yumeto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Katoh Takuma,2,3,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.500,.500,.667,Chunichi Dragons,
Katsuno Akiyoshi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kawagoe Seiji,7,22,19,5,6,1,0,0,7,2,0,0,0,0,3,0,0,3,0,.316,.368,.409,Chunichi Dragons,
Kawakami Rii,9,26,22,3,6,2,0,0,8,2,2,0,0,0,4,0,0,5,0,.273,.364,.385,Chunichi Dragons,
Kondo Ren,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsuba Takahiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsukihira Yuta,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Mikami Aisuke,4,7,4,0,1,0,0,0,1,0,0,1,0,0,3,0,0,1,0,.250,.250,.571,Chunichi Dragons,
Miura Mizuki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Miya Taisei,7,14,11,0,2,1,0,0,3,0,0,0,2,0,1,0,0,1,1,.182,.273,.250,Chunichi Dragons,
Mori Shunta,9,40,37,4,5,1,1,1,11,4,0,0,0,0,3,0,0,15,0,.135,.297,.200,Chunichi Dragons,
Moriyama Akio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Muller Kyle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Nakachi Reia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Nakamura Naiki,7,15,14,2,4,0,0,0,4,0,2,0,0,0,1,0,0,3,2,.286,.286,.333,Chunichi Dragons,
Oda Gouki,3,10,7,0,1,0,0,0,1,1,0,0,0,0,3,0,0,3,0,.143,.143,.400,Chunichi Dragons,
Ohshima Yohei,7,18,18,0,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,.278,.333,.278,Chunichi Dragons,
Rodriguez Christian,2,9,8,1,4,1,0,1,8,4,0,0,0,0,1,0,0,0,0,.500,1.000,.556,Chunichi Dragons,
Saitoh Kohki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Shimpo Mao,8,28,24,3,5,1,0,0,6,4,2,0,0,1,3,0,0,6,0,.208,.250,.286,Chunichi Dragons,
Takahashi Kosuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Takahashi Shuhei,4,10,9,1,2,0,0,0,2,1,1,0,0,0,1,0,0,0,2,.222,.222,.300,Chunichi Dragons,
Tsuchida Ryuku,8,29,26,3,5,1,0,0,6,3,3,2,0,0,3,0,0,6,0,.192,.231,.276,Chunichi Dragons,
Tsuda Keishi,7,17,13,4,4,0,0,0,4,1,1,0,1,0,3,0,0,0,1,.308,.308,.438,Chunichi Dragons,
Ukai Kosuke,3,13,12,3,4,2,0,0,6,1,0,0,0,0,1,0,0,2,0,.333,.500,.385,Chunichi Dragons,
Umeno Yugo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Usami Shingo,4,9,6,2,1,0,0,0,1,1,0,0,0,0,3,0,0,1,0,.167,.167,.444,Chunichi Dragons,
Wakui Hideaki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Yamaasa Ryunosuke,4,8,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,.143,.143,.250,Chunichi Dragons,
Yamamoto Yasuhiro,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Yoshida Seiya,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Abe Shota,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Ashida Taketo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Endoh Joh,3,9,8,0,2,1,0,0,3,2,1,0,0,0,1,0,0,0,1,.250,.375,.333,ORIX Buffaloes,
Espinoza Anderson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Fukunaga Sho,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Gen Kendai,7,11,10,0,2,0,0,0,2,1,0,0,1,0,0,0,0,4,0,.200,.200,.200,ORIX Buffaloes,
Gibo Sho,10,33,30,3,9,2,0,0,11,2,1,1,0,0,3,0,0,7,0,.300,.367,.364,ORIX Buffaloes,
Gonda Ryusei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Hiranuma Shota,9,34,30,1,7,3,0,0,10,1,0,0,0,0,4,0,0,3,0,.233,.333,.324,ORIX Buffaloes,
Hjelle Sean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Hori Shuna,7,18,16,2,4,1,0,0,5,2,0,0,0,0,2,0,0,3,0,.250,.313,.333,ORIX Buffaloes,
Ikeda Ryoma,11,38,36,2,7,3,0,1,13,4,0,1,0,0,2,0,0,9,0,.194,.361,.237,ORIX Buffaloes,
Imasaka Tomoki,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.333,ORIX Buffaloes,
Inui Kento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Iriyama Kaito,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Ishikawa Ryo,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Iwasaki Sho,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Katayama Raiku,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Katsuki Kazuya,4,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,.111,.111,.111,ORIX Buffaloes,
Kawano Sota,7,19,17,2,5,0,1,0,7,2,2,0,0,0,2,0,0,0,0,.294,.412,.368,ORIX Buffaloes,
Kawase Kento,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kita Ryoto,6,23,19,2,6,1,0,0,7,2,1,1,0,0,4,0,0,2,1,.316,.368,.435,ORIX Buffaloes,
Kotajima Seiryu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kubota Yosuke,12,30,28,2,6,1,0,0,7,2,0,2,0,0,1,0,1,12,0,.214,.250,.267,ORIX Buffaloes,
Kurebayashi Kotaro,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Machado Andres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Mikata Haruto,8,15,15,3,4,2,0,0,6,0,0,0,0,0,0,0,0,6,0,.267,.400,.267,ORIX Buffaloes,
Miyaguni Riku,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Mori Tomoya,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,ORIX Buffaloes,
Mugitani Yusuke,2,9,7,0,1,0,0,0,1,1,0,1,0,0,2,0,0,2,0,.143,.143,.333,ORIX Buffaloes,
Mukunoki Ren,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Murakami Kyoichiro,5,8,6,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,.333,.333,.333,ORIX Buffaloes,
Naito Ho,12,42,41,2,6,3,0,0,9,5,0,0,0,0,1,0,0,8,2,.146,.220,.167,ORIX Buffaloes,
Nogami Shikira,4,6,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,.200,.200,.333,ORIX Buffaloes,
Noguchi Tomoya,4,16,13,1,7,1,0,0,8,1,0,2,0,0,3,0,0,2,0,.538,.615,.625,ORIX Buffaloes,
Satoh Kazuma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Shapiro Matthewichiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Shimizu Musashi,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,ORIX Buffaloes,
Sotani Ryuhei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Suga Hiroto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Sugimoto Yutaro,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,ORIX Buffaloes,
Sugisawa Ryu,6,25,21,3,5,1,0,0,6,1,1,1,0,0,4,0,0,4,0,.238,.286,.360,ORIX Buffaloes,
Suzuki Hiroshi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tajima Daiki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tajima Kosuke,3,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,.000,.250,ORIX Buffaloes,
Takaya Shu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Teramoto Seiichi,6,12,10,2,3,0,0,0,3,1,1,0,0,1,1,0,0,1,0,.300,.300,.333,ORIX Buffaloes,
Teranishi Naruki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Tomiyama Ryoga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Toumatsu Kaisei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Wakatsuki Kenya,2,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,ORIX Buffaloes,
Watanabe Haruto,3,7,5,2,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,.200,.200,.333,ORIX Buffaloes,
Yamada Nobuyoshi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamaguchi Reo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamanaka Ryoma,10,40,37,3,8,0,0,0,8,2,0,0,0,1,2,0,0,8,0,.216,.216,.250,ORIX Buffaloes,
Yamaoka Taisuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yamazaki Soichiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yokoyama Kaede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yokoyama Seiya,10,42,40,2,8,1,0,0,9,1,1,0,0,0,2,0,0,17,0,.200,.225,.238,ORIX Buffaloes,
Yoshida Kosei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Acevedo Stiven,5,12,11,1,3,1,0,0,4,0,2,0,0,0,0,0,1,3,0,.273,.364,.333,Lotte Marines,
Akiyama Seiun,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Azuma Yusuke,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Chatani Kenta,6,13,11,3,6,0,0,0,6,1,0,0,0,0,1,0,1,1,0,.545,.545,.615,Lotte Marines,
Fuji Hayato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Fujioka Yudai,3,10,7,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,.143,.143,.400,Lotte Marines,
Fujita Kazuki,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.125,.125,.125,Lotte Marines,
Ikeda Raito,6,22,20,5,9,3,1,1,17,2,1,0,0,0,2,0,0,3,0,.450,.850,.500,Lotte Marines,
Inoue Kouta,9,28,25,3,9,1,0,1,13,7,1,0,0,0,3,0,0,9,1,.360,.520,.429,Lotte Marines,
Ishigaki Masami,8,23,22,2,5,1,0,0,6,0,0,0,0,0,1,0,0,3,0,.227,.273,.261,Lotte Marines,
Ishikawa Shingo,10,27,25,3,7,0,0,1,10,1,0,0,0,0,1,0,1,4,1,.280,.400,.333,Lotte Marines,
Ishikawa Shuta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Kakunaka Katsuya,6,10,7,3,2,0,0,1,5,6,0,0,0,1,2,0,0,1,0,.286,.714,.400,Lotte Marines,
Kaneda Yuta,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Lotte Marines,
Karakawa Yuki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Katsumata Rui,3,9,8,0,2,1,0,0,3,2,0,0,0,0,1,0,0,1,0,.250,.375,.333,Lotte Marines,
Kawamura Tokito,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Kikuchi Riku,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Kimura Yuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Kohno Hikaru,5,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,.111,.111,.111,Lotte Marines,
Matsuishi Shinya,12,35,29,1,7,0,0,0,7,0,0,0,3,0,3,0,0,6,2,.241,.241,.313,Lotte Marines,
Matsukawa Kou,1,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,.000,.000,.400,Lotte Marines,
Miyazaki Hayato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Miyazaki Ryusei,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Mori Ryotaro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Motomae Fumiya,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Nagashima Kosuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Nakamori Shunsuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Nakamura Ryota,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Nakamura Shogo,9,31,30,4,5,2,0,0,7,1,0,0,0,0,1,0,0,5,0,.167,.233,.194,Lotte Marines,
Nishino Yuji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Oka Hiromi,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,Lotte Marines,
Okamura Ryoju,10,20,16,2,5,2,0,1,10,3,0,0,3,1,0,0,0,6,0,.313,.625,.294,Lotte Marines,
Ono Fumiya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Sakai Haru,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Sakamoto Koshiro,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Sakurai Yuya,13,48,43,5,11,2,0,0,13,4,0,0,0,1,1,0,3,13,3,.256,.302,.313,Lotte Marines,
Satoh Toshiya,2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.125,Lotte Marines,
Sugiyama Ryo,8,17,11,3,4,1,0,0,5,1,1,2,1,0,5,0,0,4,0,.364,.455,.563,Lotte Marines,
Takahashi Kaishu,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Takeda Aito,12,43,41,4,14,1,0,0,15,3,2,0,0,1,1,0,0,7,2,.341,.366,.349,Lotte Marines,
Tamura Tatsuhiro,1,4,3,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,.667,1.667,.667,Lotte Marines,
Tanimura Tsuyoshi,5,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,.000,.000,.143,Lotte Marines,
Tatematsu Yu,10,31,25,0,2,0,0,0,2,2,1,0,0,0,6,0,0,7,0,.080,.080,.258,Lotte Marines,
Tomiyama Konoshin,6,8,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,.000,.000,.143,Lotte Marines,
Ueda Kyuto,2,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.111,.111,.111,Lotte Marines,
Wada Koshiro,2,9,7,1,2,1,0,0,3,3,0,0,1,1,0,0,0,1,0,.286,.429,.250,Lotte Marines,
Yagi Akira,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Yamaguchi Koki,1,4,3,1,1,0,0,1,4,1,0,0,0,0,1,0,0,0,0,.333,1.333,.500,Lotte Marines,
Yamamoto Daito,2,9,6,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,.000,.000,.333,Lotte Marines,
Yasuda Hisanori,11,30,23,1,7,2,0,0,9,1,1,1,0,0,7,0,0,4,0,.304,.391,.467,Lotte Marines,
Akihiro Yuto,5,19,16,3,5,1,0,0,6,3,0,0,0,1,2,0,0,5,0,.313,.375,.368,SoftBank Hawks,
Fujino Keio,8,20,20,2,6,0,0,1,9,2,0,3,0,0,0,0,0,1,0,.300,.450,.300,SoftBank Hawks,
Fujita Yutaro,2,2,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1.000,2.000,1.000,SoftBank Hawks,
Fujiwara Haruto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Higashihama Nao,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Hirose Yuki,4,12,11,2,4,0,0,0,4,0,0,2,0,0,1,0,0,2,1,.364,.364,.417,SoftBank Hawks,
Hsu Jo-Hsi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Ikhine Itua,1,4,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.333,.333,.500,SoftBank Hawks,
Inoue Tomoya,5,15,13,5,4,0,1,1,9,2,0,0,0,0,2,0,0,2,1,.308,.692,.400,SoftBank Hawks,
Ishimi Soma,7,20,16,1,2,1,0,0,3,2,0,0,0,0,4,0,0,4,0,.125,.188,.300,SoftBank Hawks,
Ishizuka Soichiro,9,26,22,5,5,1,0,1,9,6,0,0,0,0,2,0,2,4,0,.227,.409,.346,SoftBank Hawks,
Itoh Yusuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Kamichatani Taiga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
