Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
髙部 瑛斗,ロ,LF,50.0,-2.1,-0.4,-,-0.9,-0.8,-0.5,-,-,
髙部 瑛斗,ロ,CF,236.3,7.6,8.8,-,-0.5,-0.7,0.8,-,-,
髙部 瑛斗,ロ,DH,35.7,-,-,-,-,-,-0.4,-,-,
モンテル,西,LF,63.0,-2.0,-2.4,-,0.3,0.0,-0.6,-,-,
モンテル,西,CF,227.0,-1.3,-2.8,-,1.3,0.1,0.8,-,-,
モンテル,西,RF,108.0,1.9,2.9,-,-1.1,0.1,-0.4,-,-,
モンテル,西,DH,6.0,-,-,-,-,-,-0.1,-,-,
泉口 友汰,巨,2B,32.0,0.1,-0.3,0.2,-,0.2,0.1,-,-,
泉口 友汰,巨,3B,34.0,0.0,0.2,0.2,-,-0.4,-0.1,-,-,
泉口 友汰,巨,SS,99.0,2.4,2.1,-0.3,-,0.6,0.8,-,-,
宜保 優,ハ,1B,32.0,0.8,0.1,0.4,-,0.3,-0.4,-,-,
宜保 優,ハ,2B,87.0,0.5,1.7,0.3,-,-1.6,0.2,-,-,
宜保 優,ハ,3B,158.7,1.8,-0.4,0.1,-,2.0,-0.6,-,-,
宜保 優,ハ,SS,196.0,4.6,5.6,-0.4,-,-0.7,1.6,-,-,
大盛 穂,広,LF,3.0,0.5,0.1,-,0.4,0.0,0.0,-,-,
大盛 穂,広,CF,145.0,2.9,3.4,-,-0.5,0.1,0.5,-,-,
大盛 穂,広,RF,8.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
中村 貴浩,広,LF,110.7,5.8,4.6,-,1.1,0.1,-1.1,-,-,
中村 貴浩,広,CF,255.3,-4.2,-3.1,-,-1.2,0.1,0.9,-,-,
中村 貴浩,広,RF,174.3,-5.2,-4.7,-,-0.6,0.1,-0.7,-,-,
中村 貴浩,広,DH,2.0,-,-,-,-,-,0.0,-,-,
渡邊 佳明,楽,1B,190.3,0.2,-0.6,0.1,-,0.8,-2.1,-,-,
渡邊 佳明,楽,2B,69.0,1.6,1.3,-0.5,-,0.7,0.2,-,-,
渡邊 佳明,楽,3B,12.3,0.3,-0.1,0.1,-,0.2,0.0,-,-,
渡邊 佳明,楽,SS,2.0,0.5,0.4,0.0,-,0.1,0.0,-,-,
渡邊 佳明,楽,LF,42.3,0.0,0.5,-,-0.6,0.0,-0.4,-,-,
渡邊 佳明,楽,RF,19.0,1.2,1.2,-,0.0,0.0,-0.1,-,-,
渡邊 佳明,楽,DH,31.3,-,-,-,-,-,-0.4,-,-,
福田 光輝,日,1B,67.0,0.6,0.8,-0.1,-,-0.1,-0.7,-,-,
福田 光輝,日,2B,116.7,2.0,1.5,-0.1,-,0.6,0.3,-,-,
福田 光輝,日,3B,37.7,-0.9,-1.1,0.0,-,0.2,-0.1,-,-,
福田 光輝,日,SS,163.7,-0.3,-0.4,0.6,-,-0.4,1.3,-,-,
福田 光輝,日,DH,9.0,-,-,-,-,-,-0.1,-,-,
柴田 竜拓,デ,3B,17.0,1.7,1.2,0.1,-,0.4,-0.1,-,-,
柴田 竜拓,デ,SS,6.0,-0.3,0.2,0.1,-,-0.6,0.0,-,-,
東妻 純平,デ,C,6.0,0.0,-,-,0.0,0.0,0.1,-0.1,0.1,
東妻 純平,デ,LF,198.0,-0.9,-2.4,-,1.4,0.1,-1.9,-,-,
東妻 純平,デ,CF,89.3,0.5,0.3,-,0.1,0.1,0.3,-,-,
東妻 純平,デ,RF,130.7,3.9,2.0,-,1.8,0.1,-0.5,-,-,
東妻 純平,デ,DH,19.0,-,-,-,-,-,-0.2,-,-,
田中 俊太,O,2B,291.3,4.8,3.1,0.9,-,0.8,0.8,-,-,
田中 俊太,O,3B,291.7,5.0,3.9,0.4,-,0.7,-1.1,-,-,
田中 俊太,O,SS,176.3,0.7,0.4,0.6,-,-0.3,1.4,-,-,
田中 俊太,O,DH,17.0,-,-,-,-,-,-0.2,-,-,
福田 秀平,ハ,1B,135.0,-0.1,-1.1,0.1,-,0.9,-1.5,-,-,
福田 秀平,ハ,DH,248.7,-,-,-,-,-,-3.0,-,-,
勝連 大稀,ソ,2B,73.7,0.7,0.9,0.0,-,-0.1,0.2,-,-,
勝連 大稀,ソ,3B,39.0,0.7,0.2,0.0,-,0.5,-0.1,-,-,
勝連 大稀,ソ,SS,133.7,-1.2,-0.2,-0.6,-,-0.4,1.1,-,-,
遠藤 成,神,1B,127.3,-0.6,-1.3,-0.1,-,0.8,-1.4,-,-,
遠藤 成,神,2B,560.0,4.0,5.2,-0.6,-,-0.7,1.5,-,-,
遠藤 成,神,3B,117.0,1.4,0.4,0.2,-,0.7,-0.4,-,-,
遠藤 成,神,DH,12.0,-,-,-,-,-,-0.1,-,-,
滝澤 夏央,西,SS,339.0,1.9,0.6,1.0,-,0.3,2.8,-,-,
鈴木 叶,ヤ,C,354.7,-1.4,-,-,1.2,-2.6,5.0,-2.5,-0.2,
鈴木 叶,ヤ,DH,71.0,-,-,-,-,-,-0.9,-,-,
小深田 大地,デ,1B,142.3,0.4,0.8,0.1,-,-0.4,-1.6,-,-,
小深田 大地,デ,3B,29.0,-1.0,-0.5,0.0,-,-0.5,-0.1,-,-,
小深田 大地,デ,DH,55.0,-,-,-,-,-,-0.7,-,-,
立岡 宗一郎,巨,LF,81.0,1.8,1.9,-,-0.2,0.1,-0.8,-,-,
立岡 宗一郎,巨,CF,19.0,-1.1,-0.9,-,-0.2,0.0,0.1,-,-,
立岡 宗一郎,巨,RF,146.7,-3.9,-2.6,-,-1.4,0.1,-0.6,-,-,
立岡 宗一郎,巨,DH,64.0,-,-,-,-,-,-0.8,-,-,
藤原 大智,O,2B,10.0,-1.7,-0.9,-0.1,-,-0.7,0.0,-,-,
藤原 大智,O,3B,99.0,-0.5,1.1,-0.2,-,-1.5,-0.4,-,-,
藤原 大智,O,CF,137.0,-3.7,-3.0,-,-0.8,0.1,0.5,-,-,
藤原 大智,O,RF,479.7,-2.2,-1.2,-,-0.5,-0.5,-1.9,-,-,
藤原 大智,O,DH,0.7,-,-,-,-,-,0.0,-,-,
山瀬 慎之助,巨,C,572.7,2.2,-,-,1.8,0.5,8.1,10.1,1.6,
山瀬 慎之助,巨,DH,2.3,-,-,-,-,-,0.0,-,-,
阪口 樂,日,1B,316.7,1.1,4.3,-0.5,-,-2.7,-3.5,-,-,
阪口 樂,日,3B,57.7,-1.2,0.1,0.0,-,-1.4,-0.2,-,-,
阪口 樂,日,LF,228.0,-3.8,-5.5,-,1.6,0.1,-2.2,-,-,
阪口 樂,日,CF,71.0,0.0,-0.7,-,0.6,0.0,0.2,-,-,
阪口 樂,日,RF,136.0,-5.6,-5.0,-,-0.7,0.1,-0.5,-,-,
阪口 樂,日,DH,8.0,-,-,-,-,-,-0.1,-,-,
秋広 優人,巨,1B,412.7,1.4,-0.4,0.2,-,1.6,-4.6,-,-,
秋広 優人,巨,LF,235.0,-2.2,-1.1,-,-1.1,0.1,-2.2,-,-,
秋広 優人,巨,DH,70.0,-,-,-,-,-,-0.8,-,-,
森 敬斗,デ,2B,152.3,1.6,1.2,0.1,-,0.3,0.4,-,-,
森 敬斗,デ,3B,8.0,0.9,0.7,0.0,-,0.2,0.0,-,-,
森 敬斗,デ,SS,324.3,2.2,1.2,-0.2,-,1.3,2.7,-,-,
中川 圭太,オ,CF,19.0,0.1,0.1,-,0.0,0.0,0.1,-,-,
中川 圭太,オ,RF,15.0,0.1,0.0,-,0.1,0.0,-0.1,-,-,
中川 圭太,オ,DH,32.0,-,-,-,-,-,-0.4,-,-,
宇草 孔基,広,LF,111.7,2.2,1.5,-,0.7,0.1,-1.1,-,-,
宇草 孔基,広,RF,8.0,-0.6,-0.4,-,-0.2,0.0,0.0,-,-,
宇草 孔基,広,DH,48.0,-,-,-,-,-,-0.6,-,-,
元 謙太,オ,3B,118.0,1.0,1.3,-0.6,-,0.3,-0.4,-,-,
元 謙太,オ,LF,20.0,-0.9,-0.3,-,-0.7,0.0,-0.2,-,-,
元 謙太,オ,CF,257.0,5.7,2.8,-,2.8,0.1,0.9,-,-,
元 謙太,オ,RF,79.3,1.5,0.3,-,1.2,0.1,-0.3,-,-,
戸井 零士,神,1B,94.0,-1.3,-1.5,-0.1,-,0.2,-1.1,-,-,
戸井 零士,神,2B,17.0,1.2,0.6,0.2,-,0.3,0.0,-,-,
戸井 零士,神,3B,568.0,-6.3,-4.5,0.0,-,-1.8,-2.2,-,-,
戸井 零士,神,SS,18.0,1.5,0.9,0.3,-,0.4,0.1,-,-,
戸井 零士,神,DH,4.0,-,-,-,-,-,0.0,-,-,
仲村 来唯也,ハ,2B,35.0,-0.8,-0.4,-0.1,-,-0.4,0.1,-,-,
仲村 来唯也,ハ,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
仲村 来唯也,ハ,SS,746.3,1.9,0.5,1.5,-,-0.1,6.1,-,-,
仲村 来唯也,ハ,DH,2.0,-,-,-,-,-,0.0,-,-,
加藤 廉,巨,1B,41.0,0.0,0.4,0.0,-,-0.5,-0.5,-,-,
加藤 廉,巨,2B,117.0,-1.6,-1.4,0.1,-,-0.3,0.3,-,-,
加藤 廉,巨,3B,71.0,1.0,0.1,0.4,-,0.5,-0.3,-,-,
加藤 廉,巨,SS,43.0,-3.3,-1.0,-0.4,-,-1.8,0.4,-,-,
増田 陸,巨,1B,275.7,1.3,0.8,0.4,-,0.0,-3.1,-,-,
増田 陸,巨,2B,308.7,-0.4,-2.2,-0.2,-,2.1,0.8,-,-,
増田 陸,巨,3B,128.0,2.6,1.6,0.0,-,1.1,-0.5,-,-,
増田 陸,巨,DH,8.0,-,-,-,-,-,-0.1,-,-,
伊藤 琉偉,ヤ,2B,179.0,-2.9,-1.4,-0.8,-,-0.7,0.5,-,-,
伊藤 琉偉,ヤ,3B,15.0,0.5,0.9,0.0,-,-0.4,-0.1,-,-,
伊藤 琉偉,ヤ,SS,591.3,15.3,16.2,-1.5,-,0.7,4.8,-,-,
篠田 大聖,O,LF,229.0,-2.9,-2.1,-,-1.0,0.1,-2.2,-,-,
篠田 大聖,O,CF,185.0,-1.5,-0.2,-,-1.4,0.1,0.6,-,-,
篠田 大聖,O,DH,14.3,-,-,-,-,-,-0.2,-,-,
佐藤 啓介,広,1B,60.0,0.2,-0.2,0.0,-,0.4,-0.7,-,-,
佐藤 啓介,広,2B,701.7,-6.9,-2.2,-2.6,-,-2.1,1.9,-,-,
蝦名 達夫,デ,1B,19.0,0.4,-0.1,0.4,-,0.1,-0.2,-,-,
蝦名 達夫,デ,LF,38.0,1.6,1.3,-,0.2,0.0,-0.4,-,-,
蝦名 達夫,デ,CF,77.0,1.3,1.9,-,-0.6,0.0,0.3,-,-,
蝦名 達夫,デ,RF,56.0,2.3,2.3,-,0.0,0.0,-0.2,-,-,
リチャード,ソ,1B,184.0,0.9,-0.1,-0.2,-,1.1,-2.1,-,-,
リチャード,ソ,3B,256.3,4.9,3.9,-0.2,-,1.2,-1.0,-,-,
リチャード,ソ,DH,140.3,-,-,-,-,-,-1.7,-,-,
小田 裕也,オ,LF,39.0,-1.4,-1.3,-,-0.1,0.0,-0.4,-,-,
小田 裕也,オ,CF,112.0,-4.1,-4.0,-,-0.1,0.0,0.4,-,-,
小田 裕也,オ,RF,69.0,2.3,2.3,-,-0.1,0.1,-0.3,-,-,
小田 裕也,オ,DH,15.0,-,-,-,-,-,-0.2,-,-,
郡 拓也,巨,C,14.0,0.7,-,-,0.7,0.0,0.2,-0.4,0.2,
郡 拓也,巨,1B,219.3,1.9,1.8,0.2,-,-0.1,-2.5,-,-,
郡 拓也,巨,3B,123.0,-0.3,-0.5,-0.2,-,0.4,-0.5,-,-,
郡 拓也,巨,LF,70.0,-1.0,-0.4,-,-0.7,0.0,-0.7,-,-,
郡 拓也,巨,CF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
郡 拓也,巨,DH,12.0,-,-,-,-,-,-0.1,-,-,
香月 一也,オ,1B,169.0,-0.3,-0.9,-0.1,-,0.7,-1.9,-,-,
香月 一也,オ,2B,18.0,-1.5,0.0,-0.3,-,-1.2,0.0,-,-,
香月 一也,オ,3B,138.3,-3.7,-3.1,-0.1,-,-0.5,-0.5,-,-,
香月 一也,オ,DH,5.0,-,-,-,-,-,-0.1,-,-,
ブライト 健太,中,LF,173.7,2.8,0.1,-,2.6,0.1,-1.7,-,-,
ブライト 健太,中,CF,223.3,0.7,1.8,-,-0.3,-0.7,0.7,-,-,
ブライト 健太,中,RF,30.0,0.1,-0.4,-,0.5,0.0,-0.1,-,-,
ブライト 健太,中,DH,113.0,-,-,-,-,-,-1.4,-,-,
島崎 太一,O,C,233.7,-5.1,-,-,-5.0,-0.2,3.3,-0.3,-0.4,
鈴木 将平,西,LF,203.0,6.2,4.5,-,1.6,0.2,-1.9,-,-,
鈴木 将平,西,CF,100.3,0.4,0.3,-,0.1,0.1,0.3,-,-,
鈴木 将平,西,RF,80.0,3.4,3.2,-,0.1,0.1,-0.3,-,-,
鈴木 将平,西,DH,9.3,-,-,-,-,-,-0.1,-,-,
林 琢真,デ,2B,40.0,-2.9,-1.3,-0.3,-,-1.2,0.1,-,-,
林 琢真,デ,3B,13.0,1.0,0.6,0.1,-,0.2,0.0,-,-,
林 琢真,デ,SS,72.7,3.8,2.0,0.5,-,1.3,0.6,-,-,
橋本 星哉,ヤ,C,575.7,-1.1,-,-,-2.1,1.0,8.1,-3.1,-0.1,
橋本 星哉,ヤ,LF,40.0,-1.1,-0.9,-,-0.2,0.0,-0.4,-,-,
橋本 星哉,ヤ,CF,17.0,-2.3,-2.3,-,0.0,0.0,0.1,-,-,
橋本 星哉,ヤ,RF,17.0,-0.6,-0.3,-,-0.3,0.0,-0.1,-,-,
橋本 星哉,ヤ,DH,101.0,-,-,-,-,-,-1.2,-,-,
杉澤 龍,オ,SS,9.0,0.4,0.0,0.1,-,0.3,0.1,-,-,
杉澤 龍,オ,CF,253.0,-1.1,-2.0,-,0.8,0.2,0.8,-,-,
杉澤 龍,オ,RF,60.0,1.5,1.3,-,0.2,0.0,-0.2,-,-,
江越 大賀,日,2B,11.0,-0.5,0.3,-0.1,-,-0.7,0.0,-,-,
江越 大賀,日,LF,44.7,-1.6,-1.1,-,-0.5,0.0,-0.4,-,-,
江越 大賀,日,CF,78.0,-1.5,-0.8,-,-0.8,0.0,0.3,-,-,
江越 大賀,日,RF,24.7,-1.7,-1.6,-,-0.1,0.0,-0.1,-,-,
江越 大賀,日,DH,7.3,-,-,-,-,-,-0.1,-,-,
山野辺 翔,西,2B,173.0,5.0,6.9,0.8,-,-2.7,0.5,-,-,
山野辺 翔,西,3B,53.0,0.7,0.0,-0.1,-,0.8,-0.2,-,-,
山野辺 翔,西,SS,8.0,-0.3,-0.6,0.1,-,0.1,0.1,-,-,
山野辺 翔,西,LF,32.0,1.1,0.6,-,0.4,0.0,-0.3,-,-,
梶谷 隆幸,巨,LF,17.0,1.4,1.3,-,0.1,0.0,-0.2,-,-,
梶谷 隆幸,巨,RF,9.0,0.5,0.6,-,-0.1,0.0,0.0,-,-,
梶谷 隆幸,巨,DH,69.0,-,-,-,-,-,-0.8,-,-,
ウレーニャ,巨,1B,148.0,0.1,0.6,0.0,-,-0.5,-1.7,-,-,
ウレーニャ,巨,3B,114.0,-0.8,-1.4,0.3,-,0.3,-0.4,-,-,
ウレーニャ,巨,LF,65.0,-1.5,-1.4,-,-0.1,0.0,-0.6,-,-,
ウレーニャ,巨,DH,173.0,-,-,-,-,-,-2.1,-,-,
武藤 敦貴,楽,LF,104.0,-2.8,-2.5,-,-0.4,0.1,-1.0,-,-,
武藤 敦貴,楽,CF,273.0,1.7,0.3,-,1.2,0.2,0.9,-,-,
武藤 敦貴,楽,RF,251.0,4.8,4.6,-,0.0,0.2,-1.0,-,-,
菅野 剛士,ロ,1B,195.0,4.8,5.2,-0.4,-,0.0,-2.2,-,-,
菅野 剛士,ロ,LF,27.0,1.2,1.2,-,0.0,0.0,-0.3,-,-,
菅野 剛士,ロ,CF,40.0,0.6,0.9,-,-0.3,0.0,0.1,-,-,
菅野 剛士,ロ,RF,40.0,-0.4,-0.3,-,-0.1,0.0,-0.2,-,-,
菅野 剛士,ロ,DH,62.7,-,-,-,-,-,-0.8,-,-,
松尾 汐恩,デ,C,451.3,2.5,-,-,3.4,-0.9,6.3,3.7,1.3,
松尾 汐恩,デ,DH,161.0,-,-,-,-,-,-1.9,-,-,
和田 康士朗,ロ,CF,39.0,-0.7,-1.6,-,0.9,0.0,0.1,-,-,
和田 康士朗,ロ,RF,14.0,-0.7,-0.5,-,-0.2,0.0,-0.1,-,-,
松原 聖弥,巨,LF,116.0,-0.2,0.4,-,0.2,-0.8,-1.1,-,-,
松原 聖弥,巨,CF,14.3,-0.1,0.0,-,-0.1,0.0,0.0,-,-,
松原 聖弥,巨,RF,107.0,2.0,1.9,-,0.1,0.1,-0.4,-,-,
松原 聖弥,巨,DH,11.0,-,-,-,-,-,-0.1,-,-,
小幡 竜平,神,SS,56.0,-0.8,-0.8,-0.4,-,0.4,0.5,-,-,
宜保 翔,オ,2B,57.0,-0.4,0.1,-0.4,-,-0.1,0.2,-,-,
宜保 翔,オ,SS,17.0,-0.3,-0.4,-0.1,-,0.2,0.1,-,-,
宜保 翔,オ,DH,6.0,-,-,-,-,-,-0.1,-,-,
山田 脩也,神,2B,7.0,0.1,0.3,-0.3,-,0.1,0.0,-,-,
山田 脩也,神,SS,597.0,5.8,2.9,0.0,-,3.0,4.9,-,-,
愛斗,ロ,LF,128.0,9.5,8.9,-,1.3,-0.7,-1.2,-,-,
愛斗,ロ,CF,278.3,-0.4,0.5,-,-1.1,0.2,0.9,-,-,
愛斗,ロ,RF,47.0,2.0,1.4,-,0.5,0.0,-0.2,-,-,
愛斗,ロ,DH,14.0,-,-,-,-,-,-0.2,-,-,
樋口 正修,中,2B,413.7,-1.9,-2.6,0.5,-,0.2,1.1,-,-,
樋口 正修,中,3B,76.0,-0.3,0.2,0.0,-,-0.5,-0.3,-,-,
樋口 正修,中,SS,49.0,-1.3,-1.0,0.6,-,-1.0,0.4,-,-,
樋口 正修,中,CF,12.0,-0.9,-0.2,-,0.1,-0.8,0.0,-,-,
山田 哲人,ヤ,2B,14.0,0.0,-0.1,0.0,-,0.1,0.0,-,-,
山田 哲人,ヤ,DH,17.0,-,-,-,-,-,-0.2,-,-,
平沼 翔太,西,1B,11.0,-0.2,-0.2,0.0,-,0.0,-0.1,-,-,
平沼 翔太,西,2B,68.3,-0.5,-1.5,0.4,-,0.5,0.2,-,-,
平沼 翔太,西,3B,41.0,1.7,1.0,0.3,-,0.5,-0.2,-,-,
平沼 翔太,西,SS,5.0,0.3,0.0,0.3,-,0.0,0.0,-,-,
平沼 翔太,西,LF,14.0,0.0,0.0,-,0.1,0.0,-0.1,-,-,
後藤 駿太,中,LF,13.0,-0.1,-0.1,-,0.0,0.0,-0.1,-,-,
後藤 駿太,中,CF,119.7,4.7,4.6,-,0.0,0.1,0.4,-,-,
後藤 駿太,中,RF,220.7,4.7,4.5,-,0.0,0.2,-0.9,-,-,
後藤 駿太,中,DH,12.0,-,-,-,-,-,-0.1,-,-,
山足 達也,オ,1B,28.0,1.3,0.9,0.2,-,0.3,-0.3,-,-,
山足 達也,オ,2B,42.0,0.1,-0.1,-0.3,-,0.4,0.1,-,-,
山足 達也,オ,3B,68.0,0.3,-0.5,0.3,-,0.5,-0.3,-,-,
山足 達也,オ,SS,14.0,-0.5,0.1,-0.1,-,-0.5,0.1,-,-,
スティーブンソン,日,LF,109.3,-2.4,-1.7,-,-0.8,0.1,-1.0,-,-,
スティーブンソン,日,CF,112.0,-2.3,-0.9,-,-1.4,0.1,0.4,-,-,
スティーブンソン,日,DH,82.0,-,-,-,-,-,-1.0,-,-,
陽 岱鋼,O,3B,5.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
陽 岱鋼,O,CF,8.0,1.0,1.0,-,0.0,0.0,0.0,-,-,
陽 岱鋼,O,RF,157.0,-7.4,-7.7,-,0.2,0.1,-0.6,-,-,
陽 岱鋼,O,DH,248.0,-,-,-,-,-,-3.0,-,-,
フェリペ,ヤ,C,13.0,0.0,-,-,0.0,0.0,0.2,0.4,-0.1,
フェリペ,ヤ,1B,227.0,-3.6,-2.9,-0.3,-,-0.4,-2.5,-,-,
フェリペ,ヤ,RF,8.0,-0.6,0.0,-,-0.7,0.0,0.0,-,-,
フェリペ,ヤ,DH,97.0,-,-,-,-,-,-1.2,-,-,
高 義博,O,3B,3.0,0.7,0.5,0.0,-,0.2,0.0,-,-,
高 義博,O,SS,660.7,2.8,4.1,1.8,-,-3.0,5.4,-,-,
高 義博,O,CF,2.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
来田 涼斗,オ,1B,3.0,0.2,0.2,-0.1,-,0.0,0.0,-,-,
来田 涼斗,オ,LF,89.0,-2.4,-1.8,-,-0.6,0.1,-0.8,-,-,
来田 涼斗,オ,CF,5.0,0.9,0.9,-,0.0,0.0,0.0,-,-,
来田 涼斗,オ,RF,117.0,-1.7,-0.3,-,-1.4,0.1,-0.5,-,-,
来田 涼斗,オ,DH,44.7,-,-,-,-,-,-0.5,-,-,
鵜飼 航丞,中,LF,297.3,-1.2,-3.9,-,2.5,0.2,-2.8,-,-,
鵜飼 航丞,中,RF,85.0,-0.4,-0.1,-,-0.4,0.1,-0.3,-,-,
鵜飼 航丞,中,DH,101.0,-,-,-,-,-,-1.2,-,-,
西川 愛也,西,CF,127.0,1.4,-1.6,-,2.9,0.1,0.4,-,-,
西川 愛也,西,DH,9.0,-,-,-,-,-,-0.1,-,-,
入江 大樹,楽,1B,23.0,-0.4,0.2,0.0,-,-0.6,-0.3,-,-,
入江 大樹,楽,2B,5.0,-0.3,-0.4,0.0,-,0.0,0.0,-,-,
入江 大樹,楽,3B,42.0,2.2,2.0,0.3,-,-0.1,-0.2,-,-,
入江 大樹,楽,SS,744.0,-1.6,-6.0,1.3,-,3.2,6.1,-,-,
入江 大樹,楽,DH,2.3,-,-,-,-,-,0.0,-,-,
神里 和毅,デ,LF,57.0,-1.7,-1.6,-,-0.2,0.0,-0.5,-,-,
神里 和毅,デ,CF,226.7,-4.0,-3.7,-,-0.4,0.1,0.8,-,-,
神里 和毅,デ,RF,48.3,-0.1,-0.6,-,0.5,0.0,-0.2,-,-,
三森 大貴,ソ,1B,86.0,1.7,1.1,0.1,-,0.5,-1.0,-,-,
三森 大貴,ソ,2B,41.0,0.9,0.9,0.2,-,-0.2,0.1,-,-,
三森 大貴,ソ,LF,7.0,-0.6,-0.1,-,-0.5,0.0,-0.1,-,-,
三森 大貴,ソ,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
三森 大貴,ソ,RF,85.0,-1.8,-1.8,-,-0.1,0.0,-0.3,-,-,
三森 大貴,ソ,DH,45.0,-,-,-,-,-,-0.5,-,-,
川越 誠司,中,LF,88.0,3.3,4.1,-,0.0,-0.8,-0.8,-,-,
川越 誠司,中,CF,9.0,-0.4,-0.2,-,-0.2,0.0,0.0,-,-,
川越 誠司,中,RF,115.0,0.1,0.7,-,-0.7,0.1,-0.5,-,-,
川越 誠司,中,DH,118.7,-,-,-,-,-,-1.4,-,-,
江川 侑斗,楽,C,5.0,0.0,-,-,0.0,0.0,0.1,0.1,0.1,
江川 侑斗,楽,1B,120.0,-1.3,-1.3,0.2,-,-0.2,-1.3,-,-,
江川 侑斗,楽,DH,54.0,-,-,-,-,-,-0.6,-,-,
藤田 大清,日,LF,40.0,-1.3,0.1,-,-1.4,0.0,-0.4,-,-,
藤田 大清,日,RF,196.3,-0.3,1.4,-,-1.0,-0.7,-0.8,-,-,
藤田 大清,日,DH,1.0,-,-,-,-,-,0.0,-,-,
廣瀨 隆太,ソ,1B,40.0,0.7,0.3,0.2,-,0.2,-0.4,-,-,
廣瀨 隆太,ソ,2B,643.3,4.3,4.6,-0.9,-,0.6,1.7,-,-,
廣瀨 隆太,ソ,3B,75.0,1.8,0.8,-0.1,-,1.1,-0.3,-,-,
廣瀨 隆太,ソ,DH,5.0,-,-,-,-,-,-0.1,-,-,
前田 銀治,楽,LF,125.3,-5.2,-4.5,-,-0.8,0.1,-1.2,-,-,
前田 銀治,楽,CF,35.3,0.9,1.1,-,-0.2,0.0,0.1,-,-,
前田 銀治,楽,RF,249.0,-0.6,-0.3,-,-0.5,0.2,-1.0,-,-,
前田 銀治,楽,DH,5.0,-,-,-,-,-,-0.1,-,-,
太田 賢吾,ヤ,1B,98.7,1.2,1.1,0.0,-,0.1,-1.1,-,-,
太田 賢吾,ヤ,LF,71.0,1.0,1.7,-,-0.8,0.1,-0.7,-,-,
太田 賢吾,ヤ,CF,95.0,-3.8,-2.3,-,-1.5,0.0,0.3,-,-,
太田 賢吾,ヤ,RF,173.0,3.4,3.8,-,-0.5,0.1,-0.7,-,-,
太田 賢吾,ヤ,DH,116.7,-,-,-,-,-,-1.4,-,-,
古川 雄大,西,LF,19.0,-0.5,-0.5,-,0.0,0.0,-0.2,-,-,
古川 雄大,西,CF,17.0,-0.1,-0.1,-,0.0,0.0,0.1,-,-,
古川 雄大,西,RF,121.0,-2.5,-1.8,-,-0.7,0.1,-0.5,-,-,
古川 雄大,西,DH,10.0,-,-,-,-,-,-0.1,-,-,
B.バスケス,ハ,1B,224.7,-4.0,-2.8,-0.3,-,-0.9,-2.5,-,-,
B.バスケス,ハ,2B,5.0,-0.9,-1.0,0.0,-,0.0,0.0,-,-,
B.バスケス,ハ,3B,353.7,-10.3,-6.3,-0.6,-,-3.4,-1.3,-,-,
B.バスケス,ハ,DH,165.3,-,-,-,-,-,-2.0,-,-,
片山 悠,O,C,493.0,-3.8,-,-,-3.3,-0.4,6.9,-3.7,0.6,
片山 悠,O,DH,8.0,-,-,-,-,-,-0.1,-,-,
赤羽 由紘,ヤ,1B,10.0,0.5,0.5,0.0,-,0.1,-0.1,-,-,
赤羽 由紘,ヤ,2B,43.0,3.8,3.1,0.0,-,0.7,0.1,-,-,
赤羽 由紘,ヤ,3B,14.0,0.0,-0.2,0.0,-,0.2,-0.1,-,-,
赤羽 由紘,ヤ,SS,14.0,0.8,0.6,0.0,-,0.2,0.1,-,-,
赤羽 由紘,ヤ,LF,11.0,-0.4,-0.4,-,0.0,0.0,-0.1,-,-,
赤羽 由紘,ヤ,CF,57.7,1.3,1.4,-,-0.2,0.0,0.2,-,-,
三好 大倫,中,LF,137.7,-3.1,-2.8,-,-0.3,0.1,-1.3,-,-,
三好 大倫,中,CF,102.7,1.4,1.4,-,-0.1,0.1,0.3,-,-,
三好 大倫,中,RF,7.0,0.4,0.4,-,0.0,0.0,0.0,-,-,
三好 大倫,中,DH,6.0,-,-,-,-,-,-0.1,-,-,
トーマス,オ,RF,180.3,-1.5,-0.5,-,-1.1,0.1,-0.7,-,-,
トーマス,オ,DH,317.7,-,-,-,-,-,-3.8,-,-,
重松 凱人,ソ,LF,28.7,0.7,0.6,-,0.0,0.0,-0.3,-,-,
重松 凱人,ソ,CF,28.0,-0.6,-0.4,-,-0.2,0.0,0.1,-,-,
重松 凱人,ソ,RF,5.0,-1.1,-1.1,-,0.1,0.0,0.0,-,-,
重松 凱人,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
板山 祐太郎,中,1B,112.0,-0.3,-0.8,-0.1,-,0.5,-1.3,-,-,
板山 祐太郎,中,2B,16.0,0.6,0.4,-0.1,-,0.3,0.0,-,-,
板山 祐太郎,中,3B,44.0,1.2,1.9,-0.1,-,-0.7,-0.2,-,-,
板山 祐太郎,中,LF,5.0,-0.4,-0.4,-,0.0,0.0,0.0,-,-,
