Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Togawa Daisuke,22,47,45,3,10,4,0,0,14,0,0,0,1,0,5,1,0,0,1,0.222,0.239,0.311,0.550,56,0.089,0.250,12.8%,10.6%,2.1%,0.20,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tonosaki Shuta,9,38,34,3,10,2,1,0,14,0,1,0,0,0,6,4,0,0,2,0.294,0.368,0.412,0.780,122,0.118,0.357,26.3%,15.8%,10.5%,0.67,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tsuge Sena,14,43,37,7,12,3,0,3,24,9,0,0,0,0,11,6,0,0,0,0.324,0.419,0.649,1.068,200,0.325,0.391,46.5%,25.6%,14.0%,0.55,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tsunashima Ryusei,62,188,164,25,42,6,5,3,67,22,4,2,2,1,43,19,0,2,2,0.256,0.339,0.409,0.748,112,0.153,0.328,34.6%,22.9%,10.1%,0.44,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Tysinger Brandon Taiga,66,247,216,27,59,15,0,10,104,30,3,2,0,1,36,22,0,8,4,0.273,0.360,0.481,0.841,138,0.208,0.287,27.5%,14.6%,8.9%,0.61,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Watanabe Kento,90,347,311,43,71,15,1,19,145,64,2,0,0,1,104,27,0,8,9,0.228,0.305,0.466,0.771,117,0.238,0.275,43.2%,30.0%,7.8%,0.26,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Wu Nien-Ting,8,31,27,6,10,4,0,1,17,5,0,0,0,0,3,4,0,0,0,0.370,0.452,0.630,1.082,206,0.260,0.391,25.8%,9.7%,12.9%,1.33,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Yamada Haruka,3,11,8,1,2,1,0,0,3,1,1,0,0,0,1,3,0,0,0,0.250,0.455,0.375,0.830,138,0.125,0.286,36.4%,9.1%,27.3%,3.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Yamakawa Hotaka,6,21,19,2,4,0,0,2,10,6,0,0,0,0,5,2,0,0,1,0.211,0.286,0.526,0.812,127,0.315,0.167,42.9%,23.8%,9.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Yamamura Takayoshi,85,301,281,24,61,13,2,6,96,33,1,2,5,2,81,10,0,3,7,0.217,0.250,0.342,0.592,68,0.125,0.281,32.2%,26.9%,3.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Yamanobe Kakeru,21,63,53,9,13,3,0,3,25,6,3,0,1,0,9,7,0,2,2,0.245,0.355,0.472,0.827,134,0.227,0.244,30.2%,14.3%,11.1%,0.78,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Ebihara Kazuyoshi,41,99,89,10,15,4,1,2,27,10,0,0,0,1,39,3,0,6,2,0.169,0.242,0.303,0.545,56,0.134,0.265,44.4%,39.4%,3.0%,0.08,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Furukawa Yudai,58,165,138,15,32,8,0,2,46,22,1,2,2,4,34,19,0,2,3,0.232,0.325,0.333,0.658,89,0.101,0.283,33.3%,20.6%,11.5%,0.56,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Higuchi Ryunosuke,47,154,134,16,31,5,0,4,48,10,0,0,1,1,40,14,0,4,6,0.231,0.320,0.358,0.678,94,0.127,0.297,37.7%,26.0%,9.1%,0.35,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Hiranuma Shota,32,117,93,15,20,6,1,0,28,8,0,2,4,0,8,16,0,4,8,0.215,0.354,0.301,0.655,90,0.086,0.235,20.5%,6.8%,13.7%,2.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Hosokawa Ryohei,28,118,110,14,23,2,1,1,30,10,3,3,0,0,24,8,0,0,1,0.209,0.263,0.273,0.536,54,0.064,0.259,28.0%,20.3%,6.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Imagawa Yuma,61,233,213,39,66,19,1,14,129,46,1,0,2,2,33,11,1,5,7,0.310,0.355,0.606,0.961,172,0.296,0.310,24.9%,14.2%,4.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Imai Junnosuke,43,120,99,15,23,2,0,2,31,8,0,0,3,0,23,13,0,5,2,0.232,0.350,0.313,0.663,92,0.081,0.284,31.7%,19.2%,10.8%,0.57,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Ishikawa Ryo,5,12,11,1,4,2,0,0,6,4,1,0,0,0,3,1,0,0,0,0.364,0.417,0.545,0.962,175,0.181,0.500,33.3%,25.0%,8.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Isobata Ryota,23,78,63,15,21,2,2,0,27,2,5,0,1,0,10,13,0,1,1,0.333,0.455,0.429,0.884,156,0.096,0.396,29.5%,12.8%,16.7%,1.30,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Kataoka Shoto,62,173,155,24,37,5,4,3,59,20,0,0,1,2,41,14,1,1,4,0.239,0.302,0.381,0.683,95,0.142,0.301,33.5%,23.7%,8.1%,0.34,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Kimura Fumikazu,11,40,34,5,11,4,0,0,15,3,0,0,0,0,14,5,0,1,0,0.324,0.425,0.441,0.866,149,0.117,0.550,47.5%,35.0%,12.5%,0.36,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Kiyomiya Kotaro,106,450,392,49,78,24,1,19,161,60,0,0,0,6,113,44,1,8,8,0.199,0.289,0.411,0.700,99,0.212,0.222,39.1%,25.1%,9.8%,0.39,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Kohri Takuya,30,89,74,16,18,3,0,4,33,11,3,0,1,1,9,11,1,2,2,0.243,0.352,0.446,0.798,128,0.203,0.226,27.0%,10.1%,12.4%,1.22,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Mannami Chusei,65,272,236,41,66,19,1,17,138,46,6,3,0,3,75,32,1,1,4,0.280,0.364,0.585,0.949,170,0.305,0.333,45.6%,27.6%,11.8%,0.43,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Matsumoto Go,59,199,167,23,56,6,1,2,70,18,4,2,1,3,22,21,1,7,7,0.335,0.424,0.419,0.843,143,0.084,0.370,22.6%,11.1%,10.6%,0.95,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Miyata Hokuto,58,154,137,17,38,1,0,2,45,8,8,7,2,0,24,14,0,1,0,0.277,0.349,0.328,0.677,95,0.051,0.324,26.0%,15.6%,9.1%,0.58,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Nakashima Takuya,14,52,44,2,6,0,0,0,6,2,5,0,2,0,10,6,0,0,1,0.136,0.240,0.136,0.376,10,0.000,0.176,30.8%,19.2%,11.5%,0.60,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Nakata Sho,9,26,22,3,7,1,0,0,8,1,0,0,0,0,8,4,0,0,0,0.318,0.423,0.364,0.787,128,0.046,0.500,46.2%,30.8%,15.4%,0.50,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Nanba Yuhei,85,251,231,23,57,7,1,0,66,17,2,2,5,0,39,15,0,0,5,0.247,0.293,0.286,0.579,67,0.039,0.297,21.5%,15.5%,6.0%,0.38,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Nishikawa Haruki,2,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.000,0.000,0.000,0.000,-101,0.000,0.000,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Nomura Yuki,13,36,33,7,12,1,0,4,25,9,0,0,0,1,8,2,0,0,1,0.364,0.389,0.758,1.147,223,0.394,0.364,38.9%,22.2%,5.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Ohta Taishi,29,119,112,20,27,6,1,6,53,20,0,1,0,1,21,5,0,1,2,0.241,0.277,0.473,0.750,112,0.232,0.244,26.9%,17.6%,4.2%,0.24,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Rodriguez Ronny,14,55,48,4,10,4,0,2,20,7,1,0,0,0,12,7,0,0,1,0.208,0.309,0.417,0.726,107,0.209,0.235,38.2%,21.8%,12.7%,0.58,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Satoh Ryusei,1,4,3,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.333,0.500,0.333,0.833,143,0.000,0.500,50.0%,25.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Shimizu Yushi,4,11,10,2,3,1,0,0,4,0,0,0,0,0,3,1,0,0,0,0.300,0.364,0.400,0.764,119,0.100,0.429,36.4%,27.3%,9.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Sugiya Kenshi,25,76,66,7,18,4,1,0,24,5,0,1,5,0,19,5,0,0,0,0.273,0.324,0.364,0.688,97,0.091,0.383,31.6%,25.0%,6.6%,0.26,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Takahama Yuto,15,44,39,5,12,0,0,2,18,8,0,2,0,0,9,5,0,0,3,0.308,0.386,0.462,0.848,142,0.154,0.357,36.4%,20.5%,11.4%,0.56,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Tamiya Yua,61,180,158,19,40,5,0,0,45,19,14,5,6,0,39,16,0,0,3,0.253,0.322,0.285,0.607,76,0.032,0.336,30.6%,21.7%,8.9%,0.41,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Taniguchi Yuya,58,141,119,14,29,3,0,3,41,18,2,0,0,1,22,19,1,2,0,0.244,0.355,0.345,0.700,102,0.101,0.274,31.2%,15.6%,13.5%,0.86,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Ueno Kyohei,68,231,206,16,43,5,0,0,48,10,1,0,7,3,61,14,0,1,1,0.209,0.259,0.233,0.492,41,0.024,0.291,32.5%,26.4%,6.1%,0.23,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Umebayashi Yuki,55,150,132,10,25,5,0,2,36,12,3,1,4,2,37,8,0,4,4,0.189,0.253,0.273,0.526,51,0.084,0.242,31.3%,24.7%,5.3%,0.22,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Usami Shingo,37,101,87,2,19,3,0,1,25,3,0,0,2,1,28,9,0,2,1,0.218,0.303,0.287,0.590,70,0.069,0.305,37.6%,27.7%,8.9%,0.32,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Wang Po-Jung,8,22,20,3,6,3,0,0,9,5,0,0,0,0,2,2,0,0,0,0.300,0.364,0.450,0.814,133,0.150,0.333,18.2%,9.1%,9.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
Watanabe Ryo,13,53,47,6,16,4,0,2,26,8,0,0,0,1,9,4,0,1,2,0.340,0.396,0.553,0.949,171,0.213,0.378,28.3%,17.0%,7.5%,0.44,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
