#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,田城 飛翔,,8,211.0,-0.7,-4.3,-1.1,0.2,,0.2,0.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,田城 飛翔,,9,128.2,1.1,11.0,0.5,0.5,,0.1,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,田城 飛翔,,DH,15.0,,,,,,,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Hatsuki Ryutaro,21,4,219.0,-3.4,-20.0,-3.9,,-0.3,0.8,0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Hatsuki Ryutaro,21,5,10.0,0.4,51.5,0.4,,-0.1,0.1,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Hatsuki Ryutaro,21,6,11.0,-0.2,-23.4,-0.5,,0.3,0.1,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Hatsuki Ryutaro,21,7,17.0,0.5,37.9,-0.3,0.7,,0.0,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Hatsuki Ryutaro,21,8,78.0,2.2,36.3,2.8,-0.7,,0.1,0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Hatsuki Ryutaro,21,9,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Gotoh Shunta,28,7,19.0,-0.5,-33.9,-0.4,-0.1,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Gotoh Shunta,28,8,110.0,0.4,4.7,0.2,0.1,,0.1,0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Gotoh Shunta,28,9,59.0,0.3,6.5,1.0,-0.8,,0.1,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Gotoh Shunta,28,DH,37.0,,,,,,,-0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okajima Takero,31,7,8.0,0.6,96.5,0.6,0.0,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Okajima Takero,31,8,69.0,0.9,16.8,0.8,0.1,,0.1,0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Okajima Takero,31,9,15.0,0.1,8.6,0.4,-0.3,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Adachi Yuichi,31,2,178.1,-1.0,-7.2,,-1.1,,0.1,2.5,0.4,-0.1,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Adachi Yuichi,31,DH,4.2,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,小深田 大地,,3,128.0,-0.8,-8.0,-0.6,,-0.1,-0.1,-1.4,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,小深田 大地,,5,607.1,-8.7,-18.4,-7.9,,0.9,-1.7,-2.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,小深田 大地,,DH,65.0,,,,,,,-0.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Takayama Shun,28,7,356.1,-5.0,-18.1,-5.2,-0.1,,0.2,-3.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,28,8,36.0,-0.3,-10.7,-0.5,0.1,,0.0,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,28,9,140.0,5.0,46.0,4.3,0.6,,0.1,-0.6,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,28,DH,218.0,,,,,,,-2.6,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Okazaki Daisuke,22,3,65.2,0.3,5.9,0.8,,-0.1,-0.4,-0.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okazaki Daisuke,22,4,107.0,0.5,6.0,1.0,,0.0,-0.5,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okazaki Daisuke,22,5,9.2,-0.9,-119.4,-1.0,,0.0,0.1,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okazaki Daisuke,22,6,115.1,-3.0,-33.5,-3.6,,0.4,0.2,0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okazaki Daisuke,22,DH,5.0,,,,,,,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,32,7,47.0,1.6,43.8,1.3,0.3,,0.0,-0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,32,8,73.0,1.6,28.2,1.2,0.3,,0.1,0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,32,9,78.2,4.2,68.7,4.0,0.1,,0.1,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,32,DH,92.0,,,,,,,-1.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,30,7,43.0,0.0,0.0,0.0,0.0,,0.0,-0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,30,8,83.2,-1.3,-20.0,-1.7,0.3,,0.1,0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,30,9,69.1,-0.3,-5.6,0.6,-1.0,,0.1,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,30,DH,43.0,,,,,,,-0.5,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Nanba Yuhei,22,4,278.2,-2.9,-13.4,-4.1,,0.9,0.3,0.8,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nanba Yuhei,22,5,231.0,-2.6,-14.5,-2.5,,-0.1,0.0,-0.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nanba Yuhei,22,6,75.1,-4.1,-70.1,-3.6,,-0.3,-0.3,0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nanba Yuhei,22,DH,4.0,,,,,,,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ebina Tatsuo,23,7,92.0,-2.8,-39.2,-3.2,0.3,,0.1,-0.9,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Ebina Tatsuo,23,8,327.2,0.8,3.1,-0.6,1.2,,0.2,1.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Ebina Tatsuo,23,9,110.0,-2.2,-25.7,-2.6,0.3,,0.1,-0.4,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Ebina Tatsuo,23,DH,16.0,,,,,,,-0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kurokawa Fumiya,20,4,418.1,3.7,11.4,2.1,,-0.2,1.8,1.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kurokawa Fumiya,20,5,6.0,-0.3,-64.4,-0.3,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Ohmura Hajime,29,3,88.0,-3.6,-52.6,-3.0,,-0.1,-0.4,-1.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohmura Hajime,29,7,95.2,0.9,12.1,0.0,0.9,,0.1,-0.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohmura Hajime,29,8,7.0,-0.7,-128.7,-0.7,0.0,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohmura Hajime,29,9,85.0,-2.8,-42.4,-2.2,-0.6,,0.0,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohmura Hajime,29,DH,21.0,,,,,,,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,24,3,56.0,-0.8,-18.4,-1.1,,0.0,0.3,-0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Hirooka Taishi,24,4,47.0,-0.9,-24.6,-1.0,,-0.3,0.4,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Hirooka Taishi,24,5,99.1,2.4,31.1,1.9,,0.1,0.5,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Hirooka Taishi,24,6,172.0,0.6,4.5,-0.9,,0.0,1.5,1.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Hirooka Taishi,24,7,2.0,0.3,193.0,0.3,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Hirooka Taishi,24,9,10.0,-1.2,-154.4,-1.2,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Sano Yukikazu,22,7,253.2,9.5,48.2,6.8,2.4,,0.2,-2.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Yukikazu,22,8,184.0,-0.6,-4.2,0.3,-1.1,,0.2,0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Yukikazu,22,9,183.0,-1.1,-7.7,-2.0,0.7,,0.2,-0.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sano Yukikazu,22,DH,25.0,,,,,,,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ohmori Minoru,24,7,23.0,-0.6,-33.6,-0.1,-0.5,,0.0,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Ohmori Minoru,24,8,238.0,-0.2,-1.1,1.2,-1.6,,0.2,0.8,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Ohmori Minoru,24,9,19.0,-0.3,-20.3,-0.1,-0.2,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yamazaki Maaki,25,3,204.2,0.3,1.9,-0.1,,-0.2,0.6,-2.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yamazaki Maaki,25,DH,203.1,,,,,,,-2.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mimori Masaki,22,3,104.0,2.2,27.2,2.1,,0.0,0.1,-1.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mimori Masaki,22,4,160.0,-0.5,-4.0,-1.7,,0.0,1.2,0.4,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Mimori Masaki,22,DH,40.0,,,,,,,-0.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nakagami Takuto,21,3,42.0,0.3,9.2,0.1,,0.0,0.2,-0.5,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakagami Takuto,21,4,85.0,2.0,30.3,1.2,,-0.1,0.8,0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakagami Takuto,21,5,111.2,-0.8,-9.2,0.9,,-0.1,-1.6,-0.4,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakagami Takuto,21,6,16.0,0.1,8.0,0.0,,0.0,0.1,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Mutoh Atsuki,20,7,162.0,5.1,40.5,4.4,0.6,,0.1,-1.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mutoh Atsuki,20,8,290.2,7.0,31.0,4.4,3.1,,-0.6,1.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mutoh Atsuki,20,9,26.2,-0.8,-38.6,-0.6,-0.2,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,24,2,231.1,1.4,7.8,,1.3,,0.1,3.3,-0.8,0.4,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,24,3,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,24,5,364.0,1.4,4.9,1.2,,0.0,0.2,-1.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,24,9,16.0,0.6,48.3,-0.1,0.7,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Horiuchi Kengo,24,DH,56.0,,,,,,,-0.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Motoyama Hiyu,22,4,25.0,-0.7,-36.0,0.0,,-0.2,-0.5,0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Motoyama Hiyu,22,5,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Motoyama Hiyu,22,6,58.0,-1.4,-31.1,-1.2,,0.5,-0.7,0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Otosaka Tomo,27,7,246.2,-4.8,-25.0,-0.2,-4.9,,0.2,-2.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Otosaka Tomo,27,8,69.0,-1.4,-26.1,-0.4,-1.0,,0.0,0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Otosaka Tomo,27,9,173.2,-1.1,-8.2,-2.6,1.4,,0.1,-0.7,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Otosaka Tomo,27,DH,24.0,,,,,,,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Obata Ryuhei,20,3,3.0,0.2,85.8,0.2,,0.0,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Obata Ryuhei,20,4,109.0,4.5,53.1,4.9,,-0.6,0.2,0.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Obata Ryuhei,20,5,19.0,2.1,142.2,1.7,,-0.1,0.4,-0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Obata Ryuhei,20,6,419.0,4.6,14.1,4.1,,0.8,-0.2,3.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,三好 大倫,,7,6.0,0.8,171.6,-0.1,0.9,,0.0,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,三好 大倫,,8,40.2,-0.3,-9.5,-1.1,0.7,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,三好 大倫,,9,482.1,-3.9,-10.4,-4.5,1.1,,-0.5,-1.9,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Hiranuma Shota,23,4,89.0,-0.2,-2.9,0.2,,-0.5,0.1,0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hiranuma Shota,23,5,78.0,2.3,37.9,2.1,,0.0,0.2,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hiranuma Shota,23,6,78.0,-3.6,-59.4,-3.3,,-0.4,0.1,0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hiranuma Shota,23,DH,2.0,,,,,,,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Ueno Kyohei,20,6,548.0,1.3,3.1,1.1,,1.4,-1.3,4.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Matsui Yoshiya,21,5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Matsui Yoshiya,21,7,36.0,-2.6,-93.0,-1.9,-0.8,,0.0,-0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Matsui Yoshiya,21,9,9.0,-0.6,-85.8,-0.5,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,山本 大斗,,7,61.0,1.1,23.2,1.3,-0.2,,0.0,-0.6,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,山本 大斗,,8,128.0,1.5,15.1,-1.4,2.7,,0.1,0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,山本 大斗,,9,261.0,5.8,28.6,4.6,1.1,,0.2,-1.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kataoka Shoto,23,7,130.0,-0.1,-1.0,0.4,0.2,,-0.8,-1.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kataoka Shoto,23,8,121.1,3.6,38.2,2.3,1.2,,0.1,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kataoka Shoto,23,9,96.0,0.5,6.7,0.5,-0.2,,0.1,-0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kataoka Shoto,23,DH,34.0,,,,,,,-0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Imagawa Yuma,24,7,250.2,3.3,16.9,0.6,2.5,,0.2,-2.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Imagawa Yuma,24,8,45.0,1.7,48.6,1.7,0.0,,0.0,0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Imagawa Yuma,24,9,156.1,4.0,32.9,2.8,1.1,,0.2,-0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Imagawa Yuma,24,DH,17.0,,,,,,,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Yuasa Dai,21,4,166.1,4.0,31.0,3.0,,0.0,1.1,0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yuasa Dai,21,5,53.2,-2.1,-50.3,-1.7,,-0.1,-0.3,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yuasa Dai,21,6,199.1,4.6,29.7,1.2,,1.0,2.3,1.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yuasa Dai,21,DH,4.0,,,,,,,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Nakano Takumu,25,6,17.0,-0.9,-68.1,-1.1,,0.0,0.1,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Katayama Yuya,27,2,105.2,0.1,1.2,,0.3,,-0.2,1.5,-0.9,0.0,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Katayama Yuya,27,3,31.0,0.2,8.3,-0.2,,0.2,0.1,-0.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Katayama Yuya,27,DH,42.0,,,,,,,-0.5,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nishikawa Manaya,22,7,19.0,-1.5,-101.6,-1.7,0.2,,0.0,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nishikawa Manaya,22,8,120.0,-1.7,-18.2,-2.0,0.2,,0.1,0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nishikawa Manaya,22,9,15.0,0.1,8.6,0.1,0.0,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nishikawa Manaya,22,DH,68.0,,,,,,,-0.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumagai Takahiro,25,4,63.0,5.1,104.2,4.3,,0.6,0.2,0.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumagai Takahiro,25,5,18.0,0.5,35.8,0.4,,0.0,0.1,-0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumagai Takahiro,25,6,4.0,0.8,257.4,0.7,,0.0,0.1,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumagai Takahiro,25,7,64.0,-0.6,-12.1,-1.8,1.1,,0.0,-0.6,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumagai Takahiro,25,8,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumagai Takahiro,25,9,53.0,0.5,12.1,1.7,-0.4,,-0.8,-0.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Tsunashima Ryusei,21,4,257.1,4.0,20.0,5.7,,-0.9,-0.9,0.7,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tsunashima Ryusei,21,5,53.0,-2.5,-60.7,-0.6,,-0.2,-1.8,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tsunashima Ryusei,21,6,19.0,0.3,20.3,0.0,,0.0,0.3,0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Tsunashima Ryusei,21,DH,42.0,,,,,,,-0.5,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takamatsu Wataru,21,4,27.0,-0.2,-9.5,-0.7,,0.2,0.3,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takamatsu Wataru,21,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takamatsu Wataru,21,9,9.0,0.0,0.0,0.9,-0.2,,-0.8,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takamatsu Wataru,21,DH,1.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Fukuda Shuhei,28,4,29.0,-0.5,-22.2,-0.4,,-0.2,0.1,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,28,5,9.0,-0.1,-14.3,-0.1,,0.0,0.1,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,28,7,21.0,-0.6,-36.8,-0.4,-0.2,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,28,8,34.0,1.0,37.9,1.1,-0.2,,0.0,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,28,9,11.0,-0.4,-46.8,-0.4,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Fukuda Shuhei,28,DH,23.0,,,,,,,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakamura Shosei,22,2,174.0,1.8,13.3,,1.5,,0.3,2.4,0.0,0.6,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,22,5,8.0,-0.2,-32.2,-0.2,,0.0,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,22,7,134.0,-2.3,-22.1,-2.7,0.3,,0.1,-1.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,22,8,35.0,0.6,22.1,1.4,0.0,,-0.8,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,22,9,30.0,-0.2,-8.6,-0.5,0.2,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,22,DH,9.0,,,,,,,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Tanaka Kazuki,26,7,19.2,0.3,19.6,0.3,0.0,,0.0,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Tanaka Kazuki,26,8,166.0,-2.4,-18.6,-1.0,-1.4,,0.1,0.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
