batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1500087,Hanshin,Sakamoto Seishiro,R,70.0,289,1133,True,90.9,0.2076124567,0.06228373702,0.3878091873,0.5553772071,0.1823529412,0.7949886105,0.8901734104,0.4408602151,0.2050113895,0.07950530035,0.3065371025,0.3613074205,0.6386925795,0.5958188153,0.1807228916,0.5830388693,0.107678729,0.5503533569,0.5904677846,0.4095322154,0.3812886143,0.6187113857,0.07325684025,0.3719081272,194,0.1089108911,0.0,0.0,1.0,86.15004859,97.6,,0,0.5515463918,0.3865979381,0.0618556701,0.09278350515,0.293814433,0.4484536082,0.3711340206,0.4175257732,0.2113402062,0.5290948276,0.5905172414,0.6422413793,0.1530172414,0.2478448276,0.8706896552,0.6314655172,0.6271551724,0.3125,0.650862069,0.75,0.4353448276,0.7543103448,0.7543103448,0.6885775862,0.6077586207,0.7349137931,0.6185344828,0.3900862069,0.2693965517,0.7327586207,0.7650862069,0.2370689655,0.3017241379,0.588362069,0.213362069,0.3577586207,0.4978448276,0.4353448276,0.4762931034,0.5409482759,0.411637931,0.5862068966,0.4267241379,0.5344827586,0.4612068966,0.2898706897,0.2047413793,0.4881465517,0.5517241379,0.3577586207,
800054,Yomiuri,Nakata Sho,R,69.0,286,1052,True,91.4,0.2202797203,0.05594405594,0.542340628,0.7475915222,0.3414634146,0.7385964912,0.8556701031,0.489010989,0.2614035088,0.1417697431,0.2616555661,0.3320647003,0.6679352997,0.6350877193,0.2058823529,0.6013320647,0.09220532319,0.4938154139,0.5560836502,0.4439163498,0.4058935361,0.5941064639,0.07034220532,0.4424357755,197,0.1911764706,0.05244755245,0.1327433628,1.0,86.13697651,98.2,,0,0.3654822335,0.5736040609,0.06091370558,0.1319796954,0.4416243655,0.6345177665,0.4060913706,0.3705583756,0.2233502538,0.2510775862,0.5387931034,0.6034482759,0.8081896552,0.8857758621,0.3060344828,0.4310344828,0.4913793103,0.3965517241,0.4504310345,0.3318965517,0.7650862069,0.5323275862,0.5323275862,0.4568965517,0.5107758621,0.5969827586,0.474137931,0.8081896552,0.3987068966,0.6034482759,0.6077586207,0.3943965517,0.3469827586,0.2327586207,0.2090517241,0.8081896552,0.9094827586,0.4267241379,0.275862069,0.9288793103,0.8620689655,0.6982758621,0.6422413793,0.4676724138,0.7844827586,0.9827586207,0.786637931,0.4881465517,0.5603448276,0.2489224138,
1600107,DeNA,Kyoda Yota,L,67.0,285,1060,True,91.4,0.1122807018,0.08421052632,0.4396226415,0.6326164875,0.2250996016,0.8519313305,0.9093484419,0.6725663717,0.1480686695,0.06509433962,0.2509433962,0.3641509434,0.6358490566,0.6091549296,0.1099656357,0.5745283019,0.1009433962,0.5264150943,0.4386792453,0.5613207547,0.4103773585,0.5896226415,0.05,0.391509434,225,0.06607929515,0.00350877193,0.01492537313,1.0,86.58422131,100.1,,0,0.6355555556,0.2977777778,0.06666666667,0.09333333333,0.2044444444,0.3644444444,0.3555555556,0.4088888889,0.2355555556,0.2510775862,0.8793103448,0.8006465517,0.3469827586,0.4719827586,0.7435344828,0.8168103448,0.7025862069,0.786637931,0.8362068966,0.8168103448,0.8362068966,0.7801724138,0.7801724138,0.5775862069,0.9073275862,0.7995689655,0.5560344828,0.536637931,0.7456896552,0.2564655172,0.5646551724,0.4375,0.7306034483,0.5107758621,0.1745689655,0.2392241379,0.3060344828,0.4730603448,0.4719827586,0.338362069,0.2931034483,0.5495689655,0.4547413793,0.4181034483,0.3103448276,0.5926724138,0.4288793103,0.4881465517,0.3900862069,0.1088362069,
900430,Hiroshima,Dohbayashi Shota,R,67.0,282,1054,True,90.9,0.2553191489,0.05673758865,0.4938271605,0.675146771,0.3222836096,0.6942307692,0.8434782609,0.4,0.3057692308,0.150997151,0.3048433048,0.3475783476,0.6524216524,0.6049822064,0.2285714286,0.5849952517,0.1081593928,0.4852801519,0.5436432638,0.4563567362,0.3956356736,0.6043643264,0.06261859583,0.4700854701,191,0.1510416667,0.04255319149,0.1224489796,1.0,85.16237323,98.2,,0,0.4240837696,0.5130890052,0.06282722513,0.0942408377,0.4188481675,0.5759162304,0.3769633508,0.3769633508,0.2460732984,0.5290948276,0.4267241379,0.6099137931,0.6411637931,0.6487068966,0.3728448276,0.3038793103,0.4245689655,0.2284482759,0.3232758621,0.2823275862,0.4396551724,0.6573275862,0.6573275862,0.6099137931,0.4181034483,0.7198275862,0.6206896552,0.8620689655,0.4310344828,0.5711206897,0.6810344828,0.3211206897,0.4784482759,0.1357758621,0.2176724138,0.7090517241,0.8232758621,0.4504310345,0.4612068966,0.9051724138,0.7629310345,0.6056034483,0.6012931034,0.3836206897,0.6185344828,0.9504310345,0.7650862069,0.4881465517,0.8362068966,0.2489224138,
1750472,Seibu,Koga Yuto,R,70.0,280,1075,True,90.3,0.1928571429,0.075,0.4437209302,0.6479591837,0.1971252567,0.784067086,0.8661417323,0.4583333333,0.215932914,0.09581395349,0.2744186047,0.3590697674,0.6409302326,0.6178571429,0.1636363636,0.5888372093,0.111627907,0.5469767442,0.5981395349,0.4018604651,0.408372093,0.591627907,0.07534883721,0.3934883721,200,0.1393034826,0.007142857143,0.025,1.0,85.09588123,97.6,,0,0.515,0.4,0.085,0.105,0.295,0.485,0.35,0.385,0.265,0.7629310345,0.6314655172,0.7349137931,0.3620689655,0.5323275862,0.8340517241,0.5948275862,0.5172413793,0.3459051724,0.6142241379,0.625,0.6659482759,0.7392241379,0.7392241379,0.5387931034,0.6767241379,0.6896551724,0.6724137931,0.4094827586,0.2435344828,0.7586206897,0.5840517241,0.4181034483,0.2780172414,0.5,0.2068965517,0.4482758621,0.5183189655,0.6142241379,0.4181034483,0.5517241379,0.5021551724,0.5301724138,0.5754310345,0.286637931,0.5797413793,0.6336206897,0.463362069,0.4881465517,0.8512931034,0.3577586207,
1900081,Lotte,Satoh Toshiya,L,68.33333333,279,1095,True,91.4,0.1612903226,0.07885304659,0.4173515982,0.5709219858,0.2542372881,0.8030634573,0.8944099379,0.5851851852,0.1969365427,0.08219178082,0.2922374429,0.3570776256,0.6429223744,0.5304659498,0.1506849315,0.5926940639,0.1515981735,0.5150684932,0.4474885845,0.5525114155,0.4073059361,0.5926940639,0.06392694064,0.4739726027,205,0.1826923077,0.01433691756,0.04255319149,1.0,85.73107345,98.2,,0,0.4585365854,0.4585365854,0.08292682927,0.1414634146,0.3170731707,0.5414634146,0.4634146341,0.3756097561,0.1609756098,0.2510775862,0.7403017241,0.7672413793,0.2586206897,0.2801724138,0.6163793103,0.6810344828,0.6487068966,0.6357758621,0.7004310345,0.7306034483,0.5387931034,0.713362069,0.713362069,0.8793103448,0.7586206897,0.661637931,0.9482758621,0.6551724138,0.7219827586,0.2801724138,0.5948275862,0.4073275862,0.4396551724,0.1185344828,0.1982758621,0.6228448276,0.6810344828,0.5926724138,0.2478448276,0.6206896552,0.6767241379,0.8448275862,0.6142241379,0.7306034483,0.7672413793,0.7090517241,0.5323275862,0.4881465517,0.6982758621,0.2489224138,
1800036,Yakult,Hamada Taiki,R,66.0,275,1072,True,90.9,0.2181818182,0.06909090909,0.4860074627,0.6872659176,0.2862453532,0.7619961612,0.8419618529,0.5714285714,0.2380038388,0.1156716418,0.2695895522,0.3554104478,0.6445895522,0.5401459854,0.1960784314,0.5858208955,0.1305970149,0.4981343284,0.5746268657,0.4253731343,0.4365671642,0.5634328358,0.07369402985,0.3955223881,193,0.1897435897,0.01818181818,0.05681818182,1.0,85.83221709,97.6,,0,0.4507772021,0.4559585492,0.0932642487,0.1502590674,0.3056994819,0.5492227979,0.4559585492,0.3678756477,0.1761658031,0.5290948276,0.5452586207,0.6961206897,0.588362069,0.6939655172,0.4870689655,0.5,0.411637931,0.6023706897,0.5193965517,0.4719827586,0.7176724138,0.7068965517,0.7068965517,0.8620689655,0.5538793103,0.7155172414,0.8448275862,0.7909482759,0.338362069,0.6637931034,0.3663793103,0.6357758621,0.2974137931,0.4827586207,0.2155172414,0.650862069,0.6724137931,0.6918103448,0.2176724138,0.5905172414,0.7047413793,0.838362069,0.650862069,0.6939655172,0.7823275862,0.7618534483,0.5818965517,0.4881465517,0.6573275862,0.3577586207,
1200070,Hiroshima,Uemoto Takashi,R,62.0,275,1055,True,90.4,0.1672727273,0.04363636364,0.4341232227,0.6133333333,0.1978021978,0.8711790393,0.9157608696,0.6888888889,0.1288209607,0.05592417062,0.2710900474,0.3345971564,0.6654028436,0.6715328467,0.1373134328,0.5933649289,0.08246445498,0.5687203791,0.5232227488,0.4767772512,0.4246445498,0.5753554502,0.07298578199,0.327014218,201,0.1504854369,0.003636363636,0.01111111111,1.0,85.99024145,97.6,,0,0.4626865672,0.447761194,0.08955223881,0.1243781095,0.3233830846,0.5373134328,0.3532338308,0.4029850746,0.2437810945,0.7392241379,0.7112068966,0.5021551724,0.3189655172,0.411637931,0.8275862069,0.8620689655,0.7327586207,0.8017241379,0.8814655172,0.8642241379,0.7025862069,0.5711206897,0.5711206897,0.3232758621,0.8081896552,0.6573275862,0.4073275862,0.3146551724,0.4892241379,0.5129310345,0.4504310345,0.5517241379,0.3081896552,0.7090517241,0.2047413793,0.6120689655,0.6443965517,0.650862069,0.3038793103,0.6422413793,0.6659482759,0.5452586207,0.4881465517,0.3879310345,0.6163793103,0.5948275862,0.4170258621,0.4881465517,0.6099137931,0.3577586207,
2000026,Yakult,Uchiyama Souma,R,64.66666667,269,1040,True,91.2,0.1375464684,0.07063197026,0.4706448508,0.6855575868,0.2312373225,0.8036809816,0.8666666667,0.5964912281,0.1963190184,0.09239653513,0.2492781521,0.3638113571,0.6361886429,0.5671641791,0.125,0.5784408085,0.1192307692,0.5264677575,0.5701923077,0.4298076923,0.3990384615,0.6009615385,0.07307692308,0.3907603465,204,0.2,0.02230483271,0.05882352941,1.0,86.37304551,97.6,,0,0.3774509804,0.5,0.1225490196,0.1617647059,0.3382352941,0.6225490196,0.387254902,0.3774509804,0.2352941176,0.369612069,0.8254310345,0.7004310345,0.5280172414,0.6875,0.7155172414,0.6853448276,0.5247844828,0.6594827586,0.7047413793,0.6487068966,0.8512931034,0.7737068966,0.7737068966,0.7995689655,0.8523706897,0.7650862069,0.7478448276,0.5344827586,0.3512931034,0.650862069,0.6530172414,0.349137931,0.3060344828,0.5150862069,0.2004310345,0.7952586207,0.7941810345,0.8663793103,0.1810344828,0.7176724138,0.849137931,0.6465517241,0.599137931,0.4202586207,0.8103448276,0.8060344828,0.5862068966,0.4881465517,0.4806034483,0.3577586207,
1700135,SoftBank,Shuto Ukyo,L,62.66666667,267,1014,True,91.1,0.2097378277,0.07490636704,0.4526627219,0.6458333333,0.2427983539,0.8017429194,0.8914956012,0.5423728814,0.1982570806,0.08974358974,0.2672583826,0.358974359,0.641025641,0.5606060606,0.195035461,0.5798816568,0.1134122288,0.5207100592,0.4309664694,0.5690335306,0.426035503,0.573964497,0.07396449704,0.4447731755,184,0.06382978723,0.007490636704,0.03174603175,1.0,86.04042105,98.8,,0,0.597826087,0.3423913043,0.0597826087,0.0652173913,0.277173913,0.402173913,0.3097826087,0.5,0.1902173913,0.4299568966,0.5754310345,0.7327586207,0.4137931034,0.5193965517,0.6724137931,0.6745689655,0.6336206897,0.5301724138,0.6939655172,0.6702586207,0.7327586207,0.7370689655,0.7370689655,0.8189655172,0.5560344828,0.7586206897,0.6982758621,0.5894396552,0.7672413793,0.2349137931,0.4245689655,0.5775862069,0.2931034483,0.2155172414,0.224137931,0.2931034483,0.4073275862,0.4224137931,0.625,0.4892241379,0.3469827586,0.3879310345,0.1551724138,0.6443965517,0.3049568966,0.6357758621,0.4827586207,0.4881465517,0.599137931,0.182112069,
1500102,Seibu,Takeda Aito,R,69.0,267,940,True,90.6,0.202247191,0.003745318352,0.5591054313,0.6948051948,0.4267782427,0.7676190476,0.8940809969,0.568627451,0.2323809524,0.1299254526,0.2747603834,0.2886048988,0.7113951012,0.606870229,0.1872791519,0.6474973376,0.07553191489,0.4920127796,0.6265957447,0.3734042553,0.3893617021,0.6106382979,0.05106382979,0.4739084132,202,0.1764705882,0.01498127341,0.03883495146,1.0,85.40252193,97.6,,0,0.4306930693,0.5099009901,0.05940594059,0.1633663366,0.3465346535,0.5693069307,0.3762376238,0.4405940594,0.1831683168,0.6702586207,0.6012931034,0.3426724138,0.8534482759,0.724137931,0.1788793103,0.5150862069,0.6465517241,0.5926724138,0.5344827586,0.3857758621,0.6594827586,0.3340517241,0.3340517241,0.599137931,0.5840517241,0.3771551724,0.375,0.8168103448,0.161637931,0.8405172414,0.7284482759,0.2737068966,0.7176724138,0.1228448276,0.2025862069,0.6982758621,0.8211206897,0.4181034483,0.1788793103,0.7327586207,0.7521551724,0.6012931034,0.3211206897,0.6681034483,0.7370689655,0.7219827586,0.5193965517,0.4881465517,0.8017241379,0.3577586207,
1600130,Seibu,Suzuki Shohei,L,65.0,266,1051,True,90.9,0.1278195489,0.05639097744,0.4386298763,0.572147651,0.2637362637,0.8676789588,0.9325513196,0.6833333333,0.1323210412,0.05803996194,0.2949571836,0.3149381541,0.6850618459,0.5962264151,0.108974359,0.6270218839,0.1084681256,0.5670789724,0.4215033302,0.5784966698,0.4157944814,0.5842055186,0.05994291151,0.4015223597,214,0.09259259259,0.0,0.0,1.0,85.8944664,98.8,,0,0.6355140187,0.308411215,0.05607476636,0.09345794393,0.214953271,0.3644859813,0.3457943925,0.3878504673,0.2663551402,0.5290948276,0.8469827586,0.6056034483,0.338362069,0.2952586207,0.5797413793,0.8534482759,0.7931034483,0.7995689655,0.8728448276,0.8534482759,0.5086206897,0.4439655172,0.4439655172,0.6831896552,0.911637931,0.4698275862,0.6271551724,0.3189655172,0.7995689655,0.2025862069,0.4935344828,0.5086206897,0.536637931,0.4288793103,0.1875,0.2413793103,0.3168103448,0.4030172414,0.4676724138,0.3556034483,0.2952586207,0.5215517241,0.5603448276,0.2823275862,0.3943965517,0.2898706897,0.2047413793,0.4881465517,0.6422413793,0.182112069,
400021,Yakult,Aoki Norichika,L,58.0,265,1100,True,91.5,0.1056603774,0.1471698113,0.4063636364,0.6296296296,0.1910714286,0.8680089485,0.9352941176,0.6542056075,0.1319910515,0.05363636364,0.2327272727,0.4072727273,0.5927272727,0.5589353612,0.09240924092,0.5354545455,0.1545454545,0.4909090909,0.4881818182,0.5118181818,0.4136363636,0.5863636364,0.06181818182,0.3454545455,190,0.1243523316,0.01132075472,0.04054054054,1.0,86.61348436,98.8,,0,0.5473684211,0.3894736842,0.06315789474,0.08947368421,0.3,0.4526315789,0.4368421053,0.3315789474,0.2315789474,0.1939655172,0.8879310345,0.9655172414,0.2090517241,0.4547413793,0.8534482759,0.8556034483,0.7952586207,0.7392241379,0.875,0.8706896552,0.9030172414,0.9655172414,0.9655172414,0.8211206897,0.9418103448,0.9612068966,0.9568965517,0.8265086207,0.5775862069,0.4245689655,0.5237068966,0.4784482759,0.5010775862,0.6702586207,0.2198275862,0.3663793103,0.5021551724,0.4547413793,0.4935344828,0.5711206897,0.4202586207,0.7823275862,0.7564655172,0.4407327586,0.5193965517,0.6831896552,0.5247844828,0.4881465517,0.3836206897,0.182112069,
1961166,Hiroshima,McBroom Ryan,R,61.33333333,259,1026,True,90.6,0.2162162162,0.1042471042,0.4736842105,0.666,0.2908745247,0.7366255144,0.8378378378,0.5163398693,0.2633744856,0.1247563353,0.2846003899,0.3615984405,0.6384015595,0.5984555985,0.1824104235,0.5838206628,0.1218323587,0.4873294347,0.5916179337,0.4083820663,0.365497076,0.634502924,0.06335282651,0.4473684211,171,0.1724137931,0.02316602317,0.07142857143,1.0,84.96375132,97.6,,0,0.3976608187,0.4912280702,0.1111111111,0.1228070175,0.3684210526,0.6023391813,0.4678362573,0.3099415205,0.2222222222,0.6702586207,0.5560344828,0.9094827586,0.5409482759,0.5969827586,0.474137931,0.4202586207,0.3943965517,0.4849137931,0.4396551724,0.4245689655,0.5818965517,0.7564655172,0.7564655172,0.6702586207,0.6012931034,0.7284482759,0.7801724138,0.8469827586,0.2629310345,0.7392241379,0.8405172414,0.161637931,0.4525862069,0.2047413793,0.2359913793,0.7650862069,0.7629310345,0.8049568966,0.3189655172,0.7952586207,0.8189655172,0.8534482759,0.8017241379,0.4773706897,0.7176724138,0.8146551724,0.6368534483,0.4881465517,0.8642241379,0.3577586207,
1800086,Seibu,Satoh Ryusei,R,52.66666667,258,1131,True,90.6,0.1550387597,0.1627906977,0.3704686118,0.5427574171,0.1935483871,0.7804295943,0.8553054662,0.5648148148,0.2195704057,0.08134394341,0.3103448276,0.3952254642,0.6047745358,0.5387596899,0.1146131805,0.5499557913,0.142351901,0.5066312997,0.5800176835,0.4199823165,0.3943412909,0.6056587091,0.08134394341,0.3625110522,171,0.2397660819,0.01162790698,0.03658536585,1.0,86.20984503,98.2,,0,0.3859649123,0.4795321637,0.134502924,0.1111111111,0.3684210526,0.6140350877,0.3976608187,0.4385964912,0.1637426901,0.6702586207,0.7672413793,0.9827586207,0.1056034483,0.2370689655,0.84375,0.5711206897,0.4892241379,0.5840517241,0.5905172414,0.7392241379,0.4224137931,0.9288793103,0.9288793103,0.8642241379,0.8879310345,0.911637931,0.9073275862,0.7262931034,0.3254310345,0.6767241379,0.6939655172,0.3081896552,0.2262931034,0.6228448276,0.2359913793,0.7844827586,0.7435344828,0.8987068966,0.3825431034,0.7952586207,0.838362069,0.6767241379,0.3297413793,0.7198275862,0.8685344828,0.6875,0.5086206897,0.4881465517,0.5323275862,0.2489224138,
1751068,ORIX,Noguchi Tomoya,L,60.66666667,257,1063,True,91.3,0.2723735409,0.08171206226,0.4656632173,0.6550387597,0.2870201097,0.703030303,0.8136094675,0.4649681529,0.296969697,0.1382878645,0.3010348071,0.3621825024,0.6378174976,0.6235294118,0.2183544304,0.5841956726,0.1204139229,0.4854186265,0.4825964252,0.5174035748,0.409219191,0.590780809,0.0545625588,0.433678269,161,0.1242236025,0.007782101167,0.03773584906,1.0,86.43646035,101.3,,0,0.5714285714,0.3291925466,0.09937888199,0.08074534161,0.248447205,0.4285714286,0.4161490683,0.3788819876,0.2049689441,0.3146551724,0.3793103448,0.7844827586,0.4935344828,0.5581896552,0.4827586207,0.3232758621,0.2823275862,0.3534482759,0.3426724138,0.3426724138,0.4612068966,0.7586206897,0.7586206897,0.5086206897,0.4590517241,0.724137931,0.7629310345,0.8577586207,0.5969827586,0.4051724138,0.5775862069,0.4245689655,0.6659482759,0.2693965517,0.2532327586,0.3329741379,0.3469827586,0.7349137931,0.5549568966,0.4051724138,0.3890086207,0.7306034483,0.5926724138,0.5743534483,0.5172413793,0.6400862069,0.5150862069,0.4881465517,0.4504310345,0.04418103448,
1500078,Rakuten,Abe Toshiki,R,59.33333333,253,1051,True,90.7,0.185770751,0.1027667984,0.4180952381,0.6112115732,0.202811245,0.7927107062,0.8875739645,0.4752475248,0.2072892938,0.08666666667,0.2838095238,0.3752380952,0.6247619048,0.6,0.1474358974,0.5704761905,0.1236917222,0.5266666667,0.5680304472,0.4319695528,0.3939105614,0.6060894386,0.07516650809,0.4019047619,175,0.1016949153,0.01581027668,0.0487804878,1.0,86.24931373,95.7,,0,0.4457142857,0.4685714286,0.08571428571,0.06857142857,0.4,0.5542857143,0.2857142857,0.4457142857,0.2685714286,0.6336206897,0.6681034483,0.9073275862,0.2607758621,0.3943965517,0.8103448276,0.6185344828,0.6185344828,0.3685344828,0.6379310345,0.6918103448,0.5905172414,0.838362069,0.838362069,0.6551724138,0.7715517241,0.8168103448,0.7931034483,0.5323275862,0.3577586207,0.6443965517,0.6982758621,0.3038793103,0.2801724138,0.4245689655,0.2284482759,0.6681034483,0.7068965517,0.6174568966,0.6120689655,0.8685344828,0.7219827586,0.3318965517,0.2931034483,0.2672413793,0.4310344828,0.7306034483,0.5581896552,0.4881465517,0.5150862069,0.6045258621,
1300059,Hiroshima,Tanaka Kosuke,L,59.66666667,252,988,True,91.0,0.1865079365,0.09126984127,0.4640324215,0.6833013436,0.2184154176,0.7860262009,0.8848314607,0.4411764706,0.2139737991,0.09929078014,0.26443769,0.3667679838,0.6332320162,0.6224899598,0.1672597865,0.57852077,0.1214574899,0.5278622087,0.4726720648,0.5273279352,0.3866396761,0.6133603239,0.07591093117,0.4164133739,175,0.1731843575,0.02380952381,0.07894736842,1.0,86.07129136,101.3,,0,0.4742857143,0.4342857143,0.09142857143,0.1371428571,0.2971428571,0.5257142857,0.4742857143,0.3142857143,0.2114285714,0.4816810345,0.6637931034,0.8599137931,0.4762931034,0.6745689655,0.7607758621,0.6034482759,0.6056034483,0.3146551724,0.6228448276,0.5797413793,0.7456896552,0.8017241379,0.8017241379,0.5107758621,0.6594827586,0.7629310345,0.7780172414,0.5215517241,0.6206896552,0.3814655172,0.7456896552,0.2564655172,0.2737068966,0.3448275862,0.2284482759,0.5711206897,0.6120689655,0.6810344828,0.2607758621,0.5581896552,0.625,0.8599137931,0.7909482759,0.5323275862,0.7219827586,0.8232758621,0.6659482759,0.4881465517,0.5818965517,0.04418103448,
1300073,Hanshin,Umeno Ryutaro,R,59.66666667,251,1073,True,91.0,0.2231075697,0.1115537849,0.3914259087,0.5591397849,0.2097087379,0.7642857143,0.8461538462,0.5277777778,0.2357142857,0.09226467847,0.3168685927,0.3783783784,0.6216216216,0.608,0.167192429,0.578751165,0.1295433364,0.5200372787,0.6383970177,0.3616029823,0.4082013048,0.5917986952,0.0624417521,0.3849021435,163,0.07272727273,0.003984063745,0.01785714286,1.0,86.67971888,100.1,,0,0.5705521472,0.3435582822,0.08588957055,0.07975460123,0.263803681,0.4294478528,0.3067484663,0.4417177914,0.2515337423,0.4816810345,0.5237068966,0.9267241379,0.161637931,0.255387931,0.7844827586,0.5086206897,0.4396551724,0.5043103448,0.5280172414,0.650862069,0.3900862069,0.8502155172,0.8502155172,0.5862068966,0.661637931,0.7607758621,0.8297413793,0.599137931,0.1314655172,0.8706896552,0.588362069,0.4137931034,0.4849137931,0.5538793103,0.2467672414,0.338362069,0.4094827586,0.6228448276,0.5603448276,0.463362069,0.3922413793,0.3728448276,0.3146551724,0.338362069,0.3254310345,0.5969827586,0.4418103448,0.4881465517,0.3556034483,0.1088362069,
1200100,Nipponham,Fushimi Torai,R,65.33333333,251,923,True,90.7,0.1673306773,0.03187250996,0.5189599133,0.6835699797,0.3302325581,0.8058455115,0.9080118694,0.5633802817,0.1941544885,0.1007583965,0.2589382449,0.3076923077,0.6923076923,0.6215139442,0.1532846715,0.6359696641,0.1018418202,0.534127844,0.579631636,0.420368364,0.4095341278,0.5904658722,0.09100758397,0.4019501625,195,0.1065989848,0.01195219124,0.0375,1.0,85.58965909,97.0,,0,0.4820512821,0.4102564103,0.1076923077,0.1076923077,0.3025641026,0.5179487179,0.2871794872,0.4205128205,0.2923076923,0.6336206897,0.7090517241,0.4202586207,0.7392241379,0.6767241379,0.3512931034,0.6918103448,0.6918103448,0.5797413793,0.7112068966,0.5625,0.7887931034,0.4310344828,0.4310344828,0.5193965517,0.7349137931,0.4224137931,0.5646551724,0.4806034483,0.3297413793,0.6724137931,0.5754310345,0.4267241379,0.161637931,0.4224137931,0.2112068966,0.5603448276,0.5495689655,0.786637931,0.400862069,0.5818965517,0.6142241379,0.338362069,0.4137931034,0.2219827586,0.4504310345,0.6896551724,0.5129310345,0.4881465517,0.7629310345,0.4579741379,
700087,Lotte,Kakunaka Katsuya,L,52.66666667,243,936,True,91.5,0.1769547325,0.07818930041,0.4481283422,0.668627451,0.1830985915,0.76849642,0.8211143695,0.5384615385,0.23150358,0.1037433155,0.279144385,0.3689839572,0.6310160428,0.601659751,0.1721311475,0.5614973262,0.1228632479,0.5454545455,0.4166666667,0.5833333333,0.4091880342,0.5908119658,0.07371794872,0.4064171123,175,0.1340782123,0.03703703704,0.1216216216,1.0,86.47095344,98.2,,0,0.44,0.4228571429,0.1371428571,0.04,0.3828571429,0.56,0.3314285714,0.4628571429,0.2057142857,0.1939655172,0.6810344828,0.7629310345,0.3900862069,0.625,0.8663793103,0.5193965517,0.3103448276,0.5193965517,0.5387931034,0.5431034483,0.6228448276,0.8125,0.8125,0.6400862069,0.6465517241,0.8620689655,0.786637931,0.4202586207,0.8125,0.1896551724,0.5797413793,0.4224137931,0.2952586207,0.3922413793,0.2284482759,0.6788793103,0.5818965517,0.9030172414,0.7090517241,0.8275862069,0.7327586207,0.4525862069,0.2413793103,0.5668103448,0.5560344828,0.9256465517,0.7543103448,0.4881465517,0.4310344828,0.2489224138,
1500049,Chunichi,Usami Shingo,L,56.0,241,867,True,91.1,0.2088888889,0.07111111111,0.4982698962,0.7022727273,0.2880562061,0.8009259259,0.8867313916,0.5853658537,0.1990740741,0.09919261822,0.2491349481,0.3483275663,0.6516724337,0.6143497758,0.1753731343,0.583621684,0.1130334487,0.5074971165,0.4209919262,0.5790080738,0.4371395617,0.5628604383,0.0645905421,0.3921568627,157,0.1055900621,0.01333333333,0.04347826087,0.9292604502,86.18430161,96.3,,0,0.4840764331,0.4394904459,0.07643312102,0.05095541401,0.3885350318,0.5159235669,0.3184713376,0.4140127389,0.2675159236,0.4299568966,0.5775862069,0.7025862069,0.6487068966,0.7564655172,0.4784482759,0.6659482759,0.6163793103,0.6379310345,0.6853448276,0.5818965517,0.8534482759,0.6594827586,0.6594827586,0.5560344828,0.6314655172,0.7306034483,0.6896551724,0.7155172414,0.8038793103,0.1982758621,0.3642241379,0.6379310345,0.4202586207,0.5086206897,0.2564655172,0.5560344828,0.6185344828,0.5474137931,0.6853448276,0.8469827586,0.6099137931,0.4181034483,0.4353448276,0.2715517241,0.4482758621,0.6982758621,0.5409482759,0.9784482759,0.5452586207,0.536637931,
