Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Mitsumata Taiki,39,152,123,19,36,6,1,1,47,12,4,1,3,1,25,23,0,2,6,0.293,0.409,0.382,0.791,124,0.089,0.357,32.2%,16.4%,15.1%,0.92,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Miya Taisei,52,68,62,4,4,1,0,0,5,1,0,0,2,0,25,4,0,0,1,0.065,0.121,0.081,0.202,-39,0.016,0.108,42.6%,36.8%,5.9%,0.16,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Miyoshi Hironori,65,242,220,26,54,6,3,1,69,18,6,6,2,3,51,12,0,5,5,0.245,0.296,0.314,0.610,74,0.069,0.310,26.4%,21.1%,5.0%,0.24,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Mizowaki Hayato,5,20,17,2,3,1,0,0,4,3,0,0,0,0,2,3,0,0,0,0.176,0.300,0.235,0.535,54,0.059,0.200,25.0%,10.0%,15.0%,1.50,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Neo Akira,17,75,65,10,16,3,3,1,28,13,0,2,1,0,19,9,0,0,1,0.246,0.338,0.431,0.769,117,0.185,0.333,38.7%,25.3%,12.0%,0.47,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ohno Shota,52,139,119,7,27,8,0,0,35,12,0,1,9,2,9,6,0,3,2,0.227,0.277,0.294,0.571,62,0.067,0.241,10.8%,6.5%,4.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ohshima Yohei,3,9,9,0,4,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0.444,0.444,0.778,1.222,238,0.334,0.444,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Okabayashi Yuki,2,9,8,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.125,0.222,0.125,0.347,2,0.000,0.143,22.2%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Okada Toshiya,36,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.500,0.000,0.500,51,0.000,,100.0%,50.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Revilla Pedro,15,49,44,3,9,0,1,2,17,8,0,0,0,0,22,3,0,2,0,0.205,0.286,0.386,0.672,89,0.181,0.350,55.1%,44.9%,6.1%,0.14,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Takahashi Shuhei,18,62,59,8,18,7,0,0,25,3,0,0,0,0,7,3,0,0,1,0.305,0.339,0.424,0.763,115,0.119,0.346,16.1%,11.3%,4.8%,0.43,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Takamatsu Wataru,2,6,6,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0.333,0.333,0.333,0.666,89,0.000,0.400,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Takino Kaname,27,78,73,13,18,0,2,1,25,9,3,2,0,1,13,4,0,0,0,0.247,0.282,0.342,0.624,77,0.095,0.283,23.1%,16.7%,5.1%,0.31,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Tavarez Yohan,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Tsuchida Ryuku,52,178,162,17,42,5,0,0,47,9,7,4,5,0,29,6,0,5,2,0.259,0.306,0.290,0.596,70,0.031,0.316,19.7%,16.3%,3.4%,0.21,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ukai Kosuke,12,45,41,5,12,4,0,2,22,7,1,1,0,0,13,4,0,0,1,0.293,0.356,0.537,0.893,149,0.244,0.385,42.2%,28.9%,8.9%,0.31,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Wakamatsu Luke,50,153,123,14,29,7,2,1,43,17,2,3,4,3,37,19,0,4,3,0.236,0.349,0.350,0.699,99,0.114,0.318,37.3%,24.2%,12.4%,0.51,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Watanabe Masaru,76,280,230,27,57,12,2,2,79,20,9,3,3,2,44,42,0,3,8,0.248,0.368,0.343,0.711,102,0.095,0.296,31.4%,15.7%,15.0%,0.95,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Yamashita Ayatsugu,53,161,148,15,39,4,1,5,60,21,2,0,0,1,36,12,2,0,6,0.264,0.317,0.405,0.722,103,0.141,0.315,32.9%,22.4%,7.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Adachi Ryoichi,3,9,7,1,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0.286,0.444,0.286,0.730,119,0.000,0.333,22.2%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Fukuda Shuhei,7,24,21,4,8,1,1,0,11,1,1,1,0,0,1,3,0,0,1,0.381,0.458,0.524,0.982,193,0.143,0.400,16.7%,4.2%,12.5%,3.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Fukunaga Sho,85,247,199,15,41,9,1,1,55,16,0,1,14,4,26,22,0,8,5,0.206,0.305,0.276,0.581,72,0.070,0.227,19.8%,10.5%,8.9%,0.85,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Fushimi Torai,4,8,8,1,1,0,0,1,4,1,0,0,0,0,2,0,0,0,1,0.125,0.125,0.500,0.625,79,0.375,0.000,37.5%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Gen Kendai,100,306,268,26,64,4,3,2,80,27,5,3,8,1,58,26,0,3,9,0.239,0.312,0.299,0.611,82,0.060,0.297,28.1%,19.0%,8.5%,0.45,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Gibo Sho,45,193,170,18,45,5,1,0,52,15,3,1,9,0,22,13,0,1,3,0.265,0.321,0.306,0.627,86,0.041,0.304,18.1%,11.4%,6.7%,0.59,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Gotoh Shunta,14,29,24,4,8,1,1,1,14,7,0,3,1,0,5,4,0,0,0,0.333,0.429,0.583,1.012,200,0.250,0.389,34.5%,17.2%,13.8%,0.80,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Hirano Yamato,51,113,104,12,24,4,2,4,44,11,1,2,2,1,25,5,0,1,0,0.231,0.270,0.423,0.693,104,0.192,0.263,30.1%,22.1%,4.4%,0.20,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Hirosawa Shinya,42,37,33,5,4,1,0,0,5,2,0,0,1,0,12,3,0,0,1,0.121,0.194,0.152,0.346,1,0.031,0.190,40.5%,32.4%,8.1%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ikeda Ryoma,103,383,327,34,78,13,1,4,105,32,1,1,0,2,77,52,1,2,7,0.239,0.345,0.321,0.666,98,0.082,0.298,34.7%,20.1%,13.6%,0.68,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ishioka Ryota,30,102,93,14,24,3,0,0,27,9,3,2,2,2,20,5,0,0,2,0.258,0.290,0.290,0.580,71,0.032,0.320,24.5%,19.6%,4.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Kita Ryoto,105,400,378,44,92,11,4,7,132,33,5,5,0,2,83,17,1,3,11,0.243,0.280,0.349,0.629,85,0.106,0.293,26.8%,20.8%,4.2%,0.20,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Kurebayashi Kotaro,6,26,25,2,11,2,0,0,13,4,1,0,0,0,4,1,0,0,1,0.440,0.462,0.520,0.982,193,0.080,0.524,19.2%,15.4%,3.8%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Matsui Masato,25,29,29,2,6,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0.207,0.207,0.207,0.414,21,0.000,0.333,37.9%,37.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
McCarthy Joe,13,37,34,6,10,2,0,4,24,11,0,0,0,0,11,2,0,1,1,0.294,0.351,0.706,1.057,210,0.412,0.316,45.9%,29.7%,5.4%,0.18,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Mune Yuma,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.000,0.333,0.000,0.333,2,0.000,0.000,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Nakagawa Keita,13,40,36,6,12,5,1,1,22,3,0,1,1,0,4,3,0,0,1,0.333,0.385,0.611,0.996,194,0.278,0.355,20.0%,10.0%,7.5%,0.75,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Nakagawa Takuma,46,111,100,7,21,4,1,1,30,14,0,0,2,3,23,6,0,0,4,0.210,0.248,0.300,0.548,61,0.090,0.253,27.0%,20.7%,5.4%,0.26,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Nishimura Ryo,41,114,89,12,27,4,0,2,37,11,1,0,1,0,9,22,0,2,2,0.303,0.451,0.416,0.867,159,0.113,0.321,28.9%,7.9%,19.3%,2.44,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Nishino Masahiro,40,119,100,16,30,3,2,0,37,7,2,1,3,1,8,15,0,0,1,0.300,0.388,0.370,0.758,126,0.070,0.323,19.3%,6.7%,12.6%,1.88,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Noguchi Tomoya,45,188,155,23,38,6,2,4,60,20,4,3,2,0,49,28,0,3,1,0.245,0.371,0.387,0.758,126,0.142,0.333,43.1%,26.1%,14.9%,0.57,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Oda Yuya,4,11,9,1,3,1,0,0,4,1,1,0,0,0,1,2,0,0,0,0.333,0.455,0.444,0.899,169,0.111,0.375,27.3%,9.1%,18.2%,2.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ohsato Kosei,73,193,165,16,41,9,1,0,52,13,3,1,6,3,28,19,0,0,2,0.248,0.321,0.315,0.636,89,0.067,0.293,24.4%,14.5%,9.8%,0.68,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ohshiro Koji,18,52,44,4,8,1,0,0,9,1,0,0,2,0,7,6,0,0,1,0.182,0.280,0.205,0.485,44,0.023,0.216,25.0%,13.5%,11.5%,0.86,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ohshita Seiichiro,71,217,177,11,45,7,1,2,60,15,0,0,7,1,16,28,1,4,10,0.254,0.367,0.339,0.706,110,0.085,0.269,21.2%,7.4%,12.9%,1.75,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ohta Ryo,62,252,219,27,67,14,2,5,100,33,1,0,3,1,34,27,0,2,5,0.306,0.386,0.457,0.843,151,0.151,0.343,26.2%,13.5%,10.7%,0.79,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Okada Takahiro,10,30,28,2,2,0,0,1,5,1,0,0,0,0,8,2,0,0,0,0.071,0.133,0.179,0.312,-10,0.108,0.053,36.7%,26.7%,6.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Ravelo Rangel,35,112,94,12,25,4,0,1,32,8,0,1,0,1,10,16,0,1,7,0.266,0.375,0.340,0.715,113,0.074,0.286,24.1%,8.9%,14.3%,1.60,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Sano Kodai,9,30,30,3,4,1,0,0,5,0,1,0,0,0,6,0,0,0,0,0.133,0.133,0.167,0.300,-14,0.034,0.167,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Sano Yukikazu,95,304,254,28,50,9,3,1,68,32,3,3,9,1,42,38,1,2,1,0.197,0.305,0.268,0.573,70,0.071,0.231,26.6%,13.8%,12.5%,0.90,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Sonobe Keita,72,212,194,21,49,8,2,6,79,27,0,2,3,0,51,15,0,0,7,0.253,0.306,0.407,0.713,110,0.154,0.314,34.0%,24.1%,7.1%,0.29,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Sugimoto Yutaro,17,61,52,6,13,3,0,0,16,7,0,0,0,1,10,8,0,0,1,0.250,0.344,0.308,0.652,94,0.058,0.302,29.5%,16.4%,13.1%,0.80,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Tongu Yuma,13,48,42,7,13,3,0,4,28,12,0,0,0,1,9,5,0,0,0,0.310,0.375,0.667,1.042,207,0.357,0.300,37.5%,18.8%,10.4%,0.56,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Tsuri Jui,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-105,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Tsurumi Ryoya,10,6,5,1,2,1,0,0,3,0,0,1,0,0,2,1,0,0,0,0.400,0.500,0.600,1.100,228,0.200,0.667,50.0%,33.3%,16.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Valera Breyvic,23,64,58,5,16,0,0,0,16,6,0,0,0,1,8,4,0,1,3,0.276,0.328,0.276,0.604,80,0.000,0.314,18.8%,12.5%,6.2%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Wakatsuki Kenya,11,31,27,3,6,3,0,0,9,1,0,0,0,0,6,4,0,0,1,0.222,0.323,0.333,0.656,94,0.111,0.286,32.3%,19.4%,12.9%,0.67,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Watanabe Haruto,79,344,294,29,76,8,3,1,93,26,13,9,8,3,50,34,0,5,5,0.259,0.342,0.316,0.658,95,0.057,0.305,24.7%,14.5%,9.9%,0.68,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Yamaashi Tatsuya,18,55,51,7,18,6,0,0,24,6,2,0,0,0,4,4,0,0,2,0.353,0.400,0.471,0.871,159,0.118,0.383,14.5%,7.3%,7.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Yamanaka Takayuki,35,90,77,8,15,2,0,1,20,4,0,0,0,0,23,13,0,0,1,0.195,0.311,0.260,0.571,70,0.065,0.264,41.1%,25.6%,14.4%,0.57,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Yamasaki Sachiya,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-105,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Yoshida Masataka,2,7,5,1,2,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0.400,0.571,0.400,0.971,194,0.000,0.500,42.9%,14.3%,28.6%,2.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
Chatani Kenta,51,207,177,21,56,13,0,1,72,38,2,0,2,7,28,19,0,2,5,0.316,0.376,0.407,0.783,126,0.091,0.355,23.2%,13.5%,9.2%,0.68,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Emura Naoya,34,45,41,5,9,2,0,1,14,4,0,0,0,0,8,4,0,0,0,0.220,0.289,0.341,0.630,81,0.121,0.250,28.9%,17.8%,8.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Fujioka Yudai,30,97,83,9,20,4,0,0,24,9,0,0,0,3,18,8,0,3,0,0.241,0.320,0.289,0.609,76,0.048,0.294,26.8%,18.6%,8.2%,0.44,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Fujiwara Kyota,34,148,124,30,37,6,2,1,50,11,6,2,0,1,28,19,0,4,0,0.298,0.405,0.403,0.808,134,0.105,0.375,32.4%,18.9%,12.8%,0.68,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Fukuda Koki,74,252,225,18,46,9,0,3,64,30,3,2,0,2,46,24,0,1,7,0.204,0.282,0.284,0.566,63,0.080,0.242,29.0%,18.3%,9.5%,0.52,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Fukuda Shuhei,70,243,200,38,54,12,1,9,95,38,9,3,0,2,46,40,0,1,5,0.270,0.391,0.475,0.866,149,0.205,0.306,39.1%,18.9%,16.5%,0.87,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Hayamizu Shota,23,17,16,2,3,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0.188,0.235,0.188,0.423,24,0.000,0.214,17.6%,11.8%,5.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Hechavarria Adeiny,19,56,48,4,8,2,0,1,13,5,0,0,0,2,5,6,0,0,3,0.167,0.250,0.271,0.521,50,0.104,0.159,21.4%,8.9%,10.7%,1.20,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Hirasawa Taiga,88,354,291,54,81,17,2,5,117,39,4,5,1,3,72,54,0,5,4,0.278,0.397,0.402,0.799,131,0.124,0.350,37.0%,20.3%,15.3%,0.75,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Ikeda Raito,79,280,241,37,58,15,1,2,81,14,4,6,2,5,43,25,0,7,9,0.241,0.324,0.336,0.660,90,0.095,0.279,25.0%,15.4%,8.9%,0.58,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Inoue Seiya,14,48,44,4,9,1,0,3,19,7,0,0,0,1,10,3,0,0,1,0.205,0.250,0.432,0.682,94,0.227,0.188,33.3%,20.8%,6.2%,0.30,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Kakinuma Tomoya,26,61,48,9,8,1,0,2,15,3,0,2,3,0,7,7,0,3,1,0.167,0.310,0.313,0.623,80,0.146,0.154,26.2%,11.5%,11.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Kakunaka Katsuya,24,89,74,14,25,10,1,1,40,20,1,0,0,2,7,13,0,0,3,0.338,0.427,0.541,0.968,177,0.203,0.353,23.6%,7.9%,14.6%,1.86,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Katoh Takuma,24,47,46,4,7,1,0,0,8,1,0,0,0,0,11,1,0,0,0,0.152,0.170,0.174,0.344,-0,0.022,0.200,25.5%,23.4%,2.1%,0.09,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Martin Leonys,7,27,20,4,5,0,0,2,11,4,0,0,0,0,6,7,0,0,2,0.250,0.444,0.550,0.994,185,0.300,0.250,55.6%,22.2%,25.9%,1.17,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Matsukawa Kou,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,188,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Miki Ryo,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.000,0.500,0.000,0.500,52,0.000,0.000,75.0%,25.0%,50.0%,2.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Murayama Ryosuke,43,93,86,8,16,2,0,3,27,7,0,0,0,0,36,7,0,0,3,0.186,0.247,0.314,0.561,61,0.128,0.277,49.5%,38.7%,7.5%,0.19,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Nishikawa Ryosuke,91,331,304,31,84,25,0,8,133,48,1,0,0,7,86,19,0,1,6,0.276,0.314,0.438,0.752,115,0.162,0.350,34.1%,26.0%,5.7%,0.22,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Nishimaki Kenji,97,298,248,36,60,13,0,2,79,17,18,7,9,0,47,35,0,6,4,0.242,0.349,0.319,0.668,93,0.077,0.291,28.2%,15.8%,11.7%,0.74,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Ogawa Ryusei,22,82,76,9,13,1,1,0,16,5,5,1,0,0,19,3,0,3,1,0.171,0.232,0.211,0.443,29,0.040,0.228,26.8%,23.2%,3.7%,0.16,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Ogino Takashi,10,34,27,8,13,4,0,1,20,4,2,2,0,1,1,5,0,1,2,0.481,0.559,0.741,1.300,271,0.260,0.462,20.6%,2.9%,14.7%,5.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Oka Hiromi,3,13,11,1,3,1,0,0,4,1,1,1,0,0,3,2,0,0,0,0.273,0.385,0.364,0.749,117,0.091,0.375,38.5%,23.1%,15.4%,0.67,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Peralta Jorge,64,99,92,10,11,1,1,0,14,4,6,2,1,0,40,6,0,0,1,0.120,0.173,0.152,0.325,-5,0.032,0.212,46.5%,40.4%,6.1%,0.15,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Santos Sandy,42,90,81,8,17,3,2,0,24,5,0,0,0,1,30,8,0,0,2,0.210,0.278,0.296,0.574,65,0.086,0.327,42.2%,33.3%,8.9%,0.27,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Sugano Tsuyoshi,45,172,144,15,43,3,2,5,65,20,2,0,0,0,21,27,0,1,2,0.299,0.413,0.451,0.864,149,0.152,0.322,30.8%,12.2%,15.7%,1.29,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Tamura Tatsuhiro,38,73,62,3,18,2,0,0,20,5,1,0,1,0,4,10,0,0,0,0.290,0.389,0.323,0.712,107,0.033,0.310,19.2%,5.5%,13.7%,2.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Tanigawa Yuito,80,105,101,7,12,2,0,1,17,7,1,0,0,0,36,4,0,0,5,0.119,0.152,0.168,0.320,-7,0.049,0.172,39.0%,34.3%,3.8%,0.11,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Ueda Shota,68,168,150,13,33,2,0,1,38,11,0,3,2,1,36,12,0,3,3,0.220,0.289,0.253,0.542,57,0.033,0.281,29.2%,21.4%,7.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Wada Koshiro,11,48,44,3,9,1,1,0,12,4,2,1,0,0,13,4,0,0,0,0.205,0.271,0.273,0.544,57,0.068,0.290,35.4%,27.1%,8.3%,0.31,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yamaguchi Koki,10,44,39,5,11,1,0,1,15,6,1,0,0,0,7,5,0,0,0,0.282,0.364,0.385,0.749,116,0.103,0.323,29.5%,15.9%,11.4%,0.71,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yamamoto Daito,79,302,276,41,65,11,1,12,114,34,3,4,0,0,68,22,1,4,10,0.236,0.301,0.413,0.714,104,0.177,0.270,33.8%,22.5%,7.3%,0.32,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yasuda Hisanori,12,47,39,5,13,5,0,1,21,7,0,1,0,0,6,7,0,1,1,0.333,0.447,0.538,0.985,182,0.205,0.375,29.8%,12.8%,14.9%,1.17,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yoshida Yuta,58,131,112,5,21,4,0,4,37,25,1,0,0,3,23,14,0,2,4,0.188,0.282,0.330,0.612,76,0.142,0.193,31.3%,17.6%,10.7%,0.61,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Akashi Kenji,48,117,97,16,25,4,1,0,31,8,0,1,1,0,20,19,0,0,1,0.258,0.379,0.320,0.699,102,0.062,0.325,33.3%,17.1%,16.2%,0.95,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Araki Shota,6,9,8,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0.125,0.222,0.125,0.347,2,0.000,0.167,33.3%,22.2%,11.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Despaigne Alfredo,21,67,58,4,9,1,0,2,16,7,0,0,0,1,10,7,0,1,3,0.155,0.254,0.276,0.530,52,0.121,0.149,28.4%,14.9%,10.4%,0.70,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Fujino Keio,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.250,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Funakoshi Hidetora,6,6,6,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.200,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Galvis Freddy,61,208,183,25,41,8,1,6,69,22,0,0,0,2,32,21,1,2,2,0.224,0.308,0.377,0.685,97,0.153,0.238,28.4%,15.4%,10.1%,0.66,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Gracial Yurisbel,6,18,16,3,4,1,0,0,5,1,0,0,0,0,2,2,0,0,0,0.250,0.333,0.313,0.646,87,0.063,0.286,22.2%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Haya Shinnosuke,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,187,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Inoue Tomoya,23,89,78,6,16,3,1,1,24,8,1,0,1,0,29,7,0,3,2,0.205,0.295,0.308,0.603,74,0.103,0.312,41.6%,32.6%,7.9%,0.24,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Ishizuka Soichiro,25,64,54,8,14,2,1,2,24,11,0,0,0,0,12,8,0,2,3,0.259,0.375,0.444,0.819,135,0.185,0.300,34.4%,18.8%,12.5%,0.67,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
