                   Player   G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%     BB%  BB/K   wSB Age  Pos  B                Team League
142             Ford Mike   6   18   17   2    5   0   0   1    8    3   0   0   0   0   0   1    0   0    0  0.294  0.333  0.471  0.804   141  0.177  0.250   11.1%    0.0%    5.6%  1.00  -0.0  32    3  L       DeNA BayStars     EL
147        Hayashi Takuma   8   27   26   7   11   1   1   2   20    6   3   2   0   0   1   1    0   0    1  0.423  0.444  0.769  1.213   262  0.346  0.391   14.8%    3.7%    3.7%  1.00  -0.2  24    6  L       DeNA BayStars     EL
149           Inoue Kento  76  323  297  32   73  13   3   8  116   43   5   4   2   4  52  15    0   5    5  0.246  0.290  0.391  0.681   104  0.145  0.270   23.2%   16.1%    4.6%  0.29  -0.6  25    5  L       DeNA BayStars     EL
153        Ishikami Taiki  27  119   98  15   32   7   1   1   44   13   4   1   1   2  17  17    0   1    2  0.327  0.424  0.449  0.873   163  0.122  0.378   29.4%   14.3%   14.3%  1.00   0.3  24  UTL  L       DeNA BayStars     EL
154           Itoh Hikaru  60  197  172  18   52  12   0   2   70   25   2   0   0   3  35  16    0   6    4  0.302  0.376  0.407  0.783   136  0.105  0.362   26.9%   17.8%    8.1%  0.46   0.2  36    2  R       DeNA BayStars     EL
156         Jackson Andre   1    1    1   0    0   0   0   0    0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000         100.0%  100.0%    0.0%  0.00   0.0  29    1  R       DeNA BayStars     EL
157            Joko Ryota  38   84   71   8   16   3   0   2   25    9   0   0   4   0  24   9    0   0    0  0.225  0.313  0.352  0.665   100  0.127  0.311   41.7%   28.6%   10.7%  0.38  -0.0  24    2  L       DeNA BayStars     EL
158        Kajiwara Kouki  29  127  116  16   33   4   1   4   51   17   9   2   1   1  29   7    0   2    1  0.284  0.333  0.440  0.773   132  0.156  0.345   31.5%   22.8%    5.5%  0.24   0.8  25    8  L       DeNA BayStars     EL
159       Kamizato Kazuki  32  131  104  17   31   4   1   0   37    2   4   0   3   0  26  24    0   0    2  0.298  0.430  0.356  0.786   138  0.058  0.397   38.2%   19.8%   18.3%  0.92   0.6  31    8  L       DeNA BayStars     EL
162           Kato Hibiki  82  319  292  32   65  16   1   4   95   29   3   4   3   1  41  22    0   1    4  0.223  0.278  0.325  0.603    82  0.102  0.246   21.0%   12.9%    6.9%  0.54  -0.9  23  UTL  R       DeNA BayStars     EL
163     Katsumata Atsushi  71  259  240  28   63   9   1   3   83   21   4   1   3   2  30  10    0   3    9  0.263  0.298  0.346  0.644    94  0.083  0.287   16.6%   11.6%    3.9%  0.33   0.3  25    7  L       DeNA BayStars     EL
164          Kobari Daiki  21   70   64   4   14   1   0   0   15    7   2   1   2   0  15   3    0   1    1  0.219  0.265  0.234  0.499    51  0.015  0.286   25.7%   21.4%    4.3%  0.20  -0.0  18    8  L       DeNA BayStars     EL
165           Kondo Taiga   9   15   13   1    1   0   0   0    1    2   0   0   0   0   3   1    0   1    1  0.077  0.200  0.077  0.277   -15  0.000  0.100   26.7%   20.0%    6.7%  0.33  -0.0  19    2  R       DeNA BayStars     EL
168           Kuki Ryuhei  74  266  231  31   56  11   2   5   86   34   4   1   2   2  50  31    0   0    7  0.242  0.330  0.372  0.702   111  0.130  0.287   32.3%   18.8%   11.7%  0.62   0.2  26    2  R       DeNA BayStars     EL
170     Kuwahara Masayuki   2    7    6   1    1   0   0   0    1    0   0   0   0   0   1   0    0   1    0  0.167  0.286  0.167  0.453    38  0.000  0.200   14.3%   14.3%    0.0%  0.00  -0.0  31    8  R       DeNA BayStars     EL
173       Mashiko Kyosuke  47  158  136  13   34   6   0   3   49   17   0   1   0   2  28  18    1   2    6  0.250  0.342  0.360  0.702   112  0.110  0.290   31.0%   17.7%   11.4%  0.64  -0.4  24    3  R       DeNA BayStars     EL
176          Matsuo Shion  16   57   53   5   20   6   0   2   32   11   1   0   1   1   5   2    0   0    0  0.377  0.393  0.604  0.997   199  0.227  0.383   15.8%    8.8%    3.5%  0.40   0.1  20    2  R       DeNA BayStars     EL
177         Mimori Masaki   1    3    3   1    2   1   0   0    3    0   0   0   0   0   0   0    0   0    0  0.667  0.667  1.000  1.667   399  0.333  0.667    0.0%    0.0%    0.0%        -0.0  26    5  L       DeNA BayStars     EL
180      Miyazaki Toshiro   3    8    8   0    1   1   0   0    2    0   0   0   0   0   1   0    0   0    1  0.125  0.125  0.250  0.375    12  0.125  0.143   12.5%   12.5%    0.0%  0.00   0.0  36   DH  R       DeNA BayStars     EL
181            Mori Keito  29  117  102  12   26   2   0   0   28    7   1   3   2   1  19  12    1   0    3  0.255  0.330  0.275  0.605    83  0.020  0.310   26.5%   16.2%   10.3%  0.63  -0.9  23    6  L       DeNA BayStars     EL
187       Nishimaki Kenji  61  163  143  26   39   4   1   3   54   15  14   7   3   0  29  14    0   3    5  0.273  0.350  0.378  0.728   119  0.105  0.324   28.2%   17.8%    8.6%  0.48  -0.0  26    4  R       DeNA BayStars     EL
188         Ogasawara Sou  11   14   13   1    1   0   0   0    1    0   0   0   0   0   7   1    0   0    0  0.077  0.143  0.077  0.220   -33  0.000  0.167   57.1%   50.0%    7.1%  0.14  -0.0  19    3  L       DeNA BayStars     EL
