                   Player   G   PA   AB   R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K Age  Pos  B                Team League
356          Wada Koshiro  12    4    2   4   0   0   0   0   0    1   0   1   0   1   1   1    0   0    0  0.000  0.250  0.000  0.250   -15  0.000  0.000   50.0%   25.0%  25.0%  1.00  26    7  L       Lotte Marines     PL
358        Yamaguchi Koki   2    5    5   0   0   0   0   0   0    0   0   0   0   0   3   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   60.0%   60.0%   0.0%  0.00  24    7  R       Lotte Marines     PL
359        Yamamoto Daito  19   63   57   4  11   1   0   2  18    6   0   0   0   0  16   5    0   1    2  0.193  0.270  0.316  0.586    82  0.123  0.231   36.5%   25.4%   7.9%  0.31  22    9  R       Lotte Marines     PL
360       Yasuda Hisanori   6   16   12   2   3   0   0   0   3    0   0   0   0   0   2   4    0   0    0  0.250  0.438  0.250  0.688   118  0.000  0.300   37.5%   12.5%  25.0%  2.00  26    5  L       Lotte Marines     PL
362          Akihiro Yuto   5   17   14   2   4   1   0   0   5    0   0   0   0   0   2   2    0   1    1  0.286  0.412  0.357  0.769   141  0.071  0.333   23.5%   11.8%  11.8%  1.00  22    7  L      SoftBank Hawks     PL
364           Downs Jeter  12   31   27   3   6   3   0   0   9    1   2   0   0   0   6   4    0   0    0  0.222  0.323  0.333  0.656   105  0.111  0.286   32.3%   19.4%  12.9%  0.67  26    4  R      SoftBank Hawks     PL
368          Hirose Ryuta  25   88   79   6  19   2   0   1  24    7   1   0   1   1  26   7    0   0    2  0.241  0.299  0.304  0.603    89  0.063  0.340   38.6%   29.5%   8.0%  0.27  24    4  R      SoftBank Hawks     PL
369         Imamiya Kenta  23   96   83   7  20   3   0   1  26    5   0   0   2   1  13   9    0   1    3  0.241  0.319  0.313  0.632    98  0.072  0.271   24.0%   13.5%   9.4%  0.69  33    6  R      SoftBank Hawks     PL
370     Ishizuka Soichiro  12   29   25   2   5   2   0   0   7    2   0   0   0   0   9   0    0   4    1  0.200  0.310  0.280  0.590    85  0.080  0.312   31.0%   31.0%   0.0%  0.00  24    7  R      SoftBank Hawks     PL
373         Kawase Hikaru  28   49   46   3  11   4   0   1  18    5   1   0   2   0   7   1    0   0    1  0.239  0.255  0.391  0.646   100  0.152  0.263   18.4%   14.3%   2.0%  0.14  27    6  L      SoftBank Hawks     PL
374        Kondoh Kensuke   3   15   12   2   4   0   0   0   4    1   0   0   0   1   2   2    0   0    0  0.333  0.400  0.333  0.733   130  0.000  0.364   26.7%   13.3%  13.3%  1.00  31    9  L      SoftBank Hawks     PL
375        Kurihara Ryoya  25  108   92   8  19   1   0   2  26    7   0   1   0   1  21  14    1   1    1  0.207  0.315  0.283  0.598    88  0.076  0.243   34.3%   19.4%  13.0%  0.67  28    5  L      SoftBank Hawks     PL
377       Makihara Taisei  38  127  119  12  33   5   3   0  44   14   4   0   4   2  21   2    0   0    1  0.277  0.285  0.370  0.655   103  0.093  0.330   18.1%   16.5%   1.6%  0.10  32    4  L      SoftBank Hawks     PL
378         Masaki Tomoya  17   65   58   4  15   0   0   2  21    8   1   0   0   2  12   5    0   0    2  0.259  0.308  0.362  0.670   108  0.103  0.283   29.2%   18.5%   7.7%  0.42  25    7  R      SoftBank Hawks     PL
381          Minei Hiroki  20   52   46   5  12   1   0   3  22   12   0   0   3   1   9   0    0   2    2  0.261  0.286  0.478  0.764   135  0.217  0.257   23.1%   17.3%   0.0%  0.00  34    2  R      SoftBank Hawks     PL
383        Nakamura Akira  39  159  135  15  38   4   1   1  47    8   1   1   2   0  15  22    1   0    2  0.281  0.382  0.348  0.730   129  0.067  0.311   23.9%    9.4%  13.8%  1.47  35    3  L      SoftBank Hawks     PL
384          Nomura Isami  29   71   61   8  19   5   0   3  33    5   6   2   1   0  18   8    1   1    1  0.311  0.400  0.541  0.941   190  0.230  0.400   40.8%   25.4%  11.3%  0.44  28    6  R      SoftBank Hawks     PL
385            Ogata Riku  34   51   48  11  11   1   1   0  14    5   2   2   2   0   6   1    0   0    2  0.229  0.245  0.292  0.537    68  0.063  0.262   13.7%   11.8%   2.0%  0.17  26    7  L      SoftBank Hawks     PL
391    Sasagawa Yoshiyasu  13   35   34   5   5   0   0   0   5    2   1   0   0   1   9   0    0   0    1  0.147  0.143  0.147  0.290    -8  0.000  0.192   25.7%   25.7%   0.0%  0.00  23    8  L      SoftBank Hawks     PL
392           Satoh Naoki  29   86   73   8  16   3   3   0  25    5   4   0   6   0  24   7    0   0    2  0.219  0.288  0.342  0.630    96  0.123  0.327   36.0%   27.9%   8.1%  0.29  26    9  R      SoftBank Hawks     PL
393           Shoji Yudai   9    2    2   1   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   50.0%   50.0%   0.0%  0.00  22   DH  L      SoftBank Hawks     PL
394            Shuto Ukyo  20  101   91  11  30   5   2   0  39   12   6   2   0   0  18   9    1   1    0  0.330  0.396  0.429  0.825   157  0.099  0.411   26.7%   17.8%   8.9%  0.50  29    8  L      SoftBank Hawks     PL
396      Sunagawa Richard   6   22   22   1   2   2   0   0   4    0   0   0   0   0  12   0    0   0    1  0.091  0.091  0.182  0.273   -15  0.091  0.200   54.5%   54.5%   0.0%  0.00  26    5  R      SoftBank Hawks     PL
397      Tanigawara Kenta   4    8    5   1   0   0   0   0   0    0   0   0   0   0   3   3    0   0    0  0.000  0.375  0.000  0.375    25  0.000  0.000   75.0%   37.5%  37.5%  1.00  28    2  L      SoftBank Hawks     PL
399         Umino Takashi  29   75   69   7  13   3   1   0  18    5   0   0   5   0  15   1    0   0    1  0.188  0.200  0.261  0.461    44  0.073  0.241   21.3%   20.0%   1.3%  0.07  27    2  R      SoftBank Hawks     PL
401         Watanabe Riku  16   28   25   1   6   0   0   0   6    5   0   0   0   0  11   3    0   0    0  0.240  0.321  0.240  0.561    77  0.000  0.429   50.0%   39.3%  10.7%  0.27  24    2  L      SoftBank Hawks     PL
402       Yamakawa Hotaka  43  177  159  17  32   4   0   8  60   23   0   0   0   1  45  14    1   3    3  0.201  0.277  0.377  0.654   103  0.176  0.224   37.9%   25.4%   7.9%  0.31  33   DH  R      SoftBank Hawks     PL
403        Yamamoto Keita   4   11    9   0   0   0   0   0   0    1   0   0   0   0   3   1    0   1    1  0.000  0.182  0.000  0.182   -38  0.000  0.000   36.4%   27.3%   9.1%  0.33  25    9  L      SoftBank Hawks     PL
404   Yanagimachi Tatsuru  33  118   96  13  30   5   0   2  41   14   1   2   1   0  25  21    0   0    4  0.313  0.436  0.427  0.863   169  0.114  0.406   40.7%   21.2%  17.8%  0.84  28    9  L      SoftBank Hawks     PL
405         Yanagita Yuki  11   38   35   5  10   1   0   2  17    6   0   0   0   0   7   3    1   0    1  0.286  0.342  0.486  0.828   156  0.200  0.308   31.6%   18.4%   7.9%  0.43  36    7  L      SoftBank Hawks     PL
406           Abe Toshiki  33  110   90  10  22   5   1   3  38    8   1   1   0   1  25  19    0   0    1  0.244  0.373  0.422  0.795   162  0.178  0.302   42.7%   22.7%  17.3%  0.76  35    7  R      Rakuten Eagles     PL
407        Asamura Hideto  40  164  140   9  34   4   1   4  52   17   0   0   0   1  32  20    1   3    6  0.243  0.348  0.371  0.719   137  0.128  0.286   34.1%   19.5%  12.2%  0.62  34    3  R      Rakuten Eagles     PL
409         Franco Maikel  39  124  115   5  27   5   0   1  35    7   0   0   0   1  21   8    0   0    1  0.235  0.282  0.304  0.586    92  0.069  0.277   24.2%   16.9%   6.5%  0.38  32   DH  R      Rakuten Eagles     PL
413        Horiuchi Kengo  26   68   62   6  20   2   1   1  27    7   0   0   0   0  16   6    0   0    1  0.323  0.382  0.435  0.817   169  0.112  0.422   33.8%   23.5%   8.8%  0.38  28    2  L      Rakuten Eagles     PL
415     Ishihara Tsuyoshi   6    6    5   0   0   0   0   0   0    0   0   0   0   0   2   1    0   0    0  0.000  0.167  0.000  0.167   -47  0.000  0.000   50.0%   33.3%  16.7%  0.50  26    2  R      Rakuten Eagles     PL
416           Itoh Yukiya  26   68   62   3  14   4   0   0  18    4   1   0   1   1  18   3    1   1    0  0.226  0.269  0.290  0.559    82  0.064  0.311   30.9%   26.5%   4.4%  0.17  28  UTL  R      Rakuten Eagles     PL
420       Kobukata Hiroto  39  154  129  11  30   2   1   0  34    7  12   1   4   0  25  20    0   1    1  0.233  0.340  0.264  0.604   100  0.031  0.288   29.2%   16.2%  13.0%  0.80  29    4  L      Rakuten Eagles     PL
422        Komori Kohtaro  19   44   42   7   9   1   0   1  13    1   4   0   0   0  10   2    0   0    0  0.214  0.250  0.310  0.560    82  0.096  0.258   29.5%   22.7%   4.5%  0.20  22    9  R      Rakuten Eagles     PL
427          Muneyama Rui  39  158  154   7  38   5   3   2  55   10   3   0   0   1  24   3    0   0    4  0.247  0.259  0.357  0.616   100  0.110  0.279   18.4%   15.2%   1.9%  0.12  22    6  L      Rakuten Eagles     PL
428    Murabayashi Itsuki  36  123  117   8  38   3   0   2  47   13   4   0   2   0  22   4    0   0    1  0.325  0.347  0.402  0.749   146  0.077  0.387   22.8%   17.9%   3.3%  0.18  27    5  R      Rakuten Eagles     PL
429          Mutoh Atsuki  20   35   28   8   4   0   0   0   4    1   2   0   1   1   8   5    0   0    0  0.143  0.265  0.143  0.408    34  0.000  0.190   37.1%   22.9%  14.3%  0.62  24    7  L      Rakuten Eagles     PL
431     Nakashima Daisuke  26   79   75   9  19   1   1   2  28   10   7   0   1   0   8   3    0   0    0  0.253  0.282  0.373  0.655   114  0.120  0.262   16.5%   10.1%   3.8%  0.38  24    8  L      Rakuten Eagles     PL
435             Ogoh Yuya  27   75   70   4  11   2   1   0  15    5   3   0   0   0  24   5    0   0    0  0.157  0.213  0.214  0.427    38  0.057  0.239   38.7%   32.0%   6.7%  0.21  28    9  L      Rakuten Eagles     PL
436           Ohta Hikaru  29   57   50   3   3   0   0   0   3    1   0   0   1   1  10   4    0   1    3  0.060  0.143  0.060  0.203   -36  0.000  0.073   24.6%   17.5%   7.0%  0.40  28    2  R      Rakuten Eagles     PL
437     Shimauchi Hiroaki   1    4    3   0   0   0   0   0   0    0   0   0   0   0   1   1    0   0    0  0.000  0.250  0.000  0.250   -17  0.000  0.000   50.0%   25.0%  25.0%  1.00  35       L      Rakuten Eagles     PL
439         Suzuki Daichi  33   93   83   7  22   2   0   0  24    7   1   0   0   0  13   3    0   7    1  0.265  0.344  0.289  0.633   109  0.024  0.314   17.2%   14.0%   3.2%  0.23  35  UTL  L      Rakuten Eagles     PL
442         Tanaka Kazuki  13   12   12   3   1   0   0   0   1    1   0   0   0   0   7   0    0   0    0  0.083  0.083  0.083  0.166   -51  0.000  0.200   58.3%   58.3%   0.0%  0.00  30    8  S      Rakuten Eagles     PL
443         Tanaka Takaya   5    3    2   0   0   0   0   0   0    0   0   0   1   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -107  0.000          66.7%   66.7%   0.0%  0.00  32    2  L      Rakuten Eagles     PL
444       Tatsumi Ryosuke  28  108   96  11  20   3   0   2  29    7   7   0   0   1  25   7    0   4    2  0.208  0.287  0.302  0.589    93  0.094  0.257   31.5%   23.1%   6.5%  0.28  28    8  L      Rakuten Eagles     PL
448     Watanabe Yoshiaki  25   62   58   4  17   1   0   0  18    6   0   0   1   1   6   2    0   0    1  0.293  0.311  0.310  0.621   104  0.017  0.321   12.9%    9.7%   3.2%  0.33  28    9  L      Rakuten Eagles     PL
450        Cedeno Leandro  17   60   57   3  10   1   0   1  14    7   0   0   0   1  10   2    0   0    1  0.175  0.200  0.246  0.446    41  0.071  0.191   21.7%   16.7%   3.3%  0.20  26   DH  R         Seibu Lions     PL
451          Genda Sosuke  26  100   88   8  23   6   1   0  31    6   5   0   2   1  12   8    0   1    0  0.261  0.327  0.352  0.679   115  0.091  0.299   20.0%   12.0%   8.0%  0.67  32    6  L         Seibu Lions     PL
453       Hasegawa Shinya  39  140  124  16  21   2   0   1  26    8   5   1   2   1  15  10    0   3    2  0.169  0.246  0.210  0.456    45  0.041  0.183   18.6%   10.7%   7.1%  0.67  23    9  R         Seibu Lions     PL
454        Higuma Montell   4    7    7   0   1   0   0   0   1    0   0   0   0   0   4   0    0   0    0  0.143  0.143  0.143  0.286    -9  0.000  0.333   57.1%   57.1%   0.0%  0.00  25    9  R         Seibu Lions     PL
455        Hiranuma Shota  24   56   53   4  11   1   0   0  12    4   1   0   0   0   6   2    1   1    0  0.208  0.250  0.226  0.476    52  0.018  0.234   14.3%   10.7%   3.6%  0.33  27    3  L         Seibu Lions     PL
456         Hiruma Takuya   2    5    4   0   1   0   0   0   1    0   0   0   1   0   0   0    0   0    0  0.250  0.250  0.250  0.500    59  0.000  0.250    0.0%    0.0%   0.0%        24    9  L         Seibu Lions     PL
459       Kishi Junichiro   1    2    1   1   0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.500  0.000  0.500    68  0.000  0.000   50.0%    0.0%  50.0%  1.00  28    9  R         Seibu Lions     PL
460        Kodama Ryosuke  15   26   22   4   4   1   0   0   5    2   0   0   1   0   1   3    0   0    0  0.182  0.280  0.227  0.507    62  0.045  0.190   15.4%    3.8%  11.5%  3.00  26    4  R         Seibu Lions     PL
461             Koga Yuto  32   99   90   7  20   3   0   1  26    7   0   0   3   0  17   6    0   0    1  0.222  0.271  0.289  0.560    77  0.067  0.264   24.2%   17.2%   6.1%  0.35  25    2  R         Seibu Lions     PL
462       Kuriyama Takumi  11   23   23   0   2   0   0   0   2    0   0   0   0   0   7   0    0   0    1  0.087  0.087  0.087  0.174   -45  0.000  0.125   30.4%   30.4%   0.0%  0.00  41   DH  L         Seibu Lions     PL
465          Makino Shoya   8   20   18   0   4   0   0   0   4    0   0   0   2   0   5   0    0   0    0  0.222  0.222  0.222  0.444    41  0.000  0.308   25.0%   25.0%   0.0%  0.00  24    2  L         Seibu Lions     PL
466       Matsubara Seiya   8   24   22   1   6   1   0   0   7    0   0   0   2   0   6   0    0   0    0  0.273  0.273  0.318  0.591    87  0.045  0.375   25.0%   25.0%   0.0%  0.00  30    7  L         Seibu Lions     PL
468         Motoyama Hiyu  25   41   36   0   5   2   0   0   7    2   0   0   4   0   3   1    0   0    1  0.139  0.162  0.194  0.356    12  0.055  0.152    9.8%    7.3%   2.4%  0.33  26    4  L         Seibu Lions     PL
469       Nakamura Takeya  28   81   71   3  20   5   0   3  34    8   0   0   0   0  19  10    1   0    0  0.282  0.370  0.479  0.849   168  0.197  0.347   39.5%   23.5%  12.3%  0.53  41   DH  R         Seibu Lions     PL
470        Nakata Keisuke  16   12   11   4   0   0   0   0   0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000    8.3%    8.3%   0.0%  0.00  25    4  S         Seibu Lions     PL
471           Nevin Tyler  41  174  158  13  41   9   0   3  59   20   2   0   0   2  23  10    1   4    4  0.259  0.316  0.373  0.689   118  0.114  0.284   20.7%   13.2%   5.7%  0.43  28    3  R         Seibu Lions     PL
472      Nishikawa Manaya  41  183  164  21  45  12   1   2  65   11  11   3   0   1  16  15    1   3    1  0.274  0.344  0.396  0.740   134  0.122  0.293   18.0%    8.7%   8.2%  0.94  26    8  L         Seibu Lions     PL
473          Nomura Daiju  13   36   35   1   6   1   0   0   7    2   0   0   1   0   9   0    0   0    0  0.171  0.171  0.200  0.371    17  0.029  0.231   25.0%   25.0%   0.0%  0.00  24    4  R         Seibu Lions     PL
478      Sumitani Ginjiro  14   25   21   0   5   0   0   0   5    1   0   0   2   0   5   1    0   1    0  0.238  0.304  0.238  0.542    73  0.000  0.312   24.0%   20.0%   4.0%  0.20  37    2  R         Seibu Lions     PL
482       Takizawa Natsuo  36  109   93   7  24   2   0   0  26    4   5   1   7   0  12   9    0   0    1  0.258  0.324  0.280  0.604    93  0.022  0.296   19.3%   11.0%   8.3%  0.75  21    6  L         Seibu Lions     PL
484        Tonosaki Shuta  38  150  131  10  30   4   1   2  42    8   2   1   2   2  20  14    1   1    4  0.229  0.304  0.321  0.625    98  0.092  0.252   24.0%   13.3%   9.3%  0.70  32    5  R         Seibu Lions     PL
486        Watanabe Seiya  32  133  129   9  40   5   2   2  55   14   1   2   0   0  21   3    0   1    5  0.310  0.331  0.426  0.757   139  0.116  0.358   19.5%   15.8%   2.3%  0.14  22    7  R         Seibu Lions     PL
490       Yamanobe Kakeru   5    3    3   1   0   0   0   0   0    0   1   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -100  0.000  0.000   33.3%   33.3%   0.0%  0.00  31    4  R         Seibu Lions     PL
492         Arizono Naoki   3   10    9   0   0   0   0   0   0    0   0   0   0   0   5   1    0   0    0  0.000  0.100  0.000  0.100   -64  0.000  0.000   60.0%   50.0%  10.0%  0.20  22    5  R  Nipponham Fighters     PL
493           Asama Daiki  20   47   40   3   8   1   0   1  12    2   2   0   0   0   6   7    0   0    0  0.200  0.319  0.300  0.619    94  0.100  0.212   29.8%   12.8%  14.9%  1.17  29    7  L  Nipponham Fighters     PL
495         Fushimi Torai  24   60   56   4  12   0   0   1  15    5   0   0   1   0  11   1    0   2    1  0.214  0.254  0.268  0.522    63  0.054  0.250   21.7%   18.3%   1.7%  0.09  35    2  R  Nipponham Fighters     PL
497            Gunji Yuya  25   85   73   9  16   2   0   2  24    9   0   0   0   1  15   9    0   2    2  0.219  0.318  0.329  0.647   102  0.110  0.246   30.6%   17.6%  10.6%  0.60  27  UTL  R  Nipponham Fighters     PL
498       Hosokawa Ryohei   5   10    9   0   1   0   0   0   1    1   1   0   1   0   2   0    0   0    0  0.111  0.111  0.111  0.222   -29  0.000  0.143   20.0%   20.0%   0.0%  0.00  23    3  L  Nipponham Fighters     PL
501          Imagawa Yuma  11   30   28   3   4   0   0   0   4    0   0   0   0   0   6   2    0   0    0  0.143  0.200  0.143  0.343    10  0.000  0.182   26.7%   20.0%   6.7%  0.33  28    7  R  Nipponham Fighters     PL
502        Ishii Kazunari  22   65   59   7  19   4   0   1  26    8   1   0   1   1  16   4    1   0    0  0.322  0.359  0.441  0.800   147  0.119  0.419   32.3%   24.6%   6.2%  0.25  31    4  L  Nipponham Fighters     PL
503         Isobata Ryota  28   44   42   5  10   0   1   0  12    4   6   3   1   0  11   1    0   0    0  0.238  0.256  0.286  0.542    69  0.048  0.323   27.3%   25.0%   2.3%  0.09  26    8  L  Nipponham Fighters     PL
505    Kamikawabata Daigo  15   39   37   3   5   0   0   0   5    1   0   0   0   0   5   2    0   0    3  0.135  0.179  0.135  0.314     1  0.000  0.156   17.9%   12.8%   5.1%  0.40  28    4  L  Nipponham Fighters     PL
510       Kiyomiya Kotaro  40  166  147  21  37   7   0   3  53   15   0   1   0   0  25  19    0   0    4  0.252  0.337  0.361  0.698   117  0.109  0.286   28.3%   15.1%  11.4%  0.76  26    5  L  Nipponham Fighters     PL
511        Mannami Chusei  41  165  150  21  37  13   0   9  77   24   0   1   0   0  41  14    2   1    2  0.247  0.315  0.513  0.828   154  0.266  0.280   38.8%   24.8%   8.5%  0.34  25    9  R  Nipponham Fighters     PL
512        Martinez Ariel   6   12   11   0   1   0   0   0   1    0   0   0   0   0   8   1    0   0    0  0.091  0.167  0.091  0.258   -16  0.000  0.333   75.0%   66.7%   8.3%  0.12  29    3  R  Nipponham Fighters     PL
513          Matsumoto Go  26   90   78   5  14   2   0   0  16    2   1   2   0   0  14  10    0   2    2  0.179  0.289  0.205  0.494    56  0.026  0.219   26.7%   15.6%  11.1%  0.71  31    8  R  Nipponham Fighters     PL
516        Mizuno Tatsuki  36  119  105  14  26   4   3   3  45   18   2   0   1   0  22   9    0   4    2  0.248  0.331  0.429  0.760   135  0.181  0.287   28.6%   18.5%   7.6%  0.41  24    6  L  Nipponham Fighters     PL
517         Mizutani Shun   6   23   23   2   3   0   0   1   6    3   1   0   0   0   9   0    0   0    0  0.130  0.130  0.261  0.391    21  0.131  0.154   43.5%   39.1%   0.0%  0.00  24    7  R  Nipponham Fighters     PL
519          Narama Taiki  25   45   40   6  11   0   0   1  14    1   1   0   2   0  13   2    0   1    0  0.275  0.326  0.350  0.676   110  0.075  0.385   35.6%   28.9%   4.4%  0.15  25    4  R  Nipponham Fighters     PL
520           Nomura Yuki  36  151  134  13  39  10   0   6  67   17   1   0   0   0  22  15    0   2    3  0.291  0.371  0.500  0.871   168  0.209  0.311   28.5%   14.6%   9.9%  0.68  25    3  R  Nipponham Fighters     PL
521         Reyes Franmil  37  156  140  18  37   6   0   8  67   24   0   0   0   0  36  16    0   0    4  0.264  0.340  0.479  0.819   152  0.215  0.302   38.5%   23.1%  10.3%  0.44  29   DH  R  Nipponham Fighters     PL
523          Shintoh Yuya   1    3    2   0   0   0   0   0   0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   33.3%   33.3%   0.0%  0.00  23    2  R  Nipponham Fighters     PL
526            Tamiya Yua  22   77   71   7  16   2   0   1  21    2   1   2   0   0  12   6    0   0    1  0.225  0.286  0.296  0.582    82  0.071  0.259   24.7%   15.6%   7.8%  0.50  25    2  L  Nipponham Fighters     PL
530   Wakabayashi Akihiro   5    7    7   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.143  0.143  0.143  0.286    -9  0.000  0.167   14.3%   14.3%   0.0%  0.00  31    4  S  Nipponham Fighters     PL
531          Yamagata Shu  19   38   37   0   9   0   0   0   9    2   1   0   1   0   8   0    0   0    0  0.243  0.243  0.243  0.486    52  0.000  0.310   21.1%   21.1%   0.0%  0.00  23    4  R  Nipponham Fighters     PL
535           Yazawa Kota  13   36   34   3   8   1   0   1  12    2   1   0   0   0   6   2    0   0    0  0.235  0.278  0.353  0.631    96  0.118  0.259   25.0%   16.7%   5.6%  0.33  24    7  L  Nipponham Fighters     PL
536         Yoshida Kengo  28   75   72   8  17   4   1   4  35    9   0   0   0   0   8   3    0   0    4  0.236  0.267  0.486  0.753   130  0.250  0.217   20.0%   10.7%   4.0%  0.38  24    7  R  Nipponham Fighters     PL
