Pitcher,G,W,L,SV,HLD,CG,SHO,PCT,BF,IP,,H,HR,BB,IBB,HB,SO,WP,BK,R,ER,ERA,Team,
Azuma Yusuke,13,0,0,0,1,0,0,.000,69,15,,10,2,14,1,0,4,0,0,5,5,3.00,Lotte Marines,
Chen Kuan-Yu,19,1,0,0,2,0,0,1.000,89,19,.2,20,1,13,1,0,12,0,0,8,7,3.20,Lotte Marines,
Chen Wei-Yin,4,0,3,0,0,1,0,.000,102,26,,22,4,4,1,0,14,2,0,7,7,2.42,Lotte Marines,
Flores Jose,14,2,2,0,1,0,0,.500,108,22,.1,27,3,16,1,0,25,2,0,19,19,7.66,Lotte Marines,
Furuya Takuro,2,0,1,0,0,0,0,.000,30,6,.1,6,1,7,0,1,7,3,0,3,3,4.26,Lotte Marines,
Futaki Kota,15,9,3,0,0,1,1,.750,361,92,.2,72,7,12,0,3,79,3,0,36,35,3.40,Lotte Marines,
Herrmann Frank,38,3,2,1,23,0,0,.600,149,37,.2,28,2,12,3,0,37,4,0,9,9,2.15,Lotte Marines,
Ishikawa Ayumu,21,7,6,0,0,0,0,.538,555,133,.1,138,19,26,0,4,77,3,0,65,63,4.25,Lotte Marines,
Ishizaki Tsuyoshi,12,0,1,0,2,0,0,.000,69,14,,12,2,15,0,0,19,1,0,14,14,9.00,Lotte Marines,
Iwashita Daiki,17,7,7,0,0,0,0,.500,393,90,,98,11,35,1,3,74,4,1,44,42,4.20,Lotte Marines,
Jackson Jay,7,0,0,1,3,0,0,.000,29,7,,4,1,3,0,0,12,0,0,3,3,3.86,Lotte Marines,
Karakawa Yuki,32,1,1,0,14,0,0,.500,118,30,.1,22,1,9,0,0,23,0,0,4,4,1.19,Lotte Marines,
Masuda Naoya,54,3,5,31,5,0,0,.375,214,52,,42,1,17,1,2,53,4,0,15,13,2.25,Lotte Marines,
Matsunaga Takahiro,5,0,0,0,3,0,0,.000,15,3,.1,3,0,3,0,0,3,0,0,0,0,0.00,Lotte Marines,
Mima Manabu,19,10,4,0,0,1,0,.714,517,123,,130,9,25,0,0,88,3,0,62,54,3.95,Lotte Marines,
Minami Masaki,6,0,0,0,0,0,0,.000,32,7,.1,5,2,5,0,0,6,1,0,4,4,4.91,Lotte Marines,
Nagano Shoji,13,0,0,0,0,0,0,.000,73,15,,16,0,13,0,0,14,2,0,9,9,5.40,Lotte Marines,
Nakamura Toshiya,16,2,5,0,0,0,0,.286,278,64,,61,11,31,1,0,40,4,0,41,34,4.78,Lotte Marines,
Narita Kakeru,3,0,0,0,0,0,0,.000,15,3,,5,2,0,0,1,3,0,0,6,6,18.00,Lotte Marines,
Ohmine Yuta,2,0,1,0,0,0,0,.000,45,9,,15,1,6,0,0,9,0,0,9,9,9.00,Lotte Marines,
Ojima Kazuya,20,7,8,0,0,0,0,.467,479,113,.1,106,12,47,0,3,83,0,1,50,47,3.73,Lotte Marines,
Ono Fumiya,40,2,2,0,4,0,0,.500,162,39,,31,2,18,1,1,32,0,0,18,14,3.23,Lotte Marines,
Sasaki Chihaya,5,0,0,0,0,0,0,.000,23,4,.1,7,1,2,0,1,5,1,0,4,4,8.31,Lotte Marines,
Sawamura Hirokazu,22,0,2,1,13,0,0,.000,82,21,,10,2,10,0,0,29,3,0,4,4,1.71,Lotte Marines,
Tanaka Yasuhiro,8,1,0,0,2,0,0,1.000,30,7,.1,5,1,4,0,0,8,0,0,2,2,2.45,Lotte Marines,
Taneichi Atsuki,7,3,2,0,0,1,1,.600,198,46,.2,43,7,15,0,5,41,0,0,18,18,3.47,Lotte Marines,
Tojo Taiki,39,1,1,0,5,0,0,.500,121,28,.1,25,3,12,0,4,26,0,0,10,8,2.54,Lotte Marines,
Yamamoto Daiki,12,0,0,0,0,0,0,.000,54,13,.2,11,1,6,0,0,7,0,0,4,4,2.63,Lotte Marines,
Bandoh Yugo,15,2,2,0,2,0,0,.500,129,31,.2,26,4,10,1,0,29,0,0,9,9,2.56,SoftBank Hawks,
Furuya Yuto,4,0,0,0,0,0,0,.000,29,5,.2,5,0,6,0,0,9,1,0,3,2,3.18,SoftBank Hawks,
Higashihama Nao,19,9,2,0,0,0,0,.818,479,119,,83,10,49,0,2,102,2,0,32,31,2.34,SoftBank Hawks,
Ishikawa Shuta,18,11,3,0,0,2,1,.786,443,111,.2,68,9,41,0,12,103,0,0,32,30,2.42,SoftBank Hawks,
Iwasaki Sho,17,0,2,0,10,0,0,.000,70,15,,19,3,6,0,1,20,0,0,12,12,7.20,SoftBank Hawks,
Izumi Keisuke,40,0,1,0,8,0,0,.000,143,34,.2,26,1,19,0,1,28,1,0,9,8,2.08,SoftBank Hawks,
Kajiya Ren,6,0,0,0,0,0,0,.000,30,6,,10,1,3,0,1,2,0,0,4,4,6.00,SoftBank Hawks,
Kasaya Shunsuke,20,4,4,0,0,0,0,.500,246,57,,44,2,31,0,4,67,0,0,21,18,2.84,SoftBank Hawks,
Kawahara Hiroyuki,22,0,0,0,4,0,0,.000,79,18,,12,0,14,1,3,15,2,0,5,4,2.00,SoftBank Hawks,
Kayama Shinya,50,3,1,0,18,0,0,.750,117,30,,18,1,10,0,2,33,0,0,7,7,2.10,SoftBank Hawks,
Matsumoto Yuki,25,0,1,0,6,0,0,.000,120,28,.1,20,4,19,0,0,27,2,0,11,11,3.49,SoftBank Hawks,
Moinelo Livan,50,2,3,1,38,0,0,.400,193,48,,26,1,25,3,2,77,0,0,9,9,1.69,SoftBank Hawks,
Moore Matt,13,6,3,0,0,0,0,.667,320,78,,64,7,22,0,4,89,1,0,32,23,2.65,SoftBank Hawks,
Mori Yuito,52,1,1,32,6,0,0,.500,205,51,.1,39,4,13,3,2,40,0,0,14,13,2.28,SoftBank Hawks,
Niho Akira,12,4,5,0,0,0,0,.444,256,56,.2,63,5,24,0,6,28,1,0,40,31,4.92,SoftBank Hawks,
Ogata Shuto,1,0,0,0,0,0,0,.000,8,1,,2,0,3,0,0,2,0,0,3,3,27.00,SoftBank Hawks,
Ohtake Koutaro,3,2,0,0,0,0,0,1.000,60,15,.2,13,1,3,0,0,8,0,0,4,4,2.30,SoftBank Hawks,
Okumura Masato,5,0,0,0,0,0,0,.000,20,4,.1,3,0,3,0,2,7,0,1,1,1,2.08,SoftBank Hawks,
Senga Koudai,18,11,6,0,0,1,0,.647,503,121,,90,4,57,0,2,149,5,0,37,29,2.16,SoftBank Hawks,
Shiino Arata,12,1,1,0,1,0,0,.500,49,11,,12,1,5,0,0,13,1,0,7,7,5.73,SoftBank Hawks,
Sugiyama Kazuki,11,0,0,0,1,0,0,.000,69,16,.2,15,1,6,0,0,22,1,0,5,4,2.16,SoftBank Hawks,
Takahashi Rei,52,4,2,0,23,0,0,.667,220,51,,42,2,24,0,9,29,1,0,17,15,2.65,SoftBank Hawks,
Takeda Shota,7,2,2,0,0,0,0,.500,121,25,,34,7,14,1,1,23,2,0,19,18,6.48,SoftBank Hawks,
Tsumori Yuki,14,1,0,0,3,0,0,1.000,72,16,.1,15,2,8,0,1,17,1,0,5,5,2.76,SoftBank Hawks,
van den Hurk Rick,5,2,2,0,0,0,0,.500,113,26,,28,6,10,0,0,20,0,0,21,20,6.92,SoftBank Hawks,
Wada Tsuyoshi,16,8,1,0,0,0,0,.889,346,85,.2,66,7,31,0,1,75,1,0,30,28,2.94,SoftBank Hawks,
Watanabe Yuta,3,0,0,0,0,0,0,.000,6,1,.2,0,0,1,0,0,1,0,0,0,0,0.00,SoftBank Hawks,
Anraku Tomohiro,27,1,0,0,5,0,0,1.000,131,31,,24,2,17,0,0,30,1,0,12,12,3.48,Rakuten Eagles,
Aoyama Kouji,11,2,0,0,0,0,0,1.000,50,10,.1,11,0,6,0,0,8,1,0,6,5,4.35,Rakuten Eagles,
Busenitz Alan,46,1,4,18,13,0,0,.200,195,44,,46,2,18,3,1,32,4,0,16,14,2.86,Rakuten Eagles,
Chargois Jon Thomas,31,0,3,1,6,0,0,.000,121,26,.1,23,2,14,1,4,19,2,0,17,17,5.81,Rakuten Eagles,
Fujihira Shoma,1,0,0,0,0,0,0,.000,2,+,,1,0,0,0,1,0,0,0,2,2,----,Rakuten Eagles,
Fukui Yuya,7,0,4,0,0,0,0,.000,128,29,.2,26,2,14,0,2,18,0,0,18,18,5.46,Rakuten Eagles,
Fukuyama Hiroyuki,14,0,0,0,6,0,0,.000,49,12,,12,1,5,1,0,8,0,0,1,1,0.75,Rakuten Eagles,
Ikeda Shun,21,1,0,0,0,0,0,1.000,77,16,.2,21,0,7,0,0,13,0,0,8,8,4.32,Rakuten Eagles,
Ishibashi Ryota,13,1,6,0,0,0,0,.143,285,63,.1,72,9,28,1,4,46,2,1,43,43,6.11,Rakuten Eagles,
Johnson DJ,16,1,0,0,4,0,0,1.000,62,14,.2,13,2,6,0,0,16,3,0,6,5,3.07,Rakuten Eagles,
Kamata Yoshinao,4,0,0,0,0,0,0,.000,26,3,.2,9,0,4,0,1,4,0,0,5,4,9.82,Rakuten Eagles,
Karashima Wataru,19,1,3,1,2,0,0,.250,170,38,.1,43,6,15,0,3,26,2,0,22,21,4.93,Rakuten Eagles,
Kishi Takayuki,11,7,0,0,0,2,1,1.000,269,67,.1,48,5,20,1,1,70,0,0,24,24,3.21,Rakuten Eagles,
Kondoh Hiroki,6,0,0,0,1,0,0,.000,31,6,.2,5,2,5,0,1,4,1,0,4,4,5.40,Rakuten Eagles,
Kubo Yuya,5,1,0,0,1,0,0,1.000,10,2,,4,0,0,0,0,1,0,0,3,3,13.50,Rakuten Eagles,
Makita Kazuhisa,52,2,2,2,22,0,0,.500,197,50,,39,5,12,0,0,33,1,0,15,12,2.16,Rakuten Eagles,
Matsui Yuki,25,4,5,2,8,0,0,.444,286,68,,56,5,28,0,3,82,4,0,25,24,3.18,Rakuten Eagles,
Morihara Kohei,17,1,2,4,2,0,0,.333,81,16,.2,23,4,7,2,1,14,1,0,14,14,7.56,Rakuten Eagles,
Norimoto Takahiro,18,5,7,0,0,0,0,.417,475,109,,110,13,34,0,5,105,3,0,56,48,3.96,Rakuten Eagles,
Sakai Tomohito,46,3,2,0,12,0,0,.600,188,44,.1,38,4,18,2,3,34,1,0,20,18,3.65,Rakuten Eagles,
Shiomi Takahiro,16,4,8,0,0,0,0,.333,350,84,.1,88,10,20,0,1,63,1,0,45,45,4.80,Rakuten Eagles,
Sung Chia-Hao,38,1,2,0,10,0,0,.333,162,36,.1,35,7,17,2,1,29,2,0,29,28,6.94,Rakuten Eagles,
Suzuki Sora,2,0,0,0,0,0,0,.000,8,1,.1,2,1,1,0,2,1,0,0,2,2,13.50,Rakuten Eagles,
Takinaka Ryota,8,2,1,0,0,0,0,.667,182,45,,34,1,15,0,3,29,1,0,18,17,3.40,Rakuten Eagles,
Teraoka Kanji,24,2,1,0,10,0,0,.667,88,20,,15,0,11,1,2,14,2,0,7,7,3.15,Rakuten Eagles,
Tsurusaki Taisei,33,1,1,0,1,0,0,.500,147,34,.1,30,1,18,0,1,24,2,0,17,16,4.19,Rakuten Eagles,
Wakui Hideaki,20,11,4,0,0,1,1,.733,529,130,,110,17,38,1,3,110,3,0,53,52,3.60,Rakuten Eagles,
Yuge Hayato,10,3,2,0,0,0,0,.600,229,50,.1,57,9,20,0,3,34,2,0,34,28,5.01,Rakuten Eagles,
Enokida Daiki,5,1,1,0,0,0,0,.500,103,24,,26,4,6,0,1,9,0,0,14,14,5.25,Seibu Lions,
Garrett Reed,49,3,2,0,16,0,0,.600,220,49,.1,52,2,20,0,3,45,1,0,20,17,3.10,Seibu Lions,
Hamaya Syota,12,3,3,0,0,0,0,.500,217,50,.2,48,7,21,0,3,23,1,0,30,28,4.97,Seibu Lions,
Hirai Katsunori,41,5,5,0,7,0,0,.500,260,60,.1,60,3,23,2,1,53,3,0,35,28,4.18,Seibu Lions,
Honda Keisuke,7,1,4,0,0,0,0,.200,149,35,.1,35,6,13,0,0,24,1,0,17,16,4.08,Seibu Lions,
Imai Tatsuya,19,3,4,0,0,0,0,.429,310,61,.2,72,5,52,0,5,44,2,0,49,42,6.13,Seibu Lions,
Itoh Sho,12,0,2,0,0,0,0,.000,128,28,.2,30,3,16,0,0,18,6,0,13,13,4.08,Seibu Lions,
Kokuba Tsubasa,7,0,0,0,1,0,0,.000,55,11,,14,2,8,0,0,8,2,0,11,9,7.36,Seibu Lions,
Masuda Tatsushi,48,5,0,33,1,0,0,1.000,196,49,,41,3,10,1,2,42,0,0,11,11,2.02,Seibu Lions,
Matsumoto Wataru,20,6,7,0,0,0,0,.462,452,103,,89,19,56,1,2,66,2,0,55,50,4.37,Seibu Lions,
Matsuoka Kouki,2,0,0,0,0,0,0,.000,12,2,,5,0,2,0,0,0,0,0,3,3,13.50,Seibu Lions,
Miyagawa Tetsu,49,2,1,0,13,0,0,.667,202,44,.2,40,1,29,0,1,45,3,0,21,19,3.83,Seibu Lions,
Moriwaki Ryosuke,47,7,1,1,16,0,0,.875,178,46,.2,22,3,20,0,1,41,1,1,8,7,1.35,Seibu Lions,
Nakatsuka Shunta,6,0,0,0,0,0,0,.000,33,7,,8,0,4,0,0,5,0,0,4,4,5.14,Seibu Lions,
Neal Zach,21,6,8,0,0,0,0,.429,485,112,,125,13,35,0,8,66,0,0,68,65,5.22,Seibu Lions,
Noda Shogo,3,0,0,0,0,0,0,.000,6,1,,2,0,1,0,0,1,0,0,0,0,0.00,Seibu Lions,
Nolin Sean,5,1,2,0,0,0,0,.333,96,21,.1,22,3,10,1,1,21,0,0,16,16,6.75,Seibu Lions,
Ogawa Ryuya,38,2,1,0,3,0,0,.667,109,25,.2,22,1,14,1,1,13,2,0,6,6,2.10,Seibu Lions,
Saito Hiromasa,7,0,1,0,0,0,0,.000,51,10,,15,2,7,0,1,3,1,0,12,11,9.90,Seibu Lions,
Sano Yasuo,8,0,0,0,0,0,0,.000,30,6,.2,9,1,2,0,0,1,1,0,1,1,1.35,Seibu Lions,
Taira Kaima,54,1,0,1,33,0,0,1.000,214,53,,22,2,29,0,8,62,5,0,11,11,1.87,Seibu Lions,
Takahashi Kona,20,8,8,0,0,1,1,.500,501,120,.1,100,9,44,0,7,100,6,0,51,50,3.74,Seibu Lions,
Takekuma Shota,3,0,0,0,0,0,0,.000,28,3,.2,9,0,7,0,0,4,0,0,11,9,22.09,Seibu Lions,
Tamura Ichiro,31,0,0,0,0,0,0,.000,181,41,,47,4,16,0,2,27,4,0,20,18,3.95,Seibu Lions,
Togame Ken,8,1,2,0,0,0,0,.333,117,24,,30,5,13,0,3,13,4,0,21,20,7.50,Seibu Lions,
Utsumi Tetsuya,4,1,2,0,0,0,0,.333,83,19,,18,3,6,0,1,12,0,0,12,9,4.26,Seibu Lions,
Yoza Kaito,8,2,4,0,0,0,0,.333,169,38,,47,5,13,0,2,18,0,0,23,23,5.45,Seibu Lions,
Akiyoshi Ryo,33,1,2,12,4,0,0,.333,131,29,.2,30,6,11,0,0,28,0,0,21,21,6.37,Nipponham Fighters,
Arihara Kohei,20,8,9,0,0,3,1,.471,547,132,.2,125,11,30,0,6,106,2,0,56,51,3.46,Nipponham Fighters,
Fukuda Suguru,30,0,0,0,2,0,0,.000,132,30,.1,29,4,14,0,0,27,1,0,12,11,3.26,Nipponham Fighters,
Hori Mizuki,45,2,1,1,14,0,0,.667,173,38,.2,30,2,22,0,6,45,0,0,20,18,4.19,Nipponham Fighters,
Iguchi Kazutomo,29,1,0,0,2,0,0,1.000,113,26,.1,27,5,8,2,2,18,0,0,14,12,4.10,Nipponham Fighters,
Kaneko Chihiro,34,1,3,0,1,0,0,.250,199,44,,49,5,17,1,2,47,1,0,29,25,5.11,Nipponham Fighters,
Katoh Takayuki,28,4,2,0,1,0,0,.667,249,58,,57,4,23,2,2,51,1,0,23,21,3.26,Nipponham Fighters,
Kawano Ryusei,12,3,5,0,0,0,0,.375,269,60,.1,63,9,30,2,3,43,1,0,40,34,5.07,Nipponham Fighters,
Kitaura Ryuji,3,0,1,0,0,0,0,.000,22,3,.1,9,0,3,0,0,0,0,0,7,6,16.20,Nipponham Fighters,
Kumon Katsuhiko,29,0,2,1,8,0,0,.000,116,24,,33,3,11,1,0,19,0,0,24,21,7.88,Nipponham Fighters,
Martinez Nick,17,2,7,1,1,0,0,.222,344,76,,76,8,40,4,3,66,8,0,44,39,4.62,Nipponham Fighters,
Miyanishi Naoki,50,2,1,8,21,0,0,.667,197,48,.1,34,4,22,2,4,53,1,0,12,11,2.05,Nipponham Fighters,
Mochizuki Daiki,2,0,0,0,0,0,0,.000,8,2,,1,0,0,0,0,1,0,0,0,0,0.00,Nipponham Fighters,
Murata Toru,21,1,1,0,5,0,0,.500,161,38,,38,3,12,0,3,23,0,0,16,15,3.55,Nipponham Fighters,
Nabatame Tsubasa,3,0,1,0,0,0,0,.000,29,6,,9,1,3,0,0,5,2,0,6,5,7.50,Nipponham Fighters,
Nishimura Takahiro,16,0,0,0,0,0,0,.000,115,25,.2,23,4,14,0,2,29,0,0,14,13,4.56,Nipponham Fighters,
Rodriguez Bryan,7,0,0,0,3,0,0,.000,34,8,,7,0,3,1,0,9,1,0,2,2,2.25,Nipponham Fighters,
Sugiura Toshihiro,17,7,5,1,0,0,0,.583,319,74,.2,59,6,37,1,1,68,2,0,29,26,3.13,Nipponham Fighters,
Suzuki Kenya,11,0,1,0,0,0,0,.000,55,11,.1,15,0,7,0,0,11,0,0,10,10,7.94,Nipponham Fighters,
Tamai Taisho,49,4,4,1,21,0,0,.500,175,41,.2,36,5,18,1,1,29,3,0,17,16,3.46,Nipponham Fighters,
Uehara Kenta,7,1,3,0,0,0,0,.250,149,34,.1,37,3,12,1,0,28,3,0,20,17,4.46,Nipponham Fighters,
Urano Hiroshi,1,0,0,0,0,0,0,.000,1,0,.1,0,0,0,0,0,1,0,0,0,0,0.00,Nipponham Fighters,
Uwasawa Naoyuki,15,8,6,0,0,1,0,.571,411,97,,85,6,38,1,1,90,4,0,40,33,3.06,Nipponham Fighters,
VerHagen Drew,18,8,6,0,0,1,1,.571,454,111,.2,91,7,29,2,6,115,4,0,45,40,3.22,Nipponham Fighters,
Yoshida Kosei,5,0,2,0,0,0,0,.000,99,20,.1,26,2,12,0,1,11,0,0,22,19,8.41,Nipponham Fighters,
Yoshida Yuki,5,0,0,0,0,0,0,.000,27,6,.1,8,0,2,0,0,6,0,0,3,3,4.26,Nipponham Fighters,
Yoshikawa Mitsuo,5,0,0,0,0,0,0,.000,24,5,.1,5,0,4,0,0,1,1,0,2,2,3.38,Nipponham Fighters,
