Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
吉川 尚輝,巨,2B,747.0,11.5,8.1,1.0,-,2.4,2.0,-,-,
吉川 尚輝,巨,SS,68.0,1.6,0.9,0.4,-,0.4,0.6,-,-,
糸井 嘉男,神,RF,538.7,-8.5,-6.8,-,-1.0,-0.6,-2.1,-,-,
坂口 智隆,ヤ,1B,354.7,-7.4,-7.0,0.0,-,-0.4,-4.0,-,-,
坂口 智隆,ヤ,LF,50.7,-1.6,-2.3,-,0.7,0.0,-0.5,-,-,
坂口 智隆,ヤ,CF,221.3,-4.0,-4.3,-,0.2,0.1,0.7,-,-,
坂口 智隆,ヤ,RF,205.3,-5.1,-3.2,-,-1.9,0.1,-0.8,-,-,
大島 洋平,中,CF,1023.0,-4.6,-6.8,-,1.8,0.4,3.4,-,-,
上田 剛史,ヤ,LF,87.3,2.6,1.4,-,1.2,0.1,-0.8,-,-,
上田 剛史,ヤ,CF,3.0,-0.3,-0.3,-,0.0,0.0,0.0,-,-,
上田 剛史,ヤ,RF,51.3,-1.8,-1.0,-,-0.8,0.0,-0.2,-,-,
梶谷 隆幸,デ,CF,731.3,-0.7,-0.9,-,0.0,0.3,2.4,-,-,
梶谷 隆幸,デ,RF,163.7,-4.0,-1.6,-,-1.6,-0.8,-0.6,-,-,
ピレラ,広,1B,57.0,-1.1,-0.6,-0.1,-,-0.4,-0.6,-,-,
ピレラ,広,3B,14.0,-0.9,-0.2,-0.1,-,-0.6,-0.1,-,-,
ピレラ,広,LF,519.3,-9.7,-7.2,-,-2.7,0.2,-4.9,-,-,
野間 峻祥,広,LF,43.0,0.3,0.6,-,-0.4,0.0,-0.4,-,-,
野間 峻祥,広,CF,82.3,-0.5,-1.7,-,1.1,0.0,0.3,-,-,
野間 峻祥,広,RF,10.0,1.0,0.6,-,0.4,0.0,0.0,-,-,
スパンジェンバーグ,西,3B,345.0,-2.6,0.0,-1.3,-,-1.4,-1.3,-,-,
スパンジェンバーグ,西,LF,590.0,-4.7,-0.1,-,-3.3,-1.3,-5.6,-,-,
スパンジェンバーグ,西,RF,12.0,-0.4,0.4,-,0.0,-0.8,0.0,-,-,
西川 遥輝,日,CF,831.0,-6.8,-2.2,-,-4.2,-0.4,2.8,-,-,
西川 遥輝,日,DH,135.0,-,-,-,-,-,-1.6,-,-,
Ｔ－岡田,オ,1B,323.3,2.5,2.8,-0.3,-,0.0,-3.6,-,-,
Ｔ－岡田,オ,LF,342.3,-4.1,-2.3,-,-1.9,0.1,-3.2,-,-,
Ｔ－岡田,オ,DH,72.0,-,-,-,-,-,-0.9,-,-,
茂木 栄五郎,楽,3B,254.0,5.7,4.0,0.1,-,1.6,-1.0,-,-,
茂木 栄五郎,楽,SS,333.3,1.1,2.0,0.1,-,-1.0,2.7,-,-,
茂木 栄五郎,楽,DH,17.0,-,-,-,-,-,-0.2,-,-,
上林 誠知,ソ,CF,98.7,-0.3,-0.3,-,-0.1,0.0,0.3,-,-,
上林 誠知,ソ,RF,295.7,5.0,1.3,-,3.6,0.2,-1.2,-,-,
福田 秀平,ロ,1B,2.7,0.0,0.0,0.0,-,0.0,0.0,-,-,
福田 秀平,ロ,LF,52.0,3.4,3.6,-,-0.2,0.0,-0.5,-,-,
福田 秀平,ロ,CF,310.0,-3.8,-3.0,-,-1.0,0.1,1.0,-,-,
福田 秀平,ロ,RF,80.7,3.1,3.0,-,0.0,0.1,-0.3,-,-,
福田 秀平,ロ,DH,19.0,-,-,-,-,-,-0.2,-,-,
石川 慎吾,巨,LF,28.7,1.2,1.2,-,0.0,0.0,-0.3,-,-,
石川 慎吾,巨,RF,7.0,-0.3,0.0,-,-0.3,0.0,0.0,-,-,
安達 了一,オ,SS,665.7,5.6,4.6,-1.3,-,2.3,5.4,-,-,
足立 祐一,楽,C,209.3,-1.1,-,-,-1.4,0.4,3.0,-4.4,-0.3,
牧原 大成,ソ,2B,189.7,1.1,0.3,0.0,-,0.7,0.5,-,-,
牧原 大成,ソ,3B,51.0,1.1,1.5,-0.1,-,-0.4,-0.2,-,-,
牧原 大成,ソ,SS,167.7,1.9,-0.2,1.2,-,0.9,1.4,-,-,
牧原 大成,ソ,CF,4.0,0.8,0.8,-,0.0,0.0,0.0,-,-,
牧原 大成,ソ,RF,7.0,1.0,1.0,-,0.0,0.0,0.0,-,-,
牧原 大成,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
荻野 貴司,ロ,LF,31.7,0.5,0.9,-,-0.4,0.0,-0.3,-,-,
荻野 貴司,ロ,CF,345.3,0.5,0.2,-,0.1,0.2,1.1,-,-,
荻野 貴司,ロ,RF,53.3,0.2,0.4,-,-0.2,0.0,-0.2,-,-,
荻野 貴司,ロ,DH,18.0,-,-,-,-,-,-0.2,-,-,
湯浅 大,巨,2B,12.7,0.2,0.3,-0.1,-,0.0,0.0,-,-,
湯浅 大,巨,3B,6.7,0.7,0.6,0.0,-,0.1,0.0,-,-,
湯浅 大,巨,SS,3.0,-0.1,-0.1,0.0,-,0.0,0.0,-,-,
近本 光司,神,LF,7.0,0.7,0.6,-,0.0,0.0,-0.1,-,-,
近本 光司,神,CF,975.3,12.3,9.1,-,2.7,0.5,3.2,-,-,
北村 拓己,巨,1B,79.7,1.5,1.2,0.0,-,0.3,-0.9,-,-,
北村 拓己,巨,2B,101.0,-0.8,-2.1,1.0,-,0.4,0.3,-,-,
北村 拓己,巨,3B,17.0,0.6,0.6,-0.1,-,0.1,-0.1,-,-,
栗原 陵矢,ソ,C,7.0,-0.2,-,-,-0.2,0.0,0.1,-0.3,0.1,
栗原 陵矢,ソ,1B,206.0,3.6,1.7,0.9,-,1.1,-2.3,-,-,
栗原 陵矢,ソ,LF,235.7,-0.4,-1.4,-,0.8,0.1,-2.2,-,-,
栗原 陵矢,ソ,RF,583.7,3.1,-0.2,-,3.0,0.3,-2.3,-,-,
岡田 雅利,西,C,160.0,1.3,-,-,1.0,0.3,2.3,0.4,0.3,
廣岡 大志,ヤ,1B,4.0,-0.5,-0.5,0.0,-,0.0,0.0,-,-,
廣岡 大志,ヤ,2B,65.0,-1.8,-1.8,-0.2,-,0.2,0.2,-,-,
廣岡 大志,ヤ,3B,121.0,-2.0,-1.6,0.1,-,-0.5,-0.5,-,-,
廣岡 大志,ヤ,SS,22.0,0.3,0.0,0.1,-,0.2,0.2,-,-,
廣岡 大志,ヤ,LF,7.0,-0.3,-0.3,-,0.0,0.0,-0.1,-,-,
廣岡 大志,ヤ,RF,45.3,-0.5,-1.2,-,0.7,0.0,-0.2,-,-,
亀井 善行,巨,1B,10.0,0.8,0.7,0.0,-,0.1,-0.1,-,-,
亀井 善行,巨,LF,200.7,1.8,1.3,-,0.4,0.1,-1.9,-,-,
亀井 善行,巨,RF,51.7,-0.8,-0.7,-,-0.2,0.0,-0.2,-,-,
上本 崇司,広,2B,75.0,-1.4,-2.0,0.3,-,0.4,0.2,-,-,
上本 崇司,広,3B,13.7,0.2,0.1,0.0,-,0.1,-0.1,-,-,
上本 崇司,広,SS,76.0,0.0,-0.2,0.5,-,-0.3,0.6,-,-,
上本 崇司,広,LF,3.0,-0.1,-0.3,-,0.1,0.0,0.0,-,-,
上本 崇司,広,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
上本 崇司,広,RF,5.0,-0.3,-0.3,-,0.0,0.0,0.0,-,-,
谷内 亮太,日,2B,9.0,0.3,0.2,0.1,-,0.0,0.0,-,-,
谷内 亮太,日,3B,32.0,0.6,0.3,0.2,-,0.1,-0.1,-,-,
谷内 亮太,日,SS,48.0,0.7,0.6,-0.1,-,0.2,0.4,-,-,
中川 圭太,オ,1B,12.3,-0.5,0.2,-0.1,-,-0.6,-0.1,-,-,
中川 圭太,オ,3B,66.0,0.6,1.0,-0.1,-,-0.3,-0.3,-,-,
中川 圭太,オ,LF,14.0,-1.8,-1.2,-,-0.5,0.0,-0.1,-,-,
中川 圭太,オ,CF,222.0,0.7,1.7,-,-1.2,0.1,0.7,-,-,
小田 裕也,オ,LF,35.0,1.0,1.7,-,-0.7,0.0,-0.3,-,-,
小田 裕也,オ,CF,86.7,0.6,-0.6,-,1.2,0.0,0.3,-,-,
小田 裕也,オ,RF,122.7,-0.8,-1.2,-,0.4,0.1,-0.5,-,-,
田中 俊太,巨,1B,55.0,0.6,-0.1,0.4,-,0.3,-0.6,-,-,
田中 俊太,巨,2B,53.0,1.4,1.1,0.0,-,0.3,0.1,-,-,
田中 俊太,巨,3B,25.3,-0.6,0.6,0.0,-,-1.2,-0.1,-,-,
田中 俊太,巨,SS,2.0,0.1,0.2,-0.1,-,0.0,0.0,-,-,
田中 俊太,巨,LF,18.0,-1.0,-1.1,-,0.1,0.0,-0.2,-,-,
桑原 将志,デ,LF,1.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
桑原 将志,デ,CF,67.7,-0.2,0.1,-,-0.3,0.0,0.2,-,-,
平田 良介,中,RF,392.0,1.6,-0.2,-,1.6,0.2,-1.6,-,-,
小深田 大翔,楽,2B,147.3,-1.3,-0.8,-0.2,-,-0.2,0.4,-,-,
小深田 大翔,楽,SS,720.3,-2.1,0.5,-2.2,-,-0.4,5.9,-,-,
鈴木 将平,西,LF,40.0,-0.8,-0.7,-,-0.1,0.0,-0.4,-,-,
鈴木 将平,西,CF,241.0,-1.5,0.2,-,-1.8,0.1,0.8,-,-,
鈴木 将平,西,RF,52.0,3.0,3.6,-,-0.6,0.0,-0.2,-,-,
増田 大輝,巨,2B,29.0,1.1,0.9,0.0,-,0.2,0.1,-,-,
増田 大輝,巨,3B,3.0,-0.6,-0.6,0.0,-,0.0,0.0,-,-,
増田 大輝,巨,SS,83.7,-1.3,-0.7,-0.3,-,-0.3,0.7,-,-,
増田 大輝,巨,LF,19.0,0.0,1.0,-,-0.2,-0.8,-0.2,-,-,
増田 大輝,巨,CF,20.0,0.7,0.7,-,0.0,0.0,0.1,-,-,
増田 大輝,巨,RF,3.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
西浦 直亨,ヤ,3B,198.7,-1.0,0.4,-0.8,-,-0.6,-0.8,-,-,
西浦 直亨,ヤ,SS,453.0,0.9,-0.2,-0.2,-,1.3,3.7,-,-,
三好 匠,広,2B,1.0,0.1,0.0,0.1,-,0.0,0.0,-,-,
三好 匠,広,3B,107.7,-0.1,-0.8,-0.2,-,0.9,-0.4,-,-,
三好 匠,広,SS,19.0,1.0,0.6,0.3,-,0.1,0.2,-,-,
武田 健吾,中,1B,12.3,0.0,0.0,0.0,-,0.0,-0.1,-,-,
武田 健吾,中,LF,117.0,4.8,5.1,-,-0.4,0.1,-1.1,-,-,
武田 健吾,中,CF,5.0,0.1,-1.0,-,1.2,0.0,0.0,-,-,
武田 健吾,中,RF,61.3,-1.0,-1.1,-,0.0,0.0,-0.2,-,-,
大城 卓三,巨,C,607.7,0.9,-,-,0.8,0.2,8.7,2.8,0.2,
大城 卓三,巨,1B,32.0,0.4,0.3,0.0,-,0.1,-0.4,-,-,
安田 尚憲,ロ,1B,13.0,-1.1,-1.2,0.0,-,0.0,-0.1,-,-,
安田 尚憲,ロ,3B,809.0,-1.9,-4.2,-0.3,-,2.5,-3.1,-,-,
安田 尚憲,ロ,DH,102.0,-,-,-,-,-,-1.2,-,-,
山足 達也,オ,1B,26.7,0.8,0.6,0.0,-,0.1,-0.3,-,-,
山足 達也,オ,2B,39.0,-0.1,0.0,-0.2,-,0.1,0.1,-,-,
山足 達也,オ,3B,101.0,1.2,0.7,-0.1,-,0.6,-0.4,-,-,
山足 達也,オ,SS,78.7,-1.1,-1.1,-0.4,-,0.4,0.6,-,-,
山足 達也,オ,DH,6.0,-,-,-,-,-,-0.1,-,-,
川越 誠司,西,LF,40.0,0.8,-0.1,-,0.8,0.0,-0.4,-,-,
川越 誠司,西,CF,39.7,-0.2,-2.1,-,1.8,0.0,0.1,-,-,
川越 誠司,西,RF,113.0,-2.6,-0.7,-,-1.9,0.1,-0.4,-,-,
川越 誠司,西,DH,1.0,-,-,-,-,-,0.0,-,-,
宗 佑磨,オ,3B,333.0,3.3,1.7,-0.2,-,1.8,-1.3,-,-,
宗 佑磨,オ,LF,25.0,-0.1,0.2,-,-0.2,0.0,-0.2,-,-,
宗 佑磨,オ,CF,48.0,-4.3,-3.5,-,-0.8,0.0,0.2,-,-,
宗 佑磨,オ,RF,34.0,-2.0,-1.9,-,-0.1,0.0,-0.1,-,-,
若林 晃弘,巨,1B,26.7,-0.7,-0.1,0.0,-,-0.6,-0.3,-,-,
若林 晃弘,巨,2B,100.0,2.8,2.4,-0.2,-,0.6,0.3,-,-,
若林 晃弘,巨,3B,14.7,0.1,-0.1,0.2,-,0.0,-0.1,-,-,
若林 晃弘,巨,SS,3.0,0.1,0.2,-0.1,-,0.0,0.0,-,-,
若林 晃弘,巨,LF,149.7,-3.3,-3.2,-,-0.2,0.1,-1.4,-,-,
若林 晃弘,巨,CF,3.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
若林 晃弘,巨,RF,42.0,-1.9,-2.2,-,0.3,0.0,-0.2,-,-,
重信 慎之介,巨,LF,135.7,3.8,3.6,-,0.2,0.1,-1.3,-,-,
重信 慎之介,巨,CF,29.3,0.9,-0.1,-,1.0,0.0,0.1,-,-,
重信 慎之介,巨,RF,31.0,-1.5,-1.9,-,0.3,0.0,-0.1,-,-,
溝脇 隼人,中,2B,53.3,0.3,0.0,0.1,-,0.2,0.1,-,-,
溝脇 隼人,中,3B,16.3,-1.2,-0.7,0.0,-,-0.5,-0.1,-,-,
藤田 一也,楽,2B,34.0,-0.7,-0.6,-0.3,-,0.1,0.1,-,-,
藤田 一也,楽,3B,26.0,0.1,0.0,0.0,-,0.2,-0.1,-,-,
阿部 寿樹,中,2B,962.7,0.2,-1.9,1.8,-,0.3,2.6,-,-,
杉谷 拳士,日,1B,19.3,0.5,0.2,0.2,-,0.1,-0.2,-,-,
杉谷 拳士,日,2B,38.3,-1.5,-0.4,-0.4,-,-0.6,0.1,-,-,
杉谷 拳士,日,3B,0.7,0.0,0.0,0.0,-,0.0,0.0,-,-,
杉谷 拳士,日,LF,195.3,3.4,3.5,-,-0.2,0.1,-1.9,-,-,
杉谷 拳士,日,CF,20.0,0.9,0.8,-,0.1,0.0,0.1,-,-,
杉谷 拳士,日,RF,18.0,-1.3,-1.2,-,-0.2,0.0,-0.1,-,-,
杉谷 拳士,日,DH,6.0,-,-,-,-,-,-0.1,-,-,
大城 滉二,オ,2B,471.3,6.4,4.4,0.6,-,1.4,1.3,-,-,
大城 滉二,オ,3B,4.0,-0.5,-0.5,0.0,-,0.0,0.0,-,-,
大城 滉二,オ,SS,153.7,-1.4,-2.1,-0.1,-,0.8,1.3,-,-,
大城 滉二,オ,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
木村 文紀,西,CF,21.0,0.0,-0.7,-,0.7,0.0,0.1,-,-,
木村 文紀,西,RF,656.0,-3.1,-0.5,-,-3.0,0.4,-2.6,-,-,
周東 佑京,ソ,2B,479.3,3.4,6.9,-0.1,-,-3.4,1.3,-,-,
周東 佑京,ソ,3B,14.7,0.3,0.1,0.2,-,0.1,-0.1,-,-,
周東 佑京,ソ,SS,161.0,2.6,3.6,0.1,-,-1.1,1.3,-,-,
周東 佑京,ソ,LF,36.7,-0.2,0.0,-,-0.2,0.0,-0.3,-,-,
周東 佑京,ソ,CF,30.0,2.2,2.3,-,-0.1,0.0,0.1,-,-,
周東 佑京,ソ,RF,2.0,0.5,0.3,-,0.1,0.0,0.0,-,-,
周東 佑京,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
渡邉 大樹,ヤ,LF,6.0,0.4,0.4,-,0.1,0.0,-0.1,-,-,
渡邉 大樹,ヤ,CF,8.0,-0.6,-0.5,-,-0.1,0.0,0.0,-,-,
渡邉 大樹,ヤ,RF,30.0,0.4,0.6,-,-0.2,0.0,-0.1,-,-,
佐野 皓大,オ,LF,19.3,-1.0,-0.7,-,-0.3,0.0,-0.2,-,-,
佐野 皓大,オ,CF,307.7,4.7,3.5,-,1.1,0.2,1.0,-,-,
佐野 皓大,オ,RF,49.0,-0.9,-2.0,-,1.1,0.0,-0.2,-,-,
佐野 皓大,オ,DH,1.0,-,-,-,-,-,0.0,-,-,
陽川 尚将,神,1B,84.7,0.0,-0.1,-0.1,-,0.2,-0.9,-,-,
陽川 尚将,神,LF,50.0,1.1,0.0,-,1.1,0.0,-0.5,-,-,
陽川 尚将,神,CF,8.0,-0.1,-0.6,-,0.5,0.0,0.0,-,-,
陽川 尚将,神,RF,183.0,-0.8,0.2,-,-0.2,-0.8,-0.7,-,-,
西川 龍馬,広,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
西川 龍馬,広,CF,612.3,1.5,1.3,-,-0.1,0.3,2.0,-,-,
江越 大賀,神,LF,41.0,-0.6,-1.0,-,0.4,0.0,-0.4,-,-,
江越 大賀,神,RF,27.0,2.4,2.1,-,0.3,0.0,-0.1,-,-,
西田 明央,ヤ,C,458.7,1.3,-,-,0.4,0.8,6.6,2.3,0.8,
西田 明央,ヤ,1B,20.0,-0.6,-0.7,0.0,-,0.1,-0.2,-,-,
松本 剛,日,LF,152.0,-0.1,0.6,-,-0.9,0.1,-1.4,-,-,
松本 剛,日,CF,145.3,0.6,-0.1,-,0.6,0.1,0.5,-,-,
松本 剛,日,RF,26.0,0.7,0.6,-,0.1,0.0,-0.1,-,-,
松本 剛,日,DH,3.0,-,-,-,-,-,0.0,-,-,
坂本 勇人,巨,SS,883.0,16.2,11.5,1.8,-,2.9,7.2,-,-,
井領 雅貴,中,LF,20.0,-0.3,-0.1,-,-0.2,0.0,-0.2,-,-,
井領 雅貴,中,RF,216.0,0.7,1.1,-,-0.5,0.1,-0.9,-,-,
川島 慶三,ソ,1B,67.0,-0.7,-0.7,-0.2,-,0.1,-0.7,-,-,
川島 慶三,ソ,2B,234.7,0.7,-0.4,0.1,-,0.9,0.6,-,-,
坂本 誠志郎,神,C,223.7,0.1,-,-,0.2,-0.1,3.2,3.5,0.3,
西浦 颯大,オ,CF,146.0,3.5,4.7,-,-0.5,-0.8,0.5,-,-,
西浦 颯大,オ,RF,82.3,-0.8,-0.7,-,-0.2,0.0,-0.3,-,-,
西村 凌,オ,LF,24.0,2.3,2.3,-,0.0,0.0,-0.2,-,-,
西村 凌,オ,CF,81.3,0.9,-0.7,-,1.6,0.0,0.3,-,-,
西村 凌,オ,RF,51.7,-2.6,-1.9,-,-0.7,0.0,-0.2,-,-,
西村 凌,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
岡 大海,ロ,1B,17.0,0.1,0.0,0.0,-,0.1,-0.2,-,-,
岡 大海,ロ,LF,65.3,0.6,-2.2,-,2.7,0.0,-0.6,-,-,
岡 大海,ロ,CF,59.0,0.8,1.3,-,-0.6,0.0,0.2,-,-,
岡 大海,ロ,RF,13.3,0.7,0.7,-,0.0,0.0,-0.1,-,-,
岡 大海,ロ,DH,3.0,-,-,-,-,-,0.0,-,-,
内田 靖人,楽,1B,212.3,1.9,1.5,0.3,-,0.2,-2.4,-,-,
内田 靖人,楽,LF,8.0,-0.1,-0.1,-,0.0,0.0,-0.1,-,-,
熊谷 敬宥,神,2B,13.0,0.3,0.9,0.0,-,-0.6,0.0,-,-,
熊谷 敬宥,神,3B,21.7,-0.6,-0.7,0.0,-,0.1,-0.1,-,-,
熊谷 敬宥,神,SS,18.0,0.2,0.8,0.0,-,-0.6,0.1,-,-,
辰己 涼介,楽,LF,1.3,0.3,0.3,-,0.0,0.0,0.0,-,-,
辰己 涼介,楽,CF,524.0,-2.2,0.6,-,-2.3,-0.5,1.7,-,-,
辰己 涼介,楽,RF,129.0,4.4,5.0,-,-0.8,0.1,-0.5,-,-,
宮本 丈,ヤ,1B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
宮本 丈,ヤ,2B,220.7,-3.6,-2.0,-1.2,-,-0.4,0.6,-,-,
宮本 丈,ヤ,3B,41.0,-0.5,0.1,-0.1,-,-0.5,-0.2,-,-,
宮本 丈,ヤ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
宮本 丈,ヤ,RF,14.0,0.8,0.8,-,0.0,0.0,-0.1,-,-,
田村 龍弘,ロ,C,597.7,-2.2,-,-,-2.3,0.1,8.6,-9.2,-1.2,
今宮 健太,ソ,SS,317.0,4.5,2.6,0.6,-,1.3,2.6,-,-,
今宮 健太,ソ,DH,27.0,-,-,-,-,-,-0.3,-,-,
島田 海吏,神,LF,29.3,1.2,1.1,-,0.1,0.0,-0.3,-,-,
島田 海吏,神,CF,7.0,-0.4,-0.4,-,0.0,0.0,0.0,-,-,
島田 海吏,神,RF,34.0,0.9,1.4,-,-0.5,0.0,-0.1,-,-,
太田 椋,オ,2B,38.0,0.8,0.9,-0.2,-,0.2,0.1,-,-,
太田 椋,オ,3B,57.0,1.1,1.8,0.2,-,-1.0,-0.2,-,-,
太田 椋,オ,SS,38.0,-0.4,-0.5,0.0,-,0.2,0.3,-,-,
山崎 晃大朗,ヤ,LF,59.0,-2.0,-1.6,-,-0.5,0.0,-0.6,-,-,
山崎 晃大朗,ヤ,CF,467.7,-7.0,-5.4,-,-1.0,-0.6,1.6,-,-,
山崎 晃大朗,ヤ,RF,134.0,5.1,5.5,-,-0.5,0.1,-0.5,-,-,
福田 永将,中,1B,3.3,-0.5,-0.5,0.0,-,0.0,0.0,-,-,
福田 永将,中,LF,405.0,-13.5,-12.8,-,-0.8,0.2,-3.8,-,-,
大盛 穂,広,LF,47.0,1.8,1.9,-,-0.1,0.0,-0.4,-,-,
大盛 穂,広,CF,209.7,0.0,-0.6,-,0.5,0.1,0.7,-,-,
大盛 穂,広,RF,10.0,0.5,0.5,-,0.0,0.0,0.0,-,-,
角中 勝也,ロ,LF,131.0,-3.9,-3.2,-,-0.7,0.1,-1.2,-,-,
角中 勝也,ロ,DH,320.0,-,-,-,-,-,-3.8,-,-,
荒木 貴裕,ヤ,1B,8.0,0.0,-0.1,0.0,-,0.0,-0.1,-,-,
荒木 貴裕,ヤ,2B,16.3,-1.3,-1.1,-0.3,-,0.0,0.0,-,-,
荒木 貴裕,ヤ,LF,17.0,0.8,0.5,-,0.3,0.0,-0.2,-,-,
荒木 貴裕,ヤ,RF,26.0,-0.2,0.0,-,-0.2,0.0,-0.1,-,-,
遠藤 一星,中,LF,47.7,-1.0,-0.9,-,-0.1,0.0,-0.5,-,-,
遠藤 一星,中,CF,8.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
遠藤 一星,中,RF,139.0,-0.9,-0.9,-,-0.1,0.1,-0.5,-,-,
松原 聖弥,巨,LF,37.7,-1.8,-1.9,-,0.1,0.0,-0.4,-,-,
松原 聖弥,巨,CF,9.3,-0.7,-0.5,-,-0.2,0.0,0.0,-,-,
松原 聖弥,巨,RF,574.7,8.9,7.7,-,0.9,0.4,-2.3,-,-,
茶谷 健太,ロ,1B,4.3,0.0,0.0,0.0,-,0.0,0.0,-,-,
茶谷 健太,ロ,2B,8.0,-0.5,-0.4,-0.1,-,0.1,0.0,-,-,
茶谷 健太,ロ,3B,1.7,-0.6,0.2,-0.1,-,-0.7,0.0,-,-,
茶谷 健太,ロ,SS,54.7,-1.3,-1.9,0.4,-,0.2,0.4,-,-,
茶谷 健太,ロ,DH,1.0,-,-,-,-,-,0.0,-,-,
パーラ,巨,LF,24.0,0.4,0.6,-,-0.2,0.0,-0.2,-,-,
パーラ,巨,RF,291.3,-3.9,-3.2,-,-0.8,0.1,-1.2,-,-,
岡林 勇希,中,LF,8.0,0.4,0.6,-,-0.2,0.0,-0.1,-,-,
岡林 勇希,中,RF,4.0,-0.3,-0.3,-,0.0,0.0,0.0,-,-,
根尾 昂,中,2B,9.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
根尾 昂,中,LF,13.0,1.0,-1.5,-,2.5,0.0,-0.1,-,-,
根尾 昂,中,CF,12.0,0.0,0.1,-,-0.1,0.0,0.0,-,-,
根尾 昂,中,RF,14.0,0.2,0.3,-,-0.2,0.0,-0.1,-,-,
福田 周平,オ,2B,444.7,-3.8,-1.1,-0.9,-,-1.8,1.2,-,-,
福田 周平,オ,3B,137.0,0.3,0.0,0.2,-,0.1,-0.5,-,-,
福田 周平,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
三森 大貴,ソ,2B,110.0,0.3,0.7,0.5,-,-1.0,0.3,-,-,
三森 大貴,ソ,3B,4.0,0.1,-0.1,0.2,-,0.0,0.0,-,-,
三森 大貴,ソ,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
三森 大貴,ソ,DH,5.0,-,-,-,-,-,-0.1,-,-,
佐藤 都志也,ロ,C,81.0,0.0,-,-,0.5,-0.5,1.2,-3.6,-0.3,
佐藤 都志也,ロ,DH,151.0,-,-,-,-,-,-1.8,-,-,
松田 宣浩,ソ,3B,940.7,1.6,0.3,-0.6,-,1.9,-3.6,-,-,
廣澤 伸哉,オ,2B,14.0,0.4,0.2,0.1,-,0.1,0.0,-,-,
廣澤 伸哉,オ,3B,9.3,0.5,0.4,0.0,-,0.1,0.0,-,-,
廣澤 伸哉,オ,SS,55.0,0.8,1.5,-0.3,-,-0.4,0.4,-,-,
京田 陽太,中,SS,1047.0,7.2,6.8,1.6,-,-1.3,8.5,-,-,
乙坂 智,デ,LF,33.0,2.1,2.5,-,-0.4,0.0,-0.3,-,-,
乙坂 智,デ,CF,91.0,-2.8,-3.3,-,0.5,0.0,0.3,-,-,
乙坂 智,デ,RF,51.0,0.6,-0.2,-,0.8,0.0,-0.2,-,-,
山野辺 翔,西,2B,118.0,0.3,2.0,-0.2,-,-1.5,0.3,-,-,
山野辺 翔,西,3B,41.0,1.1,1.4,0.0,-,-0.3,-0.2,-,-,
山野辺 翔,西,DH,22.0,-,-,-,-,-,-0.3,-,-,
髙谷 裕亮,ソ,C,170.0,-1.5,-,-,-1.6,0.1,2.4,-1.6,-0.8,
鳥谷 敬,ロ,1B,1.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
鳥谷 敬,ロ,2B,4.0,0.9,0.7,0.1,-,0.1,0.0,-,-,
鳥谷 敬,ロ,3B,46.3,0.1,0.6,-0.1,-,-0.3,-0.2,-,-,
鳥谷 敬,ロ,SS,38.0,-0.9,-0.8,-0.3,-,0.2,0.3,-,-,
鳥谷 敬,ロ,DH,2.0,-,-,-,-,-,0.0,-,-,
外崎 修汰,西,2B,913.0,12.6,10.6,1.6,-,0.5,2.5,-,-,
外崎 修汰,西,LF,25.0,-0.4,-0.2,-,-0.2,0.0,-0.2,-,-,
外崎 修汰,西,RF,107.0,0.7,1.9,-,-0.5,-0.8,-0.4,-,-,
神里 和毅,デ,LF,60.0,-0.9,-2.3,-,1.4,0.0,-0.6,-,-,
神里 和毅,デ,CF,155.0,0.0,1.5,-,-0.8,-0.8,0.5,-,-,
神里 和毅,デ,RF,104.3,3.2,3.7,-,-0.6,0.1,-0.4,-,-,
西田 哲朗,ソ,1B,16.0,-0.2,-0.2,-0.1,-,0.1,-0.2,-,-,
西田 哲朗,ソ,3B,11.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
西田 哲朗,ソ,SS,28.7,-1.7,-1.7,0.0,-,0.1,0.2,-,-,
西田 哲朗,ソ,DH,8.0,-,-,-,-,-,-0.1,-,-,
高木 渉,西,LF,30.0,0.6,0.5,-,0.1,0.0,-0.3,-,-,
高木 渉,西,CF,7.0,-0.9,-0.4,-,-0.5,0.0,0.0,-,-,
高木 渉,西,RF,50.0,-1.9,-2.0,-,0.0,0.0,-0.2,-,-,
淺間 大基,日,LF,50.0,3.1,2.1,-,1.0,0.0,-0.5,-,-,
